"id","codeSystemVersion","decode","code","uuid:ID","codeSystem","instanceType"
"Code_170","2023-12-15","No","C49487","889d3ee3-5ae7-4651-b8b6-aad9da03f478","http://www.cdisc.org","Code"
"Code_171","2023-12-15","Yes","C49488","55b4b54b-a674-421a-ba33-f11a0800443d","http://www.cdisc.org","Code"
"Code_172","2023-12-15","Death Related to Adverse Event","C48275","f836e002-ea41-435c-8f44-77845056ab09","http://www.cdisc.org","Code"
"Code_173","2023-12-15","No","C49487","dcf1b19b-d3f4-482a-8f4b-827c085349d8","http://www.cdisc.org","Code"
"Code_174","2023-12-15","Yes","C49488","23821a3e-a8d9-4d36-a4eb-977de43fb7f3","http://www.cdisc.org","Code"
"Code_175","2023-12-15","Adverse Event associated with Hospitalization","C83052","2c948024-a865-4d3b-8fcc-5a61d9eda29b","http://www.cdisc.org","Code"
"Code_176","2023-12-15","No","C49487","46b98ea7-064a-48f9-8091-7ecd1a984de4","http://www.cdisc.org","Code"
"Code_177","2023-12-15","Yes","C49488","f99a3e90-f936-449b-aa99-a4c50a2edd23","http://www.cdisc.org","Code"
"Code_178","2023-12-15","Life Threatening Adverse Event","C84266","449650ba-fa2c-4675-becd-353ebe187495","http://www.cdisc.org","Code"
"Code_179","2023-12-15","No","C49487","325875cf-00b3-42f9-ace0-5ce96eac3ee8","http://www.cdisc.org","Code"
"Code_180","2023-12-15","Yes","C49488","fac2b58f-8007-40f5-a97f-143ef6679015","http://www.cdisc.org","Code"
"Code_181","2023-12-15","Adverse Event Occurred with Overdose","C83214","6914fead-ed42-475b-a99a-87c0f8a056c6","http://www.cdisc.org","Code"
"Code_182","2023-12-15","No","C49487","a0f3db5b-5465-46ad-a11c-6ed6fcd3ae13","http://www.cdisc.org","Code"
"Code_183","2023-12-15","Yes","C49488","9ce9f61d-2bb5-4bc1-8426-f77bfebf1a54","http://www.cdisc.org","Code"
"Code_184","2023-12-15","Adverse Event Associated with Serious Medical Event","C83053","237ffe9a-6e9c-495f-90d1-3513bc33aac2","http://www.cdisc.org","Code"
"Code_185","2023-12-15","No","C49487","5dcc5967-8dbf-43a4-8ac9-f39f163b67d5","http://www.cdisc.org","Code"
"Code_186","2023-12-15","Yes","C49488","f21da428-77ed-440d-bbcd-b93df70b2e45","http://www.cdisc.org","Code"
"Code_187","2023-12-15","Adverse Event Concomitant Treatment","C83199","1e1de586-ed60-4ae8-9b68-fa0f921d6885","http://www.cdisc.org","Code"
"Code_188","2023-12-15","Adverse Event Start Date Time","C83215","ee8ac140-0940-4885-aacf-0cd1fd7dc99d","http://www.cdisc.org","Code"
"Code_189","2023-12-15","Adverse Event End Date Time","C83201","d776d069-7bef-41a0-9cd5-21885d5783df","http://www.cdisc.org","Code"
"Code_190","2023-12-15","Solicited Adverse Event","C179175","2cda672b-3261-4b99-89aa-06202cd6517c","http://www.cdisc.org","Code"
"Code_191","2023-12-15","SYSBP","C25298","33998c2f-3d28-4a5b-a8ea-b0525d432aaa","http://www.cdisc.org","Code"
"Code_192","2023-12-15","Clinical Test Result","C77140","4444acf8-2cd9-471d-8fe9-a5c369c49d57","http://www.cdisc.org","Code"
"Code_193","2023-12-15","Unit of Pressure","C49669","20492bb8-5226-4165-abd1-729b239d9edf","http://www.cdisc.org","Code"
"Code_194","2023-12-15","Sitting","C62122","ae8f8db4-6633-40c0-8f49-adc834846c84","http://www.cdisc.org","Code"
"Code_195","2023-12-15","Standing","C62166","bbd9ecee-b1a3-4446-88f5-4323f7324145","http://www.cdisc.org","Code"
"Code_196","2023-12-15","Supine Position","C62167","20f57255-ef40-4043-9507-84a13d76ee9f","http://www.cdisc.org","Code"
"Code_197","2023-12-15","Body Position","C62164","aaf52640-17ba-4607-9d75-331feb6c0e52","http://www.cdisc.org","Code"
"Code_198","2023-12-15","Brachial Artery","C12681","378c5fb7-4ace-4265-81c6-5ba458cecad4","http://www.cdisc.org","Code"
"Code_199","2023-12-15","Common Carotid Artery","C12687","ff3d2d90-5b58-4538-b381-54ec7fb95c8b","http://www.cdisc.org","Code"
"Code_200","2023-12-15","Dorsalis Pedis Artery","C32478","3ea58336-1c79-4bab-91c2-eeef315c3792","http://www.cdisc.org","Code"
"Code_201","2023-12-15","Femoral Artery","C12715","04ef9ae7-af2d-41d5-8fec-b8fc0993ec87","http://www.cdisc.org","Code"
"Code_202","2023-12-15","Radial Artery","C12838","61db4b0a-d90d-4a29-8923-b506f479e5b9","http://www.cdisc.org","Code"
"Code_203","2023-12-15","Anatomic Site","C13717","99ead846-bbd9-4893-9ef1-07f9e8df044c","http://www.cdisc.org","Code"
"Code_204","2023-12-15","Left","C25229","a4f70bf6-7a0f-4b92-9ec2-62cee01fab06","http://www.cdisc.org","Code"
"Code_205","2023-12-15","Right","C25228","856933ed-5474-42b0-aa7f-34cc1167ceed","http://www.cdisc.org","Code"
"Code_206","2023-12-15","Laterality","C25185","6adc38d2-64b0-4e9d-a56c-3d1c383bb327","http://www.cdisc.org","Code"
"Code_207","2023-12-15","SYSBP","C25298","3477e21b-060d-4754-8771-fd535f2a9a30","http://www.cdisc.org","Code"
"Code_208","2023-12-15","DIABP","C25299","18214afa-af5a-49c0-8f3b-165abd36aa81","http://www.cdisc.org","Code"
"Code_209","2023-12-15","Clinical Test Result","C77140","ffc5397d-308f-400c-ae1a-c592e8b5d389","http://www.cdisc.org","Code"
"Code_210","2023-12-15","Unit of Pressure","C49669","ffd41432-1157-4816-a3a5-aa2b0f1e911c","http://www.cdisc.org","Code"
"Code_211","2023-12-15","Sitting","C62122","e19d4545-b8de-422f-bbdf-60b5e6758367","http://www.cdisc.org","Code"
"Code_212","2023-12-15","Standing","C62166","f8c9930e-aede-4ff9-b995-acd8829c30be","http://www.cdisc.org","Code"
"Code_213","2023-12-15","Supine Position","C62167","197bcbff-4497-415b-9e58-6c0bb2e2ead9","http://www.cdisc.org","Code"
"Code_214","2023-12-15","Body Position","C62164","97df70e9-5e16-48c0-8fae-bab40fa0c9cd","http://www.cdisc.org","Code"
"Code_215","2023-12-15","Brachial Artery","C12681","ca5ebfcf-291b-40aa-b538-094c3119492b","http://www.cdisc.org","Code"
"Code_216","2023-12-15","Common Carotid Artery","C12687","7cfe1eb5-3011-4464-bac1-23f764aa660f","http://www.cdisc.org","Code"
"Code_217","2023-12-15","Dorsalis Pedis Artery","C32478","e291b0e5-7877-4b39-9ab7-4c7059237abc","http://www.cdisc.org","Code"
"Code_218","2023-12-15","Femoral Artery","C12715","a858e2f8-5765-4e71-8fde-677567f22cfd","http://www.cdisc.org","Code"
"Code_219","2023-12-15","Radial Artery","C12838","1fdc81c6-2915-4d7c-a311-9f52b984838e","http://www.cdisc.org","Code"
"Code_220","2023-12-15","Anatomic Site","C13717","b0634bd2-6dbe-45b0-8681-c735e4e8d816","http://www.cdisc.org","Code"
"Code_221","2023-12-15","Left","C25229","96b59b98-3315-4157-834a-a2d006357369","http://www.cdisc.org","Code"
"Code_222","2023-12-15","Right","C25228","19e06bc1-7609-4c5e-a649-01641b139b77","http://www.cdisc.org","Code"
"Code_223","2023-12-15","Laterality","C25185","52b12cd2-a050-4ffa-af70-25fb29f9fb1a","http://www.cdisc.org","Code"
"Code_224","2023-12-15","DIABP","C25299","9b2a809b-843d-4c43-ad1f-6f0755b058ed","http://www.cdisc.org","Code"
"Code_225","2023-12-15","TEMP","C174446","520c9580-df72-4f4d-8fb5-069762089d93","http://www.cdisc.org","Code"
"Code_226","2023-12-15","Clinical Test Result","C77140","fd4ae2de-b76e-4355-894d-eb38c2837500","http://www.cdisc.org","Code"
"Code_227","2023-12-15","Degree Celsius","C42559","a3b1b563-1310-41ae-9c4a-d3c3ae2a854e","http://www.cdisc.org","Code"
"Code_228","2023-12-15","Degree Fahrenheit","C44277","3eb0393e-9bd1-44ee-a3ec-b7f4f9655380","http://www.cdisc.org","Code"
"Code_229","2023-12-15","Kelvin","C42537","897372d8-5d43-49b7-90c6-1c33a4f51d24","http://www.cdisc.org","Code"
"Code_230","2023-12-15","Unit of Temperature","C44276","86b14d6a-888d-4eb9-9fad-117cd77230d6","http://www.cdisc.org","Code"
"Code_231","2023-12-15","Axilla","C12674","7bffe2d1-b4c3-44c1-895d-230209d241a8","http://www.cdisc.org","Code"
"Code_232","2023-12-15","Ear","C12394","a2c3a1da-35aa-4e45-98b9-74bace0cbc9d","http://www.cdisc.org","Code"
"Code_233","2023-12-15","Forehead","C89803","8b44e063-f100-4850-9150-8a05f5a25342","http://www.cdisc.org","Code"
"Code_234","2023-12-15","Oral Cavity","C12421","b82830c7-f187-45ec-b282-a0204945be46","http://www.cdisc.org","Code"
"Code_235","2023-12-15","Rectum","C12390","636da47c-3067-4298-a78c-f1d2bdee0577","http://www.cdisc.org","Code"
"Code_236","2023-12-15","Anatomic Site","C13717","6c776da6-999b-467c-9ca2-d77e004d69c3","http://www.cdisc.org","Code"
"Code_237","2023-12-15","TEMP","C174446","0c5baa39-83ae-45f1-a4fc-59067c51e8b3","http://www.cdisc.org","Code"
"Code_238","2023-12-15","WEIGHT","C25208","7275d1e6-231a-4dc8-8c9a-e9af0acac2f4","http://www.cdisc.org","Code"
"Code_239","2023-12-15","Clinical Test Result","C77140","3676e2c6-29f7-4675-a8db-645d4f928f73","http://www.cdisc.org","Code"
"Code_240","2023-12-15","Pound","C48531","22897ca3-eb86-4a83-b85b-0c45a76918eb","http://www.cdisc.org","Code"
"Code_241","2023-12-15","Gram","C48155","2b1184cb-4e29-46c4-abdd-402623890c08","http://www.cdisc.org","Code"
"Code_242","2023-12-15","Kilogram","C28252","b182f95c-d43c-4fd8-9a98-9e2017c63cb2","http://www.cdisc.org","Code"
"Code_243","2023-12-15","Unit of Weight","C48208","d8ff52fb-bd19-4932-81c9-7670351134d2","http://www.cdisc.org","Code"
"Code_244","2023-12-15","WEIGHT","C25208","fa05697e-47eb-4c4b-bca3-c8e4fe668240","http://www.cdisc.org","Code"
"Code_245","2023-12-15","HEIGHT","C25347","c9887aed-f986-4653-a18b-617a5d93be65","http://www.cdisc.org","Code"
"Code_246","2023-12-15","Clinical Test Result","C77140","af867515-9d26-42de-930a-19922da61236","http://www.cdisc.org","Code"
"Code_247","2023-12-15","Centimeter","C49668","f3119a2e-e514-4ca9-92c4-9cb19ba486d2","http://www.cdisc.org","Code"
"Code_248","2023-12-15","Inch","C48500","7094abe9-72a3-43df-b4e5-643cf1eccab3","http://www.cdisc.org","Code"
"Code_249","2023-12-15","Meter","C41139","28f19f75-7612-4932-adfe-a2688a70dc1b","http://www.cdisc.org","Code"
"Code_250","2023-12-15","Unit of Height","C168688","9f09015d-25f1-4251-b46e-22ebd93fe2e7","http://www.cdisc.org","Code"
"Code_251","2023-12-15","HEIGHT","C25347","74365b31-79be-441b-9495-e8cb1fc4931e","http://www.cdisc.org","Code"
"Code_252","2023-12-15","ALT","C64433","7043d0e7-d5f4-4be9-80d7-ecdcb61a4906","http://www.cdisc.org","Code"
"Code_253","2023-12-15","Laboratory Test Result","C36292","d5bfc358-15dd-430e-b4d9-1d87ca29c3dd","http://www.cdisc.org","Code"
"Code_254","2023-12-15","Unit per Liter","C67456","ce2f1527-2b80-48d9-9e5e-d427ced5807c","http://www.cdisc.org","Code"
"Code_255","2023-12-15","Microkatal per Liter","C67397","1fcab82a-fd5a-495b-93d3-ca6719f50c47","http://www.cdisc.org","Code"
"Code_256","2023-12-15","International Unit per Liter","C67376","c522c6e9-7a53-4fbd-9edc-681f5a5db9d3","http://www.cdisc.org","Code"
"Code_257","2023-12-15","Nanokatal per Liter","C70510","2abf3d70-d49d-41ab-ad43-107b5b328e70","http://www.cdisc.org","Code"
"Code_258","2023-12-15","Unit of Catalytic Activity Concentration","C67365","96533ca6-1453-44aa-8eaf-93fc26d5515f","http://www.cdisc.org","Code"
"Code_259","2023-12-15","Biospecimen Type","C70713","9d1d0f75-0906-4ae5-b89d-676dd1050a66","http://www.cdisc.org","Code"
"Code_260","2023-12-15","No","C49487","0042044b-a2f5-4dea-9448-4df5dd97849b","http://www.cdisc.org","Code"
"Code_261","2023-12-15","Yes","C49488","b61fcc03-f9d9-481e-a215-503132ebc12c","http://www.cdisc.org","Code"
"Code_262","2023-12-15","Laboratory Test Fasting Status","C83309","a9822def-4d0d-4f6b-8952-4303bce0b716","http://www.cdisc.org","Code"
"Code_263","2023-12-15","ALT","C64433","0dda15bd-d146-43ab-b850-af9090688b3a","http://www.cdisc.org","Code"
"Code_264","2023-12-15","ALB","C64431","085fedb2-d17d-4c94-8e40-dbf417fab939","http://www.cdisc.org","Code"
"Code_265","2023-12-15","Laboratory Test Result","C36292","321ca716-ccd1-40dc-8660-fe136c05d752","http://www.cdisc.org","Code"
"Code_266","2023-12-15","Biospecimen Type","C70713","78b2908c-a53a-48e8-82d8-6d5f60c1352e","http://www.cdisc.org","Code"
"Code_267","2023-12-15","No","C49487","53ef8281-41c8-42c2-9136-394c63b5fdf0","http://www.cdisc.org","Code"
"Code_268","2023-12-15","Yes","C49488","4d489fac-12db-458d-ad84-40977f027ab4","http://www.cdisc.org","Code"
"Code_269","2023-12-15","Laboratory Test Fasting Status","C83309","ac348876-2503-4f17-945e-75950c429c8f","http://www.cdisc.org","Code"
"Code_270","2023-12-15","ALB","C64431","eb17095c-05d5-45c0-811d-15e14a79353f","http://www.cdisc.org","Code"
"Code_271","2023-12-15","ALP","C64432","d601f8c3-ef0f-418a-bc79-4c455b63b7fe","http://www.cdisc.org","Code"
"Code_272","2023-12-15","Laboratory Test Result","C36292","69c01154-2045-4ed7-af40-d5ef136e1c73","http://www.cdisc.org","Code"
"Code_273","2023-12-15","Unit per Liter","C67456","932a91dd-4d36-4445-b1dc-2ff5eb0e8e95","http://www.cdisc.org","Code"
"Code_274","2023-12-15","Microkatal per Liter","C67397","0cc7fa0f-f11f-40d4-9845-eef4aaabad10","http://www.cdisc.org","Code"
"Code_275","2023-12-15","International Unit per Liter","C67376","9f7d92d6-2bc6-4eaa-b559-cfaa6b27918c","http://www.cdisc.org","Code"
"Code_276","2023-12-15","Unit of Catalytic Activity Concentration","C67365","bfb013b8-d4d1-47a2-aa33-c58b1d1f5af6","http://www.cdisc.org","Code"
"Code_277","2023-12-15","Biospecimen Type","C70713","d57fa61a-1d97-4fe1-9426-3650f919606b","http://www.cdisc.org","Code"
"Code_278","2023-12-15","No","C49487","fe78b7ff-7684-484f-a4f0-1f4ca16a0fbf","http://www.cdisc.org","Code"
"Code_279","2023-12-15","Yes","C49488","db3dcbf7-b11c-429d-90bd-9970c8b74cae","http://www.cdisc.org","Code"
"Code_280","2023-12-15","Laboratory Test Fasting Status","C83309","49edce81-1cb7-4ee5-bbad-1dc71d6a41df","http://www.cdisc.org","Code"
"Code_281","2023-12-15","ALP","C64432","292eaedd-b3d5-4fa1-b771-42a419b536c1","http://www.cdisc.org","Code"
"Code_282","2023-12-15","AST","C64467","5ba45a1c-337c-4860-98f1-77a22f800871","http://www.cdisc.org","Code"
"Code_283","2023-12-15","Laboratory Test Result","C36292","b448bb78-aeae-4e1b-b1a6-b5ed1982c574","http://www.cdisc.org","Code"
"Code_284","2023-12-15","Unit per Liter","C67456","82e4b024-1050-4240-85c7-b573ebc78852","http://www.cdisc.org","Code"
"Code_285","2023-12-15","Microkatal per Liter","C67397","d6a6e1f1-81f6-4203-b91d-0af6513b347d","http://www.cdisc.org","Code"
"Code_286","2023-12-15","International Unit per Liter","C67376","eb7785fd-4744-4342-ad17-7e5c99fbe4ec","http://www.cdisc.org","Code"
"Code_287","2023-12-15","Unit of Catalytic Activity Concentration","C67365","6d687f9a-0b53-4d3d-9562-d1f705f66cbc","http://www.cdisc.org","Code"
"Code_288","2023-12-15","Biospecimen Type","C70713","3f017c6a-c5b4-4628-b16f-b86327e10233","http://www.cdisc.org","Code"
"Code_289","2023-12-15","No","C49487","2b96de7a-877f-49cf-a073-c9bf9fe819b2","http://www.cdisc.org","Code"
"Code_290","2023-12-15","Yes","C49488","17e3b2b5-568f-48d4-b75b-e712e90f39ec","http://www.cdisc.org","Code"
"Code_291","2023-12-15","Laboratory Test Fasting Status","C83309","4cad33d7-e4c0-4e37-b5b5-e8412ed52b8c","http://www.cdisc.org","Code"
"Code_292","2023-12-15","AST","C64467","218bd09c-5892-4e73-a625-fb7ba16e65ad","http://www.cdisc.org","Code"
"Code_293","2023-12-15","CREAT","C64547","b098cda6-3dc7-450b-8d18-ed45944158e1","http://www.cdisc.org","Code"
"Code_294","2023-12-15","Laboratory Test Result","C36292","ad989913-95c1-42d8-bb32-d4c8562fab3c","http://www.cdisc.org","Code"
"Code_295","2023-12-15","Milligram per Deciliter","C67015","75e26a0d-e8d1-46e6-a96e-0c168f5183dd","http://www.cdisc.org","Code"
"Code_296","2023-12-15","Microgram per Milliliter","C64572","5dc63e62-a54a-4144-9456-000af72ccc34","http://www.cdisc.org","Code"
"Code_297","2023-12-15","Millimole per Liter","C64387","b177bebd-e611-4bc8-a73c-151767685e38","http://www.cdisc.org","Code"
"Code_298","2023-12-15","Micromole per Liter","C48508","deb1ab40-93da-4889-bf49-2223463c1812","http://www.cdisc.org","Code"
"Code_299","2023-12-15","Unit of Concentration","C48207","999d6253-8c3b-44fd-886a-9e10606e738e","http://www.cdisc.org","Code"
"Code_300","2023-12-15","Biospecimen Type","C70713","abbee5b4-f956-45fc-bc9c-c063dd21adbc","http://www.cdisc.org","Code"
"Code_301","2023-12-15","No","C49487","4ceec71f-c627-45ed-a983-ba087c36d3c3","http://www.cdisc.org","Code"
"Code_302","2023-12-15","Yes","C49488","8d727ca4-3fad-4b30-8d59-dd1ac166e2ab","http://www.cdisc.org","Code"
"Code_303","2023-12-15","Laboratory Test Fasting Status","C83309","b7e33d7f-49c9-4e24-b3b9-30ce95ecadcc","http://www.cdisc.org","Code"
"Code_304","2023-12-15","CREAT","C64547","0d2a0131-dabb-479d-b53b-b8075ee44637","http://www.cdisc.org","Code"
"Code_305","2023-12-15","K","C64853","0a59d116-92f8-41d5-a3f7-26b656304e04","http://www.cdisc.org","Code"
"Code_306","2023-12-15","Laboratory Test Result","C36292","fa3e7cd5-f849-43de-be2f-0e99c50cf27c","http://www.cdisc.org","Code"
"Code_307","2023-12-15","Milliequivalent per Liter","C67474","6d5c4902-45dd-47ae-86c0-eb22a212a829","http://www.cdisc.org","Code"
"Code_308","2023-12-15","Milliequivalent per Deciliter","C67473","544b58e3-8b2c-4b47-bddc-d77fe89fc7af","http://www.cdisc.org","Code"
"Code_309","2023-12-15","Millimole per Liter","C64387","cd6aa80f-bdd5-4cb0-ac15-443af8464b1f","http://www.cdisc.org","Code"
"Code_310","2023-12-15","Molarity Unit","C64567","78437ab0-9053-4c3b-a90e-a11983c260e5","http://www.cdisc.org","Code"
"Code_311","2023-12-15","Biospecimen Type","C70713","b81ce2cc-6366-4dae-9e11-4fb0b9054191","http://www.cdisc.org","Code"
"Code_312","2023-12-15","No","C49487","90a02c98-f648-40d9-b44c-c72d59e05719","http://www.cdisc.org","Code"
"Code_313","2023-12-15","Yes","C49488","5e281f33-c3e5-42c2-a997-c30bfeba6984","http://www.cdisc.org","Code"
"Code_314","2023-12-15","Laboratory Test Fasting Status","C83309","30993fe8-3b6a-4907-890b-c690c54616a2","http://www.cdisc.org","Code"
"Code_315","2023-12-15","K","C64853","6f0492e5-227b-43ff-909e-6d62965f60ba","http://www.cdisc.org","Code"
"Code_316","2023-12-15","SODIUM","C64809","1cfdb067-8c23-4387-972a-1438a59524d7","http://www.cdisc.org","Code"
"Code_317","2023-12-15","Laboratory Test Result","C36292","abec6f74-09c3-4915-b82e-05b31d1fff73","http://www.cdisc.org","Code"
"Code_318","2023-12-15","Milliequivalent per Liter","C67474","b157cfdd-3a86-4c12-ab0b-725892482661","http://www.cdisc.org","Code"
"Code_319","2023-12-15","Milliequivalent per Deciliter","C67473","0e937f27-0b1d-4040-968d-c40048702833","http://www.cdisc.org","Code"
"Code_320","2023-12-15","Millimole per Liter","C64387","a33c36d3-4d75-42af-a757-c8b2f0261fae","http://www.cdisc.org","Code"
"Code_321","2023-12-15","Molarity Unit","C64567","92cd2a7a-caaa-41ed-a7b5-33d7f74cd4ef","http://www.cdisc.org","Code"
"Code_322","2023-12-15","Biospecimen Type","C70713","c08184ae-dfe8-4d50-bd0d-9758cc50003e","http://www.cdisc.org","Code"
"Code_323","2023-12-15","No","C49487","b3c195bd-b5c7-4a47-a535-2e12aefb7e42","http://www.cdisc.org","Code"
"Code_324","2023-12-15","Yes","C49488","3c156b93-5507-4830-aedb-003444dba9df","http://www.cdisc.org","Code"
"Code_325","2023-12-15","Laboratory Test Fasting Status","C83309","3b90b518-6f98-4983-8384-61d21841cde7","http://www.cdisc.org","Code"
"Code_326","2023-12-15","SODIUM","C64809","42231b23-76ff-4ed4-adf5-a17e95efadb3","http://www.cdisc.org","Code"
"Code_327","2023-12-15","SYSBP","C25298","1e6fa19f-5a47-4b33-960c-6ef3254b73a5","http://www.cdisc.org","Code"
"Code_328","2023-12-15","Clinical Test Result","C77140","c6983fc9-aa03-4d60-9be5-0c44520239e5","http://www.cdisc.org","Code"
"Code_329","2023-12-15","Unit of Pressure","C49669","57710c6d-c3e7-45b3-84bf-bce12a6c38d5","http://www.cdisc.org","Code"
"Code_330","2023-12-15","Sitting","C62122","4046bcc2-d35d-4bb7-9d4a-857a8d94254e","http://www.cdisc.org","Code"
"Code_331","2023-12-15","Standing","C62166","afd7d212-bf9d-41bf-bf9e-a825bdebe696","http://www.cdisc.org","Code"
"Code_332","2023-12-15","Supine Position","C62167","e47b4078-cfad-4382-857f-3fdb41ee5eac","http://www.cdisc.org","Code"
"Code_333","2023-12-15","Body Position","C62164","7c0137a0-70fe-41f0-b96c-fe5eea755c79","http://www.cdisc.org","Code"
"Code_334","2023-12-15","Brachial Artery","C12681","7b6b55c7-e10d-4382-8228-5c9996aff947","http://www.cdisc.org","Code"
"Code_335","2023-12-15","Common Carotid Artery","C12687","c58f5b7b-2769-4d49-afe0-72f8df055629","http://www.cdisc.org","Code"
"Code_336","2023-12-15","Dorsalis Pedis Artery","C32478","05d1de17-f77b-4164-923f-8214eaf73f67","http://www.cdisc.org","Code"
"Code_337","2023-12-15","Femoral Artery","C12715","8cdcb299-c767-4f30-bca3-46b0b7877180","http://www.cdisc.org","Code"
"Code_338","2023-12-15","Radial Artery","C12838","3be7daba-903c-4c0b-b441-aaf998c0bf09","http://www.cdisc.org","Code"
"Code_339","2023-12-15","Anatomic Site","C13717","bdb5253f-5b3f-4b4d-8f02-4d19cd68c570","http://www.cdisc.org","Code"
"Code_340","2023-12-15","Left","C25229","45f1a73a-30af-4819-b32c-04cd8c0eb954","http://www.cdisc.org","Code"
"Code_341","2023-12-15","Right","C25228","4b0bf08f-6b4e-4923-b895-6671ae97210c","http://www.cdisc.org","Code"
"Code_342","2023-12-15","Laterality","C25185","c489d731-152c-404e-8c59-84c4d9f0d7b5","http://www.cdisc.org","Code"
"Code_343","2023-12-15","SYSBP","C25298","f684ebfd-7460-4ff0-9525-2a41aef74b74","http://www.cdisc.org","Code"
"Code_344","2023-12-15","DIABP","C25299","59cb8cac-6260-4f39-bdaf-72d536ef4ddc","http://www.cdisc.org","Code"
"Code_345","2023-12-15","Clinical Test Result","C77140","83239fe2-cae4-4a9b-8a33-dd766dd1a603","http://www.cdisc.org","Code"
"Code_346","2023-12-15","Unit of Pressure","C49669","e3e32693-4f9b-483e-85cd-57ef058f9249","http://www.cdisc.org","Code"
"Code_347","2023-12-15","Sitting","C62122","1438dde8-01f8-4bb3-906d-e4cdda22d824","http://www.cdisc.org","Code"
"Code_348","2023-12-15","Standing","C62166","0d6ed1db-fc99-405c-bba5-053e031bb09e","http://www.cdisc.org","Code"
"Code_349","2023-12-15","Supine Position","C62167","2c308763-805a-4731-9203-aa78996f3e7c","http://www.cdisc.org","Code"
"Code_350","2023-12-15","Body Position","C62164","26c671cb-5c0b-484d-bbc1-2a6d214346d5","http://www.cdisc.org","Code"
"Code_351","2023-12-15","Brachial Artery","C12681","db49fbcc-f2af-4cbd-a0a5-917dd8ffbe1f","http://www.cdisc.org","Code"
"Code_352","2023-12-15","Common Carotid Artery","C12687","edc922b0-28fd-4c1a-9e96-0cb54e054dff","http://www.cdisc.org","Code"
"Code_353","2023-12-15","Dorsalis Pedis Artery","C32478","fdba12d0-89e3-4eab-80e5-2443bef42f20","http://www.cdisc.org","Code"
"Code_354","2023-12-15","Femoral Artery","C12715","61b78d6d-da77-4670-a2fd-0f9d4d08ed8d","http://www.cdisc.org","Code"
"Code_355","2023-12-15","Radial Artery","C12838","020cd7a5-cbec-406f-a60a-dd4d75af289c","http://www.cdisc.org","Code"
"Code_356","2023-12-15","Anatomic Site","C13717","5b4dcc45-dfc2-4026-b582-0d5dc5413a39","http://www.cdisc.org","Code"
"Code_357","2023-12-15","Left","C25229","9a9a4604-39d0-4b10-90d5-1c8844453636","http://www.cdisc.org","Code"
"Code_358","2023-12-15","Right","C25228","fd02e34c-1771-4313-ba35-af095bf7e7be","http://www.cdisc.org","Code"
"Code_359","2023-12-15","Laterality","C25185","f428b66d-3307-49dc-bfb0-c897b7cc9f8f","http://www.cdisc.org","Code"
"Code_360","2023-12-15","DIABP","C25299","807c7131-1051-49d5-a7c0-d8626bcf602d","http://www.cdisc.org","Code"
"Code_361","2023-12-15","HR","C49677","89dae4f1-bd51-441c-bff1-559c54710115","http://www.cdisc.org","Code"
"Code_362","2023-12-15","Clinical Test Result","C77140","8600b64a-caa9-4c75-a0e6-34b36d0090a4","http://www.cdisc.org","Code"
"Code_363","2023-12-15","Count per Minute","C73688","69176bf8-be76-474e-8b51-738d4f47fbf5","http://www.cdisc.org","Code"
"Code_364","2023-12-15","Sitting","C62122","a4188a60-e24d-49e3-abfb-af36626e2a45","http://www.cdisc.org","Code"
"Code_365","2023-12-15","Standing","C62166","d3e7b111-b407-4e55-b438-485f4cebcf98","http://www.cdisc.org","Code"
"Code_366","2023-12-15","Supine Position","C62167","6adbd02d-ac03-430d-b7ed-7f8d11170b5d","http://www.cdisc.org","Code"
"Code_367","2023-12-15","Body Position","C62164","32048a3a-2204-4fdf-9b9f-bd82f45a10ac","http://www.cdisc.org","Code"
"Code_368","2023-12-15","Brachial Artery","C12681","da6ed74d-cc2f-4b0a-b3cc-3820e6be295b","http://www.cdisc.org","Code"
"Code_369","2023-12-15","Common Carotid Artery","C12687","eff02042-7a94-4b9b-90e9-3c3f5defa8b6","http://www.cdisc.org","Code"
"Code_370","2023-12-15","Dorsalis Pedis Artery","C32478","c400b46e-2720-4e17-8c29-ae67f5b46fca","http://www.cdisc.org","Code"
"Code_371","2023-12-15","Femoral Artery","C12715","8c384014-19b2-48f5-bd30-f80d8dc33390","http://www.cdisc.org","Code"
"Code_372","2023-12-15","Radial Artery","C12838","1d5160cf-86fd-4d15-9a21-8c283f992987","http://www.cdisc.org","Code"
"Code_373","2023-12-15","Anatomic Site","C13717","191ffd51-b757-47b9-b4fc-acc209b857c7","http://www.cdisc.org","Code"
"Code_374","2023-12-15","Left","C25229","98b97267-3d79-497f-86a9-b82cb3ca2ca6","http://www.cdisc.org","Code"
"Code_375","2023-12-15","Right","C25228","5856574c-ca73-4eb3-b3fa-481a74a51205","http://www.cdisc.org","Code"
"Code_376","2023-12-15","Laterality","C25185","899b2b81-f120-49ea-bc5b-1c974d307e2b","http://www.cdisc.org","Code"
"Code_377","2023-12-15","HR","C49677","e16759db-6da9-4932-84d2-ce742cb9cf04","http://www.cdisc.org","Code"
"Code_378","2023-12-15","SYSBP","C25298","a8cd495c-58c3-4d46-9c7a-4af3b961231c","http://www.cdisc.org","Code"
"Code_379","2023-12-15","Clinical Test Result","C77140","c3a8d611-ab0a-4109-b616-06fe6a5c6a65","http://www.cdisc.org","Code"
