"uuid:ID","code","decode","codeSystemVersion","instanceType","codeSystem","id"
"d90c33a7-820e-4dfb-8278-ef7e14ceb80d","C49488","Yes","2023-12-15","Code","http://www.cdisc.org","Code_168"
"075d1f86-9d62-4414-b611-90c192afcd18","C113380","Disabling Adverse Event","2023-12-15","Code","http://www.cdisc.org","Code_169"
"8ae0458a-5115-459e-b30d-ef9a7311cd6d","C49487","No","2023-12-15","Code","http://www.cdisc.org","Code_170"
"629338d1-f8f3-4463-87b0-fe7ecde8382c","C49488","Yes","2023-12-15","Code","http://www.cdisc.org","Code_171"
"ded0ef2f-e907-4770-8595-f37fe101435b","C48275","Death Related to Adverse Event","2023-12-15","Code","http://www.cdisc.org","Code_172"
"9c72c71d-ca48-432f-9d89-6fc12ae9eaa5","C49487","No","2023-12-15","Code","http://www.cdisc.org","Code_173"
"e8c4dd26-c6f7-4623-9735-fc3cc09754a7","C49488","Yes","2023-12-15","Code","http://www.cdisc.org","Code_174"
"2d48c2f1-01e2-4d04-ac32-b9efaf094ca6","C83052","Adverse Event associated with Hospitalization","2023-12-15","Code","http://www.cdisc.org","Code_175"
"c110fb7a-a8cb-49b8-a45d-24cddeb38fbf","C49487","No","2023-12-15","Code","http://www.cdisc.org","Code_176"
"708dbafd-2aa4-4f5d-a626-f529c5aee667","C49488","Yes","2023-12-15","Code","http://www.cdisc.org","Code_177"
"9debd67f-deae-4fae-be11-1bcee223dfd4","C84266","Life Threatening Adverse Event","2023-12-15","Code","http://www.cdisc.org","Code_178"
"d1bd8bd4-9268-4e07-a577-dcafbe688689","C49487","No","2023-12-15","Code","http://www.cdisc.org","Code_179"
"37e603a5-11c7-4572-8bf0-4593f8b2a65a","C49488","Yes","2023-12-15","Code","http://www.cdisc.org","Code_180"
"e142b6d1-5a32-4239-9e11-1a5591c1da4e","C83214","Adverse Event Occurred with Overdose","2023-12-15","Code","http://www.cdisc.org","Code_181"
"19c9375b-723d-4989-ae8e-6354449b2a71","C49487","No","2023-12-15","Code","http://www.cdisc.org","Code_182"
"fdc3c678-3b67-4fae-b354-6258dfd6e35a","C49488","Yes","2023-12-15","Code","http://www.cdisc.org","Code_183"
"ac80ad16-8511-4383-8995-1b031c617d82","C83053","Adverse Event Associated with Serious Medical Event","2023-12-15","Code","http://www.cdisc.org","Code_184"
"b95fb48c-937b-48d7-9ed6-49bdb3b42bcb","C49487","No","2023-12-15","Code","http://www.cdisc.org","Code_185"
"9c39095b-dd67-4bcc-aa15-96289cd52205","C49488","Yes","2023-12-15","Code","http://www.cdisc.org","Code_186"
"abdfff2b-e46e-4789-9f2d-b73699029af3","C83199","Adverse Event Concomitant Treatment","2023-12-15","Code","http://www.cdisc.org","Code_187"
"888fbb5d-4515-465f-abef-5555720741e6","C83215","Adverse Event Start Date Time","2023-12-15","Code","http://www.cdisc.org","Code_188"
"6e32e0bc-5c52-46e5-aa89-dc2b7d1f0838","C83201","Adverse Event End Date Time","2023-12-15","Code","http://www.cdisc.org","Code_189"
"790a6cae-ce25-4fb4-abf2-86ffc0c056db","C179175","Solicited Adverse Event","2023-12-15","Code","http://www.cdisc.org","Code_190"
"c50173e2-5fd5-47d6-ac09-9210c76ba0f8","C25298","SYSBP","2023-12-15","Code","http://www.cdisc.org","Code_191"
"41c67f4a-fe20-4185-9d7c-2b36fdb5b91b","C77140","Clinical Test Result","2023-12-15","Code","http://www.cdisc.org","Code_192"
"e9e0a55f-9fd3-470f-841d-8bfc7c672bee","C49669","Unit of Pressure","2023-12-15","Code","http://www.cdisc.org","Code_193"
"36e1f611-0ff7-4190-bf83-6d38312ec801","C62122","Sitting","2023-12-15","Code","http://www.cdisc.org","Code_194"
"7215a0a5-704d-4918-b99f-0bbe08d7fad9","C62166","Standing","2023-12-15","Code","http://www.cdisc.org","Code_195"
"a5626003-8618-4f5d-9b3b-829cb7c3a5ab","C62167","Supine Position","2023-12-15","Code","http://www.cdisc.org","Code_196"
"5583f2be-10bd-45b3-9c86-6b1bd9f5bd49","C62164","Body Position","2023-12-15","Code","http://www.cdisc.org","Code_197"
"fea653d0-e0e3-4a76-885f-cda29735599b","C12681","Brachial Artery","2023-12-15","Code","http://www.cdisc.org","Code_198"
"3b641bd0-3c46-4ab3-9e58-1c506195f9e1","C12687","Common Carotid Artery","2023-12-15","Code","http://www.cdisc.org","Code_199"
"57925f7e-1453-4b14-9253-969b9e3ebbae","C32478","Dorsalis Pedis Artery","2023-12-15","Code","http://www.cdisc.org","Code_200"
"1a9d3810-0d57-4943-ba32-4a543b66c8b8","C12715","Femoral Artery","2023-12-15","Code","http://www.cdisc.org","Code_201"
"8ffefd7f-4f28-40ab-ae66-5973bbc42b43","C12838","Radial Artery","2023-12-15","Code","http://www.cdisc.org","Code_202"
"275beca8-9894-4556-8f15-202de2e1ff30","C13717","Anatomic Site","2023-12-15","Code","http://www.cdisc.org","Code_203"
"0039be3f-3781-4774-a744-6beb3b5ac23e","C25229","Left","2023-12-15","Code","http://www.cdisc.org","Code_204"
"2b93991a-54f8-41e0-8904-f3f5cbcc8e79","C25228","Right","2023-12-15","Code","http://www.cdisc.org","Code_205"
"581f64e8-1ae5-4d97-87be-855cc644a7b6","C25185","Laterality","2023-12-15","Code","http://www.cdisc.org","Code_206"
"e723cbd5-85dc-496b-946e-465a0733962d","C25298","SYSBP","2023-12-15","Code","http://www.cdisc.org","Code_207"
"2066f3eb-2415-4d41-91e9-ffd5dd56a249","C25299","DIABP","2023-12-15","Code","http://www.cdisc.org","Code_208"
"dc24696f-573c-4ef9-9f93-caf080b5011a","C77140","Clinical Test Result","2023-12-15","Code","http://www.cdisc.org","Code_209"
"05e7467e-74f0-4787-badd-60775d3b0d73","C49669","Unit of Pressure","2023-12-15","Code","http://www.cdisc.org","Code_210"
"f98bdba7-8f78-45ba-8ab3-dfad66e52f03","C62122","Sitting","2023-12-15","Code","http://www.cdisc.org","Code_211"
"0f0af08e-aa32-4083-8e3f-2609667504bb","C62166","Standing","2023-12-15","Code","http://www.cdisc.org","Code_212"
"d96019b9-018d-4e22-9785-9f49bb18e4bf","C62167","Supine Position","2023-12-15","Code","http://www.cdisc.org","Code_213"
"226ee723-c3f4-4cea-a456-9db7087bfba8","C62164","Body Position","2023-12-15","Code","http://www.cdisc.org","Code_214"
"2c400535-4454-47d4-9107-6bcc9c563300","C12681","Brachial Artery","2023-12-15","Code","http://www.cdisc.org","Code_215"
"9cd19bda-248c-4b5a-a4f2-81e2ed401ba6","C12687","Common Carotid Artery","2023-12-15","Code","http://www.cdisc.org","Code_216"
"886512f5-dc77-429e-8a9a-735361bb45cf","C32478","Dorsalis Pedis Artery","2023-12-15","Code","http://www.cdisc.org","Code_217"
"3470fdc4-7e46-464f-ad72-82abee557f00","C12715","Femoral Artery","2023-12-15","Code","http://www.cdisc.org","Code_218"
"0fc9b814-9a13-4b5f-9299-624bb1559fa3","C12838","Radial Artery","2023-12-15","Code","http://www.cdisc.org","Code_219"
"5a66f185-396c-4aa8-84bb-f08d4ea799a1","C13717","Anatomic Site","2023-12-15","Code","http://www.cdisc.org","Code_220"
"845e33ad-f914-4105-a72a-937eb1541800","C25229","Left","2023-12-15","Code","http://www.cdisc.org","Code_221"
"e3b9eae1-1820-4736-bf38-176168329156","C25228","Right","2023-12-15","Code","http://www.cdisc.org","Code_222"
"fadd5c30-db8b-4577-be3b-44efb094b6d7","C25185","Laterality","2023-12-15","Code","http://www.cdisc.org","Code_223"
"391ba024-7088-42a6-8536-8aa3ddaad3ff","C25299","DIABP","2023-12-15","Code","http://www.cdisc.org","Code_224"
"d4cf2f43-76e3-43c6-88db-281a291c3364","C174446","TEMP","2023-12-15","Code","http://www.cdisc.org","Code_225"
"f00c4b36-58f0-4e2d-ac25-809b88cec968","C77140","Clinical Test Result","2023-12-15","Code","http://www.cdisc.org","Code_226"
"e171f292-6c62-4c56-8641-24d901c64015","C42559","Degree Celsius","2023-12-15","Code","http://www.cdisc.org","Code_227"
"59937726-faa0-4d52-9c49-51e0ff065f20","C44277","Degree Fahrenheit","2023-12-15","Code","http://www.cdisc.org","Code_228"
"3e8db0b6-a77a-4ae0-af17-e23736c54618","C42537","Kelvin","2023-12-15","Code","http://www.cdisc.org","Code_229"
"e0e3576c-9617-479e-89dc-40fd031a2f3a","C44276","Unit of Temperature","2023-12-15","Code","http://www.cdisc.org","Code_230"
"689e4a62-b047-4750-bf43-22d589e23d29","C12674","Axilla","2023-12-15","Code","http://www.cdisc.org","Code_231"
"438839da-f59a-4d72-b459-9eeda61b605c","C12394","Ear","2023-12-15","Code","http://www.cdisc.org","Code_232"
"0c4be496-2029-4af3-8af2-2cc2c0b44ad2","C89803","Forehead","2023-12-15","Code","http://www.cdisc.org","Code_233"
"1ac2d3f2-7253-49a3-a7d1-3f50c8d253cf","C12421","Oral Cavity","2023-12-15","Code","http://www.cdisc.org","Code_234"
"1b35a82b-2ed0-4de1-8eb8-30aef55135a0","C12390","Rectum","2023-12-15","Code","http://www.cdisc.org","Code_235"
"abb6a265-ac50-4788-a889-02ae70bc7392","C13717","Anatomic Site","2023-12-15","Code","http://www.cdisc.org","Code_236"
"3733a6b9-c603-4c67-a3db-ca58321f34c5","C174446","TEMP","2023-12-15","Code","http://www.cdisc.org","Code_237"
"c142dcde-219e-4128-8ab9-8045987f3af0","C25208","WEIGHT","2023-12-15","Code","http://www.cdisc.org","Code_238"
"0cfc3925-2d9d-4b46-a4f4-e8ad7fbf2d79","C77140","Clinical Test Result","2023-12-15","Code","http://www.cdisc.org","Code_239"
"0620d389-5b02-4e1a-9bd3-148bc0b6bee4","C48531","Pound","2023-12-15","Code","http://www.cdisc.org","Code_240"
"422d2a43-c007-4077-bad5-65b83d4d597b","C48155","Gram","2023-12-15","Code","http://www.cdisc.org","Code_241"
"0754ada9-d8a5-4631-a765-7133bc35cf99","C28252","Kilogram","2023-12-15","Code","http://www.cdisc.org","Code_242"
"72e63a5c-a162-485d-b834-360a8d78e233","C48208","Unit of Weight","2023-12-15","Code","http://www.cdisc.org","Code_243"
"cf29708e-f93b-4c8c-9a91-1e5f32de5360","C25208","WEIGHT","2023-12-15","Code","http://www.cdisc.org","Code_244"
"6899df1d-68aa-4fc1-abe2-9a9eecb1e91c","C25347","HEIGHT","2023-12-15","Code","http://www.cdisc.org","Code_245"
"435c0b5f-7cb3-4968-b726-97b191064ec1","C77140","Clinical Test Result","2023-12-15","Code","http://www.cdisc.org","Code_246"
"f42d965a-e9ab-4ad5-b5b5-72db2ba2dc0c","C49668","Centimeter","2023-12-15","Code","http://www.cdisc.org","Code_247"
"9f39c7b8-7386-4391-a373-cdce9ab65542","C48500","Inch","2023-12-15","Code","http://www.cdisc.org","Code_248"
"7cadbb00-978e-42e0-86f9-74122d27e543","C41139","Meter","2023-12-15","Code","http://www.cdisc.org","Code_249"
"f31d9b52-4bfd-4667-97b9-9f90445fde09","C168688","Unit of Height","2023-12-15","Code","http://www.cdisc.org","Code_250"
"7154e516-6456-45d3-9799-da50f782c151","C25347","HEIGHT","2023-12-15","Code","http://www.cdisc.org","Code_251"
"d152228e-60f6-4bc5-beb0-15757a2d6dec","C64433","ALT","2023-12-15","Code","http://www.cdisc.org","Code_252"
"eaffeadb-12af-4126-b79f-dad4d543cea4","C36292","Laboratory Test Result","2023-12-15","Code","http://www.cdisc.org","Code_253"
"f0c27e0d-b87d-4265-b1b5-49cfd3493fcf","C67456","Unit per Liter","2023-12-15","Code","http://www.cdisc.org","Code_254"
"30fe1634-0509-4e1a-96e6-17284cd9eec9","C67397","Microkatal per Liter","2023-12-15","Code","http://www.cdisc.org","Code_255"
"ec9e3189-b41a-431a-bd5c-c6b343c91e2e","C67376","International Unit per Liter","2023-12-15","Code","http://www.cdisc.org","Code_256"
"735b54d6-3790-48bb-9b0e-6e899cc78632","C70510","Nanokatal per Liter","2023-12-15","Code","http://www.cdisc.org","Code_257"
"0cf946c8-36a6-408b-a13b-aa18076e84cb","C67365","Unit of Catalytic Activity Concentration","2023-12-15","Code","http://www.cdisc.org","Code_258"
"5381be0e-9b96-4368-93e4-0dd92ba74cd0","C70713","Biospecimen Type","2023-12-15","Code","http://www.cdisc.org","Code_259"
"44cdb96d-4362-402d-bc03-e423b43da554","C49487","No","2023-12-15","Code","http://www.cdisc.org","Code_260"
"279b514b-1fc3-4736-90e4-e24ab11642dc","C49488","Yes","2023-12-15","Code","http://www.cdisc.org","Code_261"
"257126b2-a32a-46a3-8f0a-1a79ef088a8c","C83309","Laboratory Test Fasting Status","2023-12-15","Code","http://www.cdisc.org","Code_262"
"94dc2a5d-cc5c-466a-80bd-fcdad11be519","C64433","ALT","2023-12-15","Code","http://www.cdisc.org","Code_263"
"8f03d55a-b979-43e9-9fe4-7150fc3dd1d5","C64431","ALB","2023-12-15","Code","http://www.cdisc.org","Code_264"
"6b9fdf53-a354-43ff-8cb0-b998f9ac543e","C36292","Laboratory Test Result","2023-12-15","Code","http://www.cdisc.org","Code_265"
"2f4003cd-9b97-4410-8b18-0eedb407e597","C70713","Biospecimen Type","2023-12-15","Code","http://www.cdisc.org","Code_266"
"f7364e8a-a20f-4148-aeac-ffee2aa6a204","C49487","No","2023-12-15","Code","http://www.cdisc.org","Code_267"
"272506a5-a459-4bfe-9994-acaf4b3c7c2b","C49488","Yes","2023-12-15","Code","http://www.cdisc.org","Code_268"
"11508398-8718-4d1c-bdfe-836c429ab5ba","C83309","Laboratory Test Fasting Status","2023-12-15","Code","http://www.cdisc.org","Code_269"
"16c2894c-09b9-4fee-92cd-f2531138e4cc","C64431","ALB","2023-12-15","Code","http://www.cdisc.org","Code_270"
"2e0f3d4b-4928-4971-8814-b7730e1060cf","C64432","ALP","2023-12-15","Code","http://www.cdisc.org","Code_271"
"81cfd9ac-0d69-4858-ab30-a012e9b79cd9","C36292","Laboratory Test Result","2023-12-15","Code","http://www.cdisc.org","Code_272"
"b1c6bb34-2f2c-477f-a9e8-e13eef7384e4","C67456","Unit per Liter","2023-12-15","Code","http://www.cdisc.org","Code_273"
"326231b9-dd3f-4160-9f06-851b00a56b98","C67397","Microkatal per Liter","2023-12-15","Code","http://www.cdisc.org","Code_274"
"77cff653-ddca-458c-a066-d2ad4886d9be","C67376","International Unit per Liter","2023-12-15","Code","http://www.cdisc.org","Code_275"
"ae073363-6c18-4a93-b5cb-9e02b42a9f8a","C67365","Unit of Catalytic Activity Concentration","2023-12-15","Code","http://www.cdisc.org","Code_276"
"3300dadb-0a2a-4649-bff3-b3b6f7de2b6b","C70713","Biospecimen Type","2023-12-15","Code","http://www.cdisc.org","Code_277"
"7f264125-c801-47d6-981b-01df7cd574b5","C49487","No","2023-12-15","Code","http://www.cdisc.org","Code_278"
"c9848ab1-7e74-4158-9346-2cacd72318f2","C49488","Yes","2023-12-15","Code","http://www.cdisc.org","Code_279"
"675d99bb-4170-4e06-95fa-216a5c378f77","C83309","Laboratory Test Fasting Status","2023-12-15","Code","http://www.cdisc.org","Code_280"
"91082bda-3c4e-444b-9541-ef604f9fdce8","C64432","ALP","2023-12-15","Code","http://www.cdisc.org","Code_281"
"5f5a2694-eb06-482a-ba35-5b23701b404a","C64467","AST","2023-12-15","Code","http://www.cdisc.org","Code_282"
"d720f204-76dc-4cc1-9569-545539f11eb6","C36292","Laboratory Test Result","2023-12-15","Code","http://www.cdisc.org","Code_283"
"ed9533d8-9c29-4b26-8c7d-a5895588680a","C67456","Unit per Liter","2023-12-15","Code","http://www.cdisc.org","Code_284"
"b884e3d1-b5b6-442f-abde-d222ea2464dd","C67397","Microkatal per Liter","2023-12-15","Code","http://www.cdisc.org","Code_285"
"dd9017c9-0cb8-42df-bb71-3978e2b1dc8c","C67376","International Unit per Liter","2023-12-15","Code","http://www.cdisc.org","Code_286"
"3a918f16-29db-4386-b12c-a5d0cf464b62","C67365","Unit of Catalytic Activity Concentration","2023-12-15","Code","http://www.cdisc.org","Code_287"
"eda26e74-8aaa-4574-b0ce-092cfa8a3fef","C70713","Biospecimen Type","2023-12-15","Code","http://www.cdisc.org","Code_288"
"561a2edd-00cf-4035-83dc-58d7b3e1418e","C49487","No","2023-12-15","Code","http://www.cdisc.org","Code_289"
"b3bbd5e6-853c-4b85-a41a-9ecea978d4e1","C49488","Yes","2023-12-15","Code","http://www.cdisc.org","Code_290"
"e6056a62-1073-4861-9ac0-eead2f0d0a6e","C83309","Laboratory Test Fasting Status","2023-12-15","Code","http://www.cdisc.org","Code_291"
"dfde8ff3-97a9-434d-9e5e-91ef6151b071","C64467","AST","2023-12-15","Code","http://www.cdisc.org","Code_292"
"c1d3b5a2-e21d-40ad-b584-bbc1c14bc89b","C64547","CREAT","2023-12-15","Code","http://www.cdisc.org","Code_293"
"3cd755b7-1a90-4e91-913d-5d61436f4972","C36292","Laboratory Test Result","2023-12-15","Code","http://www.cdisc.org","Code_294"
"96e12a16-d70e-45b4-9afc-6456de6fa97f","C67015","Milligram per Deciliter","2023-12-15","Code","http://www.cdisc.org","Code_295"
"60dc7e49-8ae5-423b-a041-179939b26bae","C64572","Microgram per Milliliter","2023-12-15","Code","http://www.cdisc.org","Code_296"
"deb42d4e-e9f6-403c-946d-f3988555b833","C64387","Millimole per Liter","2023-12-15","Code","http://www.cdisc.org","Code_297"
"fd57a333-8e99-40d4-a5da-cb2ac1489ccc","C48508","Micromole per Liter","2023-12-15","Code","http://www.cdisc.org","Code_298"
"0001fba3-db42-495f-9d06-4a1d333075a8","C48207","Unit of Concentration","2023-12-15","Code","http://www.cdisc.org","Code_299"
"10f242fe-17f0-43e2-81ff-56b218822a5d","C70713","Biospecimen Type","2023-12-15","Code","http://www.cdisc.org","Code_300"
"4335a6cf-1304-408a-8d16-c814100a0a57","C49487","No","2023-12-15","Code","http://www.cdisc.org","Code_301"
"82c17434-77dc-4051-ad5d-d4ee093837db","C49488","Yes","2023-12-15","Code","http://www.cdisc.org","Code_302"
"5bda60f2-09b6-4647-a454-e2b905c40b0d","C83309","Laboratory Test Fasting Status","2023-12-15","Code","http://www.cdisc.org","Code_303"
"6f552f95-53c1-41fa-805f-f70a3e95160b","C64547","CREAT","2023-12-15","Code","http://www.cdisc.org","Code_304"
"6415d508-1c8a-4afa-985c-5fdb04fd22be","C64853","K","2023-12-15","Code","http://www.cdisc.org","Code_305"
"8fa8a2be-ad95-4605-bb1e-f350e7d14a10","C36292","Laboratory Test Result","2023-12-15","Code","http://www.cdisc.org","Code_306"
"35a34b64-550f-4a7c-a072-ddc058d7a3c3","C67474","Milliequivalent per Liter","2023-12-15","Code","http://www.cdisc.org","Code_307"
"36462462-6481-4d80-b659-28924f232e08","C67473","Milliequivalent per Deciliter","2023-12-15","Code","http://www.cdisc.org","Code_308"
"f24faad3-7ba9-4294-8feb-dd5242334a2a","C64387","Millimole per Liter","2023-12-15","Code","http://www.cdisc.org","Code_309"
"849b77c3-bad6-4356-957d-7f7e924ee611","C64567","Molarity Unit","2023-12-15","Code","http://www.cdisc.org","Code_310"
"0c716e17-4aca-4602-a341-6c343adce906","C70713","Biospecimen Type","2023-12-15","Code","http://www.cdisc.org","Code_311"
"15ca4839-35e1-4f1c-978e-f5aa91af608c","C49487","No","2023-12-15","Code","http://www.cdisc.org","Code_312"
"ed4492c2-5ec1-40f2-b9a8-34bed51bbdc3","C49488","Yes","2023-12-15","Code","http://www.cdisc.org","Code_313"
"f62a9155-50c4-466b-af0b-718fa1ed5ac5","C83309","Laboratory Test Fasting Status","2023-12-15","Code","http://www.cdisc.org","Code_314"
"76e129b1-7ef3-482c-afaa-0aea25432672","C64853","K","2023-12-15","Code","http://www.cdisc.org","Code_315"
"1844ce1e-3de7-4bfe-a276-71d8dcc163dc","C64809","SODIUM","2023-12-15","Code","http://www.cdisc.org","Code_316"
"ced206f0-548d-43f3-89f4-46b5e232f4d0","C36292","Laboratory Test Result","2023-12-15","Code","http://www.cdisc.org","Code_317"
"c86656b1-f42e-4486-8055-d05d52eda9d0","C67474","Milliequivalent per Liter","2023-12-15","Code","http://www.cdisc.org","Code_318"
"2fe93f8f-2058-4a28-a6dc-af9a51b3e098","C67473","Milliequivalent per Deciliter","2023-12-15","Code","http://www.cdisc.org","Code_319"
"6b2d2344-7df0-441a-a410-3b739ee5ffdf","C64387","Millimole per Liter","2023-12-15","Code","http://www.cdisc.org","Code_320"
"f76b9540-b8dd-477b-9905-eed84a032b87","C64567","Molarity Unit","2023-12-15","Code","http://www.cdisc.org","Code_321"
"438ebe84-a652-4a56-abf7-996a626c92fe","C70713","Biospecimen Type","2023-12-15","Code","http://www.cdisc.org","Code_322"
"525b137a-c73c-48fe-9128-8d9973120c8d","C49487","No","2023-12-15","Code","http://www.cdisc.org","Code_323"
"c153eb99-39f0-4806-a446-2b8a4fc712a4","C49488","Yes","2023-12-15","Code","http://www.cdisc.org","Code_324"
"d13af3f3-b3dc-4ffb-9e2c-99acf11eb5b3","C83309","Laboratory Test Fasting Status","2023-12-15","Code","http://www.cdisc.org","Code_325"
"032bc8b4-2f03-4d70-94f7-3078d2f4a2b4","C64809","SODIUM","2023-12-15","Code","http://www.cdisc.org","Code_326"
"e0df70fb-070c-4ceb-b428-d7bff8995997","C25298","SYSBP","2023-12-15","Code","http://www.cdisc.org","Code_327"
"64b1cc5c-8269-4f22-a07e-e01ba2c13b48","C77140","Clinical Test Result","2023-12-15","Code","http://www.cdisc.org","Code_328"
"5a9cb2e2-443b-42d8-8edd-c742ec59f69d","C49669","Unit of Pressure","2023-12-15","Code","http://www.cdisc.org","Code_329"
"c05b5038-975a-4bcb-a613-49db3a3750b1","C62122","Sitting","2023-12-15","Code","http://www.cdisc.org","Code_330"
"91c86065-514b-4c60-94e3-45fec0ce1430","C62166","Standing","2023-12-15","Code","http://www.cdisc.org","Code_331"
"064734ff-2923-4646-9c80-34bb36254c63","C62167","Supine Position","2023-12-15","Code","http://www.cdisc.org","Code_332"
"398155f3-5765-4a71-bbde-c8ab8edf99ff","C62164","Body Position","2023-12-15","Code","http://www.cdisc.org","Code_333"
"ab3c08a5-0fed-4acf-83dc-a4bf943d294b","C12681","Brachial Artery","2023-12-15","Code","http://www.cdisc.org","Code_334"
"9155f509-ca69-475c-8520-4a5e60d15d97","C12687","Common Carotid Artery","2023-12-15","Code","http://www.cdisc.org","Code_335"
"bed1accf-0161-4ac2-b147-76940d5e775d","C32478","Dorsalis Pedis Artery","2023-12-15","Code","http://www.cdisc.org","Code_336"
"44682322-0091-48a3-ab66-b0517b73c6d6","C12715","Femoral Artery","2023-12-15","Code","http://www.cdisc.org","Code_337"
"171d90f6-0038-4215-9a65-d0df4413d696","C12838","Radial Artery","2023-12-15","Code","http://www.cdisc.org","Code_338"
"ec277f6f-5815-4a89-9372-26a56fee47a5","C13717","Anatomic Site","2023-12-15","Code","http://www.cdisc.org","Code_339"
"ce3698ea-6020-48e7-916c-085347287d9d","C25229","Left","2023-12-15","Code","http://www.cdisc.org","Code_340"
"c204db06-84ad-44c5-ae26-42d6af96880f","C25228","Right","2023-12-15","Code","http://www.cdisc.org","Code_341"
"93eeed87-49d9-46c1-a6aa-abca2495d30c","C25185","Laterality","2023-12-15","Code","http://www.cdisc.org","Code_342"
"5bb42a1c-3605-437f-b4f7-0659110fd22a","C25298","SYSBP","2023-12-15","Code","http://www.cdisc.org","Code_343"
"14c7548b-e0cf-4038-995c-145b836438dc","C25299","DIABP","2023-12-15","Code","http://www.cdisc.org","Code_344"
"085afb66-96ba-421f-ba8b-1d3d89857df3","C77140","Clinical Test Result","2023-12-15","Code","http://www.cdisc.org","Code_345"
"98aca1fe-6125-40cf-aa71-6e2fb6a5b998","C49669","Unit of Pressure","2023-12-15","Code","http://www.cdisc.org","Code_346"
"332846bd-9424-4f80-9a93-4c6fae33fcbb","C62122","Sitting","2023-12-15","Code","http://www.cdisc.org","Code_347"
"3d15a2ce-dfd0-4921-a15d-6417fcff9fd6","C62166","Standing","2023-12-15","Code","http://www.cdisc.org","Code_348"
"6ca6384e-6e1c-40ea-9074-cefc49290850","C62167","Supine Position","2023-12-15","Code","http://www.cdisc.org","Code_349"
"caaf546c-0d12-482a-b8c6-2625b9ed7651","C62164","Body Position","2023-12-15","Code","http://www.cdisc.org","Code_350"
"7711eafb-4ab0-4fa3-acc4-f8cb6ac9b336","C12681","Brachial Artery","2023-12-15","Code","http://www.cdisc.org","Code_351"
"14d2ae1b-f6e9-4501-b39a-8f2a42eb9db2","C12687","Common Carotid Artery","2023-12-15","Code","http://www.cdisc.org","Code_352"
"4784d776-017a-4f96-9078-8728ca55360b","C32478","Dorsalis Pedis Artery","2023-12-15","Code","http://www.cdisc.org","Code_353"
"bc09ecb1-6003-4ab9-9af2-de5f5cea182d","C12715","Femoral Artery","2023-12-15","Code","http://www.cdisc.org","Code_354"
"84a97d53-3fd7-4b49-bb1c-313cec9bd2e2","C12838","Radial Artery","2023-12-15","Code","http://www.cdisc.org","Code_355"
"981d7fa7-2eae-4086-9c07-687272aa90cd","C13717","Anatomic Site","2023-12-15","Code","http://www.cdisc.org","Code_356"
"76a625bb-44fc-4061-81a9-a9bd2eb52c9a","C25229","Left","2023-12-15","Code","http://www.cdisc.org","Code_357"
"be480eb3-4bf0-4b89-a099-9e9fdeee20d6","C25228","Right","2023-12-15","Code","http://www.cdisc.org","Code_358"
"0d4032fa-b7ba-4f8f-a1fd-af10d23a4cdf","C25185","Laterality","2023-12-15","Code","http://www.cdisc.org","Code_359"
"deec4654-eb50-49f5-9123-4c1daffc6a2e","C25299","DIABP","2023-12-15","Code","http://www.cdisc.org","Code_360"
"eef903c0-863b-4987-b290-ab1526ff6dc0","C49677","HR","2023-12-15","Code","http://www.cdisc.org","Code_361"
"26caaa8f-fd3f-4572-995e-4431095bf3d1","C77140","Clinical Test Result","2023-12-15","Code","http://www.cdisc.org","Code_362"
"8581a190-9c33-4870-8c7f-a0dca3b511b0","C73688","Count per Minute","2023-12-15","Code","http://www.cdisc.org","Code_363"
"ea33496a-9deb-411c-8b8b-7a95b6781b5b","C62122","Sitting","2023-12-15","Code","http://www.cdisc.org","Code_364"
"c8f737ca-ff90-4fea-8b2e-08f0adf7aee7","C62166","Standing","2023-12-15","Code","http://www.cdisc.org","Code_365"
"53357128-c1c8-4797-995f-aea1895d90a4","C62167","Supine Position","2023-12-15","Code","http://www.cdisc.org","Code_366"
"2f2f73f9-b129-4367-8ccd-c378df8e75f6","C62164","Body Position","2023-12-15","Code","http://www.cdisc.org","Code_367"
"6d1d1ed1-b040-4cf5-a2d6-67f9b42d2f9c","C12681","Brachial Artery","2023-12-15","Code","http://www.cdisc.org","Code_368"
"e098308d-2a9f-42fb-9935-bd937ff7220d","C12687","Common Carotid Artery","2023-12-15","Code","http://www.cdisc.org","Code_369"
"5d7697a9-31c2-4a64-b4b1-27100de05d7f","C32478","Dorsalis Pedis Artery","2023-12-15","Code","http://www.cdisc.org","Code_370"
"3585628e-0094-4318-9b90-8296e7d58f89","C12715","Femoral Artery","2023-12-15","Code","http://www.cdisc.org","Code_371"
"da443fd5-272a-4c9e-ab31-8fbb77538f07","C12838","Radial Artery","2023-12-15","Code","http://www.cdisc.org","Code_372"
"1a9a3b2e-d703-431c-8108-82f86e307482","C13717","Anatomic Site","2023-12-15","Code","http://www.cdisc.org","Code_373"
"7933e8c0-405d-4250-9560-20d595d51d5a","C25229","Left","2023-12-15","Code","http://www.cdisc.org","Code_374"
"fd5fd543-d08d-4f3c-b882-2f7b641d9f5e","C25228","Right","2023-12-15","Code","http://www.cdisc.org","Code_375"
"68ddbf33-9e27-4347-bb5b-6cffe35d139c","C25185","Laterality","2023-12-15","Code","http://www.cdisc.org","Code_376"
"14a6c7ce-eb0d-4a8a-b57b-5eeb818ca17a","C49677","HR","2023-12-15","Code","http://www.cdisc.org","Code_377"
