"id","codeSystemVersion","decode","code","uuid:ID","codeSystem","instanceType"
"Code_169","2023-12-15","Disabling Adverse Event","C113380","74c7401d-1f9a-4f7a-9c9e-e32f3d448e32","http://www.cdisc.org","Code"
"Code_170","2023-12-15","No","C49487","a84a5662-dd45-48fe-a894-9ddfc916429b","http://www.cdisc.org","Code"
"Code_171","2023-12-15","Yes","C49488","ceb4ee10-d234-498c-85dd-0fd1428d99b0","http://www.cdisc.org","Code"
"Code_172","2023-12-15","Death Related to Adverse Event","C48275","0121385b-e537-4426-b8cc-7c71496b5e45","http://www.cdisc.org","Code"
"Code_173","2023-12-15","No","C49487","e1fbd8f0-c70f-4239-bc03-6f8ef73e5d48","http://www.cdisc.org","Code"
"Code_174","2023-12-15","Yes","C49488","12ecfb0a-0d85-4bc2-8db9-2612469326c2","http://www.cdisc.org","Code"
"Code_175","2023-12-15","Adverse Event associated with Hospitalization","C83052","1bf686b0-f487-4e6b-bec2-30b8c46c3238","http://www.cdisc.org","Code"
"Code_176","2023-12-15","No","C49487","5c818abc-142c-47fb-a432-4429171ef4e5","http://www.cdisc.org","Code"
"Code_177","2023-12-15","Yes","C49488","c2301f38-3a6b-4454-acf1-5811db9fcd00","http://www.cdisc.org","Code"
"Code_178","2023-12-15","Life Threatening Adverse Event","C84266","cd0c5d01-c905-454d-aecd-3b5db0b92cd9","http://www.cdisc.org","Code"
"Code_179","2023-12-15","No","C49487","1eadbce1-3562-4bc8-9c37-619fab1d93d6","http://www.cdisc.org","Code"
"Code_180","2023-12-15","Yes","C49488","2273d356-34bb-4f1b-8c86-d3dcb2d9049b","http://www.cdisc.org","Code"
"Code_181","2023-12-15","Adverse Event Occurred with Overdose","C83214","76061761-fb14-453f-bbbd-4ca5ad5dbb60","http://www.cdisc.org","Code"
"Code_182","2023-12-15","No","C49487","b0f9aae5-d172-47a3-9b91-aa1239d00d40","http://www.cdisc.org","Code"
"Code_183","2023-12-15","Yes","C49488","60ca199c-07d5-415a-a168-7fa91a7a491f","http://www.cdisc.org","Code"
"Code_184","2023-12-15","Adverse Event Associated with Serious Medical Event","C83053","bb5f37e0-de69-4426-af66-084a2c20ed39","http://www.cdisc.org","Code"
"Code_185","2023-12-15","No","C49487","bb2eaa8d-7702-4aa8-87c1-e22d30219ebc","http://www.cdisc.org","Code"
"Code_186","2023-12-15","Yes","C49488","d1ab346a-e566-4592-ac8d-faf07cf3acd1","http://www.cdisc.org","Code"
"Code_187","2023-12-15","Adverse Event Concomitant Treatment","C83199","95785bf0-d291-4f35-8ff8-6b0ca02f0dbf","http://www.cdisc.org","Code"
"Code_188","2023-12-15","Adverse Event Start Date Time","C83215","c8f0ca31-dc1b-4e6e-b71a-f33e540ff9a7","http://www.cdisc.org","Code"
"Code_189","2023-12-15","Adverse Event End Date Time","C83201","7b44f3db-e4dd-451c-9895-f9428e4476f3","http://www.cdisc.org","Code"
"Code_190","2023-12-15","Solicited Adverse Event","C179175","a0fcb913-8f4a-431b-804a-1dbbf59a5e61","http://www.cdisc.org","Code"
"Code_191","2023-12-15","SYSBP","C25298","89265f29-7e3c-4403-bb6c-4b723903ff34","http://www.cdisc.org","Code"
"Code_192","2023-12-15","Clinical Test Result","C77140","3f7edeec-9adf-44f2-a268-5cadfcd440ca","http://www.cdisc.org","Code"
"Code_193","2023-12-15","Unit of Pressure","C49669","5002dced-2b75-4e75-802c-98b1dd9a1bf5","http://www.cdisc.org","Code"
"Code_194","2023-12-15","Sitting","C62122","8e16746c-0f24-4dba-bf27-64ede148d914","http://www.cdisc.org","Code"
"Code_195","2023-12-15","Standing","C62166","64cfbfef-3e73-4501-82af-637d84717d59","http://www.cdisc.org","Code"
"Code_196","2023-12-15","Supine Position","C62167","ef788bda-7533-4f09-ac9f-fac3339fd498","http://www.cdisc.org","Code"
"Code_197","2023-12-15","Body Position","C62164","e7d4bbbd-a0e9-4cfa-9987-07fcb8ca0c40","http://www.cdisc.org","Code"
"Code_198","2023-12-15","Brachial Artery","C12681","3552672d-d70f-4ec8-b4e4-f49ca7347368","http://www.cdisc.org","Code"
"Code_199","2023-12-15","Common Carotid Artery","C12687","098cae46-21d8-4077-9343-7fba8fb4ed58","http://www.cdisc.org","Code"
"Code_200","2023-12-15","Dorsalis Pedis Artery","C32478","516d5cc0-5efe-45b6-802b-c835558780d9","http://www.cdisc.org","Code"
"Code_201","2023-12-15","Femoral Artery","C12715","3587147e-a012-4d64-afed-0a65e86d3640","http://www.cdisc.org","Code"
"Code_202","2023-12-15","Radial Artery","C12838","d972aeb9-a6eb-45d0-abf7-a89e1f1a8a85","http://www.cdisc.org","Code"
"Code_203","2023-12-15","Anatomic Site","C13717","be1e825e-a3a6-43f5-a653-e998ece3f0cb","http://www.cdisc.org","Code"
"Code_204","2023-12-15","Left","C25229","33d2d880-10e1-4c75-b0d1-8821c4495ef8","http://www.cdisc.org","Code"
"Code_205","2023-12-15","Right","C25228","7c1245b3-b224-4834-ab85-4101a8b5cc67","http://www.cdisc.org","Code"
"Code_206","2023-12-15","Laterality","C25185","016772c3-41c8-49a7-8bf9-91ffd4d07b5d","http://www.cdisc.org","Code"
"Code_207","2023-12-15","SYSBP","C25298","00770ce4-57a4-426f-a5b4-fa25b7e5624c","http://www.cdisc.org","Code"
"Code_208","2023-12-15","DIABP","C25299","08a8df5f-a865-4448-9eb1-12d9fc25d24a","http://www.cdisc.org","Code"
"Code_209","2023-12-15","Clinical Test Result","C77140","91f01330-7fd6-481f-b0ba-c4a692a1d834","http://www.cdisc.org","Code"
"Code_210","2023-12-15","Unit of Pressure","C49669","9e525fed-4549-425b-afd8-6b3b51e02ee1","http://www.cdisc.org","Code"
"Code_211","2023-12-15","Sitting","C62122","97538164-9412-46a5-90f6-c9ae2bc106eb","http://www.cdisc.org","Code"
"Code_212","2023-12-15","Standing","C62166","f7679b47-0981-4691-817c-b19810f5f645","http://www.cdisc.org","Code"
"Code_213","2023-12-15","Supine Position","C62167","9547aae8-ff8b-4559-ba74-5c9ec9dcd994","http://www.cdisc.org","Code"
"Code_214","2023-12-15","Body Position","C62164","82204096-a1eb-460b-b5f8-49e8f3ebb857","http://www.cdisc.org","Code"
"Code_215","2023-12-15","Brachial Artery","C12681","777eb9ec-a691-4926-9c51-9265e19afc9e","http://www.cdisc.org","Code"
"Code_216","2023-12-15","Common Carotid Artery","C12687","88068b38-2d68-490c-901b-dab3c405a930","http://www.cdisc.org","Code"
"Code_217","2023-12-15","Dorsalis Pedis Artery","C32478","842db596-3248-45c4-9225-063f58431885","http://www.cdisc.org","Code"
"Code_218","2023-12-15","Femoral Artery","C12715","59404214-13c9-4b4a-9f17-578c9605c24c","http://www.cdisc.org","Code"
"Code_219","2023-12-15","Radial Artery","C12838","ee216e17-46ef-48f2-8f86-db440dc6d986","http://www.cdisc.org","Code"
"Code_220","2023-12-15","Anatomic Site","C13717","e60239dc-d7f8-4e19-8c1f-6e0d5f322055","http://www.cdisc.org","Code"
"Code_221","2023-12-15","Left","C25229","ade8a5c0-b04d-43fb-911a-9a3010c9829d","http://www.cdisc.org","Code"
"Code_222","2023-12-15","Right","C25228","d1efbc6d-7642-43a4-a4e7-6cea1b152343","http://www.cdisc.org","Code"
"Code_223","2023-12-15","Laterality","C25185","a97fb5f5-6c7c-40ca-9b92-88431bd52ee4","http://www.cdisc.org","Code"
"Code_224","2023-12-15","DIABP","C25299","6e9b074a-ca8f-4051-88a6-74de9d106df7","http://www.cdisc.org","Code"
"Code_225","2023-12-15","TEMP","C174446","88143d22-e290-4b12-a3e4-0728e322c9af","http://www.cdisc.org","Code"
"Code_226","2023-12-15","Clinical Test Result","C77140","1c2476aa-1cf4-44a7-9a89-324a25e3b803","http://www.cdisc.org","Code"
"Code_227","2023-12-15","Degree Celsius","C42559","635d0e3f-0aa8-404f-831c-c87fc822272d","http://www.cdisc.org","Code"
"Code_228","2023-12-15","Degree Fahrenheit","C44277","bb923bf4-af63-4674-b2db-1225769e9553","http://www.cdisc.org","Code"
"Code_229","2023-12-15","Kelvin","C42537","93adaee4-bf8a-4c86-966c-a3749e6647f2","http://www.cdisc.org","Code"
"Code_230","2023-12-15","Unit of Temperature","C44276","c06a6bf8-e6d4-45d7-91f6-0f2b7f6f48ca","http://www.cdisc.org","Code"
"Code_231","2023-12-15","Axilla","C12674","9754021e-6962-4d2d-b2e0-0a3041736dd8","http://www.cdisc.org","Code"
"Code_232","2023-12-15","Ear","C12394","b026be5c-79c6-452c-af12-d53a7cf48297","http://www.cdisc.org","Code"
"Code_233","2023-12-15","Forehead","C89803","80849c44-491b-4d7a-9356-5560bd1e247e","http://www.cdisc.org","Code"
"Code_234","2023-12-15","Oral Cavity","C12421","a71e5ecd-90c4-4d7c-b018-c5415f07431d","http://www.cdisc.org","Code"
"Code_235","2023-12-15","Rectum","C12390","cf45a191-edea-42ba-b058-65ea2f60b444","http://www.cdisc.org","Code"
"Code_236","2023-12-15","Anatomic Site","C13717","d51d62a3-ae55-4f9e-946f-3163ddeedab4","http://www.cdisc.org","Code"
"Code_237","2023-12-15","TEMP","C174446","1622bb5b-223a-4981-a8d6-dd2a469e6f42","http://www.cdisc.org","Code"
"Code_238","2023-12-15","WEIGHT","C25208","2ebf28b5-fd71-46e2-9e91-8a80136d268b","http://www.cdisc.org","Code"
"Code_239","2023-12-15","Clinical Test Result","C77140","5d9e4ca3-e49e-4d12-b762-507d279163bf","http://www.cdisc.org","Code"
"Code_240","2023-12-15","Pound","C48531","0acaf9c7-0573-44be-99f7-5f9b6db69c29","http://www.cdisc.org","Code"
"Code_241","2023-12-15","Gram","C48155","b79fa54b-8d3a-4f40-9eff-fa4799f1b987","http://www.cdisc.org","Code"
"Code_242","2023-12-15","Kilogram","C28252","712cf1d2-7374-4ac5-8057-4e7a360a8f0f","http://www.cdisc.org","Code"
"Code_243","2023-12-15","Unit of Weight","C48208","918b7681-b7f9-4027-bfbf-20a192290cf8","http://www.cdisc.org","Code"
"Code_244","2023-12-15","WEIGHT","C25208","ef89ba88-0e05-4bf9-a47a-9160df6cef10","http://www.cdisc.org","Code"
"Code_245","2023-12-15","HEIGHT","C25347","b500b511-a047-4adf-9d18-2202aa7ab561","http://www.cdisc.org","Code"
"Code_246","2023-12-15","Clinical Test Result","C77140","306627fc-47a7-4ada-847d-18c443d18a41","http://www.cdisc.org","Code"
"Code_247","2023-12-15","Centimeter","C49668","f6071bf9-c91e-47ce-b045-89e6c2102012","http://www.cdisc.org","Code"
"Code_248","2023-12-15","Inch","C48500","a1dd66ba-5b1a-49e1-b3ea-53874d54c10c","http://www.cdisc.org","Code"
"Code_249","2023-12-15","Meter","C41139","d5ef7bff-2fc2-4b41-a4d0-6fb1202f0589","http://www.cdisc.org","Code"
"Code_250","2023-12-15","Unit of Height","C168688","a25cb643-ad15-414b-a8e5-72de91c04fa7","http://www.cdisc.org","Code"
"Code_251","2023-12-15","HEIGHT","C25347","ffd426cd-65ec-4ed7-8d6e-273ed71b117f","http://www.cdisc.org","Code"
"Code_252","2023-12-15","ALT","C64433","3d3c9f6a-10af-4c00-b017-b5ab6162aae8","http://www.cdisc.org","Code"
"Code_253","2023-12-15","Laboratory Test Result","C36292","ecb9759f-4e6a-49e8-9b76-ee73924f426b","http://www.cdisc.org","Code"
"Code_254","2023-12-15","Unit per Liter","C67456","b1e3df1c-9c5c-4920-b106-7f20077b2002","http://www.cdisc.org","Code"
"Code_255","2023-12-15","Microkatal per Liter","C67397","2890ea3a-9f5c-4113-a5b5-2c565c83eb05","http://www.cdisc.org","Code"
"Code_256","2023-12-15","International Unit per Liter","C67376","0d741522-9493-400c-9c7c-849d5973ab00","http://www.cdisc.org","Code"
"Code_257","2023-12-15","Nanokatal per Liter","C70510","927e1c9b-0f3f-44f4-b771-86fb5d13e53f","http://www.cdisc.org","Code"
"Code_258","2023-12-15","Unit of Catalytic Activity Concentration","C67365","28dda0ac-c0f7-4094-9903-4c2c01499ce4","http://www.cdisc.org","Code"
"Code_259","2023-12-15","Biospecimen Type","C70713","4694ca0e-d3a6-4c9a-a997-941fffed8e9a","http://www.cdisc.org","Code"
"Code_260","2023-12-15","No","C49487","5b39d904-a3db-4b7d-9276-b502551a881c","http://www.cdisc.org","Code"
"Code_261","2023-12-15","Yes","C49488","408af390-0daa-42db-8c8a-ddcab7114e1b","http://www.cdisc.org","Code"
"Code_262","2023-12-15","Laboratory Test Fasting Status","C83309","e3f72d04-b6bb-43a2-bbfd-4ad2fdfaabf6","http://www.cdisc.org","Code"
"Code_263","2023-12-15","ALT","C64433","6aecc13c-09db-47c8-a9ef-d9614952e3e0","http://www.cdisc.org","Code"
"Code_264","2023-12-15","ALB","C64431","1c42a440-c395-48bc-b74e-d021bd440411","http://www.cdisc.org","Code"
"Code_265","2023-12-15","Laboratory Test Result","C36292","603b46aa-a318-44df-ba8c-44c9d4485ba7","http://www.cdisc.org","Code"
"Code_266","2023-12-15","Biospecimen Type","C70713","28f0210a-9b98-46a0-b7d9-e061b967bed6","http://www.cdisc.org","Code"
"Code_267","2023-12-15","No","C49487","97a40865-fa34-4af5-9fde-9e901a6b47b8","http://www.cdisc.org","Code"
"Code_268","2023-12-15","Yes","C49488","a63cb791-fb05-4690-a8bb-ed1a72ea89fb","http://www.cdisc.org","Code"
"Code_269","2023-12-15","Laboratory Test Fasting Status","C83309","56ccd281-eed8-4e85-a56e-d5843bc30f3e","http://www.cdisc.org","Code"
"Code_270","2023-12-15","ALB","C64431","a9469137-c00b-4c02-b716-483eeb60a7b2","http://www.cdisc.org","Code"
"Code_271","2023-12-15","ALP","C64432","cff705b0-5d7b-458f-9bd4-3eab733135c1","http://www.cdisc.org","Code"
"Code_272","2023-12-15","Laboratory Test Result","C36292","0f2a6b55-24e9-411c-b98d-b2228bb70ab6","http://www.cdisc.org","Code"
"Code_273","2023-12-15","Unit per Liter","C67456","d2eacaba-9b7f-4346-ac3c-8ce10c4ce0fd","http://www.cdisc.org","Code"
"Code_274","2023-12-15","Microkatal per Liter","C67397","58e4b7bc-7bb3-4254-b819-cedd360c7d3f","http://www.cdisc.org","Code"
"Code_275","2023-12-15","International Unit per Liter","C67376","0d88ef97-5f12-403c-8032-d1f960ca5893","http://www.cdisc.org","Code"
"Code_276","2023-12-15","Unit of Catalytic Activity Concentration","C67365","1bdb351b-74ce-41be-bae7-12aceba765f9","http://www.cdisc.org","Code"
"Code_277","2023-12-15","Biospecimen Type","C70713","b71825e4-c830-4a4d-8a8d-61032758e2ec","http://www.cdisc.org","Code"
"Code_278","2023-12-15","No","C49487","c7101cbe-6746-487d-b716-4a29e803f104","http://www.cdisc.org","Code"
"Code_279","2023-12-15","Yes","C49488","4112c182-5c89-453d-b188-2500d95988bc","http://www.cdisc.org","Code"
"Code_280","2023-12-15","Laboratory Test Fasting Status","C83309","eedd217f-61ad-4cb2-8b83-a225c5f7feb6","http://www.cdisc.org","Code"
"Code_281","2023-12-15","ALP","C64432","3d25108a-0263-4a88-a071-57c3d28a7823","http://www.cdisc.org","Code"
"Code_282","2023-12-15","AST","C64467","dd2a35e3-4bf6-4e46-b5ba-6239d1483b1f","http://www.cdisc.org","Code"
"Code_283","2023-12-15","Laboratory Test Result","C36292","6db8c8ad-1da0-4b1c-a183-9e16344808b9","http://www.cdisc.org","Code"
"Code_284","2023-12-15","Unit per Liter","C67456","6bb9da23-efe2-463c-be14-bec757b4ec7c","http://www.cdisc.org","Code"
"Code_285","2023-12-15","Microkatal per Liter","C67397","74990e33-207b-4fc7-bbcc-267f57239591","http://www.cdisc.org","Code"
"Code_286","2023-12-15","International Unit per Liter","C67376","376dff85-5101-4132-9b4e-9c167791e6a1","http://www.cdisc.org","Code"
"Code_287","2023-12-15","Unit of Catalytic Activity Concentration","C67365","06086c3b-99e2-443e-8fb5-e9cc7a922659","http://www.cdisc.org","Code"
"Code_288","2023-12-15","Biospecimen Type","C70713","d673d3cd-4f51-4702-855d-0fc15ff59ca8","http://www.cdisc.org","Code"
"Code_289","2023-12-15","No","C49487","efcbdc36-757a-4fd2-9236-1d17c527516f","http://www.cdisc.org","Code"
"Code_290","2023-12-15","Yes","C49488","01a804b8-156b-4b64-8437-7f6f8366915e","http://www.cdisc.org","Code"
"Code_291","2023-12-15","Laboratory Test Fasting Status","C83309","76582e40-0e27-4f2a-a369-ea7939104dba","http://www.cdisc.org","Code"
"Code_292","2023-12-15","AST","C64467","ada1d6f6-e9b8-4541-ab67-077706dc068c","http://www.cdisc.org","Code"
"Code_293","2023-12-15","CREAT","C64547","8ac195ce-8523-4016-95e6-116d25aaed6e","http://www.cdisc.org","Code"
"Code_294","2023-12-15","Laboratory Test Result","C36292","fdf6f394-1018-4860-8a18-b1ff481d66fe","http://www.cdisc.org","Code"
"Code_295","2023-12-15","Milligram per Deciliter","C67015","8ae0d2ad-d024-45e4-b2eb-cc3366d480b9","http://www.cdisc.org","Code"
"Code_296","2023-12-15","Microgram per Milliliter","C64572","ffb384ea-9bf7-4789-aec3-99f9a0813cce","http://www.cdisc.org","Code"
"Code_297","2023-12-15","Millimole per Liter","C64387","4a8b4b57-733d-4855-b13a-d06d37371266","http://www.cdisc.org","Code"
"Code_298","2023-12-15","Micromole per Liter","C48508","0ee7ee9c-6c05-44de-9254-6ce21503b89c","http://www.cdisc.org","Code"
"Code_299","2023-12-15","Unit of Concentration","C48207","704f3e59-95ae-4307-899a-75950fe1fd17","http://www.cdisc.org","Code"
"Code_300","2023-12-15","Biospecimen Type","C70713","0038b09b-0f0f-484f-8ee0-4dc99fe7bc75","http://www.cdisc.org","Code"
"Code_301","2023-12-15","No","C49487","07f0d731-c390-4c06-b866-962a4ae54059","http://www.cdisc.org","Code"
"Code_302","2023-12-15","Yes","C49488","5b0f8595-85db-4112-9a1c-7240c9482ad3","http://www.cdisc.org","Code"
"Code_303","2023-12-15","Laboratory Test Fasting Status","C83309","b1de0aa0-cf2b-478c-9b04-ce87f6a4dcb3","http://www.cdisc.org","Code"
"Code_304","2023-12-15","CREAT","C64547","4148ff97-f55e-4a41-8315-389ccf7cc8e8","http://www.cdisc.org","Code"
"Code_305","2023-12-15","K","C64853","2771073f-a1e8-486e-b92a-0b70b2cad6e9","http://www.cdisc.org","Code"
"Code_306","2023-12-15","Laboratory Test Result","C36292","4137a2cd-0352-4f02-aa5b-ed7c38e8b4cc","http://www.cdisc.org","Code"
"Code_307","2023-12-15","Milliequivalent per Liter","C67474","1379812c-d851-419a-a901-e4459250b8bb","http://www.cdisc.org","Code"
"Code_308","2023-12-15","Milliequivalent per Deciliter","C67473","c2a564df-9153-4000-8917-1af7cfe85a7b","http://www.cdisc.org","Code"
"Code_309","2023-12-15","Millimole per Liter","C64387","3d8d1c2c-896a-4430-9d9f-2886791cb499","http://www.cdisc.org","Code"
"Code_310","2023-12-15","Molarity Unit","C64567","a76c5c0a-d61d-4c3b-b167-4deed8f02c9f","http://www.cdisc.org","Code"
"Code_311","2023-12-15","Biospecimen Type","C70713","1190e2b2-07a8-48e6-b557-e8527340e931","http://www.cdisc.org","Code"
"Code_312","2023-12-15","No","C49487","9f30606c-1720-4fec-a3ff-2823c8b4d038","http://www.cdisc.org","Code"
"Code_313","2023-12-15","Yes","C49488","8b8c7a53-9b13-42d0-a07e-1adaf028fdd1","http://www.cdisc.org","Code"
"Code_314","2023-12-15","Laboratory Test Fasting Status","C83309","7929f0e5-5325-4417-a573-3492c975ac8d","http://www.cdisc.org","Code"
"Code_315","2023-12-15","K","C64853","6d0b8d61-0c59-4315-84b6-4a983b764584","http://www.cdisc.org","Code"
"Code_316","2023-12-15","SODIUM","C64809","9e9c0cd3-2a3e-4633-8fa2-0cc927add41b","http://www.cdisc.org","Code"
"Code_317","2023-12-15","Laboratory Test Result","C36292","f6194223-f9ad-4b64-b88a-ce4125c231df","http://www.cdisc.org","Code"
"Code_318","2023-12-15","Milliequivalent per Liter","C67474","f675c481-3079-494b-9d36-27ab452a3232","http://www.cdisc.org","Code"
"Code_319","2023-12-15","Milliequivalent per Deciliter","C67473","78800883-8ad7-45b1-9deb-50f418eb8c65","http://www.cdisc.org","Code"
"Code_320","2023-12-15","Millimole per Liter","C64387","3a406727-9dfe-41d6-bb34-a0ace8c87b13","http://www.cdisc.org","Code"
"Code_321","2023-12-15","Molarity Unit","C64567","203ce114-f75e-4f3b-81b4-2663de2c7373","http://www.cdisc.org","Code"
"Code_322","2023-12-15","Biospecimen Type","C70713","ce2bd387-bc6b-49ed-b4c5-a16ff3683beb","http://www.cdisc.org","Code"
"Code_323","2023-12-15","No","C49487","940bb70e-cdc7-4d1b-92fe-dc5112bd773b","http://www.cdisc.org","Code"
"Code_324","2023-12-15","Yes","C49488","2d15b782-b2da-46fa-a7ea-53b80617b489","http://www.cdisc.org","Code"
"Code_325","2023-12-15","Laboratory Test Fasting Status","C83309","467e3d21-8c3a-4ea1-8079-33483dfbe668","http://www.cdisc.org","Code"
"Code_326","2023-12-15","SODIUM","C64809","cc9ebf16-dc26-4552-a8bc-dce413aa346c","http://www.cdisc.org","Code"
"Code_327","2023-12-15","SYSBP","C25298","b2628685-ba46-4d10-a3a2-7b7b681f241d","http://www.cdisc.org","Code"
"Code_328","2023-12-15","Clinical Test Result","C77140","d1dfdbe9-aaf1-4986-80a4-d21642ccdc1e","http://www.cdisc.org","Code"
"Code_329","2023-12-15","Unit of Pressure","C49669","269cf641-23c7-4fb5-811d-7aa931ab1b9c","http://www.cdisc.org","Code"
"Code_330","2023-12-15","Sitting","C62122","f40aaaeb-6d4b-4368-a70a-7a64fb08b737","http://www.cdisc.org","Code"
"Code_331","2023-12-15","Standing","C62166","97046fe9-d17c-4915-9720-46e23e7c4163","http://www.cdisc.org","Code"
"Code_332","2023-12-15","Supine Position","C62167","65e3c31d-7c1d-4b95-a12c-60d8a9c7b313","http://www.cdisc.org","Code"
"Code_333","2023-12-15","Body Position","C62164","e9951784-d29a-40c7-94d5-cf7ccdab5831","http://www.cdisc.org","Code"
"Code_334","2023-12-15","Brachial Artery","C12681","b582a95a-c1a5-4a2e-8999-85c706b690ee","http://www.cdisc.org","Code"
"Code_335","2023-12-15","Common Carotid Artery","C12687","9a7ee40a-9819-40fb-acf4-8c2ca88e9066","http://www.cdisc.org","Code"
"Code_336","2023-12-15","Dorsalis Pedis Artery","C32478","6643a1ff-aab8-4f1f-ac86-cab50e142d77","http://www.cdisc.org","Code"
"Code_337","2023-12-15","Femoral Artery","C12715","a699548e-e782-4685-9d83-d7a6de3e8538","http://www.cdisc.org","Code"
"Code_338","2023-12-15","Radial Artery","C12838","730f48d7-ff44-4444-9339-5a0d910b8c15","http://www.cdisc.org","Code"
"Code_339","2023-12-15","Anatomic Site","C13717","1f44d153-cc1b-491d-8320-ba0c75a85238","http://www.cdisc.org","Code"
"Code_340","2023-12-15","Left","C25229","b8e8e6f9-3ebe-4d94-b5a3-e54a8fcaa1c1","http://www.cdisc.org","Code"
"Code_341","2023-12-15","Right","C25228","29f857d7-a865-483b-86b7-497caf1da436","http://www.cdisc.org","Code"
"Code_342","2023-12-15","Laterality","C25185","024f3fc0-8ce8-471f-ae1d-e332e12bcc89","http://www.cdisc.org","Code"
"Code_343","2023-12-15","SYSBP","C25298","1a73e601-d55f-4d73-abd4-0a112422e264","http://www.cdisc.org","Code"
"Code_344","2023-12-15","DIABP","C25299","888c2c0a-5ce6-4ef5-8bed-3a777dbaced8","http://www.cdisc.org","Code"
"Code_345","2023-12-15","Clinical Test Result","C77140","14439357-b298-43b7-b03e-85186b667444","http://www.cdisc.org","Code"
"Code_346","2023-12-15","Unit of Pressure","C49669","ea7e1d97-2ae3-4717-911d-caadb176e690","http://www.cdisc.org","Code"
"Code_347","2023-12-15","Sitting","C62122","147821f9-258c-4105-bec8-be60aafcdafd","http://www.cdisc.org","Code"
"Code_348","2023-12-15","Standing","C62166","859581c7-8dd7-436f-8359-c7d7b59085d2","http://www.cdisc.org","Code"
"Code_349","2023-12-15","Supine Position","C62167","0b6c3e46-ca17-4325-b9fc-4fd7043d3f26","http://www.cdisc.org","Code"
"Code_350","2023-12-15","Body Position","C62164","e8bb36c1-9070-4141-ad94-1bfeef636a4b","http://www.cdisc.org","Code"
"Code_351","2023-12-15","Brachial Artery","C12681","5aa3e5f9-1762-441d-ae69-4573b418dc9f","http://www.cdisc.org","Code"
"Code_352","2023-12-15","Common Carotid Artery","C12687","f09ac376-70ed-4699-8f3c-a52155c9b816","http://www.cdisc.org","Code"
"Code_353","2023-12-15","Dorsalis Pedis Artery","C32478","4cabb302-0eb7-4ad8-890d-8d31b21efd44","http://www.cdisc.org","Code"
"Code_354","2023-12-15","Femoral Artery","C12715","1beccdd8-5c26-418e-8473-9145872f7ef4","http://www.cdisc.org","Code"
"Code_355","2023-12-15","Radial Artery","C12838","8f8f4ae2-6712-4ad9-8ed7-37db6225d4f0","http://www.cdisc.org","Code"
"Code_356","2023-12-15","Anatomic Site","C13717","671fc796-9e17-4e9b-860b-3ad647c214ef","http://www.cdisc.org","Code"
"Code_357","2023-12-15","Left","C25229","e379525f-a0c0-4979-acd9-481357641652","http://www.cdisc.org","Code"
"Code_358","2023-12-15","Right","C25228","95af6201-9265-4c88-9c06-145ddb9ed851","http://www.cdisc.org","Code"
"Code_359","2023-12-15","Laterality","C25185","737cff1d-f3d3-4d34-a3fe-72cf0b17e352","http://www.cdisc.org","Code"
"Code_360","2023-12-15","DIABP","C25299","e358ffd1-d864-4b97-864b-f7eb40477b62","http://www.cdisc.org","Code"
"Code_361","2023-12-15","HR","C49677","1efdda50-64b7-4a37-b31a-38100bc959b7","http://www.cdisc.org","Code"
"Code_362","2023-12-15","Clinical Test Result","C77140","e3418c40-70b8-46fa-aa46-c98aab4f1d76","http://www.cdisc.org","Code"
"Code_363","2023-12-15","Count per Minute","C73688","e9a11d65-0ac1-4091-b1c4-834edca6c82e","http://www.cdisc.org","Code"
"Code_364","2023-12-15","Sitting","C62122","d1525ac9-0221-4113-85ea-580f69f9bafb","http://www.cdisc.org","Code"
"Code_365","2023-12-15","Standing","C62166","6bbc617f-792a-417c-a527-9bdfec0bb936","http://www.cdisc.org","Code"
"Code_366","2023-12-15","Supine Position","C62167","49e5378b-85b3-4287-9906-e3637aa25bc2","http://www.cdisc.org","Code"
"Code_367","2023-12-15","Body Position","C62164","2555f024-961a-480f-985d-43f975849b39","http://www.cdisc.org","Code"
"Code_368","2023-12-15","Brachial Artery","C12681","4a2fc0c6-59e7-451e-8cc3-049988b8fe57","http://www.cdisc.org","Code"
"Code_369","2023-12-15","Common Carotid Artery","C12687","6763c9fd-511b-4b88-a722-a39ed4ed9af0","http://www.cdisc.org","Code"
"Code_370","2023-12-15","Dorsalis Pedis Artery","C32478","a7652d21-0a5a-43e8-80c4-1e0f965181ed","http://www.cdisc.org","Code"
"Code_371","2023-12-15","Femoral Artery","C12715","5956eb41-216b-4ffc-8b55-f31ab49bde13","http://www.cdisc.org","Code"
"Code_372","2023-12-15","Radial Artery","C12838","9a874afc-c1aa-4afb-b2d2-a819cb464d6d","http://www.cdisc.org","Code"
"Code_373","2023-12-15","Anatomic Site","C13717","14180cf3-c412-4a68-b6e8-d02711e2ae69","http://www.cdisc.org","Code"
"Code_374","2023-12-15","Left","C25229","c47dbcf4-fcc5-45b4-a33d-17a1a26f80d9","http://www.cdisc.org","Code"
"Code_375","2023-12-15","Right","C25228","8f919ac2-0c62-4f00-a8ca-6849c83a7802","http://www.cdisc.org","Code"
"Code_376","2023-12-15","Laterality","C25185","24a1da9a-8ff1-4eb5-be30-276fc261ce8d","http://www.cdisc.org","Code"
"Code_377","2023-12-15","HR","C49677","2bf98f53-1e9a-46b8-836b-74c462f1c0e9","http://www.cdisc.org","Code"
