"codeSystemVersion","uuid:ID","decode","codeSystem","code","instanceType","id"
"","e687c67b-7751-4089-8497-b17640f2adf6","Heart Rate","NCI Thesaurus","C49677","Code","Code_236"
"","f6af7b76-58d2-47e4-9c23-655408ac1f95","Clinical Test Result","NCI Thesaurus","C77140","Code","Code_245"
"2023-09-29","c7c5e63a-fbe4-4650-aaa7-84fcad8ca045","Pascal","http://www.cdisc.org","C42547","Code","Code_246"
"","4a584b71-f6b0-490e-9690-462e91a32625","Unit of Pressure","NCI Thesaurus","C49669","Code","Code_247"
"","41d99c60-cf2a-4406-bbc9-47c6000a8a00","Anatomic Site","NCI Thesaurus","C13717","Code","Code_248"
"","b6b2936e-0073-4d21-84a1-223589f6bc11","Laterality","NCI Thesaurus","C25185","Code","Code_249"
"","739681d6-8c3c-4c1f-a70f-0f41cd8fa00f","Test Method","NCI Thesaurus","C82535","Code","Code_250"
"","fa40d313-09df-4b83-ad75-f4f303f2a999","Body Position","NCI Thesaurus","C62164","Code","Code_251"
"","6ced1ad4-e43a-46e4-8497-e6fe05d4c2fc","Systolic Blood Pressure","NCI Thesaurus","C25298","Code","Code_244"
"","05c515d8-d39f-4d13-b56a-4d095bfdae3a","Clinical Test Result","NCI Thesaurus","C77140","Code","Code_253"
"2023-09-29","6d6af0df-aede-4023-94c9-e3da4daa25c7","Pascal","http://www.cdisc.org","C42547","Code","Code_254"
"","6b6d36f9-f5b7-4328-9e0c-807d208a98f5","Unit of Pressure","NCI Thesaurus","C49669","Code","Code_255"
"","f5ab811c-e5a2-4890-b861-fb77fa6c108b","Anatomic Site","NCI Thesaurus","C13717","Code","Code_256"
"","c8f67898-7d91-41c0-b1e5-f861de49bb3f","Laterality","NCI Thesaurus","C25185","Code","Code_257"
"","43e5d0a9-675a-447c-bc16-17b91326a31a","Test Method","NCI Thesaurus","C82535","Code","Code_258"
"","4be5e0a9-36c9-4321-9069-efbf2079eec0","Body Position","NCI Thesaurus","C62164","Code","Code_259"
"","5e5f84ee-5534-403a-8dee-8bfb34e7b9f8","Diastolic Blood Pressure","NCI Thesaurus","C25299","Code","Code_252"
"","1f0361d1-91ed-40ab-ab9d-97422c66e96c","Clinical Test Result","NCI Thesaurus","C77140","Code","Code_261"
"2023-09-29","57bc3756-8e0e-419b-bd13-3607ed38e32d","Beats per Minute","http://www.cdisc.org","C49673","Code","Code_262"
"","261e7fcf-f73a-4f88-9b1e-03f78c86b6d4","Count per Minute","NCI Thesaurus","C73688","Code","Code_263"
"","240209d5-a3c4-48df-9abb-ca6fa297da0d","Anatomic Site","NCI Thesaurus","C13717","Code","Code_264"
"","a4ea2667-770c-4eac-b06d-5db92f6a5572","Laterality","NCI Thesaurus","C25185","Code","Code_265"
"","90842733-3307-4b31-96d1-0fa90d2e80c2","Test Method","NCI Thesaurus","C82535","Code","Code_266"
"","502df4cd-1742-4f58-a371-6c9d6d0a0429","Body Position","NCI Thesaurus","C62164","Code","Code_267"
"","f0cf9a3a-b034-48e8-854b-fc7112e62253","Heart Rate","NCI Thesaurus","C49677","Code","Code_260"
"2023-09-29","74aa886b-e4c1-4aee-b56c-90ce99100c4c","Placebo Comparator Arm","http://www.cdisc.org","C174268","Code","Code_123"
"2023-09-29","cc424f2a-de84-41a5-8bbb-d75681388d2a","Data Generated Within Study","http://www.cdisc.org","C188866","Code","Code_124"
"2023-09-29","7b84d75a-59da-45b8-b98d-77953ab6b696","Active Comparator Arm","http://www.cdisc.org","C174267","Code","Code_125"
"2023-09-29","b6be791b-bf4e-4303-8429-519650be8996","Data Generated Within Study","http://www.cdisc.org","C188866","Code","Code_126"
"2023-09-29","a12099a8-145f-46b1-837a-cd565ad715bb","Active Comparator Arm","http://www.cdisc.org","C174267","Code","Code_127"
"2023-09-29","e71051ee-a284-4574-82ab-8489d3af8f8e","Data Generated Within Study","http://www.cdisc.org","C188866","Code","Code_128"
"2023-09-29","e6d455de-3871-44c0-8afe-c40eb44274cf","Double Blind Study","http://www.cdisc.org","C15228","Code","Code_136"
"2023-09-29","34a6a7f1-9c58-4e64-bf21-1cb258d21894","Trial Screening","http://www.cdisc.org","C48262","Code","Code_129"
"2023-09-29","16d3def6-0236-4e45-a477-6a3b4a7c0ff5","Treatment Epoch","http://www.cdisc.org","C101526","Code","Code_130"
"2023-09-29","8a0d3cfc-915b-40a1-898c-65553f4f0b3a","Treatment Epoch","http://www.cdisc.org","C101526","Code","Code_131"
"2023-09-29","6ced7fce-6d70-4d31-bd15-1eb77d740b93","Treatment Epoch","http://www.cdisc.org","C101526","Code","Code_132"
"2023-09-29","f62a03cb-30b5-4609-86a9-ba6ef3495229","Clinical Study Follow-up","http://www.cdisc.org","C99158","Code","Code_133"
"1","d93202d6-0ffc-45f8-8ed2-c3d5caf1f6e4","Alzheimer's disease; unspecified","ICD-10-CM","G30.9","Code","Code_327"
"January 31, 2018","b5fce509-5263-4b40-8d8e-9869e623d4e6","Alzheimer's disease","SNOMED","26929004","Code","Code_328"
"2023-09-29","89858b58-f5ba-44bd-a987-29128bc65476","Sponsor","http://www.cdisc.org","C70793","Code","Code_142"
"2023-09-29","311ca015-791b-4122-af9b-5a8846235898","Trial Primary Objective","http://www.cdisc.org","C85826","Code","Code_332"
"2023-09-29","c7e66409-2a6c-45ee-b4e6-770edb234008","Primary Endpoint","http://www.cdisc.org","C94496","Code","Code_331"
"2023-09-29","789866d2-f499-4bb3-a132-1aa9ae19e6d3","Primary Endpoint","http://www.cdisc.org","C94496","Code","Code_333"
"2023-09-29","848e1254-4b25-4a84-8712-0deedfa39222","Trial Primary Objective","http://www.cdisc.org","C85826","Code","Code_335"
"2023-09-29","e27f8701-e461-4852-968c-f01b99e09c00","Primary Endpoint","http://www.cdisc.org","C94496","Code","Code_334"
"2023-09-29","8730b591-7ded-4dc4-8fea-9892f866cd85","Primary Endpoint","http://www.cdisc.org","C94496","Code","Code_336"
"2023-09-29","0938e606-1ed8-43dd-beb1-95897f50e474","Primary Endpoint","http://www.cdisc.org","C94496","Code","Code_337"
"2023-09-29","a15c414c-243d-4a6e-aa55-03446458a738","Trial Secondary Objective","http://www.cdisc.org","C85827","Code","Code_339"
"2023-09-29","643598e0-81bb-4be2-9308-c18535b89e07","Secondary Endpoint","http://www.cdisc.org","C139173","Code","Code_338"
"2023-09-29","14965ccd-3bb6-47a9-bfc3-e14c060b8fc4","Secondary Endpoint","http://www.cdisc.org","C139173","Code","Code_340"
"2023-09-29","51efc5e0-ab53-4cec-a443-c072c9b3d4a5","Secondary Endpoint","http://www.cdisc.org","C139173","Code","Code_341"
"2023-09-29","e8b13554-f918-4c1a-81d5-2004ff3ac15b","Trial Secondary Objective","http://www.cdisc.org","C85827","Code","Code_343"
"2023-09-29","34a4a011-2a1d-4a98-b2e6-f41e4fa31805","Secondary Endpoint","http://www.cdisc.org","C139173","Code","Code_342"
"2023-09-29","ec5168c0-516c-436d-b8d4-ce6e5de3c347","Trial Secondary Objective","http://www.cdisc.org","C85827","Code","Code_345"
"2023-09-29","132d2c46-673a-4634-9b32-d903e22fac59","Secondary Endpoint","http://www.cdisc.org","C139173","Code","Code_344"
"2023-09-29","4c2b4ce0-403b-4077-8539-1b96a06a0e23","Trial Secondary Objective","http://www.cdisc.org","C85827","Code","Code_347"
"2023-09-29","d08772f4-fd39-4bd9-abbf-2dcb51710ecd","Secondary Endpoint","http://www.cdisc.org","C139173","Code","Code_346"
"2023-09-29","5ee4428e-599a-4557-ab22-0705f461525f","Inclusion Criteria","http://www.cdisc.org","C25532","Code","Code_348"
"2023-09-29","e3f37799-d4b3-47e2-8509-d532272ad30f","Inclusion Criteria","http://www.cdisc.org","C25532","Code","Code_349"
"2023-09-29","4c5f6169-13df-4385-b1cd-80b166d2b09a","Inclusion Criteria","http://www.cdisc.org","C25532","Code","Code_350"
"2023-09-29","e2d38b68-00b1-4608-8a29-040c0ddf7e97","Inclusion Criteria","http://www.cdisc.org","C25532","Code","Code_351"
"2023-09-29","1b3ceb20-a4e8-4a3b-9f8f-ee968c9659dc","Inclusion Criteria","http://www.cdisc.org","C25532","Code","Code_352"
"2023-09-29","f426c443-271d-46e3-8699-95f851560009","Inclusion Criteria","http://www.cdisc.org","C25532","Code","Code_353"
"2023-09-29","dcb0a54d-8989-4ff1-b60a-87a37f9e4603","Inclusion Criteria","http://www.cdisc.org","C25532","Code","Code_354"
"2023-09-29","12772045-a0ff-43bc-95aa-a36f41f6b9e4","Inclusion Criteria","http://www.cdisc.org","C25532","Code","Code_355"
"2023-09-29","44aaf2bc-2400-4a11-933b-81c4e6196a58","Exclusion Criteria","http://www.cdisc.org","C25370","Code","Code_356"
"2023-09-29","90d14318-4133-45f1-8618-4ab7d1af25da","Exclusion Criteria","http://www.cdisc.org","C25370","Code","Code_357"
"2023-09-29","c054439b-fcae-4fc9-810a-2f2b108efc8d","Exclusion Criteria","http://www.cdisc.org","C25370","Code","Code_358"
"2023-09-29","fad8bd67-3f9d-4700-95cd-0046b9d1c56f","Exclusion Criteria","http://www.cdisc.org","C25370","Code","Code_359"
"2023-09-29","1923733f-e654-4bfd-9376-93b9edfd0fb9","Exclusion Criteria","http://www.cdisc.org","C25370","Code","Code_360"
"2023-09-29","290ca0a4-6d75-4ae0-95e9-ea9d67e9c84f","Exclusion Criteria","http://www.cdisc.org","C25370","Code","Code_361"
"2023-09-29","c2fd83a3-c69e-40bb-a59a-0288221aa4fc","Exclusion Criteria","http://www.cdisc.org","C25370","Code","Code_362"
"2023-09-29","43066da8-d72f-4315-94f1-3d9f6d2a6159","Exclusion Criteria","http://www.cdisc.org","C25370","Code","Code_363"
"2023-09-29","71d71bd3-2adf-4209-816d-a5f1ca1ed50c","Exclusion Criteria","http://www.cdisc.org","C25370","Code","Code_364"
"2023-09-29","9d111d89-c99c-43f1-acc0-3db028568a9b","Exclusion Criteria","http://www.cdisc.org","C25370","Code","Code_365"
"2023-09-29","d4c5c6e9-38d4-49f5-ae79-38154c266e04","Exclusion Criteria","http://www.cdisc.org","C25370","Code","Code_366"
"2023-09-29","f2317ce6-4da6-4513-a400-c8541d94fb29","Exclusion Criteria","http://www.cdisc.org","C25370","Code","Code_367"
"2023-09-29","5adcd9fb-0b5d-4ac1-8da8-f8590abfd82f","Exclusion Criteria","http://www.cdisc.org","C25370","Code","Code_368"
"2023-09-29","d6192c49-f192-40d1-8645-2423d7dba129","Exclusion Criteria","http://www.cdisc.org","C25370","Code","Code_369"
"2023-09-29","79cb086f-4276-4b54-95f4-12fe49bf85cc","Exclusion Criteria","http://www.cdisc.org","C25370","Code","Code_370"
"2023-09-29","6f592d00-8a9a-419b-83c7-782b61bc08f9","Exclusion Criteria","http://www.cdisc.org","C25370","Code","Code_371"
"2023-09-29","d5a8519f-69ca-419f-889b-70ae02862861","Exclusion Criteria","http://www.cdisc.org","C25370","Code","Code_372"
"2023-09-29","b4352520-2c65-42f2-a7f1-c58dd4eb7caf","Exclusion Criteria","http://www.cdisc.org","C25370","Code","Code_373"
"2023-09-29","ab717ae5-8d6b-45af-8596-8cd7687d0d77","Exclusion Criteria","http://www.cdisc.org","C25370","Code","Code_374"
"2023-09-29","4e92fe38-3c90-4af8-b165-0c6c16ce2560","Exclusion Criteria","http://www.cdisc.org","C25370","Code","Code_375"
"2023-09-29","2dd0b297-0a45-4193-a6f1-6f71e4a06984","Exclusion Criteria","http://www.cdisc.org","C25370","Code","Code_376"
"2023-09-29","0c236ee5-ed89-4be7-a084-14e18492e991","Exclusion Criteria","http://www.cdisc.org","C25370","Code","Code_377"
"2023-09-29","b8275247-eba1-4423-887e-5bc8b3ae405c","Exclusion Criteria","http://www.cdisc.org","C25370","Code","Code_378"
"2023-09-29","979aa8a3-396f-4b44-8c4f-bdae6eff84a5","Year","http://www.cdisc.org","C29848","Code","Code_329"
"2023-09-29","99cba3f3-e39e-45e6-a505-052b881c6176","Before","http://www.cdisc.org","C201357","Code","Code_14"
"2023-09-29","f37caae4-d5e7-4fab-9cb9-03490b512a89","Start to Start","http://www.cdisc.org","C201355","Code","Code_15"
"2023-09-29","14a414df-ddbe-423a-b0dd-b40718af4db7","Before","http://www.cdisc.org","C201357","Code","Code_16"
"2023-09-29","544ef043-3fdb-4d1f-b48e-3f32f182be24","Start to Start","http://www.cdisc.org","C201355","Code","Code_17"
"2023-09-29","92b64dd3-cfe3-4e39-912c-84ec861a222e","Fixed Reference","http://www.cdisc.org","C201358","Code","Code_19"
"2023-09-29","50b5bd2e-271c-4f7e-a261-eb71a4913549","Start to Start","http://www.cdisc.org","C201355","Code","Code_20"
"2023-09-29","b3edace3-a184-4e61-af64-9b7c9e12c267","After","http://www.cdisc.org","C201356","Code","Code_21"
"2023-09-29","4a3b5200-8bf6-4368-acf4-e67c4188be7b","Start to Start","http://www.cdisc.org","C201355","Code","Code_22"
"2023-09-29","d71ae2c8-708a-4de0-9f16-04d1579c8f67","After","http://www.cdisc.org","C201356","Code","Code_24"
"2023-09-29","9e43996a-b7bd-4f97-998f-735249863816","Start to Start","http://www.cdisc.org","C201355","Code","Code_25"
"2023-09-29","e8d210fd-c9f5-4546-b4bc-3e0a00fee2ca","After","http://www.cdisc.org","C201356","Code","Code_27"
"2023-09-29","f188c8aa-c39f-48f0-85dd-f189280160f6","Start to Start","http://www.cdisc.org","C201355","Code","Code_28"
"2023-09-29","81119c20-cf86-4039-bd93-4190f0e3bc2e","After","http://www.cdisc.org","C201356","Code","Code_30"
"2023-09-29","3cbe8ecb-237e-4794-b801-60246101241b","Start to Start","http://www.cdisc.org","C201355","Code","Code_31"
"2023-09-29","e13d2737-e75f-4f33-bd0d-abf9178ba055","After","http://www.cdisc.org","C201356","Code","Code_35"
"2023-09-29","44399425-716c-4cb9-ab13-7418a4f09429","Start to Start","http://www.cdisc.org","C201355","Code","Code_36"
"2023-09-29","f434d710-cad2-4d6a-90a8-f8ebf0b17a2b","After","http://www.cdisc.org","C201356","Code","Code_40"
"2023-09-29","c6e08e18-da59-4f2f-a0e4-2dd6211bd433","Start to Start","http://www.cdisc.org","C201355","Code","Code_41"
"2023-09-29","381625a4-1190-4c88-88bc-449852ac85e5","After","http://www.cdisc.org","C201356","Code","Code_45"
"2023-09-29","626f5f1c-f13f-42b5-8120-8632dba653cd","Start to Start","http://www.cdisc.org","C201355","Code","Code_46"
"2023-09-29","8560e320-b6aa-432d-9c18-df91af1ab0db","After","http://www.cdisc.org","C201356","Code","Code_50"
"2023-09-29","be37b778-f864-45de-8fec-66d21d5742a4","Start to Start","http://www.cdisc.org","C201355","Code","Code_51"
"2023-09-29","39f042f4-2f77-4f8a-8eec-17eb19c0aa76","After","http://www.cdisc.org","C201356","Code","Code_53"
"2023-09-29","f20bd13d-6ace-4152-8219-ecdd70575f7b","Start to Start","http://www.cdisc.org","C201355","Code","Code_54"
"2023-09-29","6d93ee79-3951-4813-89c4-e3d0f259250f","After","http://www.cdisc.org","C201356","Code","Code_33"
"2023-09-29","8e247cbe-721a-43ff-bd6e-92b2d2c54fa3","Start to Start","http://www.cdisc.org","C201355","Code","Code_34"
"2023-09-29","da2e6632-35f5-4ffd-a29c-7d6fff737c48","After","http://www.cdisc.org","C201356","Code","Code_38"
"2023-09-29","66bee4a0-a077-45a0-bb22-f1fbaa083352","Start to Start","http://www.cdisc.org","C201355","Code","Code_39"
"2023-09-29","4094fd2c-4fe0-4a09-bef0-7925ffd080a0","After","http://www.cdisc.org","C201356","Code","Code_43"
"2023-09-29","9149a70b-e214-447e-8762-a2161e630e6c","Start to Start","http://www.cdisc.org","C201355","Code","Code_44"
"2023-09-29","3c907d1f-187f-4e1f-9a86-4c3ec6f06960","After","http://www.cdisc.org","C201356","Code","Code_48"
"2023-09-29","008988e3-d81f-4470-84c2-fbe7cd7f39cf","Start to Start","http://www.cdisc.org","C201355","Code","Code_49"
"2023-09-29","39083ae9-a25b-4579-aca8-9e017b01dd80","Fixed Reference","http://www.cdisc.org","C201358","Code","Code_56"
"2023-09-29","71ec02fc-5fa9-43a0-9d21-696f753ded08","Start to Start","http://www.cdisc.org","C201355","Code","Code_57"
"2023-09-29","3a9670fc-7465-43bc-8233-a0f29b93d8a4","Fixed Reference","http://www.cdisc.org","C201358","Code","Code_58"
"2023-09-29","3916e6a4-7604-405c-b00e-c0e50a846e8d","Start to Start","http://www.cdisc.org","C201355","Code","Code_59"
"2023-09-29","e301b2d9-e817-4a0e-a27c-4fa86dee52de","Fixed Reference","http://www.cdisc.org","C201358","Code","Code_60"
"2023-09-29","47eef25b-40d0-4f8d-8d8f-69ec22ea1100","Start to Start","http://www.cdisc.org","C201355","Code","Code_61"
"2023-09-29","61148cbe-f727-4170-8e2e-9f73dbccda7a","After","http://www.cdisc.org","C201356","Code","Code_62"
"2023-09-29","c1990713-388a-41b6-8f5f-7db267271437","Start to Start","http://www.cdisc.org","C201355","Code","Code_63"
"2023-09-29","780930c7-912e-4f84-8d57-ae2f03817fa7","After","http://www.cdisc.org","C201356","Code","Code_64"
"2023-09-29","62949aaf-8b27-4870-baf6-70bcad04a5d2","End to Start","http://www.cdisc.org","C201353","Code","Code_65"
"2023-09-29","b5244115-c707-44e7-b1da-9d76476063dd","After","http://www.cdisc.org","C201356","Code","Code_66"
"2023-09-29","e14c73e0-c742-4ef1-a145-a9ee853abe6a","Start to Start","http://www.cdisc.org","C201355","Code","Code_67"
"2023-09-29","201e462a-f667-493d-a39d-270f20b19129","After","http://www.cdisc.org","C201356","Code","Code_68"
"2023-09-29","74fc8283-bc56-4d79-ba88-c8fafcb7add6","End to Start","http://www.cdisc.org","C201353","Code","Code_69"
"2023-09-29","cd01cd03-aae7-4fa6-bd28-afc8bd3fd246","After","http://www.cdisc.org","C201356","Code","Code_70"
"2023-09-29","5968d4d7-8f55-4a37-9e52-cb6a0ec2580d","Start to Start","http://www.cdisc.org","C201355","Code","Code_71"
"2023-09-29","1e1ad73e-fe42-4f9a-b21f-dce59882d4b0","Clinical Study Sponsor","http://www.cdisc.org","C70793","Code","Code_379"
"2020-08","4d632ecb-6c59-4992-8f9d-efa5361255df","United Kingdom of Great Britain and Northern Ireland","ISO 3166 1 alpha3","GBR","Code","Code_380"
"2023-09-29","2209f060-40d2-462a-a9be-078dab92e6f6","Study Acronym","http://www.cdisc.org","C94108","Code","Code_3"
"2023-09-29","fd3551a9-d551-4cb3-b1e2-2d011432b794","Brief Study Title","http://www.cdisc.org","C99905x1","Code","Code_5"
"2023-09-29","af5c93e9-a423-4b74-ace8-1f720bf27db2","Official Study Title","http://www.cdisc.org","C99905x2","Code","Code_6"
"2023-09-29","72362b4c-8c19-4ab5-bcce-4ab4bd9cb6f8","Public Study Title","http://www.cdisc.org","C99905x3","Code","Code_7"
"2023-09-29","34486d48-6c25-4a19-833d-8a9e7933e730","Final","http://www.cdisc.org","C25508","Code","Code_8"
"2023-09-29","bc992842-bfc0-44ab-aefe-5512417d3391","Protocol Effective Date","http://www.cdisc.org","C99903x1","Code","Code_11"
"2023-09-29","02e3bf78-b1d0-4c0f-a92e-f70e063e0a8e","Region","http://www.cdisc.org","C41129","Code","Code_13"
"2020-08","a656b10d-94ec-49c1-8470-34a63b88dde1","Europe","ISO 3166 1 alpha3","150","Code","Code_12"
