"code","codeSystemVersion","instanceType","uuid:ID","id","decode","codeSystem"
"C49487","2023-12-15","Code","58987504-1a26-47d1-8f29-10d0baea6e04","Code_173","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","ca7aba0d-193f-48f4-8e7e-ccbeeb7370dc","Code_174","Yes","http://www.cdisc.org"
"C83052","2023-12-15","Code","bf68e432-54a3-4ee0-a2cb-1dd3a003df80","Code_175","Adverse Event associated with Hospitalization","http://www.cdisc.org"
"C49487","2023-12-15","Code","7e025284-0b81-4bb7-ac2a-a090c1f4b9b7","Code_176","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","086c2621-e641-48a1-80d1-3b7154e74114","Code_177","Yes","http://www.cdisc.org"
"C84266","2023-12-15","Code","7c09ac27-42cd-4108-9e44-b777b51dcb03","Code_178","Life Threatening Adverse Event","http://www.cdisc.org"
"C49487","2023-12-15","Code","f432fc96-5009-465b-899f-42daaa3ec323","Code_179","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","b5d3c150-3cb2-425f-9f79-d36cebc90efb","Code_180","Yes","http://www.cdisc.org"
"C83214","2023-12-15","Code","b3d11dba-b3b6-4379-ac3f-66e4f695b03d","Code_181","Adverse Event Occurred with Overdose","http://www.cdisc.org"
"C49487","2023-12-15","Code","16b73fdd-129c-4d88-9b04-60c0b01fe0d0","Code_182","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","fafadb14-e5d1-49b0-a4c2-fee768a3e597","Code_183","Yes","http://www.cdisc.org"
"C83053","2023-12-15","Code","d775f9b1-ae6b-4cfb-b4cb-3b3ca7b90b5a","Code_184","Adverse Event Associated with Serious Medical Event","http://www.cdisc.org"
"C49487","2023-12-15","Code","3652afb9-92aa-4c50-b7db-2695e5238410","Code_185","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","24d222f9-f021-4aca-8a7e-41da0898c875","Code_186","Yes","http://www.cdisc.org"
"C83199","2023-12-15","Code","e3faeaa6-7614-4c5b-a677-f441356653e5","Code_187","Adverse Event Concomitant Treatment","http://www.cdisc.org"
"C83215","2023-12-15","Code","9388e928-6248-49f4-9751-a9d957a4f37d","Code_188","Adverse Event Start Date Time","http://www.cdisc.org"
"C83201","2023-12-15","Code","bab6e069-d890-45e7-8a5f-a594df2cac05","Code_189","Adverse Event End Date Time","http://www.cdisc.org"
"C179175","2023-12-15","Code","22d1d20d-b418-43b2-9f58-d31031ab46a9","Code_190","Solicited Adverse Event","http://www.cdisc.org"
"C25298","2023-12-15","Code","542f3784-be59-4b22-b844-57b87f74aec1","Code_191","SYSBP","http://www.cdisc.org"
"C77140","2023-12-15","Code","0a40d9f4-d121-4fa6-bd1c-2968d05ed5e8","Code_192","Clinical Test Result","http://www.cdisc.org"
"C49669","2023-12-15","Code","05bad953-8c0c-45ae-a317-bffe56d94966","Code_193","Unit of Pressure","http://www.cdisc.org"
"C62122","2023-12-15","Code","646e64e9-754b-4991-9482-35e0aacec587","Code_194","Sitting","http://www.cdisc.org"
"C62166","2023-12-15","Code","66eb6e39-0250-4aaa-bbbe-c6a475c201c4","Code_195","Standing","http://www.cdisc.org"
"C62167","2023-12-15","Code","2a94fc96-0c2c-45d4-8817-a1522e9f58bc","Code_196","Supine Position","http://www.cdisc.org"
"C62164","2023-12-15","Code","0a6f126d-2b68-44c4-b405-502834acf349","Code_197","Body Position","http://www.cdisc.org"
"C12681","2023-12-15","Code","b117227c-7222-4c15-beff-4881d825d4f8","Code_198","Brachial Artery","http://www.cdisc.org"
"C12687","2023-12-15","Code","d6682ca6-23c8-44b7-bbb2-af9e5dcf6c08","Code_199","Common Carotid Artery","http://www.cdisc.org"
"C32478","2023-12-15","Code","eca5f2ad-8229-4989-920e-07e784e0a953","Code_200","Dorsalis Pedis Artery","http://www.cdisc.org"
"C12715","2023-12-15","Code","d030f230-d696-4422-8e4b-404cef29a81c","Code_201","Femoral Artery","http://www.cdisc.org"
"C12838","2023-12-15","Code","4da7baf5-7fc2-4eb6-8016-53275ae3a9ac","Code_202","Radial Artery","http://www.cdisc.org"
"C13717","2023-12-15","Code","d7b72f30-6430-4cb3-9e38-67a8b37e7248","Code_203","Anatomic Site","http://www.cdisc.org"
"C25229","2023-12-15","Code","a541b48a-ac82-4f46-8f8a-5e64c411a3d3","Code_204","Left","http://www.cdisc.org"
"C25228","2023-12-15","Code","467e7684-8c3c-4956-82bd-6ee541f4b0fa","Code_205","Right","http://www.cdisc.org"
"C25185","2023-12-15","Code","f3a1a63a-31e1-4589-b502-1ffabab869f6","Code_206","Laterality","http://www.cdisc.org"
"C25298","2023-12-15","Code","045a91a9-6d7b-4b85-965f-192a3a4053da","Code_207","SYSBP","http://www.cdisc.org"
"C25299","2023-12-15","Code","590fe654-8133-4040-a48a-63343996d824","Code_208","DIABP","http://www.cdisc.org"
"C77140","2023-12-15","Code","d906a470-6f3c-43ec-9a5d-45c70c0e6302","Code_209","Clinical Test Result","http://www.cdisc.org"
"C49669","2023-12-15","Code","2469569d-bfb0-4558-aabf-eca2ede505aa","Code_210","Unit of Pressure","http://www.cdisc.org"
"C62122","2023-12-15","Code","2a42ebdf-9461-421f-b822-ef108f3bf026","Code_211","Sitting","http://www.cdisc.org"
"C62166","2023-12-15","Code","1dab7c9e-1831-46bf-82fe-c0e5934b523b","Code_212","Standing","http://www.cdisc.org"
"C62167","2023-12-15","Code","e4edddfb-9449-47a0-883d-cd5c5e9b13f2","Code_213","Supine Position","http://www.cdisc.org"
"C62164","2023-12-15","Code","438529f5-4c58-4037-bec1-74aac5b0f9a4","Code_214","Body Position","http://www.cdisc.org"
"C12681","2023-12-15","Code","0dcd1860-87d6-4189-8e3f-ce6684d26316","Code_215","Brachial Artery","http://www.cdisc.org"
"C12687","2023-12-15","Code","3867caff-1314-4550-a2be-6d77f52e7222","Code_216","Common Carotid Artery","http://www.cdisc.org"
"C32478","2023-12-15","Code","d98efa91-e9b3-4688-8ba5-b81e8e8cb150","Code_217","Dorsalis Pedis Artery","http://www.cdisc.org"
"C12715","2023-12-15","Code","26c2c263-df50-4570-ab8e-079bbc191137","Code_218","Femoral Artery","http://www.cdisc.org"
"C12838","2023-12-15","Code","422bc7fb-8608-4bed-8acd-809570974705","Code_219","Radial Artery","http://www.cdisc.org"
"C13717","2023-12-15","Code","db945287-96df-4cc0-bc3c-1e00747c7158","Code_220","Anatomic Site","http://www.cdisc.org"
"C25229","2023-12-15","Code","b2981121-ff28-4cc7-82e5-0385aa57c4e5","Code_221","Left","http://www.cdisc.org"
"C25228","2023-12-15","Code","d4028da9-d52b-4e63-b9f4-c097a9250b42","Code_222","Right","http://www.cdisc.org"
"C25185","2023-12-15","Code","7f7a8c6c-764e-4ace-b76a-1f9ff905fecf","Code_223","Laterality","http://www.cdisc.org"
"C25299","2023-12-15","Code","141658ad-a9d5-4aad-b90d-278d8863ba4e","Code_224","DIABP","http://www.cdisc.org"
"C174446","2023-12-15","Code","56833d93-8ca6-4a1c-a8d3-66afcae9705b","Code_225","TEMP","http://www.cdisc.org"
"C77140","2023-12-15","Code","38b9966a-0610-4539-8ee7-a26c9c37a786","Code_226","Clinical Test Result","http://www.cdisc.org"
"C42559","2023-12-15","Code","1b50702a-9c00-497d-a147-0f477b2a8d16","Code_227","Degree Celsius","http://www.cdisc.org"
"C44277","2023-12-15","Code","9b19b0e2-1800-4e42-a8b7-780d08be6fd9","Code_228","Degree Fahrenheit","http://www.cdisc.org"
"C42537","2023-12-15","Code","9a8a3b06-5f0d-4a68-a3f7-e9fa44618bfd","Code_229","Kelvin","http://www.cdisc.org"
"C44276","2023-12-15","Code","ea0ecfd4-be97-406d-aa16-9782f1f7e220","Code_230","Unit of Temperature","http://www.cdisc.org"
"C12674","2023-12-15","Code","cce6b386-0f03-4b06-acc7-a3459975ad6f","Code_231","Axilla","http://www.cdisc.org"
"C12394","2023-12-15","Code","36ddef92-2ecc-4ee0-800c-a7bfe47ae9ad","Code_232","Ear","http://www.cdisc.org"
"C89803","2023-12-15","Code","f271e44b-a06c-4e21-ac76-07173a18b765","Code_233","Forehead","http://www.cdisc.org"
"C12421","2023-12-15","Code","5b0e335b-2b61-4c36-be9b-c55350938b16","Code_234","Oral Cavity","http://www.cdisc.org"
"C12390","2023-12-15","Code","a563d18d-3a89-4d5c-b259-8c2512e8312b","Code_235","Rectum","http://www.cdisc.org"
"C13717","2023-12-15","Code","a739f5b9-ffc8-4773-8cc3-0fc08d94910b","Code_236","Anatomic Site","http://www.cdisc.org"
"C174446","2023-12-15","Code","ef11039d-84d9-4f85-867e-7d1c9d37f1be","Code_237","TEMP","http://www.cdisc.org"
"C25208","2023-12-15","Code","6badaa59-dc01-4204-a1f7-18f727151d9f","Code_238","WEIGHT","http://www.cdisc.org"
"C77140","2023-12-15","Code","60ba25e6-d900-4565-b7e8-71f663cc3e88","Code_239","Clinical Test Result","http://www.cdisc.org"
"C48531","2023-12-15","Code","6154aac4-16ad-4677-b744-8bac8092ed0c","Code_240","Pound","http://www.cdisc.org"
"C48155","2023-12-15","Code","fad5f6b4-3843-4c78-ba5b-036fcb485b99","Code_241","Gram","http://www.cdisc.org"
"C28252","2023-12-15","Code","463c696a-239e-42b2-9a62-2b4f330d0d43","Code_242","Kilogram","http://www.cdisc.org"
"C48208","2023-12-15","Code","2a931df0-8579-4026-a680-311113169149","Code_243","Unit of Weight","http://www.cdisc.org"
"C25208","2023-12-15","Code","a4053a1a-a063-44f1-84c3-b0dc7c678bf6","Code_244","WEIGHT","http://www.cdisc.org"
"C25347","2023-12-15","Code","cf143646-5990-484b-b68c-0e073443581d","Code_245","HEIGHT","http://www.cdisc.org"
"C77140","2023-12-15","Code","02eba4ef-81e1-4557-9429-b6153b3a4340","Code_246","Clinical Test Result","http://www.cdisc.org"
"C49668","2023-12-15","Code","5fd0805b-6da5-49fa-8b14-5ee200dfebdd","Code_247","Centimeter","http://www.cdisc.org"
"C48500","2023-12-15","Code","525e710c-d472-4f5a-8ef7-0dd082372457","Code_248","Inch","http://www.cdisc.org"
"C41139","2023-12-15","Code","97f33d21-e1b7-407f-87b8-c4b36af592be","Code_249","Meter","http://www.cdisc.org"
"C168688","2023-12-15","Code","74540b62-3513-4864-a555-321cb667f63a","Code_250","Unit of Height","http://www.cdisc.org"
"C25347","2023-12-15","Code","41ac0789-f1a5-455f-a5a9-759edfce71e5","Code_251","HEIGHT","http://www.cdisc.org"
"C64433","2023-12-15","Code","1af6a4cd-42f4-49ce-98c7-de6beac0aed3","Code_252","ALT","http://www.cdisc.org"
"C36292","2023-12-15","Code","48d09d4d-611b-492a-9622-b5312f84f50a","Code_253","Laboratory Test Result","http://www.cdisc.org"
"C67456","2023-12-15","Code","be4617d5-fc2a-4c2a-ab5e-82c28f8dd07d","Code_254","Unit per Liter","http://www.cdisc.org"
"C67397","2023-12-15","Code","d5c69afa-f6aa-478b-a8f3-de3a5f791c79","Code_255","Microkatal per Liter","http://www.cdisc.org"
"C67376","2023-12-15","Code","f42ce675-51b3-4107-8772-efa507905794","Code_256","International Unit per Liter","http://www.cdisc.org"
"C70510","2023-12-15","Code","e10501d3-102d-4f2e-90b9-33769e2ccaf0","Code_257","Nanokatal per Liter","http://www.cdisc.org"
"C67365","2023-12-15","Code","3fe5ce3b-379e-4d24-b541-c127d1dc4adc","Code_258","Unit of Catalytic Activity Concentration","http://www.cdisc.org"
"C70713","2023-12-15","Code","d7d739a7-8d30-40c4-9894-a6e1d92944b9","Code_259","Biospecimen Type","http://www.cdisc.org"
"C49487","2023-12-15","Code","c6277cd3-87cb-43aa-b829-52d5a99a1dc0","Code_260","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","5d5072a7-d289-4863-a6df-f475441ff79e","Code_261","Yes","http://www.cdisc.org"
"C83309","2023-12-15","Code","183e9c31-fa49-484d-8a08-305d93f2ee7c","Code_262","Laboratory Test Fasting Status","http://www.cdisc.org"
"C64433","2023-12-15","Code","21eef0b0-c771-40cd-a640-5c80af00cc6d","Code_263","ALT","http://www.cdisc.org"
"C64431","2023-12-15","Code","c604f39b-055c-4b37-b87f-5d95ac418924","Code_264","ALB","http://www.cdisc.org"
"C36292","2023-12-15","Code","5fc5bdb8-ef4e-4e8c-8ee3-2e59f949fd92","Code_265","Laboratory Test Result","http://www.cdisc.org"
"C70713","2023-12-15","Code","b5b8150d-2568-4060-aaab-53d11321de45","Code_266","Biospecimen Type","http://www.cdisc.org"
"C49487","2023-12-15","Code","27a2b615-491b-4b4b-9d55-5d9c0b88244e","Code_267","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","e0f87ecc-d3e4-45b1-bf9f-afefe1664ddf","Code_268","Yes","http://www.cdisc.org"
"C83309","2023-12-15","Code","887668f2-5c31-4ea1-aa8a-c41d9d56d527","Code_269","Laboratory Test Fasting Status","http://www.cdisc.org"
"C64431","2023-12-15","Code","79b9f244-ffee-4ed6-946e-7690f4a59643","Code_270","ALB","http://www.cdisc.org"
"C64432","2023-12-15","Code","6366dd71-5533-4755-b6f4-7257445479b8","Code_271","ALP","http://www.cdisc.org"
"C36292","2023-12-15","Code","5ca6260d-1152-4d83-84ff-17be06f55032","Code_272","Laboratory Test Result","http://www.cdisc.org"
"C67456","2023-12-15","Code","ebeb448c-04e9-42b3-80c8-bd9c14e44288","Code_273","Unit per Liter","http://www.cdisc.org"
"C67397","2023-12-15","Code","6e8ed13d-b0e3-4548-b499-ebbb3f5c016a","Code_274","Microkatal per Liter","http://www.cdisc.org"
"C67376","2023-12-15","Code","a946ecdf-5a8b-4640-913b-b20aef606e04","Code_275","International Unit per Liter","http://www.cdisc.org"
"C67365","2023-12-15","Code","e4365ed3-7538-4851-9228-35f04a06574d","Code_276","Unit of Catalytic Activity Concentration","http://www.cdisc.org"
"C70713","2023-12-15","Code","aafb629b-2a98-49e9-a084-6d93bc317985","Code_277","Biospecimen Type","http://www.cdisc.org"
"C49487","2023-12-15","Code","acfe5e73-201c-4d56-9007-7895bb103aef","Code_278","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","29de5e60-6d2a-43a1-8ce8-6dabd0d30563","Code_279","Yes","http://www.cdisc.org"
"C83309","2023-12-15","Code","56311f18-b7ed-468d-a78d-722ec5d26995","Code_280","Laboratory Test Fasting Status","http://www.cdisc.org"
"C64432","2023-12-15","Code","468936e9-4dc1-4c48-b98d-941da1ee3138","Code_281","ALP","http://www.cdisc.org"
"C64467","2023-12-15","Code","472ea14a-244c-4bbe-816c-ba1101946538","Code_282","AST","http://www.cdisc.org"
"C36292","2023-12-15","Code","ac283085-b420-4560-85e7-6f10bc6a9ab9","Code_283","Laboratory Test Result","http://www.cdisc.org"
"C67456","2023-12-15","Code","422c40ce-0419-4ee9-88ba-4d3771654add","Code_284","Unit per Liter","http://www.cdisc.org"
"C67397","2023-12-15","Code","06eeb849-f758-4a56-aa63-052f5447a588","Code_285","Microkatal per Liter","http://www.cdisc.org"
"C67376","2023-12-15","Code","1ac56050-7c9b-4d10-b13f-164ca455643b","Code_286","International Unit per Liter","http://www.cdisc.org"
"C67365","2023-12-15","Code","f16a3628-36f1-4c76-8b0f-350322c0d3c0","Code_287","Unit of Catalytic Activity Concentration","http://www.cdisc.org"
"C70713","2023-12-15","Code","27ba45af-dd43-4ea4-a85f-9cfe46300a87","Code_288","Biospecimen Type","http://www.cdisc.org"
"C49487","2023-12-15","Code","7d4f20ac-1139-4818-a44a-7826a32967d7","Code_289","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","147867e3-0f1c-49d1-9013-1e57cf945623","Code_290","Yes","http://www.cdisc.org"
"C83309","2023-12-15","Code","f6196386-fffe-425f-bf96-773b9f962d00","Code_291","Laboratory Test Fasting Status","http://www.cdisc.org"
"C64467","2023-12-15","Code","585af3eb-4502-4e5e-a8dd-42ec4d278554","Code_292","AST","http://www.cdisc.org"
"C64547","2023-12-15","Code","d36b7c9b-15cb-4966-a0f0-e8ae31650a32","Code_293","CREAT","http://www.cdisc.org"
"C36292","2023-12-15","Code","fe67e4f5-3d8f-49c9-a905-146090ccb819","Code_294","Laboratory Test Result","http://www.cdisc.org"
"C67015","2023-12-15","Code","020efb3c-faa2-452e-961d-778044371f86","Code_295","Milligram per Deciliter","http://www.cdisc.org"
"C64572","2023-12-15","Code","47d8bcee-6d6c-4f25-bd96-0c7edcc4b3f5","Code_296","Microgram per Milliliter","http://www.cdisc.org"
"C64387","2023-12-15","Code","6a909063-2c23-4f3b-8577-5b009c435a5d","Code_297","Millimole per Liter","http://www.cdisc.org"
"C48508","2023-12-15","Code","2248cb6a-66f9-4eec-9c71-a9246212e29e","Code_298","Micromole per Liter","http://www.cdisc.org"
"C48207","2023-12-15","Code","4f1d57e4-e2dc-48c5-b03f-d6aab2664e09","Code_299","Unit of Concentration","http://www.cdisc.org"
"C70713","2023-12-15","Code","c43c82d8-3543-4584-ba4e-9e989c993c8b","Code_300","Biospecimen Type","http://www.cdisc.org"
"C49487","2023-12-15","Code","4111866e-fb6d-4844-95d6-c1f5c63657b5","Code_301","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","5805bf07-e858-4fa4-bb54-7ac3294b6238","Code_302","Yes","http://www.cdisc.org"
"C83309","2023-12-15","Code","a8dd96f0-89d9-4003-93f1-f3017d2cfe90","Code_303","Laboratory Test Fasting Status","http://www.cdisc.org"
"C64547","2023-12-15","Code","08b1201b-a412-4316-b852-8e848993fdfa","Code_304","CREAT","http://www.cdisc.org"
"C64853","2023-12-15","Code","5fe7a50e-b627-4a24-ac79-28979f514b7d","Code_305","K","http://www.cdisc.org"
"C36292","2023-12-15","Code","ece29248-ea13-43ed-b677-4b466c33b834","Code_306","Laboratory Test Result","http://www.cdisc.org"
"C67474","2023-12-15","Code","f00fcf6d-9baa-4feb-bdc2-d28c3662d2b4","Code_307","Milliequivalent per Liter","http://www.cdisc.org"
"C67473","2023-12-15","Code","be9abb4d-e900-483c-bfea-727fe4bc4cf9","Code_308","Milliequivalent per Deciliter","http://www.cdisc.org"
"C64387","2023-12-15","Code","9d596111-d036-4d5d-8cb0-071d96f967e0","Code_309","Millimole per Liter","http://www.cdisc.org"
"C64567","2023-12-15","Code","ec7f3776-c776-4df7-942f-4980e46ad443","Code_310","Molarity Unit","http://www.cdisc.org"
"C70713","2023-12-15","Code","6187ef2c-27c5-4eb6-b648-dfa792210f70","Code_311","Biospecimen Type","http://www.cdisc.org"
"C49487","2023-12-15","Code","2b2a7188-ccdf-4532-b0c3-e615dde77952","Code_312","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","8d7fc1bf-25cd-4509-b6c3-a0c263e44162","Code_313","Yes","http://www.cdisc.org"
"C83309","2023-12-15","Code","0db2abbe-8ab2-4191-9198-41ac1c246291","Code_314","Laboratory Test Fasting Status","http://www.cdisc.org"
"C64853","2023-12-15","Code","6071cbaa-a370-47be-9eb9-34e0292317b9","Code_315","K","http://www.cdisc.org"
"C64809","2023-12-15","Code","283387e5-48a8-4ec4-b6ea-1754615c12ec","Code_316","SODIUM","http://www.cdisc.org"
"C36292","2023-12-15","Code","a882f9af-59f1-467e-a31e-d9c4b187761e","Code_317","Laboratory Test Result","http://www.cdisc.org"
"C67474","2023-12-15","Code","be0fbdcb-b803-4b43-8201-983ad8a36107","Code_318","Milliequivalent per Liter","http://www.cdisc.org"
"C67473","2023-12-15","Code","2938f9c8-fd45-4b09-9dfe-d6ca5c925126","Code_319","Milliequivalent per Deciliter","http://www.cdisc.org"
"C64387","2023-12-15","Code","65d199c2-c146-4f64-b84c-a80259b73289","Code_320","Millimole per Liter","http://www.cdisc.org"
"C64567","2023-12-15","Code","3d0696b7-b700-4230-921e-b0de5eb3c4b3","Code_321","Molarity Unit","http://www.cdisc.org"
"C70713","2023-12-15","Code","648eea27-af46-47a6-af8c-763a29dbbe72","Code_322","Biospecimen Type","http://www.cdisc.org"
"C49487","2023-12-15","Code","34d35ff7-bd0d-4cbd-bab4-94c431550d4a","Code_323","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","e16674e5-c5fb-462f-bf77-3ec88838ad94","Code_324","Yes","http://www.cdisc.org"
"C83309","2023-12-15","Code","6c7ac04d-d090-4d1b-b150-46ff588fb324","Code_325","Laboratory Test Fasting Status","http://www.cdisc.org"
"C64809","2023-12-15","Code","0db0bbb9-8740-4116-98de-fa05ac5fbe56","Code_326","SODIUM","http://www.cdisc.org"
"C25298","2023-12-15","Code","82d55e71-2092-4ab0-af5f-c0bfc2ee7559","Code_327","SYSBP","http://www.cdisc.org"
"C77140","2023-12-15","Code","e77b5692-f4a1-410e-82a7-b4341d61d2f8","Code_328","Clinical Test Result","http://www.cdisc.org"
"C49669","2023-12-15","Code","27a5b7d9-bcca-40ac-8672-cc6da848590c","Code_329","Unit of Pressure","http://www.cdisc.org"
"C62122","2023-12-15","Code","f6a5c36a-fab4-4dbb-aa56-dd9af710025c","Code_330","Sitting","http://www.cdisc.org"
"C62166","2023-12-15","Code","422a67bb-fe47-4310-8d07-1ba6755734d2","Code_331","Standing","http://www.cdisc.org"
"C62167","2023-12-15","Code","76103aee-c15d-45e9-8cf0-ff515788af32","Code_332","Supine Position","http://www.cdisc.org"
"C62164","2023-12-15","Code","1d066162-7ec5-46a3-813f-3d2efd8cdee2","Code_333","Body Position","http://www.cdisc.org"
"C12681","2023-12-15","Code","67619854-47f9-4f8a-a306-f9d45c79e9ec","Code_334","Brachial Artery","http://www.cdisc.org"
"C12687","2023-12-15","Code","d39d1139-cb97-466d-b667-898f5fb40b62","Code_335","Common Carotid Artery","http://www.cdisc.org"
"C32478","2023-12-15","Code","4ee285a5-2d01-48d8-bea6-669b2de864d0","Code_336","Dorsalis Pedis Artery","http://www.cdisc.org"
"C12715","2023-12-15","Code","9b0d645a-d511-45ba-b862-c4a17fa2bfec","Code_337","Femoral Artery","http://www.cdisc.org"
"C12838","2023-12-15","Code","887cac2c-1ce5-4e32-a28c-4e17908634ec","Code_338","Radial Artery","http://www.cdisc.org"
"C13717","2023-12-15","Code","c330b1cd-4e02-47d4-b2e7-4f326334bff7","Code_339","Anatomic Site","http://www.cdisc.org"
"C25229","2023-12-15","Code","cf8d193e-1a50-4f0d-8aed-2cf5b53902b6","Code_340","Left","http://www.cdisc.org"
"C25228","2023-12-15","Code","63f93811-7f09-4e48-871b-f44f6f200182","Code_341","Right","http://www.cdisc.org"
"C25185","2023-12-15","Code","dba58c75-ae41-4ef8-814c-e86c408d84c1","Code_342","Laterality","http://www.cdisc.org"
"C25298","2023-12-15","Code","a787acf4-7502-43c8-8b48-76cd8e2b53d3","Code_343","SYSBP","http://www.cdisc.org"
"C25299","2023-12-15","Code","4219c45a-8d97-49f8-a6e4-5860b0633d3e","Code_344","DIABP","http://www.cdisc.org"
"C77140","2023-12-15","Code","62c642bb-bc64-4fd0-ade3-519af3ffae54","Code_345","Clinical Test Result","http://www.cdisc.org"
"C49669","2023-12-15","Code","6679182a-aad6-4d15-b42e-eb3c354fd44f","Code_346","Unit of Pressure","http://www.cdisc.org"
"C62122","2023-12-15","Code","6accaacf-708c-4df3-8fdb-9416b8409cd3","Code_347","Sitting","http://www.cdisc.org"
"C62166","2023-12-15","Code","9fd1033b-7d0c-4153-a6c2-ea271e1dfeb3","Code_348","Standing","http://www.cdisc.org"
"C62167","2023-12-15","Code","d35eb91d-718b-4e8f-82ae-eb92885bfb08","Code_349","Supine Position","http://www.cdisc.org"
"C62164","2023-12-15","Code","fd9a04bf-4168-4508-98b4-262580744da5","Code_350","Body Position","http://www.cdisc.org"
"C12681","2023-12-15","Code","17e2617f-bf09-449d-ae00-66191a728a7a","Code_351","Brachial Artery","http://www.cdisc.org"
"C12687","2023-12-15","Code","c1bc0ae9-f76e-434e-b8c2-2d29eda38fe1","Code_352","Common Carotid Artery","http://www.cdisc.org"
"C32478","2023-12-15","Code","703aa71c-775c-4daf-af84-62c7afc0333c","Code_353","Dorsalis Pedis Artery","http://www.cdisc.org"
"C12715","2023-12-15","Code","741cf73b-70d1-46c8-a497-2deeac7f145e","Code_354","Femoral Artery","http://www.cdisc.org"
"C12838","2023-12-15","Code","8f555da7-4ba0-4ede-b4cf-e961bc68e448","Code_355","Radial Artery","http://www.cdisc.org"
"C13717","2023-12-15","Code","01298983-f4a4-4c97-afeb-793a6e7436a0","Code_356","Anatomic Site","http://www.cdisc.org"
"C25229","2023-12-15","Code","ae96fd44-5801-4c14-ae01-8769396e2d64","Code_357","Left","http://www.cdisc.org"
"C25228","2023-12-15","Code","38368159-47e3-4b7c-9715-3c5d147b10e0","Code_358","Right","http://www.cdisc.org"
"C25185","2023-12-15","Code","8e100d3a-9324-4a88-ac19-74ddad9276b6","Code_359","Laterality","http://www.cdisc.org"
"C25299","2023-12-15","Code","231bac93-6bae-431a-926a-dd864898d5be","Code_360","DIABP","http://www.cdisc.org"
"C49677","2023-12-15","Code","6d75b73a-d21c-41fb-8e8d-d4dc28cc175f","Code_361","HR","http://www.cdisc.org"
"C77140","2023-12-15","Code","001553fe-960e-4c85-ba93-a324be79a778","Code_362","Clinical Test Result","http://www.cdisc.org"
"C73688","2023-12-15","Code","21e3ffc6-0a20-4a47-8b3e-21bb285008a4","Code_363","Count per Minute","http://www.cdisc.org"
"C62122","2023-12-15","Code","077f8eb9-316c-48cd-8c52-df31ae123809","Code_364","Sitting","http://www.cdisc.org"
"C62166","2023-12-15","Code","c328b74d-f3c1-4f3d-b16e-fec2ef4cddea","Code_365","Standing","http://www.cdisc.org"
"C62167","2023-12-15","Code","8935ff67-85d2-48e8-99fb-f14c77706e88","Code_366","Supine Position","http://www.cdisc.org"
"C62164","2023-12-15","Code","d2104f45-6165-4c6f-b292-df71a36592c2","Code_367","Body Position","http://www.cdisc.org"
"C12681","2023-12-15","Code","558386aa-936d-4ef4-b6e1-6144479f85ab","Code_368","Brachial Artery","http://www.cdisc.org"
"C12687","2023-12-15","Code","ec344de4-eff3-43c3-a48c-051669399c03","Code_369","Common Carotid Artery","http://www.cdisc.org"
"C32478","2023-12-15","Code","6c0b7da9-8894-442e-a4b8-775fe2da472e","Code_370","Dorsalis Pedis Artery","http://www.cdisc.org"
"C12715","2023-12-15","Code","8dd416e0-7965-418e-b3e2-11073373c4ec","Code_371","Femoral Artery","http://www.cdisc.org"
"C12838","2023-12-15","Code","e31f5213-653d-4622-9dc7-75f07ab7b635","Code_372","Radial Artery","http://www.cdisc.org"
"C13717","2023-12-15","Code","e683e62c-772c-45d0-9ce3-d4becae22a1d","Code_373","Anatomic Site","http://www.cdisc.org"
"C25229","2023-12-15","Code","4a862ded-5c9f-442e-bb72-63fe031b3aa5","Code_374","Left","http://www.cdisc.org"
"C25228","2023-12-15","Code","352c5adb-1d13-4cac-809d-c4a6a6607f99","Code_375","Right","http://www.cdisc.org"
"C25185","2023-12-15","Code","6663a025-3af3-4ebc-af07-9d26a2885659","Code_376","Laterality","http://www.cdisc.org"
"C49677","2023-12-15","Code","cc87d57e-2aa2-4cf8-8449-5c8e31ed4eb6","Code_377","HR","http://www.cdisc.org"
"C25298","2023-12-15","Code","e0efedf9-0f7b-4569-8a13-f76245f0d838","Code_378","SYSBP","http://www.cdisc.org"
"C77140","2023-12-15","Code","6855bbdf-0071-4b8b-9a45-f4ef534dc53d","Code_379","Clinical Test Result","http://www.cdisc.org"
"C49669","2023-12-15","Code","7fcfa519-4dbc-4ded-bb33-29ee21126e9d","Code_380","Unit of Pressure","http://www.cdisc.org"
"C62122","2023-12-15","Code","7aab29c5-275c-4a56-b9c4-fa20b9b0fa13","Code_381","Sitting","http://www.cdisc.org"
"C62166","2023-12-15","Code","293f082e-561f-44eb-9d1c-ebc360876199","Code_382","Standing","http://www.cdisc.org"
"C62167","2023-12-15","Code","c12851da-e2e5-4b70-b1c1-6f07eb9ded38","Code_383","Supine Position","http://www.cdisc.org"
