"codeSystemVersion","id","instanceType","code","codeSystem","uuid:ID","decode"
"2023-12-15","Code_169","Code","C113380","http://www.cdisc.org","2836231c-0774-4288-96b1-37bc1c881103","Disabling Adverse Event"
"2023-12-15","Code_170","Code","C49487","http://www.cdisc.org","b3735f9c-93cc-4afd-9d17-1b989441ddc7","No"
"2023-12-15","Code_171","Code","C49488","http://www.cdisc.org","5c053fd7-3ff2-4f7f-ab1f-d51709403d25","Yes"
"2023-12-15","Code_172","Code","C48275","http://www.cdisc.org","14b41f6f-c9e8-4e2c-8034-990f64eabfed","Death Related to Adverse Event"
"2023-12-15","Code_173","Code","C49487","http://www.cdisc.org","f0c2edbb-c0b9-4f40-ad06-d006d2f03ff8","No"
"2023-12-15","Code_174","Code","C49488","http://www.cdisc.org","b1b955a8-9509-46d1-a0de-5213c908421d","Yes"
"2023-12-15","Code_175","Code","C83052","http://www.cdisc.org","4cb8658d-9465-43d1-8ae8-d7b2dcf18b82","Adverse Event associated with Hospitalization"
"2023-12-15","Code_176","Code","C49487","http://www.cdisc.org","0108e05d-7c63-4e7e-b40e-fb0d72711929","No"
"2023-12-15","Code_177","Code","C49488","http://www.cdisc.org","05911316-2935-4ab8-991b-66b698ab5e18","Yes"
"2023-12-15","Code_178","Code","C84266","http://www.cdisc.org","38c9fb01-0c29-4f29-aed7-9097e58b7866","Life Threatening Adverse Event"
"2023-12-15","Code_179","Code","C49487","http://www.cdisc.org","94d93fd6-18d1-4e2d-83fc-ec6c873f7cf9","No"
"2023-12-15","Code_180","Code","C49488","http://www.cdisc.org","b251b9fa-caba-4fe1-a434-e1fd55a90e92","Yes"
"2023-12-15","Code_181","Code","C83214","http://www.cdisc.org","e683fed6-112d-4087-80ba-f9d3a7834f34","Adverse Event Occurred with Overdose"
"2023-12-15","Code_182","Code","C49487","http://www.cdisc.org","6bed9f0d-479b-41a1-90a5-8b3ca4b745e2","No"
"2023-12-15","Code_183","Code","C49488","http://www.cdisc.org","47d580b6-b4a1-48e7-953f-d8452e12369a","Yes"
"2023-12-15","Code_184","Code","C83053","http://www.cdisc.org","20ed20f4-1b45-4309-a100-af5e4085cc03","Adverse Event Associated with Serious Medical Event"
"2023-12-15","Code_185","Code","C49487","http://www.cdisc.org","0696079b-c639-4fd8-a5bb-3516b6ea1313","No"
"2023-12-15","Code_186","Code","C49488","http://www.cdisc.org","8909d97f-4b44-4936-8a1e-22a4ad30573c","Yes"
"2023-12-15","Code_187","Code","C83199","http://www.cdisc.org","e674c343-3118-4b1b-bab2-5ecb91ffdb5e","Adverse Event Concomitant Treatment"
"2023-12-15","Code_188","Code","C83215","http://www.cdisc.org","396486c1-c772-429b-8b03-2684fc57e2d0","Adverse Event Start Date Time"
"2023-12-15","Code_189","Code","C83201","http://www.cdisc.org","ca67842e-64b7-4aef-9d66-5385c099a740","Adverse Event End Date Time"
"2023-12-15","Code_190","Code","C179175","http://www.cdisc.org","8c281563-73be-49c2-9413-eef8300747be","Solicited Adverse Event"
"2023-12-15","Code_191","Code","C25298","http://www.cdisc.org","59cd965b-6ad7-4f40-a048-a3bf1e9775c1","SYSBP"
"2023-12-15","Code_192","Code","C77140","http://www.cdisc.org","37a8fb58-eb48-4253-82bc-4e6f1fa47eb0","Clinical Test Result"
"2023-12-15","Code_193","Code","C49669","http://www.cdisc.org","b33ba811-68bb-43c4-92b8-26c8bbeace29","Unit of Pressure"
"2023-12-15","Code_194","Code","C62122","http://www.cdisc.org","3bacd0bf-a0f2-4046-8999-519069a1142a","Sitting"
"2023-12-15","Code_195","Code","C62166","http://www.cdisc.org","808865cb-aa6b-4c31-9d15-bda1651d0564","Standing"
"2023-12-15","Code_196","Code","C62167","http://www.cdisc.org","a6e9dd9b-4dfb-48bf-9c24-a29c3df95db0","Supine Position"
"2023-12-15","Code_197","Code","C62164","http://www.cdisc.org","bcbd7943-2e3d-46ef-a59b-278eeaf3664c","Body Position"
"2023-12-15","Code_198","Code","C12681","http://www.cdisc.org","8ff36153-5206-4886-b8c3-974cee930468","Brachial Artery"
"2023-12-15","Code_199","Code","C12687","http://www.cdisc.org","63ed371f-f2ba-4924-9921-0b15efe09907","Common Carotid Artery"
"2023-12-15","Code_200","Code","C32478","http://www.cdisc.org","15a35ad6-f5da-44ca-8be9-21aadeb8f838","Dorsalis Pedis Artery"
"2023-12-15","Code_201","Code","C12715","http://www.cdisc.org","9aa443c0-11ed-4c23-8d56-b559fa35b7d9","Femoral Artery"
"2023-12-15","Code_202","Code","C12838","http://www.cdisc.org","fd9e15d7-8605-4be0-a1fa-8dc1e3072309","Radial Artery"
"2023-12-15","Code_203","Code","C13717","http://www.cdisc.org","7bae0ed7-eb24-499c-bcd8-e52d3e2e8bca","Anatomic Site"
"2023-12-15","Code_204","Code","C25229","http://www.cdisc.org","87531e28-6bc9-4df9-97ae-20bd5258485a","Left"
"2023-12-15","Code_205","Code","C25228","http://www.cdisc.org","2f675d72-1615-482b-bda1-12a82f72ce1b","Right"
"2023-12-15","Code_206","Code","C25185","http://www.cdisc.org","618d0548-14f8-4f5f-b291-e1b7bd2f3241","Laterality"
"2023-12-15","Code_207","Code","C25298","http://www.cdisc.org","f0d7eb69-cf28-4955-a6d2-9879abd39eb3","SYSBP"
"2023-12-15","Code_208","Code","C25299","http://www.cdisc.org","1402030f-4d36-44c8-b5a2-a9cdf297f3a9","DIABP"
"2023-12-15","Code_209","Code","C77140","http://www.cdisc.org","6fe3c14a-c852-4333-ac25-656e380223fa","Clinical Test Result"
"2023-12-15","Code_210","Code","C49669","http://www.cdisc.org","a1bab737-2128-4ebc-8d1e-bd2e9422295e","Unit of Pressure"
"2023-12-15","Code_211","Code","C62122","http://www.cdisc.org","25f0581a-ab22-46d9-a7c4-39fb2858947e","Sitting"
"2023-12-15","Code_212","Code","C62166","http://www.cdisc.org","a9073f84-84d2-4c2f-a1a3-55d0b452a5d7","Standing"
"2023-12-15","Code_213","Code","C62167","http://www.cdisc.org","ccef0996-e6a3-44b2-9fba-764f4a36d814","Supine Position"
"2023-12-15","Code_214","Code","C62164","http://www.cdisc.org","71d3a603-a40e-4b9b-a2aa-5f3fcfbaadb9","Body Position"
"2023-12-15","Code_215","Code","C12681","http://www.cdisc.org","d6c3fdd9-d743-4095-9585-92c6ea864b4b","Brachial Artery"
"2023-12-15","Code_216","Code","C12687","http://www.cdisc.org","8fa1974e-76e4-4da0-bf67-bb6124c7d546","Common Carotid Artery"
"2023-12-15","Code_217","Code","C32478","http://www.cdisc.org","53231000-478a-4081-b8ae-d04e0546a72a","Dorsalis Pedis Artery"
"2023-12-15","Code_218","Code","C12715","http://www.cdisc.org","8201a0ed-c038-4de1-80d2-87b5f3dfeeea","Femoral Artery"
"2023-12-15","Code_219","Code","C12838","http://www.cdisc.org","8372540e-14e2-4898-b3d2-a7b87cee0ce0","Radial Artery"
"2023-12-15","Code_220","Code","C13717","http://www.cdisc.org","95d22eac-15ea-4d99-a8c9-3664666c5f73","Anatomic Site"
"2023-12-15","Code_221","Code","C25229","http://www.cdisc.org","249cfcec-3e11-4a25-b277-628731b417c1","Left"
"2023-12-15","Code_222","Code","C25228","http://www.cdisc.org","facd2647-4818-43b1-b60f-d9145a476510","Right"
"2023-12-15","Code_223","Code","C25185","http://www.cdisc.org","cea7088f-5b4f-4cde-8f11-1123dce05f42","Laterality"
"2023-12-15","Code_224","Code","C25299","http://www.cdisc.org","2585c897-7b7f-49ad-9cc1-40dd9d141c14","DIABP"
"2023-12-15","Code_225","Code","C174446","http://www.cdisc.org","c85906d9-66eb-428c-a4ff-949f3868ca70","TEMP"
"2023-12-15","Code_226","Code","C77140","http://www.cdisc.org","4f9fcdf8-4f4f-4844-a2c1-0c0202b629f3","Clinical Test Result"
"2023-12-15","Code_227","Code","C42559","http://www.cdisc.org","da3add12-fc67-4160-adf7-8ba0c51d928a","Degree Celsius"
"2023-12-15","Code_228","Code","C44277","http://www.cdisc.org","2971956f-d484-4555-8b86-c4706a6b848e","Degree Fahrenheit"
"2023-12-15","Code_229","Code","C42537","http://www.cdisc.org","ca71d8ef-e0ca-473a-b17e-652f960b9b6e","Kelvin"
"2023-12-15","Code_230","Code","C44276","http://www.cdisc.org","2b96e7e9-96d2-47c2-90d4-b8d33b963d86","Unit of Temperature"
"2023-12-15","Code_231","Code","C12674","http://www.cdisc.org","5999f280-aea2-491c-8862-b8495bb2592d","Axilla"
"2023-12-15","Code_232","Code","C12394","http://www.cdisc.org","64185f5a-5ff8-421f-b1d6-849d5d7d18fa","Ear"
"2023-12-15","Code_233","Code","C89803","http://www.cdisc.org","74b49a7d-6748-496e-b9ac-31d5c22a7400","Forehead"
"2023-12-15","Code_234","Code","C12421","http://www.cdisc.org","078d29ca-d1b5-49df-a8f3-4d1788d81005","Oral Cavity"
"2023-12-15","Code_235","Code","C12390","http://www.cdisc.org","bb5f354c-8a54-497c-a6cf-cd4894168a2e","Rectum"
"2023-12-15","Code_236","Code","C13717","http://www.cdisc.org","ec2b837d-346a-4af8-ae42-9d5f88161a9a","Anatomic Site"
"2023-12-15","Code_237","Code","C174446","http://www.cdisc.org","937b644c-02d8-40dd-a3df-0f5069dace54","TEMP"
"2023-12-15","Code_238","Code","C25208","http://www.cdisc.org","31844684-e14f-48f9-bdea-f5ce1fe89954","WEIGHT"
"2023-12-15","Code_239","Code","C77140","http://www.cdisc.org","b4b6e8db-49cb-449a-ac7b-ca48e27e44ad","Clinical Test Result"
"2023-12-15","Code_240","Code","C48531","http://www.cdisc.org","7fbb7787-8e8e-4f95-933d-94a64802bcc3","Pound"
"2023-12-15","Code_241","Code","C48155","http://www.cdisc.org","e9d33349-66b6-4c12-ad60-081cbb164c42","Gram"
"2023-12-15","Code_242","Code","C28252","http://www.cdisc.org","445b9c64-d7d2-4a2f-b982-ca920174aec1","Kilogram"
"2023-12-15","Code_243","Code","C48208","http://www.cdisc.org","b65468b4-55ec-46cf-85aa-3d55091aa8b9","Unit of Weight"
"2023-12-15","Code_244","Code","C25208","http://www.cdisc.org","c3e8dc3e-4eb6-477c-8b4d-ebdd6327e8be","WEIGHT"
"2023-12-15","Code_245","Code","C25347","http://www.cdisc.org","95f8736f-20b0-4167-b86d-31fbc5d1bdd9","HEIGHT"
"2023-12-15","Code_246","Code","C77140","http://www.cdisc.org","cb01f6f8-5fa2-4392-8069-dc89f1754bd0","Clinical Test Result"
"2023-12-15","Code_247","Code","C49668","http://www.cdisc.org","157d8af6-8b98-4fcb-b6df-220e548643c9","Centimeter"
"2023-12-15","Code_248","Code","C48500","http://www.cdisc.org","c41806ba-f0ea-4670-b705-4a6343031e63","Inch"
"2023-12-15","Code_249","Code","C41139","http://www.cdisc.org","c2761fbc-59f2-43c5-93f9-9f009b0f5c75","Meter"
"2023-12-15","Code_250","Code","C168688","http://www.cdisc.org","e1e17293-006b-42d4-ac93-bcaedaccf0e5","Unit of Height"
"2023-12-15","Code_251","Code","C25347","http://www.cdisc.org","902c4aa8-9353-4484-ae9a-451b0243a84b","HEIGHT"
"2023-12-15","Code_252","Code","C64433","http://www.cdisc.org","3d8b6e0f-5531-47c9-a46d-5a8a6822a340","ALT"
"2023-12-15","Code_253","Code","C36292","http://www.cdisc.org","25de3142-3c17-4392-9686-89b012add9a4","Laboratory Test Result"
"2023-12-15","Code_254","Code","C67456","http://www.cdisc.org","83f96e45-63b3-4a19-8295-a23853944a1b","Unit per Liter"
"2023-12-15","Code_255","Code","C67397","http://www.cdisc.org","9959abbf-043c-41a2-9669-0a354e3a31aa","Microkatal per Liter"
"2023-12-15","Code_256","Code","C67376","http://www.cdisc.org","e4863a47-0c96-4ce4-9ce0-efecb46725f0","International Unit per Liter"
"2023-12-15","Code_257","Code","C70510","http://www.cdisc.org","40b81f94-2e6e-46eb-9327-4186958e2406","Nanokatal per Liter"
"2023-12-15","Code_258","Code","C67365","http://www.cdisc.org","e71a60fa-8b12-481d-9e37-52573e9e7911","Unit of Catalytic Activity Concentration"
"2023-12-15","Code_259","Code","C70713","http://www.cdisc.org","07adb196-1741-412c-83a0-d16285b6f458","Biospecimen Type"
"2023-12-15","Code_260","Code","C49487","http://www.cdisc.org","88d9e1cc-9418-4aad-be88-ebdf97cc2ef7","No"
"2023-12-15","Code_261","Code","C49488","http://www.cdisc.org","92139d2e-bb4a-4ea5-859f-b4cc7ff3ccec","Yes"
"2023-12-15","Code_262","Code","C83309","http://www.cdisc.org","90319463-ffc7-4730-b911-8a2cf3c5b4ad","Laboratory Test Fasting Status"
"2023-12-15","Code_263","Code","C64433","http://www.cdisc.org","0b007fb2-8e6b-45ae-9f01-3d03f7346420","ALT"
"2023-12-15","Code_264","Code","C64431","http://www.cdisc.org","199c04c8-36f4-4ff4-8ad2-05afa91d13c9","ALB"
"2023-12-15","Code_265","Code","C36292","http://www.cdisc.org","6ac8eae3-4029-4c7f-a9a8-874a61b876a2","Laboratory Test Result"
"2023-12-15","Code_266","Code","C70713","http://www.cdisc.org","bfd7d567-16a4-4fd5-b8a4-2b32a2deddb9","Biospecimen Type"
"2023-12-15","Code_267","Code","C49487","http://www.cdisc.org","fc0469cf-8ad8-4026-b8a0-85d27903bfde","No"
"2023-12-15","Code_268","Code","C49488","http://www.cdisc.org","30873c03-edf9-4707-9e05-a9d5b4d10c50","Yes"
"2023-12-15","Code_269","Code","C83309","http://www.cdisc.org","6b833fa2-1b88-4be0-9634-c5b7481ee2f1","Laboratory Test Fasting Status"
"2023-12-15","Code_270","Code","C64431","http://www.cdisc.org","b94cd01f-378e-4865-98d6-4cc11aa4381d","ALB"
"2023-12-15","Code_271","Code","C64432","http://www.cdisc.org","efc0ac8c-0a3d-4523-8c26-24a38d8d130e","ALP"
"2023-12-15","Code_272","Code","C36292","http://www.cdisc.org","6b1c0255-150e-4a43-959a-2f4b8a4f92a5","Laboratory Test Result"
"2023-12-15","Code_273","Code","C67456","http://www.cdisc.org","5b63486b-004b-4d46-8e3f-4323bc615f55","Unit per Liter"
"2023-12-15","Code_274","Code","C67397","http://www.cdisc.org","2d8ecf55-6435-49af-bafe-d402ce9800c2","Microkatal per Liter"
"2023-12-15","Code_275","Code","C67376","http://www.cdisc.org","d3abd1ba-fec8-43fe-b658-8982a2906e9b","International Unit per Liter"
"2023-12-15","Code_276","Code","C67365","http://www.cdisc.org","96839b9f-c57b-4118-9686-49f73cf5b7ce","Unit of Catalytic Activity Concentration"
"2023-12-15","Code_277","Code","C70713","http://www.cdisc.org","8b5dcb77-194d-4048-9bb9-6611e97cbc0d","Biospecimen Type"
"2023-12-15","Code_278","Code","C49487","http://www.cdisc.org","997b75ba-a8c9-4b8a-95ba-2f9067267176","No"
"2023-12-15","Code_279","Code","C49488","http://www.cdisc.org","b736d36c-13b2-4868-a1c5-c906953c40b2","Yes"
"2023-12-15","Code_280","Code","C83309","http://www.cdisc.org","8e35cac0-b140-4399-83ab-1986cb2a3353","Laboratory Test Fasting Status"
"2023-12-15","Code_281","Code","C64432","http://www.cdisc.org","4312838b-2b4b-444b-a783-d545d470a068","ALP"
"2023-12-15","Code_282","Code","C64467","http://www.cdisc.org","7328ecb7-f717-4795-a45a-c84cc65ed632","AST"
"2023-12-15","Code_283","Code","C36292","http://www.cdisc.org","fa664c11-5f91-45f2-86cd-294cb718b5cc","Laboratory Test Result"
"2023-12-15","Code_284","Code","C67456","http://www.cdisc.org","dcfcd27b-1868-41a9-aedc-3b4b8fb5a307","Unit per Liter"
"2023-12-15","Code_285","Code","C67397","http://www.cdisc.org","528c8bc6-6408-45a0-9062-e17e1a794e05","Microkatal per Liter"
"2023-12-15","Code_286","Code","C67376","http://www.cdisc.org","ff4d2583-274c-4488-a397-96701b47ef3e","International Unit per Liter"
"2023-12-15","Code_287","Code","C67365","http://www.cdisc.org","45c633ba-b39b-4410-b76b-42aedc18d72f","Unit of Catalytic Activity Concentration"
"2023-12-15","Code_288","Code","C70713","http://www.cdisc.org","abc230a9-4909-403f-8934-f7897fbd2894","Biospecimen Type"
"2023-12-15","Code_289","Code","C49487","http://www.cdisc.org","587381b1-c3fd-4fc1-9092-bf15bd61f355","No"
"2023-12-15","Code_290","Code","C49488","http://www.cdisc.org","53a8531b-3a72-498b-9e48-7d74e8ee5117","Yes"
"2023-12-15","Code_291","Code","C83309","http://www.cdisc.org","16cdd1d9-b6af-4d5c-bd36-9249a4aa452a","Laboratory Test Fasting Status"
"2023-12-15","Code_292","Code","C64467","http://www.cdisc.org","2a5f28b8-39e0-468b-a43f-f4db0d5ff2e5","AST"
"2023-12-15","Code_293","Code","C64547","http://www.cdisc.org","c1d8599e-f779-43eb-94f4-1982267495d0","CREAT"
"2023-12-15","Code_294","Code","C36292","http://www.cdisc.org","0646aa4a-c307-412b-bd89-0253a53f9f8c","Laboratory Test Result"
"2023-12-15","Code_295","Code","C67015","http://www.cdisc.org","897958ab-615b-4a33-8c26-266224169cb2","Milligram per Deciliter"
"2023-12-15","Code_296","Code","C64572","http://www.cdisc.org","a49bed9d-4171-4b81-ad12-c1fba3285238","Microgram per Milliliter"
"2023-12-15","Code_297","Code","C64387","http://www.cdisc.org","35be2500-969c-4a75-bba7-774aee8c4fa8","Millimole per Liter"
"2023-12-15","Code_298","Code","C48508","http://www.cdisc.org","da54648e-69b1-4a0f-a278-74364f38a2ce","Micromole per Liter"
"2023-12-15","Code_299","Code","C48207","http://www.cdisc.org","a5db392c-f2aa-4a10-9845-200b86f9d588","Unit of Concentration"
"2023-12-15","Code_300","Code","C70713","http://www.cdisc.org","e11a7939-2e9a-4f01-b1ac-bd902dbc0bf8","Biospecimen Type"
"2023-12-15","Code_301","Code","C49487","http://www.cdisc.org","5ec71804-e21c-4a4e-930d-29f262b298c4","No"
"2023-12-15","Code_302","Code","C49488","http://www.cdisc.org","3c7222cd-f535-4751-b247-ddd9da969050","Yes"
"2023-12-15","Code_303","Code","C83309","http://www.cdisc.org","58df97ce-a758-41d9-9128-c9ca2357638b","Laboratory Test Fasting Status"
"2023-12-15","Code_304","Code","C64547","http://www.cdisc.org","5a7a6bb1-e050-422a-8ffe-f8f02cec7e8e","CREAT"
"2023-12-15","Code_305","Code","C64853","http://www.cdisc.org","733f2a6f-2d08-4432-a622-2a98b28ae5fd","K"
"2023-12-15","Code_306","Code","C36292","http://www.cdisc.org","b181c3f5-aaa9-40d5-947c-65a80bb632c9","Laboratory Test Result"
"2023-12-15","Code_307","Code","C67474","http://www.cdisc.org","09f5cc8b-79bf-46be-9b91-6a6744274fd9","Milliequivalent per Liter"
"2023-12-15","Code_308","Code","C67473","http://www.cdisc.org","21bca5a2-457d-4650-ac33-f419c0458365","Milliequivalent per Deciliter"
"2023-12-15","Code_309","Code","C64387","http://www.cdisc.org","31f53b0d-5d2e-404f-8c6e-e49530d1ffd3","Millimole per Liter"
"2023-12-15","Code_310","Code","C64567","http://www.cdisc.org","84028129-83ac-4f2d-8546-a88342bfbcb1","Molarity Unit"
"2023-12-15","Code_311","Code","C70713","http://www.cdisc.org","6f8e8849-6b9d-48e7-84b3-49cc7674a5a3","Biospecimen Type"
"2023-12-15","Code_312","Code","C49487","http://www.cdisc.org","b649f17a-4307-454e-bdef-8a29d4698410","No"
"2023-12-15","Code_313","Code","C49488","http://www.cdisc.org","039a7e44-4366-45d5-818a-b14b5e84fede","Yes"
"2023-12-15","Code_314","Code","C83309","http://www.cdisc.org","9719bbc7-04ad-4ea4-9fb9-b63307ac380a","Laboratory Test Fasting Status"
"2023-12-15","Code_315","Code","C64853","http://www.cdisc.org","4e66d9c7-889e-4704-8abb-578e4b097d70","K"
"2023-12-15","Code_316","Code","C64809","http://www.cdisc.org","e5c2dc2d-fcf3-4988-b6c0-735f01e21f3e","SODIUM"
"2023-12-15","Code_317","Code","C36292","http://www.cdisc.org","ea7f9055-3c7e-49b4-bdb4-53adfdd4eab1","Laboratory Test Result"
"2023-12-15","Code_318","Code","C67474","http://www.cdisc.org","1ca8b2c0-e576-4444-bbcc-7d839ff0bc91","Milliequivalent per Liter"
"2023-12-15","Code_319","Code","C67473","http://www.cdisc.org","3fca356d-9f6b-46cb-8374-60b2f08ea51f","Milliequivalent per Deciliter"
"2023-12-15","Code_320","Code","C64387","http://www.cdisc.org","8583acd5-f164-4728-93e2-c9d27dc66d3c","Millimole per Liter"
"2023-12-15","Code_321","Code","C64567","http://www.cdisc.org","392aeb53-29dc-4efd-8606-f8f4ea572fce","Molarity Unit"
"2023-12-15","Code_322","Code","C70713","http://www.cdisc.org","7ca9eac9-0609-429d-8432-e6f04d18eba2","Biospecimen Type"
"2023-12-15","Code_323","Code","C49487","http://www.cdisc.org","42173252-2cd0-43c9-becd-503b46481a60","No"
"2023-12-15","Code_324","Code","C49488","http://www.cdisc.org","0df73e0f-2e40-49d9-9a3a-dee8214a4eae","Yes"
"2023-12-15","Code_325","Code","C83309","http://www.cdisc.org","6a6557da-f31c-4b0f-b47d-33714bb53b9b","Laboratory Test Fasting Status"
"2023-12-15","Code_326","Code","C64809","http://www.cdisc.org","adf2738a-c6e5-4630-bc81-d43117516641","SODIUM"
"2023-12-15","Code_327","Code","C25298","http://www.cdisc.org","d517682f-bd43-4720-be20-caebe71394bb","SYSBP"
"2023-12-15","Code_328","Code","C77140","http://www.cdisc.org","f9b7ec36-f4f7-4806-ae9d-30b25694361f","Clinical Test Result"
"2023-12-15","Code_329","Code","C49669","http://www.cdisc.org","5edcedd4-ca1d-4c7c-a197-d8335ef05a70","Unit of Pressure"
"2023-12-15","Code_330","Code","C62122","http://www.cdisc.org","ac5b0723-3b52-4384-a9ba-b1db5e7484b9","Sitting"
"2023-12-15","Code_331","Code","C62166","http://www.cdisc.org","b91a1fa9-c6a3-456c-8bcc-40a53b7949d3","Standing"
"2023-12-15","Code_332","Code","C62167","http://www.cdisc.org","284d15be-d560-4a96-98fe-d2d490ce2086","Supine Position"
"2023-12-15","Code_333","Code","C62164","http://www.cdisc.org","876ae98e-80fa-4e01-8cd1-37f23cc2fbfa","Body Position"
"2023-12-15","Code_334","Code","C12681","http://www.cdisc.org","7afe5f06-8c8f-4fe8-85bf-306f3b3cd760","Brachial Artery"
"2023-12-15","Code_335","Code","C12687","http://www.cdisc.org","90d0c3e8-66b5-46a5-9b7b-abaf91af9bf7","Common Carotid Artery"
"2023-12-15","Code_336","Code","C32478","http://www.cdisc.org","f8b6f5cf-88f0-43c6-af88-591601077968","Dorsalis Pedis Artery"
"2023-12-15","Code_337","Code","C12715","http://www.cdisc.org","b5fe2932-4a4d-4eec-a9ee-20df49d9b117","Femoral Artery"
"2023-12-15","Code_338","Code","C12838","http://www.cdisc.org","7fd138b8-f026-4b31-9360-be680ac25f39","Radial Artery"
"2023-12-15","Code_339","Code","C13717","http://www.cdisc.org","8742417c-d576-4323-95cc-9a9e42c0d905","Anatomic Site"
"2023-12-15","Code_340","Code","C25229","http://www.cdisc.org","dbf9a39c-5e92-43ab-bbd9-559f25384710","Left"
"2023-12-15","Code_341","Code","C25228","http://www.cdisc.org","3bf2a5b9-24b6-40db-893a-b758603dcba3","Right"
"2023-12-15","Code_342","Code","C25185","http://www.cdisc.org","ad4449ca-6fa5-4165-8787-776c4b875cc4","Laterality"
"2023-12-15","Code_343","Code","C25298","http://www.cdisc.org","e65136fe-f7e3-420f-b903-d016909bad3b","SYSBP"
"2023-12-15","Code_344","Code","C25299","http://www.cdisc.org","cd76a1aa-f32b-452f-b903-bcf49046e31b","DIABP"
"2023-12-15","Code_345","Code","C77140","http://www.cdisc.org","ba32c186-cda3-4b26-ab69-e38a095edd2d","Clinical Test Result"
"2023-12-15","Code_346","Code","C49669","http://www.cdisc.org","1f41adc9-3891-41e6-a0c8-f0e10d5d5a0a","Unit of Pressure"
"2023-12-15","Code_347","Code","C62122","http://www.cdisc.org","f50b62e5-e985-4fdc-9b7f-6d096ab70b14","Sitting"
"2023-12-15","Code_348","Code","C62166","http://www.cdisc.org","1b19ee12-dbc2-4d38-9637-ee1edc35bf5c","Standing"
"2023-12-15","Code_349","Code","C62167","http://www.cdisc.org","9fa43454-1d00-4765-a978-c574402e17b3","Supine Position"
"2023-12-15","Code_350","Code","C62164","http://www.cdisc.org","a7f10eb0-0665-4b13-8601-73a0c928020b","Body Position"
"2023-12-15","Code_351","Code","C12681","http://www.cdisc.org","ecded9e6-4743-4290-9504-ac5279eb1b08","Brachial Artery"
"2023-12-15","Code_352","Code","C12687","http://www.cdisc.org","12938f21-c886-408e-aa10-3ec32a7aebd0","Common Carotid Artery"
"2023-12-15","Code_353","Code","C32478","http://www.cdisc.org","9db465a1-33db-4174-8d85-dbda1992dff5","Dorsalis Pedis Artery"
"2023-12-15","Code_354","Code","C12715","http://www.cdisc.org","b4fe2873-74ad-46ca-9801-c77ee68f7565","Femoral Artery"
"2023-12-15","Code_355","Code","C12838","http://www.cdisc.org","989ac2d0-56fb-4e40-a10e-9f1b2e16ce7f","Radial Artery"
"2023-12-15","Code_356","Code","C13717","http://www.cdisc.org","bcb2d820-d84b-4698-aecb-5ff609b30a3b","Anatomic Site"
"2023-12-15","Code_357","Code","C25229","http://www.cdisc.org","3ab39bf9-e6f4-49ea-84fa-3adc5a90fce5","Left"
"2023-12-15","Code_358","Code","C25228","http://www.cdisc.org","1b1231bd-0e4e-4132-bf0b-6210e483cd72","Right"
"2023-12-15","Code_359","Code","C25185","http://www.cdisc.org","96a2cb21-b12d-4fa0-b521-c79f987e932a","Laterality"
"2023-12-15","Code_360","Code","C25299","http://www.cdisc.org","db6c3125-3392-4e7c-86f3-f3948876719b","DIABP"
"2023-12-15","Code_361","Code","C49677","http://www.cdisc.org","4955605b-35b8-42fb-b679-6dfc0ba80c15","HR"
"2023-12-15","Code_362","Code","C77140","http://www.cdisc.org","42244a3d-4e77-41aa-8e33-d45e619c2d58","Clinical Test Result"
"2023-12-15","Code_363","Code","C73688","http://www.cdisc.org","0e189d87-e489-4c71-9ace-80ec39a1f036","Count per Minute"
"2023-12-15","Code_364","Code","C62122","http://www.cdisc.org","6a97bb17-aa9a-4790-8b64-994b2f373b03","Sitting"
"2023-12-15","Code_365","Code","C62166","http://www.cdisc.org","26c8f71b-08f9-4f36-9c5e-867c71207385","Standing"
"2023-12-15","Code_366","Code","C62167","http://www.cdisc.org","69da77b6-de12-456d-8e46-bb2dead57669","Supine Position"
"2023-12-15","Code_367","Code","C62164","http://www.cdisc.org","ebba4de8-cf4e-480a-9fd5-77be0db7e4cc","Body Position"
"2023-12-15","Code_368","Code","C12681","http://www.cdisc.org","2caf5a72-3b57-4a40-85be-c3183ca4afb4","Brachial Artery"
"2023-12-15","Code_369","Code","C12687","http://www.cdisc.org","0fff23da-c455-4845-b921-e700c315b7ac","Common Carotid Artery"
"2023-12-15","Code_370","Code","C32478","http://www.cdisc.org","02bf9e37-a42d-489f-a22f-a5f3605393b4","Dorsalis Pedis Artery"
"2023-12-15","Code_371","Code","C12715","http://www.cdisc.org","d76dc590-4bb9-4f35-9394-da398d53ab84","Femoral Artery"
"2023-12-15","Code_372","Code","C12838","http://www.cdisc.org","a4d9c6a2-e206-4080-9d1d-9c17d18666e3","Radial Artery"
"2023-12-15","Code_373","Code","C13717","http://www.cdisc.org","bfa8d0a0-92bc-4b0d-a2a8-ed8f9234264a","Anatomic Site"
"2023-12-15","Code_374","Code","C25229","http://www.cdisc.org","3bef832c-3338-4dcb-bf72-133728154b85","Left"
"2023-12-15","Code_375","Code","C25228","http://www.cdisc.org","2164f2da-27b7-4fc1-b5b5-a70809ea8266","Right"
"2023-12-15","Code_376","Code","C25185","http://www.cdisc.org","dd2026ae-b856-4e25-9389-db2d3946f841","Laterality"
"2023-12-15","Code_377","Code","C49677","http://www.cdisc.org","6dc99144-4c57-4e6b-a1e9-2b39673af5a7","HR"
