"codeSystem","codeSystemVersion","decode","instanceType","uuid:ID","id","code"
"http://www.cdisc.org","2023-12-15","Disabling Adverse Event","Code","e0963d85-25d4-4100-bd14-22718b9b2ebf","Code_169","C113380"
"http://www.cdisc.org","2023-12-15","No","Code","b5d734ea-6613-4eb5-8d32-9cdcfff19f38","Code_170","C49487"
"http://www.cdisc.org","2023-12-15","Yes","Code","c841c1e5-e164-4008-85bb-d99ef86014c9","Code_171","C49488"
"http://www.cdisc.org","2023-12-15","Death Related to Adverse Event","Code","262f7707-4e15-4b98-af0a-005904631574","Code_172","C48275"
"http://www.cdisc.org","2023-12-15","No","Code","09afa212-e24a-483a-af9a-b34ee35f1794","Code_173","C49487"
"http://www.cdisc.org","2023-12-15","Yes","Code","a3b6260e-41d5-47a3-8965-3b7e3f0f7e60","Code_174","C49488"
"http://www.cdisc.org","2023-12-15","Adverse Event associated with Hospitalization","Code","8c0016e7-a9e7-4789-b4b9-dc65c6f52173","Code_175","C83052"
"http://www.cdisc.org","2023-12-15","No","Code","0fe7b541-5d1e-473b-b386-e1a2ba9303ae","Code_176","C49487"
"http://www.cdisc.org","2023-12-15","Yes","Code","319cf599-a5c9-4c1a-b514-e5b52b9404d7","Code_177","C49488"
"http://www.cdisc.org","2023-12-15","Life Threatening Adverse Event","Code","c67a9493-e3cb-442a-acd0-66a46942b696","Code_178","C84266"
"http://www.cdisc.org","2023-12-15","No","Code","6ad54156-8e3a-4244-bc7f-bada72c74b44","Code_179","C49487"
"http://www.cdisc.org","2023-12-15","Yes","Code","23e92243-cbff-4bc3-bc38-5a14305ce2f5","Code_180","C49488"
"http://www.cdisc.org","2023-12-15","Adverse Event Occurred with Overdose","Code","aa52f26c-a5f5-4a95-a9a8-612a133ae441","Code_181","C83214"
"http://www.cdisc.org","2023-12-15","No","Code","9898e586-a682-4492-a078-7b548260e1b5","Code_182","C49487"
"http://www.cdisc.org","2023-12-15","Yes","Code","49d9a26d-b6e2-4352-8dac-f8be846c9983","Code_183","C49488"
"http://www.cdisc.org","2023-12-15","Adverse Event Associated with Serious Medical Event","Code","1b3788d7-4a74-4d84-918c-67bf2890cf15","Code_184","C83053"
"http://www.cdisc.org","2023-12-15","No","Code","a9b61f59-8384-49ea-beed-900c4983bcbe","Code_185","C49487"
"http://www.cdisc.org","2023-12-15","Yes","Code","f96b4e3b-d2e6-4337-b688-b44a4ab70328","Code_186","C49488"
"http://www.cdisc.org","2023-12-15","Adverse Event Concomitant Treatment","Code","f3eac2c5-1819-4fcc-aece-7e3a3ca164cc","Code_187","C83199"
"http://www.cdisc.org","2023-12-15","Adverse Event Start Date Time","Code","631659dc-44c9-4801-b0bf-f3dbc1525024","Code_188","C83215"
"http://www.cdisc.org","2023-12-15","Adverse Event End Date Time","Code","405945f9-cb63-436f-964a-f29f66340fe0","Code_189","C83201"
"http://www.cdisc.org","2023-12-15","Solicited Adverse Event","Code","045aa39a-8abf-4eb7-9287-34879c146b3f","Code_190","C179175"
"http://www.cdisc.org","2023-12-15","SYSBP","Code","556f25ab-6391-40f5-980f-6c6c360c154d","Code_191","C25298"
"http://www.cdisc.org","2023-12-15","Clinical Test Result","Code","37f178e4-a16c-4585-8a35-2365ed60abf6","Code_192","C77140"
"http://www.cdisc.org","2023-12-15","Unit of Pressure","Code","b6cdef74-ce9f-4430-9799-595e01a2a2a1","Code_193","C49669"
"http://www.cdisc.org","2023-12-15","Sitting","Code","31bbbd75-e103-4ab2-9e59-a8d495d0b8d1","Code_194","C62122"
"http://www.cdisc.org","2023-12-15","Standing","Code","e3ea5e85-26e6-4f88-8e46-970972777e18","Code_195","C62166"
"http://www.cdisc.org","2023-12-15","Supine Position","Code","2438d049-7828-487d-ac84-13198d60cccb","Code_196","C62167"
"http://www.cdisc.org","2023-12-15","Body Position","Code","3f999bd6-6b2a-470f-a26d-1d32fd1e899e","Code_197","C62164"
"http://www.cdisc.org","2023-12-15","Brachial Artery","Code","c6a6020b-b8d6-4862-b46b-7a10d5dd8c06","Code_198","C12681"
"http://www.cdisc.org","2023-12-15","Common Carotid Artery","Code","20a6d8b4-7eec-4b5f-90dd-0bc440a28d24","Code_199","C12687"
"http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","Code","e3c45ce3-eb95-49bf-8751-8731e4421a25","Code_200","C32478"
"http://www.cdisc.org","2023-12-15","Femoral Artery","Code","f2c25fe7-4cbe-4e57-a051-c0a89cf2e388","Code_201","C12715"
"http://www.cdisc.org","2023-12-15","Radial Artery","Code","78cf07bb-4064-4dfb-a5c4-71780f4cbfac","Code_202","C12838"
"http://www.cdisc.org","2023-12-15","Anatomic Site","Code","50a2039d-e6bf-4214-8998-cae37b75b2cb","Code_203","C13717"
"http://www.cdisc.org","2023-12-15","Left","Code","c11d1404-3eaa-4ec8-8217-04bd1ffb4b11","Code_204","C25229"
"http://www.cdisc.org","2023-12-15","Right","Code","7472047e-c098-4ab7-88e1-5092a4441482","Code_205","C25228"
"http://www.cdisc.org","2023-12-15","Laterality","Code","586911d9-b865-4ea9-b69b-3b6aced1ee47","Code_206","C25185"
"http://www.cdisc.org","2023-12-15","SYSBP","Code","884a307a-310e-486e-965b-4ccae551bffc","Code_207","C25298"
"http://www.cdisc.org","2023-12-15","DIABP","Code","7b8b1b25-0e56-48a6-a32d-3fcacc82c8ad","Code_208","C25299"
"http://www.cdisc.org","2023-12-15","Clinical Test Result","Code","d7c39fbc-3bc1-41c9-a5b1-0954ab3a1da7","Code_209","C77140"
"http://www.cdisc.org","2023-12-15","Unit of Pressure","Code","8dba3ef3-6353-427b-b737-fe776e2bef26","Code_210","C49669"
"http://www.cdisc.org","2023-12-15","Sitting","Code","5c185120-3494-40c0-8240-02c016ad94b0","Code_211","C62122"
"http://www.cdisc.org","2023-12-15","Standing","Code","7dc608e9-06f7-4df0-919c-210921bb0f4b","Code_212","C62166"
"http://www.cdisc.org","2023-12-15","Supine Position","Code","f62e3fb9-8b5e-4d4f-a303-080fcf464e1d","Code_213","C62167"
"http://www.cdisc.org","2023-12-15","Body Position","Code","97c02319-d3ef-4f23-8876-604b84c9ba7d","Code_214","C62164"
"http://www.cdisc.org","2023-12-15","Brachial Artery","Code","cc4065ed-1c6e-4b13-bc83-6fde034ec936","Code_215","C12681"
"http://www.cdisc.org","2023-12-15","Common Carotid Artery","Code","e24e9c59-4a71-42a9-ac42-6eaf95370b41","Code_216","C12687"
"http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","Code","6ed8cc58-bcb6-45c7-a11e-0aac1b6dbe01","Code_217","C32478"
"http://www.cdisc.org","2023-12-15","Femoral Artery","Code","9982a1e1-7b4f-4630-b375-681e1497d1ae","Code_218","C12715"
"http://www.cdisc.org","2023-12-15","Radial Artery","Code","d42af73c-e242-4ee9-ab13-c56c9db7cbcb","Code_219","C12838"
"http://www.cdisc.org","2023-12-15","Anatomic Site","Code","89fd2413-1a2c-454f-85a2-9eea55b74562","Code_220","C13717"
"http://www.cdisc.org","2023-12-15","Left","Code","3845641f-ca01-4119-9c82-684d3114c2c2","Code_221","C25229"
"http://www.cdisc.org","2023-12-15","Right","Code","1b930ba7-0593-484e-88df-dda68775d5a7","Code_222","C25228"
"http://www.cdisc.org","2023-12-15","Laterality","Code","ab096228-59f6-4184-aed4-a2393597ddfd","Code_223","C25185"
"http://www.cdisc.org","2023-12-15","DIABP","Code","3db9ad6c-7e7b-4ce3-afaf-ad302e61c4f5","Code_224","C25299"
"http://www.cdisc.org","2023-12-15","TEMP","Code","6ae018b7-8813-4aec-80ad-d7bea8773736","Code_225","C174446"
"http://www.cdisc.org","2023-12-15","Clinical Test Result","Code","5fec21f3-40fa-42ea-8457-04d42e7a143d","Code_226","C77140"
"http://www.cdisc.org","2023-12-15","Degree Celsius","Code","c24b92b3-9e72-4761-8a08-c0be39f6907f","Code_227","C42559"
"http://www.cdisc.org","2023-12-15","Degree Fahrenheit","Code","c0405897-1d80-4579-baa6-d652ad3fd791","Code_228","C44277"
"http://www.cdisc.org","2023-12-15","Kelvin","Code","daa1bd84-c10b-418a-a3c5-89887c77c2ee","Code_229","C42537"
"http://www.cdisc.org","2023-12-15","Unit of Temperature","Code","7c2e474d-2807-492e-b6b6-fb31ea3f2c9b","Code_230","C44276"
"http://www.cdisc.org","2023-12-15","Axilla","Code","979c6e17-a561-4ee0-8eba-85097dbd6dec","Code_231","C12674"
"http://www.cdisc.org","2023-12-15","Ear","Code","3b5ccdca-a370-4d54-86ee-4abe644b5fdb","Code_232","C12394"
"http://www.cdisc.org","2023-12-15","Forehead","Code","ace540bd-9b02-440d-90c3-1565ecb41f80","Code_233","C89803"
"http://www.cdisc.org","2023-12-15","Oral Cavity","Code","564d342a-680f-41fc-a7c1-1af98060e5e5","Code_234","C12421"
"http://www.cdisc.org","2023-12-15","Rectum","Code","3857a47e-1fd1-46d4-bf8e-31367ca39af2","Code_235","C12390"
"http://www.cdisc.org","2023-12-15","Anatomic Site","Code","a40cbab5-7d81-4d5c-a9e1-9b576560dabe","Code_236","C13717"
"http://www.cdisc.org","2023-12-15","TEMP","Code","cc34d0d1-2b46-4c68-a1c2-cf34e5d4064a","Code_237","C174446"
"http://www.cdisc.org","2023-12-15","WEIGHT","Code","0f1f1a91-8218-4cc0-9558-3bb179806e41","Code_238","C25208"
"http://www.cdisc.org","2023-12-15","Clinical Test Result","Code","86687cba-c96a-49a9-b696-3c96acb24e46","Code_239","C77140"
"http://www.cdisc.org","2023-12-15","Pound","Code","96d85571-18f8-4368-8f5f-a3a387fdba55","Code_240","C48531"
"http://www.cdisc.org","2023-12-15","Gram","Code","a52ee98c-6a7b-4ed1-9b5c-c6ebb18b5341","Code_241","C48155"
"http://www.cdisc.org","2023-12-15","Kilogram","Code","e216b51a-e39a-4301-a95d-124e9629dd94","Code_242","C28252"
"http://www.cdisc.org","2023-12-15","Unit of Weight","Code","6d75396a-fe45-4e10-aeb5-5a8d961fd51e","Code_243","C48208"
"http://www.cdisc.org","2023-12-15","WEIGHT","Code","2a57ea03-e4b8-4778-8552-e9467c2399b1","Code_244","C25208"
"http://www.cdisc.org","2023-12-15","HEIGHT","Code","63a62d83-317a-4113-b2fe-aa1edb604afd","Code_245","C25347"
"http://www.cdisc.org","2023-12-15","Clinical Test Result","Code","74e36779-0ec6-4781-b7e4-659c7970b69c","Code_246","C77140"
"http://www.cdisc.org","2023-12-15","Centimeter","Code","d9592fb6-6b0d-4820-a800-f8f416ea245e","Code_247","C49668"
"http://www.cdisc.org","2023-12-15","Inch","Code","f9bd76ed-b779-4fc0-8130-317e7bb950e3","Code_248","C48500"
"http://www.cdisc.org","2023-12-15","Meter","Code","526dc8d7-3e45-44ff-af5f-fc84a1dfa819","Code_249","C41139"
"http://www.cdisc.org","2023-12-15","Unit of Height","Code","324e0639-bad4-492f-88e1-c0cd8c13e256","Code_250","C168688"
"http://www.cdisc.org","2023-12-15","HEIGHT","Code","02b7ea49-2c4a-4454-94ca-7e86780c2f01","Code_251","C25347"
"http://www.cdisc.org","2023-12-15","ALT","Code","3543be87-734c-4824-9a09-53d883d41520","Code_252","C64433"
"http://www.cdisc.org","2023-12-15","Laboratory Test Result","Code","f0fc9122-588e-4390-953c-69cae2aaa9e1","Code_253","C36292"
"http://www.cdisc.org","2023-12-15","Unit per Liter","Code","08fbd391-0714-40db-a1dd-cfa99055817d","Code_254","C67456"
"http://www.cdisc.org","2023-12-15","Microkatal per Liter","Code","03e1b8b0-e984-4c76-a6cb-b86c88125170","Code_255","C67397"
"http://www.cdisc.org","2023-12-15","International Unit per Liter","Code","aa1b179d-b517-42e3-9e30-911c792a6494","Code_256","C67376"
"http://www.cdisc.org","2023-12-15","Nanokatal per Liter","Code","f4f16ed8-240d-41cc-b704-056db7df37e6","Code_257","C70510"
"http://www.cdisc.org","2023-12-15","Unit of Catalytic Activity Concentration","Code","76fb46b9-5547-4ffa-b027-f3f3b2407510","Code_258","C67365"
"http://www.cdisc.org","2023-12-15","Biospecimen Type","Code","d5ea119d-f9cc-4e57-86a1-78e7ebcf7cfb","Code_259","C70713"
"http://www.cdisc.org","2023-12-15","No","Code","436f76e0-abbe-48b8-99b6-97d18d675a7e","Code_260","C49487"
"http://www.cdisc.org","2023-12-15","Yes","Code","9836952d-06b0-4868-8dfe-51d0a7cd227c","Code_261","C49488"
"http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","Code","01abe77d-92ad-4a9a-ae9a-2faf823977f5","Code_262","C83309"
"http://www.cdisc.org","2023-12-15","ALT","Code","d9b8c302-2ee3-42e7-a62a-d55285a788fe","Code_263","C64433"
"http://www.cdisc.org","2023-12-15","ALB","Code","c1012e44-f8a4-4731-9e0d-7a3d13a2e67c","Code_264","C64431"
"http://www.cdisc.org","2023-12-15","Laboratory Test Result","Code","d38fa39d-e51d-41cf-bee3-68a46c753244","Code_265","C36292"
"http://www.cdisc.org","2023-12-15","Biospecimen Type","Code","a73812ba-74ab-47ad-b17d-cfbda967a1fe","Code_266","C70713"
"http://www.cdisc.org","2023-12-15","No","Code","a15a8c68-4ab7-48c7-b8ee-97066d7af1e4","Code_267","C49487"
"http://www.cdisc.org","2023-12-15","Yes","Code","854de6ba-1a78-49a4-8a18-5d9cf1aaa7bb","Code_268","C49488"
"http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","Code","dc480b9d-a137-4ea3-8b66-f535a9232545","Code_269","C83309"
"http://www.cdisc.org","2023-12-15","ALB","Code","6646bdc8-a5a1-48cf-ac08-ab53dba959d6","Code_270","C64431"
"http://www.cdisc.org","2023-12-15","ALP","Code","0780df93-c0ab-4f96-85a8-108740dfdae6","Code_271","C64432"
"http://www.cdisc.org","2023-12-15","Laboratory Test Result","Code","4d61db8a-6dfb-4631-91cd-3d60680fa4ed","Code_272","C36292"
"http://www.cdisc.org","2023-12-15","Unit per Liter","Code","38daaa35-604a-4269-9212-5d8c9afb6177","Code_273","C67456"
"http://www.cdisc.org","2023-12-15","Microkatal per Liter","Code","710d392c-d7f2-42da-ac73-f3a9166e7b2a","Code_274","C67397"
"http://www.cdisc.org","2023-12-15","International Unit per Liter","Code","9b97b3f2-fa40-4348-9808-07414ae9c423","Code_275","C67376"
"http://www.cdisc.org","2023-12-15","Unit of Catalytic Activity Concentration","Code","7fbf6990-86d5-43fc-b593-e1313ff64fd7","Code_276","C67365"
"http://www.cdisc.org","2023-12-15","Biospecimen Type","Code","43f23ed9-b5bc-4c94-8d92-46ae949ab924","Code_277","C70713"
"http://www.cdisc.org","2023-12-15","No","Code","b04434db-f61d-4ee7-af9a-9b62612c4b8f","Code_278","C49487"
"http://www.cdisc.org","2023-12-15","Yes","Code","25d3efa2-45a6-4399-90c3-33f3e2d32623","Code_279","C49488"
"http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","Code","5e58af9f-ff4f-4da1-8716-40ab01120bd2","Code_280","C83309"
"http://www.cdisc.org","2023-12-15","ALP","Code","708bc043-4fec-4988-9f40-cb0b09a11422","Code_281","C64432"
"http://www.cdisc.org","2023-12-15","AST","Code","5ac51464-c983-4a67-9c09-b2b180aa149f","Code_282","C64467"
"http://www.cdisc.org","2023-12-15","Laboratory Test Result","Code","156054df-860c-4c32-a1f2-97babf3c9d5e","Code_283","C36292"
"http://www.cdisc.org","2023-12-15","Unit per Liter","Code","1fa1c180-bf78-40dd-9ccf-2d041c0b3b9f","Code_284","C67456"
"http://www.cdisc.org","2023-12-15","Microkatal per Liter","Code","c5467bc4-7e02-452e-adc6-e3963cd57676","Code_285","C67397"
"http://www.cdisc.org","2023-12-15","International Unit per Liter","Code","a3dae663-7e66-4c6d-8a29-925d200f93bc","Code_286","C67376"
"http://www.cdisc.org","2023-12-15","Unit of Catalytic Activity Concentration","Code","1b0f5c63-b412-4497-8dbf-42ecd251cb0f","Code_287","C67365"
"http://www.cdisc.org","2023-12-15","Biospecimen Type","Code","208cb8e7-4ad4-42d5-bd7c-b5c8318308d6","Code_288","C70713"
"http://www.cdisc.org","2023-12-15","No","Code","fb48dbe9-5bd8-47b3-984f-db20e5e05535","Code_289","C49487"
"http://www.cdisc.org","2023-12-15","Yes","Code","ba612d36-f5d7-42c0-a621-fe439c29ceea","Code_290","C49488"
"http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","Code","9c3ce26c-1db1-4328-a1de-49de70cc1118","Code_291","C83309"
"http://www.cdisc.org","2023-12-15","AST","Code","f93d3dc9-5897-4d54-9d23-18954e0789fd","Code_292","C64467"
"http://www.cdisc.org","2023-12-15","CREAT","Code","66b25ece-e1a2-4f9b-9c65-c4dda0704260","Code_293","C64547"
"http://www.cdisc.org","2023-12-15","Laboratory Test Result","Code","c72f7159-75fe-49f7-93fb-d5be366506d6","Code_294","C36292"
"http://www.cdisc.org","2023-12-15","Milligram per Deciliter","Code","680ceb43-9dac-4cee-b972-85f0ccf06737","Code_295","C67015"
"http://www.cdisc.org","2023-12-15","Microgram per Milliliter","Code","32e3fe22-1ca5-4248-a264-bf0035701d57","Code_296","C64572"
"http://www.cdisc.org","2023-12-15","Millimole per Liter","Code","f9513e4b-9398-45bc-ba79-22bb7cf682e3","Code_297","C64387"
"http://www.cdisc.org","2023-12-15","Micromole per Liter","Code","f26a1eaf-f54d-48c0-a035-aa35595bfc84","Code_298","C48508"
"http://www.cdisc.org","2023-12-15","Unit of Concentration","Code","d2b12bd1-ce52-499f-9601-59a1d9b134c5","Code_299","C48207"
"http://www.cdisc.org","2023-12-15","Biospecimen Type","Code","c5215a54-2bed-4c74-8995-cf6caea23129","Code_300","C70713"
"http://www.cdisc.org","2023-12-15","No","Code","1c0d66f2-f28e-4fc9-8bd5-60d87c3e7e48","Code_301","C49487"
"http://www.cdisc.org","2023-12-15","Yes","Code","b64ac345-e75b-4d58-8a35-49d6c5861f2d","Code_302","C49488"
"http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","Code","cd5082f4-ea1e-4749-8f7e-f6a1da022222","Code_303","C83309"
"http://www.cdisc.org","2023-12-15","CREAT","Code","edeed955-e03a-411d-bf6d-4be709b870c9","Code_304","C64547"
"http://www.cdisc.org","2023-12-15","K","Code","f52c77ab-2535-40c1-9a10-1922b45e46c8","Code_305","C64853"
"http://www.cdisc.org","2023-12-15","Laboratory Test Result","Code","4bb7f41c-0be9-486b-a729-e67d93991698","Code_306","C36292"
"http://www.cdisc.org","2023-12-15","Milliequivalent per Liter","Code","b4046d47-cba5-4555-aaf2-e220b014d45a","Code_307","C67474"
"http://www.cdisc.org","2023-12-15","Milliequivalent per Deciliter","Code","1af18fa7-0bef-4819-bb87-db6c70fdda22","Code_308","C67473"
"http://www.cdisc.org","2023-12-15","Millimole per Liter","Code","6cd90bf9-fcc1-441c-99cf-9c60500a7f25","Code_309","C64387"
"http://www.cdisc.org","2023-12-15","Molarity Unit","Code","36930c5d-603a-4d30-aac8-20565257715f","Code_310","C64567"
"http://www.cdisc.org","2023-12-15","Biospecimen Type","Code","c0bb24cb-d897-46ad-9a8b-33c4d9653ec9","Code_311","C70713"
"http://www.cdisc.org","2023-12-15","No","Code","0c433681-121a-49f9-82c1-8bd124ca8d71","Code_312","C49487"
"http://www.cdisc.org","2023-12-15","Yes","Code","ad6d57e3-99d8-4175-9c02-d08c13c2ec71","Code_313","C49488"
"http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","Code","c5c0f8e9-0004-4091-8f97-f6519cf1268a","Code_314","C83309"
"http://www.cdisc.org","2023-12-15","K","Code","1e7248af-67f8-47b9-a5d8-5611ed6eeabf","Code_315","C64853"
"http://www.cdisc.org","2023-12-15","SODIUM","Code","bbd70b1d-080c-488b-9074-242fbfdde2a6","Code_316","C64809"
"http://www.cdisc.org","2023-12-15","Laboratory Test Result","Code","c78134c2-420a-4c7d-896d-ebad659d6f9f","Code_317","C36292"
"http://www.cdisc.org","2023-12-15","Milliequivalent per Liter","Code","6e16c58f-52a4-44c2-88bf-5134fb3ddf64","Code_318","C67474"
"http://www.cdisc.org","2023-12-15","Milliequivalent per Deciliter","Code","25273633-18b3-4409-bc83-8f9b22c7376b","Code_319","C67473"
"http://www.cdisc.org","2023-12-15","Millimole per Liter","Code","501db058-ce77-4226-b593-c3e3254ca37a","Code_320","C64387"
"http://www.cdisc.org","2023-12-15","Molarity Unit","Code","e2a9da01-c169-4941-889b-f1b9db194c91","Code_321","C64567"
"http://www.cdisc.org","2023-12-15","Biospecimen Type","Code","85bf6d2c-3da4-40ad-b2be-9358846ce363","Code_322","C70713"
"http://www.cdisc.org","2023-12-15","No","Code","de70119b-e64f-44b4-9acf-a5f4b34694f3","Code_323","C49487"
"http://www.cdisc.org","2023-12-15","Yes","Code","26045757-ce07-4f9f-ba51-a8e76a351136","Code_324","C49488"
"http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","Code","a3b2e1ab-5401-42ec-9ea0-29b2aa55a805","Code_325","C83309"
"http://www.cdisc.org","2023-12-15","SODIUM","Code","a615b044-c200-46bf-9c38-fd1af872a41f","Code_326","C64809"
"http://www.cdisc.org","2023-12-15","SYSBP","Code","99adb940-c44c-482f-9a47-d5a8e86ea5a3","Code_327","C25298"
"http://www.cdisc.org","2023-12-15","Clinical Test Result","Code","bc55fe8f-2a70-47ef-aacd-3c1d456513e2","Code_328","C77140"
"http://www.cdisc.org","2023-12-15","Unit of Pressure","Code","c937e0d7-984a-4edf-b75c-4a433721eadc","Code_329","C49669"
"http://www.cdisc.org","2023-12-15","Sitting","Code","71004945-6b67-40bc-86de-e6ffd60df295","Code_330","C62122"
"http://www.cdisc.org","2023-12-15","Standing","Code","1c2b7ec6-c64a-4b7a-bb62-51fa467a5524","Code_331","C62166"
"http://www.cdisc.org","2023-12-15","Supine Position","Code","7a624c5e-0a20-473f-ad0a-b902178e253b","Code_332","C62167"
"http://www.cdisc.org","2023-12-15","Body Position","Code","eea9ef6c-d74a-46b4-99a1-ccddd815517c","Code_333","C62164"
"http://www.cdisc.org","2023-12-15","Brachial Artery","Code","1799dc85-f304-4cfc-8354-d606c415af4e","Code_334","C12681"
"http://www.cdisc.org","2023-12-15","Common Carotid Artery","Code","3dc73fe3-6b86-43aa-b3b5-961a923028c4","Code_335","C12687"
"http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","Code","28b2ba31-7be3-43eb-ab9c-ce293c53ac6a","Code_336","C32478"
"http://www.cdisc.org","2023-12-15","Femoral Artery","Code","4ac7ff33-0414-4a1b-9ed6-b300f75a6ff0","Code_337","C12715"
"http://www.cdisc.org","2023-12-15","Radial Artery","Code","7ccf3db5-21bb-4a8f-9532-445f1fe4577b","Code_338","C12838"
"http://www.cdisc.org","2023-12-15","Anatomic Site","Code","c8ef9432-557d-477b-81fe-3e994a4fb116","Code_339","C13717"
"http://www.cdisc.org","2023-12-15","Left","Code","9b97394d-9ff7-4575-a8bb-33c0b5bd7dc6","Code_340","C25229"
"http://www.cdisc.org","2023-12-15","Right","Code","e2be3c3c-d036-4024-992e-2a7417b07230","Code_341","C25228"
"http://www.cdisc.org","2023-12-15","Laterality","Code","b7dd7805-cfe7-46c9-9354-b6b59838807b","Code_342","C25185"
"http://www.cdisc.org","2023-12-15","SYSBP","Code","a1a32556-4d11-4297-b6f4-0c6601c75155","Code_343","C25298"
"http://www.cdisc.org","2023-12-15","DIABP","Code","43e1fb19-9fd8-4f55-97da-6cee67917727","Code_344","C25299"
"http://www.cdisc.org","2023-12-15","Clinical Test Result","Code","1af8077d-717b-4859-92f6-d966e1b8f6e4","Code_345","C77140"
"http://www.cdisc.org","2023-12-15","Unit of Pressure","Code","ec6b7cea-e213-4ee2-b4b2-2e914517205e","Code_346","C49669"
"http://www.cdisc.org","2023-12-15","Sitting","Code","0a0449f6-8436-4e37-af75-8837bf25405d","Code_347","C62122"
"http://www.cdisc.org","2023-12-15","Standing","Code","36dff540-78b0-41db-a0ad-022927afeea0","Code_348","C62166"
"http://www.cdisc.org","2023-12-15","Supine Position","Code","09db7584-523e-4c1c-9f90-c8aff546a1d6","Code_349","C62167"
"http://www.cdisc.org","2023-12-15","Body Position","Code","3daa46c1-442d-426d-9d80-ff070b7f0a60","Code_350","C62164"
"http://www.cdisc.org","2023-12-15","Brachial Artery","Code","86d65895-c957-48ff-be34-67bd44fa9432","Code_351","C12681"
"http://www.cdisc.org","2023-12-15","Common Carotid Artery","Code","ce7eb7de-e6b5-4a40-8806-6e7a53452bf9","Code_352","C12687"
"http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","Code","37b2b5ea-b89b-42db-9d8e-ffdc34e45f60","Code_353","C32478"
"http://www.cdisc.org","2023-12-15","Femoral Artery","Code","6cb7840d-487f-43d0-b7c7-73991d3e70e5","Code_354","C12715"
"http://www.cdisc.org","2023-12-15","Radial Artery","Code","d9d5cc11-e697-4fe5-8842-f0cea3a73828","Code_355","C12838"
"http://www.cdisc.org","2023-12-15","Anatomic Site","Code","64ff3c26-c9ce-4d23-abb6-db257a21301b","Code_356","C13717"
"http://www.cdisc.org","2023-12-15","Left","Code","f03cdbe8-2164-4955-b429-adb84a7313ba","Code_357","C25229"
"http://www.cdisc.org","2023-12-15","Right","Code","5aa59ff2-99ac-4f6d-96bf-dfb372ffc0dc","Code_358","C25228"
"http://www.cdisc.org","2023-12-15","Laterality","Code","1718a2fa-a734-4aba-9b3a-04ed25c14b22","Code_359","C25185"
"http://www.cdisc.org","2023-12-15","DIABP","Code","c5dead5a-e94e-4430-94f5-43a5d0b6b29b","Code_360","C25299"
"http://www.cdisc.org","2023-12-15","HR","Code","81aecee2-b99b-40aa-8b20-651abe016ffc","Code_361","C49677"
"http://www.cdisc.org","2023-12-15","Clinical Test Result","Code","87924577-d1fe-4f02-93e4-c4b11132b900","Code_362","C77140"
"http://www.cdisc.org","2023-12-15","Count per Minute","Code","8612f627-f3e6-4ec7-b70f-2f0454fc931d","Code_363","C73688"
"http://www.cdisc.org","2023-12-15","Sitting","Code","d035147a-daff-42ea-a477-bc080de584fc","Code_364","C62122"
"http://www.cdisc.org","2023-12-15","Standing","Code","1d66cf84-a017-4f0e-a359-a5e32ef063b8","Code_365","C62166"
"http://www.cdisc.org","2023-12-15","Supine Position","Code","77cafb09-2257-4822-a048-190872691eac","Code_366","C62167"
"http://www.cdisc.org","2023-12-15","Body Position","Code","06ab70ea-3491-4a6c-aefc-24251c7f3941","Code_367","C62164"
"http://www.cdisc.org","2023-12-15","Brachial Artery","Code","c60960d2-0fe6-43bf-9781-a09a1675b3d3","Code_368","C12681"
"http://www.cdisc.org","2023-12-15","Common Carotid Artery","Code","f2b1a9e7-bfe6-401d-84ba-16f103d86c8e","Code_369","C12687"
"http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","Code","11c1be90-1777-4e4d-b2ed-d787344756a3","Code_370","C32478"
"http://www.cdisc.org","2023-12-15","Femoral Artery","Code","ac31ee65-4466-4a62-8b13-e4993eafb1b5","Code_371","C12715"
"http://www.cdisc.org","2023-12-15","Radial Artery","Code","81abb83b-4497-4d99-9d80-672effdddf76","Code_372","C12838"
"http://www.cdisc.org","2023-12-15","Anatomic Site","Code","44baa526-e29a-4329-aba9-ec1baa6cda71","Code_373","C13717"
"http://www.cdisc.org","2023-12-15","Left","Code","d49c89a1-f490-4e98-8afb-17b640e9112e","Code_374","C25229"
"http://www.cdisc.org","2023-12-15","Right","Code","b3922a1e-59df-45eb-9f26-deab5c21f6db","Code_375","C25228"
"http://www.cdisc.org","2023-12-15","Laterality","Code","366afae9-ab4f-4e42-bd03-d25c509d5207","Code_376","C25185"
"http://www.cdisc.org","2023-12-15","HR","Code","d2ee0b95-863b-43ff-8d04-930a938a3d66","Code_377","C49677"
