"uuid:ID","code","id","codeSystemVersion","decode","instanceType","codeSystem"
"7a3c11fb-184f-4b9e-815e-d655c7c6d1e6","C49487","Code_173","2023-12-15","No","Code","http://www.cdisc.org"
"2e768d9e-4d0b-4710-a37a-b790ca971673","C49488","Code_174","2023-12-15","Yes","Code","http://www.cdisc.org"
"da7d3ef2-434c-4d42-b713-2aab4675c2c2","C83052","Code_175","2023-12-15","Adverse Event associated with Hospitalization","Code","http://www.cdisc.org"
"77c3a7cc-8ca0-4e5b-8317-46bda02ade1e","C49487","Code_176","2023-12-15","No","Code","http://www.cdisc.org"
"b12f8d77-eaed-428b-a095-d092e2f5347d","C49488","Code_177","2023-12-15","Yes","Code","http://www.cdisc.org"
"ee1f7ddc-b7ba-41c2-882d-486099699ac9","C84266","Code_178","2023-12-15","Life Threatening Adverse Event","Code","http://www.cdisc.org"
"b080e4f4-8ea3-4a1c-b2be-5d532d5ed774","C49487","Code_179","2023-12-15","No","Code","http://www.cdisc.org"
"1e467890-d737-4b70-9dbc-8a42185f36cd","C49488","Code_180","2023-12-15","Yes","Code","http://www.cdisc.org"
"50bc42e9-6488-4b41-817b-8d9fc18e8639","C83214","Code_181","2023-12-15","Adverse Event Occurred with Overdose","Code","http://www.cdisc.org"
"f063c1ff-d5ca-42ee-9a2b-6cfcc43c08d9","C49487","Code_182","2023-12-15","No","Code","http://www.cdisc.org"
"d93e6780-3da1-45d2-a9f5-d2dfbbf99f5f","C49488","Code_183","2023-12-15","Yes","Code","http://www.cdisc.org"
"b7991338-c967-4cea-ad65-e0f2416e8866","C83053","Code_184","2023-12-15","Adverse Event Associated with Serious Medical Event","Code","http://www.cdisc.org"
"895e42f3-111c-470b-90c0-582fa59e8586","C49487","Code_185","2023-12-15","No","Code","http://www.cdisc.org"
"45ca8cb2-8a67-43d4-8995-041939207748","C49488","Code_186","2023-12-15","Yes","Code","http://www.cdisc.org"
"e72d01d0-021f-461a-8e02-e5692ac705c7","C83199","Code_187","2023-12-15","Adverse Event Concomitant Treatment","Code","http://www.cdisc.org"
"cfbab19c-936f-4ee5-9b9f-53f5f2339550","C83215","Code_188","2023-12-15","Adverse Event Start Date Time","Code","http://www.cdisc.org"
"3f3cc7b6-f0ac-4373-a9ab-7485582f1171","C83201","Code_189","2023-12-15","Adverse Event End Date Time","Code","http://www.cdisc.org"
"0be43f49-51af-4403-acab-d8759580d640","C179175","Code_190","2023-12-15","Solicited Adverse Event","Code","http://www.cdisc.org"
"1cffe44d-33dd-443e-97de-e38388ba4e55","C25298","Code_191","2023-12-15","SYSBP","Code","http://www.cdisc.org"
"86a0d4fd-e57d-4772-a7ae-2784e6352593","C77140","Code_192","2023-12-15","Clinical Test Result","Code","http://www.cdisc.org"
"4b84711e-1e22-4d9c-a1c9-e0728fa112d0","C49669","Code_193","2023-12-15","Unit of Pressure","Code","http://www.cdisc.org"
"675fff62-45a5-4df1-a4a9-345ee7d0b747","C62122","Code_194","2023-12-15","Sitting","Code","http://www.cdisc.org"
"ee1d47f8-2e60-4710-a2b5-926d24b3df03","C62166","Code_195","2023-12-15","Standing","Code","http://www.cdisc.org"
"acc73eac-4863-4aea-aec9-bd8dfbae8efc","C62167","Code_196","2023-12-15","Supine Position","Code","http://www.cdisc.org"
"b9bce8be-7e84-4573-a467-5689b2130141","C62164","Code_197","2023-12-15","Body Position","Code","http://www.cdisc.org"
"4d887d5d-a255-4939-b1c2-895506628346","C12681","Code_198","2023-12-15","Brachial Artery","Code","http://www.cdisc.org"
"3655c87b-587e-41ac-b604-b56db977c0e1","C12687","Code_199","2023-12-15","Common Carotid Artery","Code","http://www.cdisc.org"
"ac6fda18-2753-4baa-842f-dca70d12cb9c","C32478","Code_200","2023-12-15","Dorsalis Pedis Artery","Code","http://www.cdisc.org"
"fb38f398-a20c-4b7b-a7d5-7183a27a5dbb","C12715","Code_201","2023-12-15","Femoral Artery","Code","http://www.cdisc.org"
"a54ef9e8-5840-4955-abec-f2998c056269","C12838","Code_202","2023-12-15","Radial Artery","Code","http://www.cdisc.org"
"82c720bb-2620-426f-a169-7d140c707304","C13717","Code_203","2023-12-15","Anatomic Site","Code","http://www.cdisc.org"
"346c1664-5360-4f52-a984-752e3a2c9593","C25229","Code_204","2023-12-15","Left","Code","http://www.cdisc.org"
"afb1a9cb-4714-4342-b3a7-d23b2560642c","C25228","Code_205","2023-12-15","Right","Code","http://www.cdisc.org"
"0a5b256e-9e9d-4aab-b152-233fd1c10a28","C25185","Code_206","2023-12-15","Laterality","Code","http://www.cdisc.org"
"2c092d1b-a12a-4203-9ae3-fa8523443f47","C25298","Code_207","2023-12-15","SYSBP","Code","http://www.cdisc.org"
"26fbc597-601d-4d9d-820e-50680dc4c7af","C25299","Code_208","2023-12-15","DIABP","Code","http://www.cdisc.org"
"d32b41a1-a589-471b-aaaa-4553bea2ff85","C77140","Code_209","2023-12-15","Clinical Test Result","Code","http://www.cdisc.org"
"48750b45-9af9-4592-a0b6-07181c176473","C49669","Code_210","2023-12-15","Unit of Pressure","Code","http://www.cdisc.org"
"aa71361a-4a31-4359-a85a-aa10484a912c","C62122","Code_211","2023-12-15","Sitting","Code","http://www.cdisc.org"
"4a3588b6-8531-43b5-8ac7-4d0db6e3e3da","C62166","Code_212","2023-12-15","Standing","Code","http://www.cdisc.org"
"f05e8225-fb6e-4d17-9b2d-bc59b09ce62b","C62167","Code_213","2023-12-15","Supine Position","Code","http://www.cdisc.org"
"cab813a9-8e23-4940-aeb5-19035aca8cd9","C62164","Code_214","2023-12-15","Body Position","Code","http://www.cdisc.org"
"77c6508e-c76b-46db-ab72-960be35648d9","C12681","Code_215","2023-12-15","Brachial Artery","Code","http://www.cdisc.org"
"e9feef3c-ebbe-4fba-9a76-3f43f0d197c3","C12687","Code_216","2023-12-15","Common Carotid Artery","Code","http://www.cdisc.org"
"4a640beb-ae5d-4d91-a41e-6ccb18a9d839","C32478","Code_217","2023-12-15","Dorsalis Pedis Artery","Code","http://www.cdisc.org"
"5bd8a8ea-e624-4df1-b707-0369aae3ea82","C12715","Code_218","2023-12-15","Femoral Artery","Code","http://www.cdisc.org"
"c1d6a898-05fb-44a5-8270-f76844780f77","C12838","Code_219","2023-12-15","Radial Artery","Code","http://www.cdisc.org"
"5fa890d6-3293-402a-b7a2-566040aaceb5","C13717","Code_220","2023-12-15","Anatomic Site","Code","http://www.cdisc.org"
"e8c30a9c-0bce-41da-8071-8468f111424a","C25229","Code_221","2023-12-15","Left","Code","http://www.cdisc.org"
"53596ea5-0ad1-483c-a86a-047e1f981319","C25228","Code_222","2023-12-15","Right","Code","http://www.cdisc.org"
"4baa5e03-90cc-4b6b-955a-6bcb78b12b25","C25185","Code_223","2023-12-15","Laterality","Code","http://www.cdisc.org"
"7e47f5d6-c148-428b-ad8c-6996f4ece0eb","C25299","Code_224","2023-12-15","DIABP","Code","http://www.cdisc.org"
"b381fd65-8181-44fa-8237-a98c949bf957","C174446","Code_225","2023-12-15","TEMP","Code","http://www.cdisc.org"
"3ad467d1-6930-4fca-bacf-207d622ef396","C77140","Code_226","2023-12-15","Clinical Test Result","Code","http://www.cdisc.org"
"f30952d4-f58e-4981-8437-b90311d72c70","C42559","Code_227","2023-12-15","Degree Celsius","Code","http://www.cdisc.org"
"15b490ba-2465-407a-95a2-5b4d39f6123e","C44277","Code_228","2023-12-15","Degree Fahrenheit","Code","http://www.cdisc.org"
"f87e9117-49d5-44aa-9829-503f0f41f9f6","C42537","Code_229","2023-12-15","Kelvin","Code","http://www.cdisc.org"
"3a04761b-2c9a-4399-b060-eeae27bed25a","C44276","Code_230","2023-12-15","Unit of Temperature","Code","http://www.cdisc.org"
"67151abd-afed-43ba-a853-398fa20a9272","C12674","Code_231","2023-12-15","Axilla","Code","http://www.cdisc.org"
"780a3753-3d50-4c56-8cd2-81c5c42d02c7","C12394","Code_232","2023-12-15","Ear","Code","http://www.cdisc.org"
"999ce73d-2169-4567-ac5d-14cfb705ced7","C89803","Code_233","2023-12-15","Forehead","Code","http://www.cdisc.org"
"385c9c85-4d28-4c40-bd8d-fda084fd717f","C12421","Code_234","2023-12-15","Oral Cavity","Code","http://www.cdisc.org"
"395eb3e4-9f60-4789-8002-259d367a8ff1","C12390","Code_235","2023-12-15","Rectum","Code","http://www.cdisc.org"
"8a2aba26-347c-4c1e-afc8-45daf1a41aed","C13717","Code_236","2023-12-15","Anatomic Site","Code","http://www.cdisc.org"
"c15b5ec2-773e-4600-881e-cdb4a9e0c2c1","C174446","Code_237","2023-12-15","TEMP","Code","http://www.cdisc.org"
"bfd17b2a-84d5-42b7-9123-c0ef47c14b36","C25208","Code_238","2023-12-15","WEIGHT","Code","http://www.cdisc.org"
"fdeedf76-e9ad-47d1-8c7c-16c27cf8d7b8","C77140","Code_239","2023-12-15","Clinical Test Result","Code","http://www.cdisc.org"
"4106a091-9209-4939-94d2-4dd0bf5caa0b","C48531","Code_240","2023-12-15","Pound","Code","http://www.cdisc.org"
"1750c131-a6df-4ba2-b515-7046dd709551","C48155","Code_241","2023-12-15","Gram","Code","http://www.cdisc.org"
"b8d8d0da-01cf-4030-afa4-fca7a1637514","C28252","Code_242","2023-12-15","Kilogram","Code","http://www.cdisc.org"
"9d3e4560-550f-46c2-a1b8-d047e3baba08","C48208","Code_243","2023-12-15","Unit of Weight","Code","http://www.cdisc.org"
"293422d2-8f19-4ede-9a4f-4517d99c9068","C25208","Code_244","2023-12-15","WEIGHT","Code","http://www.cdisc.org"
"e15bcb5f-d611-41d5-91e6-763b4934ce0a","C25347","Code_245","2023-12-15","HEIGHT","Code","http://www.cdisc.org"
"e73641be-9aad-4c77-8cf4-398b24f0afe7","C77140","Code_246","2023-12-15","Clinical Test Result","Code","http://www.cdisc.org"
"957dda5d-817c-418d-bf72-a0954e7e0eeb","C49668","Code_247","2023-12-15","Centimeter","Code","http://www.cdisc.org"
"4e83554e-a24f-45ce-9dd9-be7e2f7c5378","C48500","Code_248","2023-12-15","Inch","Code","http://www.cdisc.org"
"2c53d8cf-c26d-4f10-97f7-2aa2748d50cd","C41139","Code_249","2023-12-15","Meter","Code","http://www.cdisc.org"
"bd4b2e10-81fe-4cbd-b413-6f888221b75e","C168688","Code_250","2023-12-15","Unit of Height","Code","http://www.cdisc.org"
"bb8dda15-b986-40b0-a590-4006f17aade4","C25347","Code_251","2023-12-15","HEIGHT","Code","http://www.cdisc.org"
"dc0f989b-3e0a-4973-9428-a49cc63c0ccb","C64433","Code_252","2023-12-15","ALT","Code","http://www.cdisc.org"
"0a3b4fb8-ab74-426f-af03-66090bad5e36","C36292","Code_253","2023-12-15","Laboratory Test Result","Code","http://www.cdisc.org"
"831373e6-e78f-4ff6-847c-faf40555b0cd","C67456","Code_254","2023-12-15","Unit per Liter","Code","http://www.cdisc.org"
"0348c5df-0cd0-4e72-b007-35d857977871","C67397","Code_255","2023-12-15","Microkatal per Liter","Code","http://www.cdisc.org"
"710dd476-081c-4c29-99b3-219d9465ccfa","C67376","Code_256","2023-12-15","International Unit per Liter","Code","http://www.cdisc.org"
"9135db45-02d2-4387-8d60-1e7ee9e9662d","C70510","Code_257","2023-12-15","Nanokatal per Liter","Code","http://www.cdisc.org"
"c0c44fb0-5e0b-4c83-b001-77fc8f1fb4d3","C67365","Code_258","2023-12-15","Unit of Catalytic Activity Concentration","Code","http://www.cdisc.org"
"c9f1a755-294e-4d1e-9e5f-54eadfb3360f","C70713","Code_259","2023-12-15","Biospecimen Type","Code","http://www.cdisc.org"
"f0d7f6ca-52c9-4367-ad2a-46f7851ed8ad","C49487","Code_260","2023-12-15","No","Code","http://www.cdisc.org"
"8c4df01c-5c11-44af-8ee4-0c8a64e58d96","C49488","Code_261","2023-12-15","Yes","Code","http://www.cdisc.org"
"dd1b50e4-bd5b-4bae-87ff-909d301f9ca2","C83309","Code_262","2023-12-15","Laboratory Test Fasting Status","Code","http://www.cdisc.org"
"e1d64058-daf5-4063-a1a7-3ad52956610e","C64433","Code_263","2023-12-15","ALT","Code","http://www.cdisc.org"
"6cf544ff-a485-4ad1-b8d8-b4d72febcab8","C64431","Code_264","2023-12-15","ALB","Code","http://www.cdisc.org"
"dd06573c-d038-42a2-8219-79a581d4567b","C36292","Code_265","2023-12-15","Laboratory Test Result","Code","http://www.cdisc.org"
"d7a80c1b-2382-47fb-a1e3-5d49d41a1d10","C70713","Code_266","2023-12-15","Biospecimen Type","Code","http://www.cdisc.org"
"ede7dde7-28eb-467a-954b-74f691af8447","C49487","Code_267","2023-12-15","No","Code","http://www.cdisc.org"
"022c52c5-77dd-4e6b-8a70-a730dc2a1dbe","C49488","Code_268","2023-12-15","Yes","Code","http://www.cdisc.org"
"3976fdab-bf71-40b1-a3ce-1010f1df0a9a","C83309","Code_269","2023-12-15","Laboratory Test Fasting Status","Code","http://www.cdisc.org"
"420114b9-c60a-40c9-b017-741e6ff6d134","C64431","Code_270","2023-12-15","ALB","Code","http://www.cdisc.org"
"5dda8811-21b9-435a-bdd9-8f105eb20863","C64432","Code_271","2023-12-15","ALP","Code","http://www.cdisc.org"
"6c320d83-8d5a-4d64-8efe-0b8ac7f256ed","C36292","Code_272","2023-12-15","Laboratory Test Result","Code","http://www.cdisc.org"
"d02ff4e9-4067-42e7-9fb4-07ea7e34e8ef","C67456","Code_273","2023-12-15","Unit per Liter","Code","http://www.cdisc.org"
"a8905fc2-3daf-4480-98d4-a23007eafc3e","C67397","Code_274","2023-12-15","Microkatal per Liter","Code","http://www.cdisc.org"
"67d6bbee-9caf-47dd-81cc-c4612880d388","C67376","Code_275","2023-12-15","International Unit per Liter","Code","http://www.cdisc.org"
"046aecd9-0374-4a6f-a33a-fa3cc8b54258","C67365","Code_276","2023-12-15","Unit of Catalytic Activity Concentration","Code","http://www.cdisc.org"
"b0585421-9c2a-4966-9d3a-5a74ced40254","C70713","Code_277","2023-12-15","Biospecimen Type","Code","http://www.cdisc.org"
"095d6cbd-5892-4262-8527-f42d9722a427","C49487","Code_278","2023-12-15","No","Code","http://www.cdisc.org"
"d9e50c5a-0e73-4f04-ba2c-3bee9be0cacb","C49488","Code_279","2023-12-15","Yes","Code","http://www.cdisc.org"
"9270d3c6-3cd5-4028-8432-d36d4b6b90d7","C83309","Code_280","2023-12-15","Laboratory Test Fasting Status","Code","http://www.cdisc.org"
"5b983a22-0a43-4dd9-b7f6-f71f30ce31e2","C64432","Code_281","2023-12-15","ALP","Code","http://www.cdisc.org"
"cbeedb74-bafe-4862-ac64-b746c4205a41","C64467","Code_282","2023-12-15","AST","Code","http://www.cdisc.org"
"4f3a1fc3-7b82-4b9b-bf32-7218e1c322e3","C36292","Code_283","2023-12-15","Laboratory Test Result","Code","http://www.cdisc.org"
"44594096-ce26-42c6-a91f-a810531b64eb","C67456","Code_284","2023-12-15","Unit per Liter","Code","http://www.cdisc.org"
"baacec1c-db30-4679-a3e1-44be897e60a5","C67397","Code_285","2023-12-15","Microkatal per Liter","Code","http://www.cdisc.org"
"0537efdd-305d-4f13-ac19-c213e16b266a","C67376","Code_286","2023-12-15","International Unit per Liter","Code","http://www.cdisc.org"
"f0c2667c-402d-4258-a702-3d1e39700d3a","C67365","Code_287","2023-12-15","Unit of Catalytic Activity Concentration","Code","http://www.cdisc.org"
"b2b073cc-f179-4de4-ac3b-9fcda250d7a4","C70713","Code_288","2023-12-15","Biospecimen Type","Code","http://www.cdisc.org"
"9031b0e6-e4ba-48e7-aa01-a59b1184419a","C49487","Code_289","2023-12-15","No","Code","http://www.cdisc.org"
"cd20890d-aeaf-4779-a5dd-0e1f70c2ac19","C49488","Code_290","2023-12-15","Yes","Code","http://www.cdisc.org"
"0b332374-bbae-4731-9b2c-c7d6a6c836f9","C83309","Code_291","2023-12-15","Laboratory Test Fasting Status","Code","http://www.cdisc.org"
"c5133803-1f34-407a-8ed5-e976aaa464fd","C64467","Code_292","2023-12-15","AST","Code","http://www.cdisc.org"
"edf4612a-3558-4d97-9fb5-0568d3a47ec7","C64547","Code_293","2023-12-15","CREAT","Code","http://www.cdisc.org"
"b1ffc0c6-6d1c-4859-95dc-6139806b7ace","C36292","Code_294","2023-12-15","Laboratory Test Result","Code","http://www.cdisc.org"
"4991bdbe-722e-42b9-9c7d-0a39e54e7ca5","C67015","Code_295","2023-12-15","Milligram per Deciliter","Code","http://www.cdisc.org"
"a5c46e1c-55e9-4a0b-853f-9423e98a2d50","C64572","Code_296","2023-12-15","Microgram per Milliliter","Code","http://www.cdisc.org"
"d2bb03f7-3ded-4283-a3f7-a75ff8d16736","C64387","Code_297","2023-12-15","Millimole per Liter","Code","http://www.cdisc.org"
"5dfa3d4b-1265-40a3-9393-c5497846b7bf","C48508","Code_298","2023-12-15","Micromole per Liter","Code","http://www.cdisc.org"
"77410f0b-c003-48f4-b011-2d836e6301dc","C48207","Code_299","2023-12-15","Unit of Concentration","Code","http://www.cdisc.org"
"58d1ac03-173d-42a0-a100-05cef59bcefe","C70713","Code_300","2023-12-15","Biospecimen Type","Code","http://www.cdisc.org"
"b5f02a94-e210-4ec7-8b81-4f224fce8e37","C49487","Code_301","2023-12-15","No","Code","http://www.cdisc.org"
"e5192f54-75f8-4118-b624-92471fe3c4f8","C49488","Code_302","2023-12-15","Yes","Code","http://www.cdisc.org"
"dcc89be3-54ec-4867-928d-b1132e72daa2","C83309","Code_303","2023-12-15","Laboratory Test Fasting Status","Code","http://www.cdisc.org"
"a9855548-13e4-4f6c-9df1-f22afc7327d8","C64547","Code_304","2023-12-15","CREAT","Code","http://www.cdisc.org"
"d665ada5-a2cc-4eef-b082-86f70fd98b9e","C64853","Code_305","2023-12-15","K","Code","http://www.cdisc.org"
"32513c29-b2aa-4eed-a5a9-510e2f6f8cc1","C36292","Code_306","2023-12-15","Laboratory Test Result","Code","http://www.cdisc.org"
"1689e0b1-3dd4-49f3-bb8d-a254f462946a","C67474","Code_307","2023-12-15","Milliequivalent per Liter","Code","http://www.cdisc.org"
"88deee24-bb98-4254-838d-198ea4a3b884","C67473","Code_308","2023-12-15","Milliequivalent per Deciliter","Code","http://www.cdisc.org"
"693d4394-7376-4454-824c-4a931a4f3124","C64387","Code_309","2023-12-15","Millimole per Liter","Code","http://www.cdisc.org"
"5851ec29-3166-493b-9c34-60da30fceb27","C64567","Code_310","2023-12-15","Molarity Unit","Code","http://www.cdisc.org"
"85252ad3-dc3a-497d-b2fc-b253661a9200","C70713","Code_311","2023-12-15","Biospecimen Type","Code","http://www.cdisc.org"
"fc9f1b6d-25a1-4af7-b836-ee652f9a2427","C49487","Code_312","2023-12-15","No","Code","http://www.cdisc.org"
"5d43cd73-19f9-49f2-b764-83673ad8d5e0","C49488","Code_313","2023-12-15","Yes","Code","http://www.cdisc.org"
"11015e34-957e-48ac-a2e3-541205ecce76","C83309","Code_314","2023-12-15","Laboratory Test Fasting Status","Code","http://www.cdisc.org"
"7ffa08fd-da8c-4ee9-a4a6-2fec1d41a804","C64853","Code_315","2023-12-15","K","Code","http://www.cdisc.org"
"5b59db23-55be-498f-8794-02ae8896c425","C64809","Code_316","2023-12-15","SODIUM","Code","http://www.cdisc.org"
"d72331a9-43b7-4c3b-8d27-001bca7641e2","C36292","Code_317","2023-12-15","Laboratory Test Result","Code","http://www.cdisc.org"
"16c6c051-bad4-4095-878c-4f01e5fa1e40","C67474","Code_318","2023-12-15","Milliequivalent per Liter","Code","http://www.cdisc.org"
"22a94362-7f18-46f0-9707-ff671b1b174a","C67473","Code_319","2023-12-15","Milliequivalent per Deciliter","Code","http://www.cdisc.org"
"a721de0c-174d-4262-8249-40b3d6286a9d","C64387","Code_320","2023-12-15","Millimole per Liter","Code","http://www.cdisc.org"
"a313f13a-8cc3-420f-a37c-5af6167588ff","C64567","Code_321","2023-12-15","Molarity Unit","Code","http://www.cdisc.org"
"7585d248-b05f-40b5-bebb-0b1bae395636","C70713","Code_322","2023-12-15","Biospecimen Type","Code","http://www.cdisc.org"
"3464c9dd-3bae-4148-a9bf-52d3cc5bebc5","C49487","Code_323","2023-12-15","No","Code","http://www.cdisc.org"
"35716001-76b1-4910-bf2b-d0f22dfbbfa5","C49488","Code_324","2023-12-15","Yes","Code","http://www.cdisc.org"
"4be36075-8f49-43e8-b150-996101ac9c38","C83309","Code_325","2023-12-15","Laboratory Test Fasting Status","Code","http://www.cdisc.org"
"d6e7c41a-96b9-4b21-aeac-4460c429a66b","C64809","Code_326","2023-12-15","SODIUM","Code","http://www.cdisc.org"
"4f543ede-6b92-4546-9c4c-e00b0a8953dc","C25298","Code_327","2023-12-15","SYSBP","Code","http://www.cdisc.org"
"57770863-4360-418a-b127-28fc7ea1fe01","C77140","Code_328","2023-12-15","Clinical Test Result","Code","http://www.cdisc.org"
"ce6af811-7bbe-4820-b6b8-ce84b0588171","C49669","Code_329","2023-12-15","Unit of Pressure","Code","http://www.cdisc.org"
"4fb184c3-e3c5-4352-9b82-7232a884817c","C62122","Code_330","2023-12-15","Sitting","Code","http://www.cdisc.org"
"1a691108-0662-4641-8355-48f27d7330af","C62166","Code_331","2023-12-15","Standing","Code","http://www.cdisc.org"
"a6550d78-061e-4864-a68f-f7d82d5eed3f","C62167","Code_332","2023-12-15","Supine Position","Code","http://www.cdisc.org"
"1d7f999a-a78c-4230-9e78-67ec44899a8a","C62164","Code_333","2023-12-15","Body Position","Code","http://www.cdisc.org"
"01a636b3-d238-4eb1-b0f5-e4664a2a2e18","C12681","Code_334","2023-12-15","Brachial Artery","Code","http://www.cdisc.org"
"5dce381c-2d77-4962-a755-b159fcf982fa","C12687","Code_335","2023-12-15","Common Carotid Artery","Code","http://www.cdisc.org"
"bf0fa476-f04b-4d88-88f6-755d764bb67b","C32478","Code_336","2023-12-15","Dorsalis Pedis Artery","Code","http://www.cdisc.org"
"735cc887-2cfa-4e9d-a334-a5659dc67ed7","C12715","Code_337","2023-12-15","Femoral Artery","Code","http://www.cdisc.org"
"9087aa52-4f8d-4896-92fb-994ee67abf15","C12838","Code_338","2023-12-15","Radial Artery","Code","http://www.cdisc.org"
"925273cc-b0af-4dd4-bcea-f04bfa718b49","C13717","Code_339","2023-12-15","Anatomic Site","Code","http://www.cdisc.org"
"205bf213-524e-49de-a047-588122ed1b79","C25229","Code_340","2023-12-15","Left","Code","http://www.cdisc.org"
"19edbce3-43b3-4a0e-adf5-f07893c37d02","C25228","Code_341","2023-12-15","Right","Code","http://www.cdisc.org"
"4e0388df-9153-40d2-85d6-4538f429b45d","C25185","Code_342","2023-12-15","Laterality","Code","http://www.cdisc.org"
"58688746-761a-41c6-8549-5aeff5f4a998","C25298","Code_343","2023-12-15","SYSBP","Code","http://www.cdisc.org"
"1557b261-41a8-4e34-8859-d22bb11ac52b","C25299","Code_344","2023-12-15","DIABP","Code","http://www.cdisc.org"
"a367f8e8-305c-480e-a518-16c74e53b042","C77140","Code_345","2023-12-15","Clinical Test Result","Code","http://www.cdisc.org"
"d8606a73-3ae5-4f75-ad28-fb3dc2755df1","C49669","Code_346","2023-12-15","Unit of Pressure","Code","http://www.cdisc.org"
"073e1115-faa1-4823-9b43-e132f50842c5","C62122","Code_347","2023-12-15","Sitting","Code","http://www.cdisc.org"
"f9cfc80a-1a47-41c7-984a-8820bdd6a078","C62166","Code_348","2023-12-15","Standing","Code","http://www.cdisc.org"
"8d2d1d0e-7a96-40b1-a4ca-7918dceb3e5e","C62167","Code_349","2023-12-15","Supine Position","Code","http://www.cdisc.org"
"10e237d6-112a-421f-8957-5f4d5aeea878","C62164","Code_350","2023-12-15","Body Position","Code","http://www.cdisc.org"
"534110f0-9ef6-4870-ba1c-e83953a8374e","C12681","Code_351","2023-12-15","Brachial Artery","Code","http://www.cdisc.org"
"d81c6279-bd9d-489d-acc5-cd40fde87522","C12687","Code_352","2023-12-15","Common Carotid Artery","Code","http://www.cdisc.org"
"c99f82c8-8e9b-4c57-82ac-c76e8fdf7065","C32478","Code_353","2023-12-15","Dorsalis Pedis Artery","Code","http://www.cdisc.org"
"208270a7-9dea-4df0-89b1-07eb0ce2c628","C12715","Code_354","2023-12-15","Femoral Artery","Code","http://www.cdisc.org"
"927996b1-5826-4c83-a207-55eb86f599fd","C12838","Code_355","2023-12-15","Radial Artery","Code","http://www.cdisc.org"
"b2141625-7733-4feb-9266-a82cd4a2f682","C13717","Code_356","2023-12-15","Anatomic Site","Code","http://www.cdisc.org"
"a3e6aac0-68ed-4951-92f0-a7e6d0852466","C25229","Code_357","2023-12-15","Left","Code","http://www.cdisc.org"
"fff38c84-fe23-4780-a91b-62f6133aadba","C25228","Code_358","2023-12-15","Right","Code","http://www.cdisc.org"
"1937fdfe-9179-403c-9afa-40a85984f0b2","C25185","Code_359","2023-12-15","Laterality","Code","http://www.cdisc.org"
"d423972a-6785-461b-87a9-e91b7ee1d02c","C25299","Code_360","2023-12-15","DIABP","Code","http://www.cdisc.org"
"7ce1d938-b807-40ce-bf94-2686abed4412","C49677","Code_361","2023-12-15","HR","Code","http://www.cdisc.org"
"927edf63-1207-4342-bfc8-305039b1ff55","C77140","Code_362","2023-12-15","Clinical Test Result","Code","http://www.cdisc.org"
"918c7901-947c-448d-8d4d-92bd04429f28","C73688","Code_363","2023-12-15","Count per Minute","Code","http://www.cdisc.org"
"6dc5ef59-1e00-4787-84fd-41115d121cc5","C62122","Code_364","2023-12-15","Sitting","Code","http://www.cdisc.org"
"2781b190-9a09-45c0-a966-09500581032e","C62166","Code_365","2023-12-15","Standing","Code","http://www.cdisc.org"
"58b1ad59-8714-48dd-86e9-8120bd8a6890","C62167","Code_366","2023-12-15","Supine Position","Code","http://www.cdisc.org"
"f27aa434-834b-4d5e-9e6e-9addf2322dc1","C62164","Code_367","2023-12-15","Body Position","Code","http://www.cdisc.org"
"9ae2fe66-d0a7-4618-a9f0-1d8a83a3135c","C12681","Code_368","2023-12-15","Brachial Artery","Code","http://www.cdisc.org"
"55282f91-f5d6-4b36-ae76-13160a0f6c05","C12687","Code_369","2023-12-15","Common Carotid Artery","Code","http://www.cdisc.org"
"c66458da-42ad-4182-a61b-7ae6c90bc6bf","C32478","Code_370","2023-12-15","Dorsalis Pedis Artery","Code","http://www.cdisc.org"
"d19ad4b9-2492-4588-98af-098d3a86c470","C12715","Code_371","2023-12-15","Femoral Artery","Code","http://www.cdisc.org"
"ab439fa8-fc07-4242-9f62-582e3ceb3429","C12838","Code_372","2023-12-15","Radial Artery","Code","http://www.cdisc.org"
"c4f5cfdd-6d98-427a-aa76-36472f287c51","C13717","Code_373","2023-12-15","Anatomic Site","Code","http://www.cdisc.org"
"c28d8970-c97c-47c8-a521-5b9bc25c0f1b","C25229","Code_374","2023-12-15","Left","Code","http://www.cdisc.org"
"730de7af-4dd5-4b6f-aece-4f66ab45257e","C25228","Code_375","2023-12-15","Right","Code","http://www.cdisc.org"
"1986885b-06c7-494d-a839-c1f197d957db","C25185","Code_376","2023-12-15","Laterality","Code","http://www.cdisc.org"
"3c2168ba-1c36-4a3b-9104-ac49e5f8b045","C49677","Code_377","2023-12-15","HR","Code","http://www.cdisc.org"
"5ae97af8-4114-4bc0-970c-8fbdee54df6d","C25298","Code_378","2023-12-15","SYSBP","Code","http://www.cdisc.org"
"b0de612b-1d54-45c0-8821-09a14622539d","C77140","Code_379","2023-12-15","Clinical Test Result","Code","http://www.cdisc.org"
"bf2fef5b-8e2c-4238-8432-528969b81d89","C49669","Code_380","2023-12-15","Unit of Pressure","Code","http://www.cdisc.org"
"7bc5e526-fa4a-4acc-a7ce-da5df3a53972","C62122","Code_381","2023-12-15","Sitting","Code","http://www.cdisc.org"
"f8f91c68-a557-4110-ab04-c5fa090341d2","C62166","Code_382","2023-12-15","Standing","Code","http://www.cdisc.org"
"414cfb74-369b-4edb-b9e0-4575264fb6d0","C62167","Code_383","2023-12-15","Supine Position","Code","http://www.cdisc.org"
