"instanceType","code","id","codeSystem","codeSystemVersion","decode","uuid:ID"
"Code","C49488","Code_168","http://www.cdisc.org","2023-12-15","Yes","699645fb-58b0-43c8-ae8c-b2cadd8ddb48"
"Code","C113380","Code_169","http://www.cdisc.org","2023-12-15","Disabling Adverse Event","a6d5e8d7-5dba-4a08-af4d-caf6ae28a0ff"
"Code","C49487","Code_170","http://www.cdisc.org","2023-12-15","No","a2f7b53a-c51f-4913-97c2-ea5e138d75a7"
"Code","C49488","Code_171","http://www.cdisc.org","2023-12-15","Yes","a089c484-c461-450a-88b2-69cb97a6f909"
"Code","C48275","Code_172","http://www.cdisc.org","2023-12-15","Death Related to Adverse Event","cf9778df-640f-4f11-8d65-e4d335d9fed2"
"Code","C49487","Code_173","http://www.cdisc.org","2023-12-15","No","45422633-348a-4e87-bf03-da679053735a"
"Code","C49488","Code_174","http://www.cdisc.org","2023-12-15","Yes","7f2b2ed9-ab50-4a07-9709-f84b0cd1b4fe"
"Code","C83052","Code_175","http://www.cdisc.org","2023-12-15","Adverse Event associated with Hospitalization","f174ecc8-87d2-4313-8db6-422931a8347a"
"Code","C49487","Code_176","http://www.cdisc.org","2023-12-15","No","2b35d124-c919-4adb-981b-ae7421952932"
"Code","C49488","Code_177","http://www.cdisc.org","2023-12-15","Yes","9c87b09a-1cf0-4347-b4cd-aa4dd1d65902"
"Code","C84266","Code_178","http://www.cdisc.org","2023-12-15","Life Threatening Adverse Event","7356317b-6aca-43b5-848a-8c12171632f8"
"Code","C49487","Code_179","http://www.cdisc.org","2023-12-15","No","1d9ce29a-7474-4195-91b9-2d49bd0ff156"
"Code","C49488","Code_180","http://www.cdisc.org","2023-12-15","Yes","917f30bb-cee0-44c3-b120-d030de521efd"
"Code","C83214","Code_181","http://www.cdisc.org","2023-12-15","Adverse Event Occurred with Overdose","7b6edfcd-c16d-49f4-9a85-8115040fcc5a"
"Code","C49487","Code_182","http://www.cdisc.org","2023-12-15","No","278ffea6-0ca4-43b7-9e5c-0749a135d9a6"
"Code","C49488","Code_183","http://www.cdisc.org","2023-12-15","Yes","b1da9f5d-43dd-4cc5-a0dd-c946906c1ff8"
"Code","C83053","Code_184","http://www.cdisc.org","2023-12-15","Adverse Event Associated with Serious Medical Event","251d6973-36c3-4f08-a596-b5512f07c7a1"
"Code","C49487","Code_185","http://www.cdisc.org","2023-12-15","No","70b071d8-a0cc-4972-aea4-e4917fd11f13"
"Code","C49488","Code_186","http://www.cdisc.org","2023-12-15","Yes","319bdfa8-27f6-49a0-90b6-ba8d23d6ae5c"
"Code","C83199","Code_187","http://www.cdisc.org","2023-12-15","Adverse Event Concomitant Treatment","612ef1ae-7ed0-4e7c-9783-23b77630b8ad"
"Code","C83215","Code_188","http://www.cdisc.org","2023-12-15","Adverse Event Start Date Time","016260e7-b8f1-404a-b7dc-07927b6f00f0"
"Code","C83201","Code_189","http://www.cdisc.org","2023-12-15","Adverse Event End Date Time","66325384-ea8f-4634-8014-2e1744d1cc12"
"Code","C179175","Code_190","http://www.cdisc.org","2023-12-15","Solicited Adverse Event","0c870cfa-d0ea-4a18-8506-c254e282aa17"
"Code","C25298","Code_191","http://www.cdisc.org","2023-12-15","SYSBP","3d0c093e-d0fe-44f4-9cf5-a9aca24c6f68"
"Code","C77140","Code_192","http://www.cdisc.org","2023-12-15","Clinical Test Result","4f268452-83e6-4c3a-b04d-9942e56fc673"
"Code","C49669","Code_193","http://www.cdisc.org","2023-12-15","Unit of Pressure","c43f2471-5c3f-42ca-8dbe-b70fc5f37a60"
"Code","C62122","Code_194","http://www.cdisc.org","2023-12-15","Sitting","9ceb28b4-efdd-4667-b101-c7fe67b891d7"
"Code","C62166","Code_195","http://www.cdisc.org","2023-12-15","Standing","e221073e-8235-44f5-be21-56126b7b1fe0"
"Code","C62167","Code_196","http://www.cdisc.org","2023-12-15","Supine Position","f4f4141c-9a29-4a8e-b424-95d6ae7d1c08"
"Code","C62164","Code_197","http://www.cdisc.org","2023-12-15","Body Position","24bd1e3f-1977-4eb4-89b3-cbb1bda9b89a"
"Code","C12681","Code_198","http://www.cdisc.org","2023-12-15","Brachial Artery","25f16b5c-22f1-4920-8a2d-58083a8b2c24"
"Code","C12687","Code_199","http://www.cdisc.org","2023-12-15","Common Carotid Artery","b1d4412a-ce02-4efc-baaf-b2a13ccdbeba"
"Code","C32478","Code_200","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","a56b4559-f6ff-414c-8328-1f642996afe5"
"Code","C12715","Code_201","http://www.cdisc.org","2023-12-15","Femoral Artery","56b73da1-84e1-4879-8ed7-851a0c8bcc2c"
"Code","C12838","Code_202","http://www.cdisc.org","2023-12-15","Radial Artery","46a53b86-c3b5-4d67-9949-919841b6dbf6"
"Code","C13717","Code_203","http://www.cdisc.org","2023-12-15","Anatomic Site","daec8892-1326-4544-9b5c-a59f278ca59c"
"Code","C25229","Code_204","http://www.cdisc.org","2023-12-15","Left","2135a9af-3496-474f-b226-12439e01c965"
"Code","C25228","Code_205","http://www.cdisc.org","2023-12-15","Right","41e5a396-7993-4d54-80c4-89d58bab8446"
"Code","C25185","Code_206","http://www.cdisc.org","2023-12-15","Laterality","5bf87c55-fa09-4e32-8abb-9cca56da7ee6"
"Code","C25298","Code_207","http://www.cdisc.org","2023-12-15","SYSBP","8f218b21-be31-4722-811e-faca4f935d43"
"Code","C25299","Code_208","http://www.cdisc.org","2023-12-15","DIABP","20c495c5-ec18-4cb7-854a-75b1de9a9f16"
"Code","C77140","Code_209","http://www.cdisc.org","2023-12-15","Clinical Test Result","99179158-9024-4e01-9546-1835655a01dc"
"Code","C49669","Code_210","http://www.cdisc.org","2023-12-15","Unit of Pressure","5e158a1c-dba8-4558-a6f7-dfda7ee7240f"
"Code","C62122","Code_211","http://www.cdisc.org","2023-12-15","Sitting","d7b7c6e5-fca7-4134-abb4-903cd2dccdb4"
"Code","C62166","Code_212","http://www.cdisc.org","2023-12-15","Standing","ff5e56e0-cf8c-4127-a558-3e276dd12ea3"
"Code","C62167","Code_213","http://www.cdisc.org","2023-12-15","Supine Position","4ce63b41-74fd-4547-a249-33f491522c55"
"Code","C62164","Code_214","http://www.cdisc.org","2023-12-15","Body Position","533b3e28-5e40-4de4-9743-805e76c47edf"
"Code","C12681","Code_215","http://www.cdisc.org","2023-12-15","Brachial Artery","edb61647-a493-47d7-aaae-15a73c286434"
"Code","C12687","Code_216","http://www.cdisc.org","2023-12-15","Common Carotid Artery","76d9dc5c-8d90-4ba0-abe4-a0ed7d13f2fc"
"Code","C32478","Code_217","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","a1f1058b-094e-402e-be28-05ec05a0d05d"
"Code","C12715","Code_218","http://www.cdisc.org","2023-12-15","Femoral Artery","2f42d06a-0ece-4eac-a9ce-44c782803dc6"
"Code","C12838","Code_219","http://www.cdisc.org","2023-12-15","Radial Artery","e597d5e7-3cd6-40a5-b740-1d570cf81fcd"
"Code","C13717","Code_220","http://www.cdisc.org","2023-12-15","Anatomic Site","9c0b403a-dedf-4f96-a082-2be368ce8c1b"
"Code","C25229","Code_221","http://www.cdisc.org","2023-12-15","Left","5405e131-615c-44a3-ac98-06464c93dd8a"
"Code","C25228","Code_222","http://www.cdisc.org","2023-12-15","Right","a90333bd-1a1d-4d2f-bafc-633701dd9a2f"
"Code","C25185","Code_223","http://www.cdisc.org","2023-12-15","Laterality","26f68078-8e08-4261-85c4-4bf4dabbca54"
"Code","C25299","Code_224","http://www.cdisc.org","2023-12-15","DIABP","9f87ea62-1d21-46d6-aefd-b79e7fae2bf0"
"Code","C174446","Code_225","http://www.cdisc.org","2023-12-15","TEMP","ddf9ff57-20b9-478e-a95c-baf18f181a4f"
"Code","C77140","Code_226","http://www.cdisc.org","2023-12-15","Clinical Test Result","90413373-dd0f-454a-8d1c-65649101d87d"
"Code","C42559","Code_227","http://www.cdisc.org","2023-12-15","Degree Celsius","80f523bc-1f17-4292-aebd-7a6b8adaa072"
"Code","C44277","Code_228","http://www.cdisc.org","2023-12-15","Degree Fahrenheit","af8b601d-4598-463c-9df6-37ea133a1ca8"
"Code","C42537","Code_229","http://www.cdisc.org","2023-12-15","Kelvin","eec3b4d0-6f81-4b48-938d-da73c45de08e"
"Code","C44276","Code_230","http://www.cdisc.org","2023-12-15","Unit of Temperature","923cb4e5-085b-4759-a1bf-be997a57f0ee"
"Code","C12674","Code_231","http://www.cdisc.org","2023-12-15","Axilla","4e06c60d-d037-4b5c-9aab-2c8e64c2642c"
"Code","C12394","Code_232","http://www.cdisc.org","2023-12-15","Ear","46318222-31f5-47af-b5c5-06c3a1dce94f"
"Code","C89803","Code_233","http://www.cdisc.org","2023-12-15","Forehead","1e203542-90bd-4153-b4c1-dfc708e0b88b"
"Code","C12421","Code_234","http://www.cdisc.org","2023-12-15","Oral Cavity","5bc66d13-a59f-4b41-b4d8-1b598244233f"
"Code","C12390","Code_235","http://www.cdisc.org","2023-12-15","Rectum","03dca604-75e5-4015-ad3c-d7d2b7ec2696"
"Code","C13717","Code_236","http://www.cdisc.org","2023-12-15","Anatomic Site","130d34dd-1b16-4335-8a4b-1e0e1e5dbd8b"
"Code","C174446","Code_237","http://www.cdisc.org","2023-12-15","TEMP","2cc0a4ae-a489-4018-ad8b-f3a55e23c69a"
"Code","C25208","Code_238","http://www.cdisc.org","2023-12-15","WEIGHT","4941c24c-ce89-4cd3-9c13-ee1c8fba5b15"
"Code","C77140","Code_239","http://www.cdisc.org","2023-12-15","Clinical Test Result","22cecc4e-cf17-4df0-af00-f75e850cb9a0"
"Code","C48531","Code_240","http://www.cdisc.org","2023-12-15","Pound","62ec8a56-7b6b-40ab-87ce-7597170e1028"
"Code","C48155","Code_241","http://www.cdisc.org","2023-12-15","Gram","0f42e5b8-50f8-4989-95da-4e97b1f3a090"
"Code","C28252","Code_242","http://www.cdisc.org","2023-12-15","Kilogram","ea04029f-4ffa-47ee-8d45-8aed75ccd44d"
"Code","C48208","Code_243","http://www.cdisc.org","2023-12-15","Unit of Weight","53a53454-80af-47f0-9886-f1203a5c18fe"
"Code","C25208","Code_244","http://www.cdisc.org","2023-12-15","WEIGHT","7d971a06-a954-4e26-a080-ebd3dc2a3110"
"Code","C25347","Code_245","http://www.cdisc.org","2023-12-15","HEIGHT","e21d6a0a-6210-4707-8a16-2db411ab3d1a"
"Code","C77140","Code_246","http://www.cdisc.org","2023-12-15","Clinical Test Result","0735da4d-1d15-47a3-ab95-7ff1056e9531"
"Code","C49668","Code_247","http://www.cdisc.org","2023-12-15","Centimeter","4e50bd2a-cf25-4592-ac4d-a56bfbb802e3"
"Code","C48500","Code_248","http://www.cdisc.org","2023-12-15","Inch","b3a074d1-89d5-4ae5-875a-18c84e945a62"
"Code","C41139","Code_249","http://www.cdisc.org","2023-12-15","Meter","94181a49-4223-4b9a-82a2-9f0a5e1129d7"
"Code","C168688","Code_250","http://www.cdisc.org","2023-12-15","Unit of Height","fca4d0b5-523f-45a3-8160-4da0ffffe87a"
"Code","C25347","Code_251","http://www.cdisc.org","2023-12-15","HEIGHT","e321f127-8bca-4f40-98ce-341719a0b3f5"
"Code","C64433","Code_252","http://www.cdisc.org","2023-12-15","ALT","cc55dafd-1947-4874-b054-3ea21ff873b0"
"Code","C36292","Code_253","http://www.cdisc.org","2023-12-15","Laboratory Test Result","7631eabe-5fa7-4c52-b678-1fabdf03ded7"
"Code","C67456","Code_254","http://www.cdisc.org","2023-12-15","Unit per Liter","4e5fac9e-f414-4e09-be25-d8e0f465e477"
"Code","C67397","Code_255","http://www.cdisc.org","2023-12-15","Microkatal per Liter","35d401ca-4166-46be-8801-c57380723068"
"Code","C67376","Code_256","http://www.cdisc.org","2023-12-15","International Unit per Liter","f76d826e-9d82-4ba8-93ad-c548f8081afc"
"Code","C70510","Code_257","http://www.cdisc.org","2023-12-15","Nanokatal per Liter","1f1a7701-64f8-46a7-bcdf-cec3be4e11f9"
"Code","C67365","Code_258","http://www.cdisc.org","2023-12-15","Unit of Catalytic Activity Concentration","3fad6e60-a132-4bde-8b31-3c479bd197d5"
"Code","C70713","Code_259","http://www.cdisc.org","2023-12-15","Biospecimen Type","40a181e8-bf1d-4e3b-9130-d12c1242fbd9"
"Code","C49487","Code_260","http://www.cdisc.org","2023-12-15","No","85118afb-f22c-480b-8f08-3a0a34ec8754"
"Code","C49488","Code_261","http://www.cdisc.org","2023-12-15","Yes","ce87ec2e-1469-45dd-8fec-d981d7a537e6"
"Code","C83309","Code_262","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","a4b8f5b4-7e60-49c1-897d-b4e3b8b4282e"
"Code","C64433","Code_263","http://www.cdisc.org","2023-12-15","ALT","b306bb6a-93e3-423e-884d-3d1e9ee21618"
"Code","C64431","Code_264","http://www.cdisc.org","2023-12-15","ALB","e0c3443e-a2c7-4a92-acf2-c51f546bd8b8"
"Code","C36292","Code_265","http://www.cdisc.org","2023-12-15","Laboratory Test Result","137218b6-72c6-4936-8d89-22f494a38611"
"Code","C70713","Code_266","http://www.cdisc.org","2023-12-15","Biospecimen Type","507372ed-e70e-4b56-a1be-4e6b72a37639"
"Code","C49487","Code_267","http://www.cdisc.org","2023-12-15","No","f9d4fe91-a84f-4ab9-aaf4-9799b3d5a66e"
"Code","C49488","Code_268","http://www.cdisc.org","2023-12-15","Yes","dfb28588-d441-410e-9d40-ce1b7c682648"
"Code","C83309","Code_269","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","bb70abbe-bfaf-4eb6-a3fa-369cab6d297a"
"Code","C64431","Code_270","http://www.cdisc.org","2023-12-15","ALB","d092e471-d14b-4a8e-b84a-46860aa5fd1d"
"Code","C64432","Code_271","http://www.cdisc.org","2023-12-15","ALP","7b170ea6-b31e-4eea-9a27-92328399ea95"
"Code","C36292","Code_272","http://www.cdisc.org","2023-12-15","Laboratory Test Result","b34bf777-79ae-438a-b3af-93b957b55245"
"Code","C67456","Code_273","http://www.cdisc.org","2023-12-15","Unit per Liter","1037f713-787d-4c47-a965-8b135223e1d2"
"Code","C67397","Code_274","http://www.cdisc.org","2023-12-15","Microkatal per Liter","90422505-9737-407c-9dd1-e04edc7e89b6"
"Code","C67376","Code_275","http://www.cdisc.org","2023-12-15","International Unit per Liter","2d8e9728-8aa3-4f58-acbb-29340abb1a19"
"Code","C67365","Code_276","http://www.cdisc.org","2023-12-15","Unit of Catalytic Activity Concentration","8d25bfb4-ad58-47f5-9613-00dfcbea0227"
"Code","C70713","Code_277","http://www.cdisc.org","2023-12-15","Biospecimen Type","8115b1c1-45fe-423d-a50c-4db201be5873"
"Code","C49487","Code_278","http://www.cdisc.org","2023-12-15","No","a344207f-7f62-4978-9f5d-f9d47e04f13f"
"Code","C49488","Code_279","http://www.cdisc.org","2023-12-15","Yes","356ec0f3-5e7e-436d-86eb-28c7e2e80e77"
"Code","C83309","Code_280","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","b460e3d4-2927-4665-b931-c003ea16c879"
"Code","C64432","Code_281","http://www.cdisc.org","2023-12-15","ALP","090855d3-e85c-4229-938d-8be7d63d6786"
"Code","C64467","Code_282","http://www.cdisc.org","2023-12-15","AST","e5524327-4df0-4c51-a054-3887a46643a9"
"Code","C36292","Code_283","http://www.cdisc.org","2023-12-15","Laboratory Test Result","a6db9e78-9e9d-4711-aaef-c6f7a7c860a5"
"Code","C67456","Code_284","http://www.cdisc.org","2023-12-15","Unit per Liter","0bb71f1b-94c0-4e0d-91e8-40c28f52ee59"
"Code","C67397","Code_285","http://www.cdisc.org","2023-12-15","Microkatal per Liter","eed803a3-6987-4947-b053-92e0bbc7aec2"
"Code","C67376","Code_286","http://www.cdisc.org","2023-12-15","International Unit per Liter","5d6bba24-8160-4250-9e31-21a26bac5201"
"Code","C67365","Code_287","http://www.cdisc.org","2023-12-15","Unit of Catalytic Activity Concentration","e9cc59ac-4d30-4249-85cc-7ba2e5e023e3"
"Code","C70713","Code_288","http://www.cdisc.org","2023-12-15","Biospecimen Type","65dfc7f2-b063-417b-b17d-fc189c014772"
"Code","C49487","Code_289","http://www.cdisc.org","2023-12-15","No","d3815b0a-44cb-48fa-a8d9-cc740929a47a"
"Code","C49488","Code_290","http://www.cdisc.org","2023-12-15","Yes","2cffe548-ae22-4e55-a083-72b883a14ce5"
"Code","C83309","Code_291","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","435cbadb-ee3f-4442-95cb-11fba5022f8b"
"Code","C64467","Code_292","http://www.cdisc.org","2023-12-15","AST","09c09e8c-2cbf-4703-b745-8626d9714a56"
"Code","C64547","Code_293","http://www.cdisc.org","2023-12-15","CREAT","e56b7bba-2b15-45b1-99cb-b6b91ea8be94"
"Code","C36292","Code_294","http://www.cdisc.org","2023-12-15","Laboratory Test Result","2c9c0151-d314-4d0f-96d2-27541870a8fa"
"Code","C67015","Code_295","http://www.cdisc.org","2023-12-15","Milligram per Deciliter","ef3ac94c-8e0f-4859-a158-967c7ea47abf"
"Code","C64572","Code_296","http://www.cdisc.org","2023-12-15","Microgram per Milliliter","4e171a74-37e8-466f-96a8-ec1d9953d475"
"Code","C64387","Code_297","http://www.cdisc.org","2023-12-15","Millimole per Liter","624feca3-f9c3-4bb0-a1da-77778d186c3a"
"Code","C48508","Code_298","http://www.cdisc.org","2023-12-15","Micromole per Liter","7d15ed78-a442-4401-a34c-f6185b6b74fc"
"Code","C48207","Code_299","http://www.cdisc.org","2023-12-15","Unit of Concentration","6a353765-9171-481c-a527-37731c77d305"
"Code","C70713","Code_300","http://www.cdisc.org","2023-12-15","Biospecimen Type","cfd007ad-f7a0-49d7-84fd-601cdd90cd02"
"Code","C49487","Code_301","http://www.cdisc.org","2023-12-15","No","f35fdcfd-b917-4a16-8a70-d7f3f5cbaecc"
"Code","C49488","Code_302","http://www.cdisc.org","2023-12-15","Yes","86d4cf14-1b4a-4c18-8cba-656352ec9808"
"Code","C83309","Code_303","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","4610d611-26bb-4094-b23e-0f589119d99a"
"Code","C64547","Code_304","http://www.cdisc.org","2023-12-15","CREAT","5a148dba-8e35-4f18-bfb7-dbd791e1f539"
"Code","C64853","Code_305","http://www.cdisc.org","2023-12-15","K","1b0b3602-37e9-4e88-a2a8-6c9f0dbf7067"
"Code","C36292","Code_306","http://www.cdisc.org","2023-12-15","Laboratory Test Result","e8beaa87-87b0-4ee7-8051-fa0664503014"
"Code","C67474","Code_307","http://www.cdisc.org","2023-12-15","Milliequivalent per Liter","d779ef83-8d85-4cc4-a103-43337aff54f9"
"Code","C67473","Code_308","http://www.cdisc.org","2023-12-15","Milliequivalent per Deciliter","f12dafca-0805-41e9-846b-4c5ec5ae256a"
"Code","C64387","Code_309","http://www.cdisc.org","2023-12-15","Millimole per Liter","767558b6-df2c-4b3a-ac2e-bacb69426379"
"Code","C64567","Code_310","http://www.cdisc.org","2023-12-15","Molarity Unit","358b4dcf-6964-4f0b-b75c-81ae4c63615c"
"Code","C70713","Code_311","http://www.cdisc.org","2023-12-15","Biospecimen Type","8a0c5367-383a-4c83-9416-2defb130488e"
"Code","C49487","Code_312","http://www.cdisc.org","2023-12-15","No","1fffaef5-faf5-4171-8e59-d474ef5b6f7a"
"Code","C49488","Code_313","http://www.cdisc.org","2023-12-15","Yes","e88cb64c-a3e3-4559-b6b1-a502578d1d31"
"Code","C83309","Code_314","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","bf4de9ba-b785-476e-9958-373d7b6dd5a1"
"Code","C64853","Code_315","http://www.cdisc.org","2023-12-15","K","56ac1345-b3d3-4a6f-bec1-d6425f7e1b28"
"Code","C64809","Code_316","http://www.cdisc.org","2023-12-15","SODIUM","9ed416c8-0886-408b-ac06-05d60ee8235a"
"Code","C36292","Code_317","http://www.cdisc.org","2023-12-15","Laboratory Test Result","4573f839-75ef-4ba0-a109-b376569f6822"
"Code","C67474","Code_318","http://www.cdisc.org","2023-12-15","Milliequivalent per Liter","1bee38b6-6d78-43f0-b01f-813517b9a925"
"Code","C67473","Code_319","http://www.cdisc.org","2023-12-15","Milliequivalent per Deciliter","7c604c3b-aa56-4b3c-9b84-ca38f975ee48"
"Code","C64387","Code_320","http://www.cdisc.org","2023-12-15","Millimole per Liter","878bb1b6-57af-4a75-b2e8-cd41683cfd5f"
"Code","C64567","Code_321","http://www.cdisc.org","2023-12-15","Molarity Unit","2d978062-8641-4294-ab33-411f7df006d4"
"Code","C70713","Code_322","http://www.cdisc.org","2023-12-15","Biospecimen Type","95f9f22c-dc8e-4fcd-87af-e800dadf73b1"
"Code","C49487","Code_323","http://www.cdisc.org","2023-12-15","No","1b68c069-a408-4e94-8163-dc8c3b068886"
"Code","C49488","Code_324","http://www.cdisc.org","2023-12-15","Yes","e372e954-fd1d-4adb-8220-d4538a009324"
"Code","C83309","Code_325","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","b01b17c7-86e8-49a8-b91e-ac0414fc1a1d"
"Code","C64809","Code_326","http://www.cdisc.org","2023-12-15","SODIUM","f772f1f4-2316-432c-9e84-63dc465e48b1"
"Code","C25298","Code_327","http://www.cdisc.org","2023-12-15","SYSBP","531511f5-3620-455e-a2ef-b515bf2efc2c"
"Code","C77140","Code_328","http://www.cdisc.org","2023-12-15","Clinical Test Result","b0b4a891-71ff-4c00-a375-79ed7da728b0"
"Code","C49669","Code_329","http://www.cdisc.org","2023-12-15","Unit of Pressure","193685fa-0cf4-4fa9-a36d-770e7ab35052"
"Code","C62122","Code_330","http://www.cdisc.org","2023-12-15","Sitting","a9ea3378-2d1d-43fa-aedf-f2ba9946aa83"
"Code","C62166","Code_331","http://www.cdisc.org","2023-12-15","Standing","16f29fb9-d229-4af8-ae59-c69befed43f7"
"Code","C62167","Code_332","http://www.cdisc.org","2023-12-15","Supine Position","66a6c189-f4d4-499a-b17e-49e77f5a4bc2"
"Code","C62164","Code_333","http://www.cdisc.org","2023-12-15","Body Position","8a675217-7b09-45bd-bdf8-b2205b6590d6"
"Code","C12681","Code_334","http://www.cdisc.org","2023-12-15","Brachial Artery","c034224a-0bf9-40a2-8796-15f574daba3b"
"Code","C12687","Code_335","http://www.cdisc.org","2023-12-15","Common Carotid Artery","7e70ed43-1ce9-4ce1-804a-9be396293f65"
"Code","C32478","Code_336","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","a432c331-a887-4038-a2e0-d809459ff8ac"
"Code","C12715","Code_337","http://www.cdisc.org","2023-12-15","Femoral Artery","dc12f016-991d-4402-b956-bc77428cbbc1"
"Code","C12838","Code_338","http://www.cdisc.org","2023-12-15","Radial Artery","29aef207-5351-407b-a22f-48d50cf10a3f"
"Code","C13717","Code_339","http://www.cdisc.org","2023-12-15","Anatomic Site","6cb6aa76-7d34-406b-bf8d-f61c5f09e269"
"Code","C25229","Code_340","http://www.cdisc.org","2023-12-15","Left","cfd712e5-99bf-43fa-b6ca-1b6789b7a661"
"Code","C25228","Code_341","http://www.cdisc.org","2023-12-15","Right","6b6906af-8582-4d79-bb39-d5f75a2d5ab4"
"Code","C25185","Code_342","http://www.cdisc.org","2023-12-15","Laterality","6b14aa64-dfa1-4a9f-bd92-3199a2962099"
"Code","C25298","Code_343","http://www.cdisc.org","2023-12-15","SYSBP","76980bf8-42c5-43ba-ba7f-a8e5e2553c42"
"Code","C25299","Code_344","http://www.cdisc.org","2023-12-15","DIABP","cd1826f5-ec36-48b3-ac30-a6230e2a0e67"
"Code","C77140","Code_345","http://www.cdisc.org","2023-12-15","Clinical Test Result","8ff54aad-ad26-4a68-b58c-ddef9214591e"
"Code","C49669","Code_346","http://www.cdisc.org","2023-12-15","Unit of Pressure","6045dfc8-3f7f-4bae-8733-497e5f6b08d5"
"Code","C62122","Code_347","http://www.cdisc.org","2023-12-15","Sitting","4a7f2f47-061a-458d-b924-e1ff605e8133"
"Code","C62166","Code_348","http://www.cdisc.org","2023-12-15","Standing","1f94201b-0bee-4c8f-a492-e213f6cd6e62"
"Code","C62167","Code_349","http://www.cdisc.org","2023-12-15","Supine Position","cbc4d878-2248-41a5-b207-49509ed6e2c6"
"Code","C62164","Code_350","http://www.cdisc.org","2023-12-15","Body Position","436695b6-9fa2-48ca-ba94-ccdb7b9c90a3"
"Code","C12681","Code_351","http://www.cdisc.org","2023-12-15","Brachial Artery","6787fb98-06a1-449f-ac23-806df5a8a7ea"
"Code","C12687","Code_352","http://www.cdisc.org","2023-12-15","Common Carotid Artery","4a100338-18ad-4cef-9a19-2395d506ffd4"
"Code","C32478","Code_353","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","a9b80493-ed37-41cc-b51b-cb88ead8f431"
"Code","C12715","Code_354","http://www.cdisc.org","2023-12-15","Femoral Artery","9079a028-3ac5-4820-a909-4e83b58716a4"
"Code","C12838","Code_355","http://www.cdisc.org","2023-12-15","Radial Artery","a8981910-227b-4c0e-a6b8-aa40a9bee228"
"Code","C13717","Code_356","http://www.cdisc.org","2023-12-15","Anatomic Site","4f727e7b-a5dd-4adf-af86-964f1784736c"
"Code","C25229","Code_357","http://www.cdisc.org","2023-12-15","Left","efe6e251-e131-43ca-943e-b171a14016ef"
"Code","C25228","Code_358","http://www.cdisc.org","2023-12-15","Right","5b7c8bfa-2b07-4251-ab14-98d886c0bd73"
"Code","C25185","Code_359","http://www.cdisc.org","2023-12-15","Laterality","02ccecff-786a-4c0d-91d5-316b1578156b"
"Code","C25299","Code_360","http://www.cdisc.org","2023-12-15","DIABP","4895b7eb-e0c5-42c9-a376-18afd1fa648e"
"Code","C49677","Code_361","http://www.cdisc.org","2023-12-15","HR","17acd884-e826-4d9e-b489-22d0bf0607d5"
"Code","C77140","Code_362","http://www.cdisc.org","2023-12-15","Clinical Test Result","fc9d58b0-611e-44bb-b308-e89b5e0151ca"
"Code","C73688","Code_363","http://www.cdisc.org","2023-12-15","Count per Minute","eb31c458-069b-49cf-beeb-bf7f1cd049b3"
"Code","C62122","Code_364","http://www.cdisc.org","2023-12-15","Sitting","7964186f-bfe8-49bd-b4f8-96199f1593d4"
"Code","C62166","Code_365","http://www.cdisc.org","2023-12-15","Standing","ec047ac9-4f1c-4a57-b87a-e03358da1fc7"
"Code","C62167","Code_366","http://www.cdisc.org","2023-12-15","Supine Position","add91e0b-2c3c-42b3-8aee-9c251688d5e7"
"Code","C62164","Code_367","http://www.cdisc.org","2023-12-15","Body Position","3a945ea3-cf37-4bd2-8fcc-565ade4544de"
"Code","C12681","Code_368","http://www.cdisc.org","2023-12-15","Brachial Artery","a8b4ddfe-cb61-4b8b-9920-7bcc10d0e411"
"Code","C12687","Code_369","http://www.cdisc.org","2023-12-15","Common Carotid Artery","10a93966-502e-46ba-bc84-9f9b8ec7fcc8"
"Code","C32478","Code_370","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","6f75e725-f10a-4bda-9944-4accccace12b"
"Code","C12715","Code_371","http://www.cdisc.org","2023-12-15","Femoral Artery","4f475804-b2ef-462a-9571-3778e53af0d6"
"Code","C12838","Code_372","http://www.cdisc.org","2023-12-15","Radial Artery","a83b6c4d-5197-4a51-9db0-375e74e0fead"
"Code","C13717","Code_373","http://www.cdisc.org","2023-12-15","Anatomic Site","32a7d055-c8f3-45c2-bd6f-e2479fc3bfa4"
"Code","C25229","Code_374","http://www.cdisc.org","2023-12-15","Left","682bf791-e02b-4555-aabf-280c513c2fd8"
"Code","C25228","Code_375","http://www.cdisc.org","2023-12-15","Right","f6759fa2-f209-432d-918a-c121d128fcc6"
"Code","C25185","Code_376","http://www.cdisc.org","2023-12-15","Laterality","953f069c-0ab1-4ffd-b1ee-44615b262918"
"Code","C49677","Code_377","http://www.cdisc.org","2023-12-15","HR","92fe9870-cded-4f9d-a146-ed1631a1e459"
