"code","codeSystemVersion","instanceType","uuid:ID","id","decode","codeSystem"
"C48275","2023-12-15","Code","3e9864ff-b0d9-404e-b01f-57f654c6bf80","Code_172","Death Related to Adverse Event","http://www.cdisc.org"
"C49487","2023-12-15","Code","1f76341b-280a-4122-a672-1c16c07d8e25","Code_173","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","117686cc-f338-46d2-94fb-7d94e4222dd8","Code_174","Yes","http://www.cdisc.org"
"C83052","2023-12-15","Code","b0cc8bcd-2613-413c-9a17-701bcd9cfb79","Code_175","Adverse Event associated with Hospitalization","http://www.cdisc.org"
"C49487","2023-12-15","Code","e73dc8ef-68d0-4637-954f-4d6ae86f53b5","Code_176","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","002fa877-8afc-4c9d-87ad-139742cfd6f4","Code_177","Yes","http://www.cdisc.org"
"C84266","2023-12-15","Code","a12ea7e4-5610-4991-97f7-008a749e27b8","Code_178","Life Threatening Adverse Event","http://www.cdisc.org"
"C49487","2023-12-15","Code","c4d9e4e7-5bc7-4f46-8202-462eaf9d8fe4","Code_179","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","f5957408-2c13-4fc7-a0a7-31677e78d4ba","Code_180","Yes","http://www.cdisc.org"
"C83214","2023-12-15","Code","f75929e8-c68d-4d10-b6cb-bc95ba517aa2","Code_181","Adverse Event Occurred with Overdose","http://www.cdisc.org"
"C49487","2023-12-15","Code","809949ce-590b-4121-9b2b-120c8a6aa1f0","Code_182","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","52595178-b0da-4825-8aff-b008a8af4558","Code_183","Yes","http://www.cdisc.org"
"C83053","2023-12-15","Code","de5f8991-9ca1-4577-bbd7-d32533fff365","Code_184","Adverse Event Associated with Serious Medical Event","http://www.cdisc.org"
"C49487","2023-12-15","Code","47cce8af-f782-452a-ae88-6032eed6ad8e","Code_185","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","52715175-2fcb-44be-8e52-aa9e61d49ca8","Code_186","Yes","http://www.cdisc.org"
"C83199","2023-12-15","Code","a8d8ad48-8e31-43e9-a54e-4e35e1c697f5","Code_187","Adverse Event Concomitant Treatment","http://www.cdisc.org"
"C83215","2023-12-15","Code","3f66c9f0-a58b-43a3-aaab-e37d549aa609","Code_188","Adverse Event Start Date Time","http://www.cdisc.org"
"C83201","2023-12-15","Code","e16d26f3-cdd3-410a-b23b-f0df4f00bb97","Code_189","Adverse Event End Date Time","http://www.cdisc.org"
"C179175","2023-12-15","Code","fab56907-6bf9-4580-9c12-5e2b7af12c3d","Code_190","Solicited Adverse Event","http://www.cdisc.org"
"C25298","2023-12-15","Code","deb7deba-3410-47e4-9e03-31185234174e","Code_191","SYSBP","http://www.cdisc.org"
"C77140","2023-12-15","Code","90249f7f-cf15-448c-9314-f5e6517db1fa","Code_192","Clinical Test Result","http://www.cdisc.org"
"C49669","2023-12-15","Code","e2a2c52d-0106-4fb0-a310-1de17ed98128","Code_193","Unit of Pressure","http://www.cdisc.org"
"C62122","2023-12-15","Code","b608af11-f752-48a5-8223-e5b296858a4d","Code_194","Sitting","http://www.cdisc.org"
"C62166","2023-12-15","Code","85f3cb0a-e8bf-471a-9274-3225e2742643","Code_195","Standing","http://www.cdisc.org"
"C62167","2023-12-15","Code","5fc80487-ee2d-44c4-a5ff-93f77fce9da6","Code_196","Supine Position","http://www.cdisc.org"
"C62164","2023-12-15","Code","76c4e0ef-a50d-47c6-af3b-a67b4b0a2bd9","Code_197","Body Position","http://www.cdisc.org"
"C12681","2023-12-15","Code","df1d04ab-7c31-46df-9bd6-918e975bcb73","Code_198","Brachial Artery","http://www.cdisc.org"
"C12687","2023-12-15","Code","24f7c50b-f062-410f-8076-46a6b01a8cf4","Code_199","Common Carotid Artery","http://www.cdisc.org"
"C32478","2023-12-15","Code","37237111-4b1e-4275-b97e-b2ae558c7906","Code_200","Dorsalis Pedis Artery","http://www.cdisc.org"
"C12715","2023-12-15","Code","e02a7089-c8dc-4eca-9145-b8a0a6383ca8","Code_201","Femoral Artery","http://www.cdisc.org"
"C12838","2023-12-15","Code","dd2abc20-6e55-4732-bb50-1d3b987e98f8","Code_202","Radial Artery","http://www.cdisc.org"
"C13717","2023-12-15","Code","fb8b5530-1fef-4857-9c6c-94c1b6b50d64","Code_203","Anatomic Site","http://www.cdisc.org"
"C25229","2023-12-15","Code","085c86cf-08dd-40ad-82d6-f5e8aebecadc","Code_204","Left","http://www.cdisc.org"
"C25228","2023-12-15","Code","b7a8624b-22c9-4a0c-acb4-cb565a824686","Code_205","Right","http://www.cdisc.org"
"C25185","2023-12-15","Code","68bc98a5-5339-4563-8acf-7e5969fda3c1","Code_206","Laterality","http://www.cdisc.org"
"C25298","2023-12-15","Code","533a97b9-e8d4-4ab6-a9dd-cd2a430a4d32","Code_207","SYSBP","http://www.cdisc.org"
"C25299","2023-12-15","Code","664cc2bf-5fc5-453b-81f0-3e48ad69d30c","Code_208","DIABP","http://www.cdisc.org"
"C77140","2023-12-15","Code","f2a40a46-4382-4e60-a575-87672d541336","Code_209","Clinical Test Result","http://www.cdisc.org"
"C49669","2023-12-15","Code","73a397f8-ffd4-4887-8d44-353705582a3a","Code_210","Unit of Pressure","http://www.cdisc.org"
"C62122","2023-12-15","Code","73a7e3b7-55bf-4e62-86a1-4ff5ce20e07e","Code_211","Sitting","http://www.cdisc.org"
"C62166","2023-12-15","Code","80005748-796b-42fb-91e1-47436ca2d66f","Code_212","Standing","http://www.cdisc.org"
"C62167","2023-12-15","Code","dd3e8647-95ca-4c6f-acbb-ab0f175d1c9d","Code_213","Supine Position","http://www.cdisc.org"
"C62164","2023-12-15","Code","ed79f3ca-c3e1-4db0-895b-8f6e8baaf1fa","Code_214","Body Position","http://www.cdisc.org"
"C12681","2023-12-15","Code","b0293a99-89f6-4a0c-b24c-ddaa20002ce2","Code_215","Brachial Artery","http://www.cdisc.org"
"C12687","2023-12-15","Code","57310244-5b58-4193-8c6e-d87faed968d2","Code_216","Common Carotid Artery","http://www.cdisc.org"
"C32478","2023-12-15","Code","cdec3901-1491-4039-a687-bf1bc355dbdb","Code_217","Dorsalis Pedis Artery","http://www.cdisc.org"
"C12715","2023-12-15","Code","04e85a1b-0037-4a5f-9126-6004e11b99e8","Code_218","Femoral Artery","http://www.cdisc.org"
"C12838","2023-12-15","Code","2f6b0a88-03a5-45a9-8743-95aa0de94d2b","Code_219","Radial Artery","http://www.cdisc.org"
"C13717","2023-12-15","Code","0c4a12fe-7d26-4d54-86e4-750cb1e1ea0c","Code_220","Anatomic Site","http://www.cdisc.org"
"C25229","2023-12-15","Code","2f9a5754-2b5d-4421-b1fe-4667b5570d12","Code_221","Left","http://www.cdisc.org"
"C25228","2023-12-15","Code","eb992802-e5c8-4167-939c-a2d84ad71f8f","Code_222","Right","http://www.cdisc.org"
"C25185","2023-12-15","Code","cd98658b-35f1-4d78-a7bf-b4db7df05ca9","Code_223","Laterality","http://www.cdisc.org"
"C25299","2023-12-15","Code","79db183c-d2a4-46c2-95c1-abc8e4d36cf6","Code_224","DIABP","http://www.cdisc.org"
"C174446","2023-12-15","Code","2deb0932-9bde-4d2a-930a-56fb58ec40cf","Code_225","TEMP","http://www.cdisc.org"
"C77140","2023-12-15","Code","8594a0c6-dd62-4caa-80a8-fa6397c83c8c","Code_226","Clinical Test Result","http://www.cdisc.org"
"C42559","2023-12-15","Code","8a23cfc4-a4ab-4c43-84e8-2240cb5aef6d","Code_227","Degree Celsius","http://www.cdisc.org"
"C44277","2023-12-15","Code","6383471c-b015-47e5-bed3-739e29019e18","Code_228","Degree Fahrenheit","http://www.cdisc.org"
"C42537","2023-12-15","Code","ad873648-6439-4b52-b6f1-15b390a0a788","Code_229","Kelvin","http://www.cdisc.org"
"C44276","2023-12-15","Code","4afe396e-5cf1-4896-a369-83d438a4954a","Code_230","Unit of Temperature","http://www.cdisc.org"
"C12674","2023-12-15","Code","cb61ac9e-d42c-4cb5-9202-ef0131bea5aa","Code_231","Axilla","http://www.cdisc.org"
"C12394","2023-12-15","Code","e8005161-2329-41ac-84a7-cb9f9e73ddc2","Code_232","Ear","http://www.cdisc.org"
"C89803","2023-12-15","Code","22af21fc-43c2-47ab-a662-e30e656636fa","Code_233","Forehead","http://www.cdisc.org"
"C12421","2023-12-15","Code","4547e822-d8e1-42ed-b93e-581bf82abd81","Code_234","Oral Cavity","http://www.cdisc.org"
"C12390","2023-12-15","Code","11431eec-11cd-4438-b98f-8ba6244ef7c2","Code_235","Rectum","http://www.cdisc.org"
"C13717","2023-12-15","Code","b00ba360-4b55-45c7-b1ae-b7c42f80b1df","Code_236","Anatomic Site","http://www.cdisc.org"
"C174446","2023-12-15","Code","9e11b160-63b6-439b-955f-168bbe1446b5","Code_237","TEMP","http://www.cdisc.org"
"C25208","2023-12-15","Code","3d7903b5-06fc-4c80-bd00-a248b06dec9c","Code_238","WEIGHT","http://www.cdisc.org"
"C77140","2023-12-15","Code","23886b92-53de-46fe-930b-608e31ada52c","Code_239","Clinical Test Result","http://www.cdisc.org"
"C48531","2023-12-15","Code","67102520-814c-4470-ba2c-6decb8d8ec3b","Code_240","Pound","http://www.cdisc.org"
"C48155","2023-12-15","Code","93dc30bb-ffff-42b6-8192-b3a3fcd44b48","Code_241","Gram","http://www.cdisc.org"
"C28252","2023-12-15","Code","901b0367-dbbe-44cd-9c84-2736a483f414","Code_242","Kilogram","http://www.cdisc.org"
"C48208","2023-12-15","Code","bb235a74-b847-40b6-97ae-d571783d6031","Code_243","Unit of Weight","http://www.cdisc.org"
"C25208","2023-12-15","Code","5b2aa580-4915-4167-93ef-6a31d86daf73","Code_244","WEIGHT","http://www.cdisc.org"
"C25347","2023-12-15","Code","49ad5a4c-4f7b-4962-bece-81ba155a176e","Code_245","HEIGHT","http://www.cdisc.org"
"C77140","2023-12-15","Code","f3dc1dae-caba-45d0-88fc-6c51a23e0267","Code_246","Clinical Test Result","http://www.cdisc.org"
"C49668","2023-12-15","Code","3221453c-8aad-43ee-8188-7e7d02defc90","Code_247","Centimeter","http://www.cdisc.org"
"C48500","2023-12-15","Code","c42082a5-a2bd-45bc-9c42-265a1a9f1cb6","Code_248","Inch","http://www.cdisc.org"
"C41139","2023-12-15","Code","62641b0d-fb7a-4129-8ab6-dc4cbf8b6279","Code_249","Meter","http://www.cdisc.org"
"C168688","2023-12-15","Code","1a9dfe29-bfd1-4887-bcb2-4c790616ec94","Code_250","Unit of Height","http://www.cdisc.org"
"C25347","2023-12-15","Code","9527e123-a3ee-4a14-8332-e1b03e62abb0","Code_251","HEIGHT","http://www.cdisc.org"
"C64433","2023-12-15","Code","bf6e59ce-4beb-45bd-a30c-b2bee4a736d7","Code_252","ALT","http://www.cdisc.org"
"C36292","2023-12-15","Code","3b9e9d61-317c-4124-bbf8-475a8531b602","Code_253","Laboratory Test Result","http://www.cdisc.org"
"C67456","2023-12-15","Code","b50d332b-7eff-473d-8716-d1d7d78dd64f","Code_254","Unit per Liter","http://www.cdisc.org"
"C67397","2023-12-15","Code","9199b1cb-3cf8-4605-a00e-45326582e0a4","Code_255","Microkatal per Liter","http://www.cdisc.org"
"C67376","2023-12-15","Code","c09eb24f-0169-4124-8bbd-cc4bff3a4924","Code_256","International Unit per Liter","http://www.cdisc.org"
"C70510","2023-12-15","Code","81b7ce94-d9db-493c-bd28-79cbcbd0d4ca","Code_257","Nanokatal per Liter","http://www.cdisc.org"
"C67365","2023-12-15","Code","989c046c-ff99-4cf0-9a52-b2105635b725","Code_258","Unit of Catalytic Activity Concentration","http://www.cdisc.org"
"C70713","2023-12-15","Code","05029890-cc75-496b-83fa-1d68539768bb","Code_259","Biospecimen Type","http://www.cdisc.org"
"C49487","2023-12-15","Code","fa5cc5b9-7e73-4dc4-a446-5a8a0cf09d16","Code_260","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","2161d81e-bbc2-43c7-b4e1-7d4f6caf0733","Code_261","Yes","http://www.cdisc.org"
"C83309","2023-12-15","Code","27505d73-427b-49a7-a362-c9eaeb96e747","Code_262","Laboratory Test Fasting Status","http://www.cdisc.org"
"C64433","2023-12-15","Code","42bbce71-15b9-408e-9f9e-88d7ec8996ec","Code_263","ALT","http://www.cdisc.org"
"C64431","2023-12-15","Code","2fcb9e4e-2c51-4343-afd6-654485deee5f","Code_264","ALB","http://www.cdisc.org"
"C36292","2023-12-15","Code","c5178cb5-fcc2-4cce-8458-6b2edfc1741f","Code_265","Laboratory Test Result","http://www.cdisc.org"
"C70713","2023-12-15","Code","cea7d323-43a9-4498-9a39-dd4b9e2917e9","Code_266","Biospecimen Type","http://www.cdisc.org"
"C49487","2023-12-15","Code","f9df92b9-2419-45f5-b180-fed7d4a00d05","Code_267","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","60515a59-3bd6-4fbb-8602-e9cdad879660","Code_268","Yes","http://www.cdisc.org"
"C83309","2023-12-15","Code","b4b6af1b-8a5e-4e56-82dc-4193f3c4c1be","Code_269","Laboratory Test Fasting Status","http://www.cdisc.org"
"C64431","2023-12-15","Code","e6388171-b1fe-4cd0-836e-920a33a64d3c","Code_270","ALB","http://www.cdisc.org"
"C64432","2023-12-15","Code","ab7caa99-382b-4d9b-bc38-e17bec067469","Code_271","ALP","http://www.cdisc.org"
"C36292","2023-12-15","Code","3d0296d8-ee2a-455c-a5fa-fccac7c015d6","Code_272","Laboratory Test Result","http://www.cdisc.org"
"C67456","2023-12-15","Code","f94e5063-6713-40ac-aa12-1a8e8707a32f","Code_273","Unit per Liter","http://www.cdisc.org"
"C67397","2023-12-15","Code","903e9c12-e30f-48e0-bedf-3cdfe6a1c3bf","Code_274","Microkatal per Liter","http://www.cdisc.org"
"C67376","2023-12-15","Code","ed9f61be-9a49-4154-a2fc-6ef3dd3af590","Code_275","International Unit per Liter","http://www.cdisc.org"
"C67365","2023-12-15","Code","693b5c5c-9338-45e5-9e26-9c5ea2da3c08","Code_276","Unit of Catalytic Activity Concentration","http://www.cdisc.org"
"C70713","2023-12-15","Code","1d8a59c1-22c4-4150-9fc6-7f83fba0f09d","Code_277","Biospecimen Type","http://www.cdisc.org"
"C49487","2023-12-15","Code","720c0d38-a167-426c-8e6a-402f05607b7f","Code_278","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","c68e7026-1029-4183-89e0-b4d5294b4afc","Code_279","Yes","http://www.cdisc.org"
"C83309","2023-12-15","Code","e57b6f48-1e52-4b09-8f69-a9dbc2783644","Code_280","Laboratory Test Fasting Status","http://www.cdisc.org"
"C64432","2023-12-15","Code","9745daf7-5ef9-4c42-b2f0-f9f0dd3b40d9","Code_281","ALP","http://www.cdisc.org"
"C64467","2023-12-15","Code","6b1dbef8-d494-441a-8169-11ec207533e5","Code_282","AST","http://www.cdisc.org"
"C36292","2023-12-15","Code","32ff9670-2f08-4cd6-b8c3-62b8e9c914f9","Code_283","Laboratory Test Result","http://www.cdisc.org"
"C67456","2023-12-15","Code","d5551642-e8bc-43b5-8444-f615c8325bec","Code_284","Unit per Liter","http://www.cdisc.org"
"C67397","2023-12-15","Code","e12fa79f-3c26-4a90-a591-d5825aa8231a","Code_285","Microkatal per Liter","http://www.cdisc.org"
"C67376","2023-12-15","Code","e427f6fe-85b0-4e47-bc3b-c75f0371b3ce","Code_286","International Unit per Liter","http://www.cdisc.org"
"C67365","2023-12-15","Code","6d750983-965e-4f3a-aafe-041810c94b74","Code_287","Unit of Catalytic Activity Concentration","http://www.cdisc.org"
"C70713","2023-12-15","Code","a638c2f0-eb7a-46b1-94cb-42bdf3751167","Code_288","Biospecimen Type","http://www.cdisc.org"
"C49487","2023-12-15","Code","dd7e88cb-7fdf-4bda-b2aa-97f96441205c","Code_289","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","44a1f264-cf97-40fb-81d3-f6037bb50b9d","Code_290","Yes","http://www.cdisc.org"
"C83309","2023-12-15","Code","76f9ff9d-866e-48a5-b5e2-591e1e594707","Code_291","Laboratory Test Fasting Status","http://www.cdisc.org"
"C64467","2023-12-15","Code","80aebea1-47d3-4862-8b09-b5aee936b44e","Code_292","AST","http://www.cdisc.org"
"C64547","2023-12-15","Code","b24554e0-dfcf-4ec5-8b3f-e98ff5829d99","Code_293","CREAT","http://www.cdisc.org"
"C36292","2023-12-15","Code","990d9e8b-702e-4bc3-98de-d7b06ac09d4c","Code_294","Laboratory Test Result","http://www.cdisc.org"
"C67015","2023-12-15","Code","5e961325-9ea0-4361-8bc4-14496f32f309","Code_295","Milligram per Deciliter","http://www.cdisc.org"
"C64572","2023-12-15","Code","937495a9-d5f9-4c90-8e3f-46708ed5290f","Code_296","Microgram per Milliliter","http://www.cdisc.org"
"C64387","2023-12-15","Code","b5c2d9b2-dd70-4de8-add5-42b3a9296ac6","Code_297","Millimole per Liter","http://www.cdisc.org"
"C48508","2023-12-15","Code","8150c43d-dd6e-4d49-b155-7769cab74d23","Code_298","Micromole per Liter","http://www.cdisc.org"
"C48207","2023-12-15","Code","345a1dc6-53a6-485a-9ac5-0a37213b9a7d","Code_299","Unit of Concentration","http://www.cdisc.org"
"C70713","2023-12-15","Code","e3346169-d931-4b5e-9228-130708715d45","Code_300","Biospecimen Type","http://www.cdisc.org"
"C49487","2023-12-15","Code","93526a99-a68a-4b15-ae0a-aae788ab21b2","Code_301","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","a9c1e173-ebd7-47ee-89db-0049cf710648","Code_302","Yes","http://www.cdisc.org"
"C83309","2023-12-15","Code","90a06d6f-d6f1-4443-a15d-63e5b685fd0d","Code_303","Laboratory Test Fasting Status","http://www.cdisc.org"
"C64547","2023-12-15","Code","a2114765-ffd3-413a-8130-52c71dc49aff","Code_304","CREAT","http://www.cdisc.org"
"C64853","2023-12-15","Code","1c59dfb7-40dc-4d35-bbc0-bbda8c863aa5","Code_305","K","http://www.cdisc.org"
"C36292","2023-12-15","Code","95a07586-6635-4ce4-80a0-940c667d8819","Code_306","Laboratory Test Result","http://www.cdisc.org"
"C67474","2023-12-15","Code","cc885c8a-81a9-46f2-afe9-887141fb5327","Code_307","Milliequivalent per Liter","http://www.cdisc.org"
"C67473","2023-12-15","Code","63f6c128-bc08-430c-b123-effc40a2bafa","Code_308","Milliequivalent per Deciliter","http://www.cdisc.org"
"C64387","2023-12-15","Code","025b24d3-8434-44e1-9cc0-717e6c869b16","Code_309","Millimole per Liter","http://www.cdisc.org"
"C64567","2023-12-15","Code","475795cc-7d6c-4515-af60-1c3f32e65d34","Code_310","Molarity Unit","http://www.cdisc.org"
"C70713","2023-12-15","Code","3cd23287-33ea-4762-82ee-60bf9fe5cc02","Code_311","Biospecimen Type","http://www.cdisc.org"
"C49487","2023-12-15","Code","690030a0-43bc-4337-992d-db979b4471da","Code_312","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","4067bb00-dd78-42a2-a9a2-0fc846933299","Code_313","Yes","http://www.cdisc.org"
"C83309","2023-12-15","Code","7d4b3d19-354f-497e-9373-33e41c3d1081","Code_314","Laboratory Test Fasting Status","http://www.cdisc.org"
"C64853","2023-12-15","Code","b73d5a90-35f0-4cca-92bb-08b3df29ffd6","Code_315","K","http://www.cdisc.org"
"C64809","2023-12-15","Code","7737a67c-aab5-45d8-b1e3-ff663ae556b6","Code_316","SODIUM","http://www.cdisc.org"
"C36292","2023-12-15","Code","779c834e-7fa7-42dd-9d3d-ae979b5a60c5","Code_317","Laboratory Test Result","http://www.cdisc.org"
"C67474","2023-12-15","Code","778eb92a-2220-41b3-8122-5a94368ac95c","Code_318","Milliequivalent per Liter","http://www.cdisc.org"
"C67473","2023-12-15","Code","aea66cde-3d3b-4c2b-b64e-7cda45f5dc0a","Code_319","Milliequivalent per Deciliter","http://www.cdisc.org"
"C64387","2023-12-15","Code","7ed43907-c3de-4446-a83a-e56f579ce0e0","Code_320","Millimole per Liter","http://www.cdisc.org"
"C64567","2023-12-15","Code","286e4301-c1e4-4050-9be2-9a15e9b05066","Code_321","Molarity Unit","http://www.cdisc.org"
"C70713","2023-12-15","Code","d967d004-dfbf-4ef2-ba67-faeb6bda2a91","Code_322","Biospecimen Type","http://www.cdisc.org"
"C49487","2023-12-15","Code","16643e01-b454-4898-b9a4-7e1830940027","Code_323","No","http://www.cdisc.org"
"C49488","2023-12-15","Code","5c40d468-ff37-4f5c-93d7-61627a825c00","Code_324","Yes","http://www.cdisc.org"
"C83309","2023-12-15","Code","7a5c0f8a-4d22-4fff-bb28-57bee04d96da","Code_325","Laboratory Test Fasting Status","http://www.cdisc.org"
"C64809","2023-12-15","Code","f10902ca-22d9-4a26-84bf-fe61a7c640f8","Code_326","SODIUM","http://www.cdisc.org"
"C25298","2023-12-15","Code","7ad16fcd-e6c8-49ca-a208-32367d4ccc69","Code_327","SYSBP","http://www.cdisc.org"
"C77140","2023-12-15","Code","049d210b-b3d7-4fdb-9441-2fcf3eb31aa7","Code_328","Clinical Test Result","http://www.cdisc.org"
"C49669","2023-12-15","Code","e13d2849-ee3d-454a-b098-08e2b4e37b40","Code_329","Unit of Pressure","http://www.cdisc.org"
"C62122","2023-12-15","Code","81f07ae2-df7d-497b-8f64-b3a7454084f2","Code_330","Sitting","http://www.cdisc.org"
"C62166","2023-12-15","Code","b11cbc36-62d2-4cf8-8bf0-4db2a9524156","Code_331","Standing","http://www.cdisc.org"
"C62167","2023-12-15","Code","43e0c356-35bf-41ab-9145-27383d113703","Code_332","Supine Position","http://www.cdisc.org"
"C62164","2023-12-15","Code","29b011a2-0ed1-4ab5-8af9-82d00063511e","Code_333","Body Position","http://www.cdisc.org"
"C12681","2023-12-15","Code","6c42d27f-63e7-4d91-82f8-c4fae872fd5d","Code_334","Brachial Artery","http://www.cdisc.org"
"C12687","2023-12-15","Code","63c5e911-b01f-4dce-aaa0-6964cab389f7","Code_335","Common Carotid Artery","http://www.cdisc.org"
"C32478","2023-12-15","Code","f1fa6246-e929-4e6c-b5ba-f04f781db0d1","Code_336","Dorsalis Pedis Artery","http://www.cdisc.org"
"C12715","2023-12-15","Code","d41d9432-f933-46e7-b924-ecc3521018af","Code_337","Femoral Artery","http://www.cdisc.org"
"C12838","2023-12-15","Code","65a5ec60-b5d5-4ab1-9a4c-db0219c2967e","Code_338","Radial Artery","http://www.cdisc.org"
"C13717","2023-12-15","Code","13a808e2-09da-4114-b069-7df878d3b471","Code_339","Anatomic Site","http://www.cdisc.org"
"C25229","2023-12-15","Code","ea5b2d4e-c759-4df6-99cc-8bbb959fee38","Code_340","Left","http://www.cdisc.org"
"C25228","2023-12-15","Code","ace3f632-9cff-4bfb-b173-d04cca6f9aac","Code_341","Right","http://www.cdisc.org"
"C25185","2023-12-15","Code","de0b9314-8c78-42ed-aa99-fa5046257308","Code_342","Laterality","http://www.cdisc.org"
"C25298","2023-12-15","Code","faa58e88-b4e1-4409-9f41-0e626730976a","Code_343","SYSBP","http://www.cdisc.org"
"C25299","2023-12-15","Code","fb7ff455-ed9b-47e9-b853-78a1e60db16e","Code_344","DIABP","http://www.cdisc.org"
"C77140","2023-12-15","Code","63f906d7-baa4-420b-84bb-ca68227666cc","Code_345","Clinical Test Result","http://www.cdisc.org"
"C49669","2023-12-15","Code","44ae3b72-1913-4549-9f38-9fe68a0ca938","Code_346","Unit of Pressure","http://www.cdisc.org"
"C62122","2023-12-15","Code","edc99e74-5103-4069-9b37-ce1499b75d7e","Code_347","Sitting","http://www.cdisc.org"
"C62166","2023-12-15","Code","26f8fd5c-2938-41f3-928c-73cbbc05c33f","Code_348","Standing","http://www.cdisc.org"
"C62167","2023-12-15","Code","f22e04be-e3e9-48f3-bca7-d33a60ef2d0a","Code_349","Supine Position","http://www.cdisc.org"
"C62164","2023-12-15","Code","d8265c90-a2a4-427b-9548-c067313f0c78","Code_350","Body Position","http://www.cdisc.org"
"C12681","2023-12-15","Code","af37ec61-2b8d-4960-99b0-8405c79c6bbc","Code_351","Brachial Artery","http://www.cdisc.org"
"C12687","2023-12-15","Code","46228360-ef6e-4afc-aea9-23282a37ae72","Code_352","Common Carotid Artery","http://www.cdisc.org"
"C32478","2023-12-15","Code","070d3b41-3a00-48ab-9c2e-bdf976d7d48d","Code_353","Dorsalis Pedis Artery","http://www.cdisc.org"
"C12715","2023-12-15","Code","265baaab-14a9-4a5c-9939-04a4f5354e0f","Code_354","Femoral Artery","http://www.cdisc.org"
"C12838","2023-12-15","Code","a13fcb7f-8628-4431-9808-436253c08e7c","Code_355","Radial Artery","http://www.cdisc.org"
"C13717","2023-12-15","Code","1eba6550-cdcd-48e6-a3b8-f543a73789fc","Code_356","Anatomic Site","http://www.cdisc.org"
"C25229","2023-12-15","Code","d2861c2a-9345-4739-8a3d-3c96125cefce","Code_357","Left","http://www.cdisc.org"
"C25228","2023-12-15","Code","da3db0b3-227b-48e9-a243-5f96eeebcee7","Code_358","Right","http://www.cdisc.org"
"C25185","2023-12-15","Code","346319d7-afcf-4cf2-9f57-ffd79476753a","Code_359","Laterality","http://www.cdisc.org"
"C25299","2023-12-15","Code","5e7316d0-e3ef-43af-93cf-3b2109fc9cc2","Code_360","DIABP","http://www.cdisc.org"
"C49677","2023-12-15","Code","404d226d-e4f0-46eb-b0a4-979bdd369ac2","Code_361","HR","http://www.cdisc.org"
"C77140","2023-12-15","Code","3ba5f47a-1f25-485b-a789-f863509004b5","Code_362","Clinical Test Result","http://www.cdisc.org"
"C73688","2023-12-15","Code","c8bea9c5-3c2e-46b3-980c-944eabef35cd","Code_363","Count per Minute","http://www.cdisc.org"
"C62122","2023-12-15","Code","3f9c8c57-ac52-426d-972c-9c2bbd4046e9","Code_364","Sitting","http://www.cdisc.org"
"C62166","2023-12-15","Code","a55228f5-2d1e-4f0e-8ffb-c3f1429ceeba","Code_365","Standing","http://www.cdisc.org"
"C62167","2023-12-15","Code","e5fa5f3e-12de-46cd-acb6-5e18e5d644bf","Code_366","Supine Position","http://www.cdisc.org"
"C62164","2023-12-15","Code","75140747-5fd8-4886-b84a-3699ee041dd7","Code_367","Body Position","http://www.cdisc.org"
"C12681","2023-12-15","Code","0e0da90c-2697-4788-a9b5-adc2806c015c","Code_368","Brachial Artery","http://www.cdisc.org"
"C12687","2023-12-15","Code","710a1a4b-d32a-4c17-99c6-b71c02da3363","Code_369","Common Carotid Artery","http://www.cdisc.org"
"C32478","2023-12-15","Code","c42586dd-6553-43d5-a72e-04512c7842d7","Code_370","Dorsalis Pedis Artery","http://www.cdisc.org"
"C12715","2023-12-15","Code","1ffbc3cb-d537-41bd-90ae-f3cb6258cc25","Code_371","Femoral Artery","http://www.cdisc.org"
"C12838","2023-12-15","Code","9d9f7544-4596-4f5c-939b-42c2dd06501b","Code_372","Radial Artery","http://www.cdisc.org"
"C13717","2023-12-15","Code","56b6fb68-5aa7-4656-b32f-2681f26a6a8d","Code_373","Anatomic Site","http://www.cdisc.org"
"C25229","2023-12-15","Code","ca72cabb-d9f0-41dc-a619-852a9907f168","Code_374","Left","http://www.cdisc.org"
"C25228","2023-12-15","Code","96f95d51-27d1-4703-91ac-1b02b3a3fd15","Code_375","Right","http://www.cdisc.org"
"C25185","2023-12-15","Code","9d2583e2-5cc5-4c5b-a7de-0310dd5aabe7","Code_376","Laterality","http://www.cdisc.org"
"C49677","2023-12-15","Code","baf52840-bbc6-4f72-b4fc-c46df41e6c7c","Code_377","HR","http://www.cdisc.org"
"C25298","2023-12-15","Code","35cac166-20e0-462c-bb86-872e1d0e289d","Code_378","SYSBP","http://www.cdisc.org"
"C77140","2023-12-15","Code","9babad5a-d516-4246-bddc-c05beb17e4eb","Code_379","Clinical Test Result","http://www.cdisc.org"
"C49669","2023-12-15","Code","62bb8cc2-5856-4afe-b1ec-258b86023137","Code_380","Unit of Pressure","http://www.cdisc.org"
