"uuid:ID","id","instanceType","code","codeSystem","codeSystemVersion","decode"
"f9e9f24a-9131-49a8-bc78-4e06b40a32dd","Code_169","Code","C113380","http://www.cdisc.org","2023-12-15","Disabling Adverse Event"
"939b6676-4bcd-41f9-9eef-12ff44f15ba9","Code_170","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"69ea039f-6c9c-4508-aa3a-b03f7ba7a469","Code_171","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"803775b7-43b7-4b6a-b68a-ecda42bba56c","Code_172","Code","C48275","http://www.cdisc.org","2023-12-15","Death Related to Adverse Event"
"db97c432-6cbc-481d-a336-e018aae4119a","Code_173","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"2a4e46f2-6d11-4491-a9fa-fb007f898db0","Code_174","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"71cb70f4-9659-44c3-9a2a-e9912a173d86","Code_175","Code","C83052","http://www.cdisc.org","2023-12-15","Adverse Event associated with Hospitalization"
"554f4809-3406-4e3b-b36c-40960dd1f212","Code_176","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"d8227fd0-3bb2-435a-a127-d52c7c076d4c","Code_177","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"bb0b5fad-732f-409f-9fe3-0d24d6720fc1","Code_178","Code","C84266","http://www.cdisc.org","2023-12-15","Life Threatening Adverse Event"
"b275cc74-286b-4643-a5eb-bd0e14b19e1c","Code_179","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"da92d421-46cc-4e4c-8cae-04a0a5d595f0","Code_180","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"bbfd9083-460d-411a-b313-290a0f1949a9","Code_181","Code","C83214","http://www.cdisc.org","2023-12-15","Adverse Event Occurred with Overdose"
"7bd28d70-1555-4f3f-b15e-2de7af15a660","Code_182","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"a32fdd23-fcfe-42d1-9d64-40d9c1d87449","Code_183","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"7accb870-1dd2-43e3-9dac-c503579e2586","Code_184","Code","C83053","http://www.cdisc.org","2023-12-15","Adverse Event Associated with Serious Medical Event"
"c0dc98ef-6b40-4c94-ab92-a08ee83463fa","Code_185","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"154759da-96e6-4871-8323-18a9cffbb412","Code_186","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"39430639-ec2a-4502-9773-ff70e7000a6e","Code_187","Code","C83199","http://www.cdisc.org","2023-12-15","Adverse Event Concomitant Treatment"
"a3839507-1b44-46d1-8995-1de5314b5642","Code_188","Code","C83215","http://www.cdisc.org","2023-12-15","Adverse Event Start Date Time"
"843ce6eb-b17d-48f5-a768-673aa338f280","Code_189","Code","C83201","http://www.cdisc.org","2023-12-15","Adverse Event End Date Time"
"cb369364-e0b9-4bee-8119-a8c7689926e1","Code_190","Code","C179175","http://www.cdisc.org","2023-12-15","Solicited Adverse Event"
"5e0cde5a-3d2e-4338-96fc-060195552a1d","Code_191","Code","C25298","http://www.cdisc.org","2023-12-15","SYSBP"
"955d33c3-3210-446a-a0e9-292e5b3183bf","Code_192","Code","C77140","http://www.cdisc.org","2023-12-15","Clinical Test Result"
"ddd8970d-9f0e-4877-83f8-bd183ef95869","Code_193","Code","C49669","http://www.cdisc.org","2023-12-15","Unit of Pressure"
"91b26827-e772-4caf-b1ed-50f13a524d95","Code_194","Code","C62122","http://www.cdisc.org","2023-12-15","Sitting"
"9554a299-4bf8-4ad6-a93f-54dd4270b916","Code_195","Code","C62166","http://www.cdisc.org","2023-12-15","Standing"
"8174a0ae-1cd6-4f1f-9c30-f0a678169646","Code_196","Code","C62167","http://www.cdisc.org","2023-12-15","Supine Position"
"b418b954-bcf2-439e-bbec-ea3c12be2f57","Code_197","Code","C62164","http://www.cdisc.org","2023-12-15","Body Position"
"3973216a-3b4e-4bbb-b854-9085665f0f2f","Code_198","Code","C12681","http://www.cdisc.org","2023-12-15","Brachial Artery"
"e2114698-0291-4a63-944e-8532a1bb1cfe","Code_199","Code","C12687","http://www.cdisc.org","2023-12-15","Common Carotid Artery"
"152eccdf-7b22-4c7c-84c0-c22e3cff6b1d","Code_200","Code","C32478","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery"
"92710bc8-b366-4bcd-b946-ced0ce65e008","Code_201","Code","C12715","http://www.cdisc.org","2023-12-15","Femoral Artery"
"a7f7f4d6-27ab-468f-b2e9-1996bb241e1b","Code_202","Code","C12838","http://www.cdisc.org","2023-12-15","Radial Artery"
"045c83aa-799d-442e-a647-f04052b7258a","Code_203","Code","C13717","http://www.cdisc.org","2023-12-15","Anatomic Site"
"d01a2ea8-21a6-4b21-af47-70159d6d1bae","Code_204","Code","C25229","http://www.cdisc.org","2023-12-15","Left"
"71601dd4-9cdc-4423-9c25-7883c960cc01","Code_205","Code","C25228","http://www.cdisc.org","2023-12-15","Right"
"1c8e4d32-8dd7-45b8-afc7-a782175d7e1b","Code_206","Code","C25185","http://www.cdisc.org","2023-12-15","Laterality"
"87cf4944-dc29-49b9-b1fd-c670576a0247","Code_207","Code","C25298","http://www.cdisc.org","2023-12-15","SYSBP"
"5d0f5beb-1eea-4d49-bf80-f1692dbdab7a","Code_208","Code","C25299","http://www.cdisc.org","2023-12-15","DIABP"
"c05e39aa-d34c-435c-999b-fef1fa70f76a","Code_209","Code","C77140","http://www.cdisc.org","2023-12-15","Clinical Test Result"
"cd51072f-2f40-499c-bb4f-b988bb702c43","Code_210","Code","C49669","http://www.cdisc.org","2023-12-15","Unit of Pressure"
"a55ca8dd-a1ce-451e-869e-838be466e7e5","Code_211","Code","C62122","http://www.cdisc.org","2023-12-15","Sitting"
"c5f19ab7-d1b2-4987-9389-d169ba630f50","Code_212","Code","C62166","http://www.cdisc.org","2023-12-15","Standing"
"0136c3f0-1ea8-4bd8-8420-dd33c0c15eb7","Code_213","Code","C62167","http://www.cdisc.org","2023-12-15","Supine Position"
"f48cbb73-428b-491a-a6cf-d04b92177542","Code_214","Code","C62164","http://www.cdisc.org","2023-12-15","Body Position"
"573a5d07-2280-404f-8e28-5fd97d88a303","Code_215","Code","C12681","http://www.cdisc.org","2023-12-15","Brachial Artery"
"3a13c863-6eac-44c1-876a-9f9733f29cfe","Code_216","Code","C12687","http://www.cdisc.org","2023-12-15","Common Carotid Artery"
"d6c8e225-15d0-47a9-8be7-d7a5eb179dd3","Code_217","Code","C32478","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery"
"6f79f94b-755d-4648-a7ac-1da2744cbe98","Code_218","Code","C12715","http://www.cdisc.org","2023-12-15","Femoral Artery"
"98a41f20-daf6-48d0-9db6-6ad8f33f90c1","Code_219","Code","C12838","http://www.cdisc.org","2023-12-15","Radial Artery"
"09f3dfe3-d2e4-4a32-98c9-f5b9cd62c8a6","Code_220","Code","C13717","http://www.cdisc.org","2023-12-15","Anatomic Site"
"091d0426-aaee-4516-b55f-c83986539c9a","Code_221","Code","C25229","http://www.cdisc.org","2023-12-15","Left"
"5bc7a67d-75f2-419c-92ac-2413bf0e4ab8","Code_222","Code","C25228","http://www.cdisc.org","2023-12-15","Right"
"4e5600ff-9cdc-407a-af73-57100d272237","Code_223","Code","C25185","http://www.cdisc.org","2023-12-15","Laterality"
"dc6a7f7b-e499-435b-90b6-bce982d5d5a4","Code_224","Code","C25299","http://www.cdisc.org","2023-12-15","DIABP"
"c8b6294d-420d-4169-ae9b-ac8834e4e415","Code_225","Code","C174446","http://www.cdisc.org","2023-12-15","TEMP"
"d3e4004a-d9ca-4b94-a932-67064d14d679","Code_226","Code","C77140","http://www.cdisc.org","2023-12-15","Clinical Test Result"
"7ae41a02-b6bd-4e3a-9876-927f0ae1980b","Code_227","Code","C42559","http://www.cdisc.org","2023-12-15","Degree Celsius"
"ba1e4030-b208-4d82-8509-b55ad49feebe","Code_228","Code","C44277","http://www.cdisc.org","2023-12-15","Degree Fahrenheit"
"121b91f0-8d3c-4719-9220-ba27e2fc8c77","Code_229","Code","C42537","http://www.cdisc.org","2023-12-15","Kelvin"
"04419320-4275-404b-aa34-d8321d4cb906","Code_230","Code","C44276","http://www.cdisc.org","2023-12-15","Unit of Temperature"
"aea9f3ee-98bc-4e9d-b204-c19abc0c1da4","Code_231","Code","C12674","http://www.cdisc.org","2023-12-15","Axilla"
"d7eb11d2-38d9-405c-a002-6a3fd17a490f","Code_232","Code","C12394","http://www.cdisc.org","2023-12-15","Ear"
"520d88d7-e611-446b-afc1-866d995fd73c","Code_233","Code","C89803","http://www.cdisc.org","2023-12-15","Forehead"
"e92b791d-c085-4555-a21b-c35fe1a19f04","Code_234","Code","C12421","http://www.cdisc.org","2023-12-15","Oral Cavity"
"300210ba-ca67-4731-9eec-eeb09a737cf2","Code_235","Code","C12390","http://www.cdisc.org","2023-12-15","Rectum"
"36859f04-a6bb-43e4-a607-7d4c3a9afcc7","Code_236","Code","C13717","http://www.cdisc.org","2023-12-15","Anatomic Site"
"7b5eb912-664b-4f12-b509-0c108575309e","Code_237","Code","C174446","http://www.cdisc.org","2023-12-15","TEMP"
"cf10e3ca-e097-4047-8d90-80c33bad70ba","Code_238","Code","C25208","http://www.cdisc.org","2023-12-15","WEIGHT"
"8a493ca3-987b-4f8c-a41d-7efc06618d88","Code_239","Code","C77140","http://www.cdisc.org","2023-12-15","Clinical Test Result"
"131ac263-d448-4fc8-972e-9d40241ecd16","Code_240","Code","C48531","http://www.cdisc.org","2023-12-15","Pound"
"2823d4d6-b595-4933-b85e-c960469ee018","Code_241","Code","C48155","http://www.cdisc.org","2023-12-15","Gram"
"bf22463b-4e8b-48f5-be7b-c2d351ec987c","Code_242","Code","C28252","http://www.cdisc.org","2023-12-15","Kilogram"
"1efe1866-8ec3-4ae2-9a1a-6c15ebe64c1e","Code_243","Code","C48208","http://www.cdisc.org","2023-12-15","Unit of Weight"
"f9a32825-f9f1-4780-b6db-8f6b420eb954","Code_244","Code","C25208","http://www.cdisc.org","2023-12-15","WEIGHT"
"55176714-f4fa-468c-8881-6bae815ed273","Code_245","Code","C25347","http://www.cdisc.org","2023-12-15","HEIGHT"
"60557ff6-8513-4b12-866d-2a5ff142ebc4","Code_246","Code","C77140","http://www.cdisc.org","2023-12-15","Clinical Test Result"
"d787a21d-2016-422e-ab0d-7911c8a02719","Code_247","Code","C49668","http://www.cdisc.org","2023-12-15","Centimeter"
"41a0ca3e-e58c-4f80-8058-f5782f724043","Code_248","Code","C48500","http://www.cdisc.org","2023-12-15","Inch"
"bfbd5ce6-13d4-48c8-b69c-0a77c69f61ae","Code_249","Code","C41139","http://www.cdisc.org","2023-12-15","Meter"
"f97dafb7-6192-4e33-bfc2-2ee54140e15f","Code_250","Code","C168688","http://www.cdisc.org","2023-12-15","Unit of Height"
"35cf6c67-ebf2-471c-a07a-9fc2c8659dc1","Code_251","Code","C25347","http://www.cdisc.org","2023-12-15","HEIGHT"
"85c95a05-6ca2-4636-91c6-e89cd888cdc1","Code_252","Code","C64433","http://www.cdisc.org","2023-12-15","ALT"
"4e7e7aec-613f-4546-abae-f0c256c55b79","Code_253","Code","C36292","http://www.cdisc.org","2023-12-15","Laboratory Test Result"
"482b5e66-b660-496f-b1a0-29ffcae22491","Code_254","Code","C67456","http://www.cdisc.org","2023-12-15","Unit per Liter"
"bd7a36a3-027b-4005-9e99-ee850843fb84","Code_255","Code","C67397","http://www.cdisc.org","2023-12-15","Microkatal per Liter"
"34a1e98d-95f8-4761-8530-4cbb7e1b0382","Code_256","Code","C67376","http://www.cdisc.org","2023-12-15","International Unit per Liter"
"48aca75d-e431-4935-9dc8-1c5774ce2abf","Code_257","Code","C70510","http://www.cdisc.org","2023-12-15","Nanokatal per Liter"
"db6b7c3b-923d-43ea-9e19-2c4fa6e18d4c","Code_258","Code","C67365","http://www.cdisc.org","2023-12-15","Unit of Catalytic Activity Concentration"
"7a53b8fb-0f93-48d3-9dc4-ac558c54834d","Code_259","Code","C70713","http://www.cdisc.org","2023-12-15","Biospecimen Type"
"70089ad9-eecf-4904-8830-7e373dc0a3f2","Code_260","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"6f78b649-566b-4274-9514-8b26ac4f85e6","Code_261","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"59eecebc-627f-4740-b482-ca1b620f2c34","Code_262","Code","C83309","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status"
"7d206e1a-c4aa-47ee-89ee-1232796fb873","Code_263","Code","C64433","http://www.cdisc.org","2023-12-15","ALT"
"039f298f-057f-47d3-bf9b-07d789297931","Code_264","Code","C64431","http://www.cdisc.org","2023-12-15","ALB"
"917abb17-39f9-423f-af3c-23b4aa6b18b9","Code_265","Code","C36292","http://www.cdisc.org","2023-12-15","Laboratory Test Result"
"23015138-c934-457e-84b5-0124309d0d5f","Code_266","Code","C70713","http://www.cdisc.org","2023-12-15","Biospecimen Type"
"a8acf007-771c-4cc6-9adb-9ddcda22f0e8","Code_267","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"337317be-3f06-48c4-961f-5aa6cc4b1bf1","Code_268","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"c88ac97e-a0d0-4393-bbae-b8b3d10b726a","Code_269","Code","C83309","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status"
"70fac9ad-07cb-4070-97a9-706acf6f603c","Code_270","Code","C64431","http://www.cdisc.org","2023-12-15","ALB"
"3676f4a6-53dc-46ca-bf26-6e3760f72fba","Code_271","Code","C64432","http://www.cdisc.org","2023-12-15","ALP"
"051e52f4-cecc-491e-a1c8-801622c95c02","Code_272","Code","C36292","http://www.cdisc.org","2023-12-15","Laboratory Test Result"
"1b8092b9-d63b-48de-9ccd-b96c9f019664","Code_273","Code","C67456","http://www.cdisc.org","2023-12-15","Unit per Liter"
"dfd9baaf-52bf-45f2-9c9c-24480d49f8dd","Code_274","Code","C67397","http://www.cdisc.org","2023-12-15","Microkatal per Liter"
"842183fb-a358-40c5-9805-3710f252cb9d","Code_275","Code","C67376","http://www.cdisc.org","2023-12-15","International Unit per Liter"
"a14fe458-44c7-4fc7-9aa9-b8c293afadbb","Code_276","Code","C67365","http://www.cdisc.org","2023-12-15","Unit of Catalytic Activity Concentration"
"0e2ee6ba-de77-441c-bd6a-5e0d4f0b6be2","Code_277","Code","C70713","http://www.cdisc.org","2023-12-15","Biospecimen Type"
"09f8eec4-1070-4310-8b0e-22c604a008b2","Code_278","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"f19e30c2-0760-4626-844c-87e1495c54dd","Code_279","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"f53cb887-5ca8-48fd-b745-1e2c60585f94","Code_280","Code","C83309","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status"
"81a27d09-d509-4768-ba56-4efe6a8b4458","Code_281","Code","C64432","http://www.cdisc.org","2023-12-15","ALP"
"a0d98b75-1d28-413d-96e4-610dce843ba5","Code_282","Code","C64467","http://www.cdisc.org","2023-12-15","AST"
"a53aa9e0-3f65-4e91-af7b-0ac9b41a0aac","Code_283","Code","C36292","http://www.cdisc.org","2023-12-15","Laboratory Test Result"
"4df628a2-243a-4f36-946d-c7a3c0cbcf8c","Code_284","Code","C67456","http://www.cdisc.org","2023-12-15","Unit per Liter"
"d0b10498-82d2-49cb-be2d-a70fa16e846f","Code_285","Code","C67397","http://www.cdisc.org","2023-12-15","Microkatal per Liter"
"3a47eea1-7d3d-42ad-ae5c-5fe0e19334c7","Code_286","Code","C67376","http://www.cdisc.org","2023-12-15","International Unit per Liter"
"c54bdd8d-14f9-4dfd-a3d7-e2ee3a4d259e","Code_287","Code","C67365","http://www.cdisc.org","2023-12-15","Unit of Catalytic Activity Concentration"
"35425f6f-4f74-4903-8d60-6459148d26d3","Code_288","Code","C70713","http://www.cdisc.org","2023-12-15","Biospecimen Type"
"fca99168-7be0-48e8-8b2f-7f115b0d0101","Code_289","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"700c9c38-bb05-46bc-947e-841b37dfbcd4","Code_290","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"b186a6f4-140b-462a-a37b-ff64624334ee","Code_291","Code","C83309","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status"
"5ac47b49-7da7-4186-be44-d3d47b7e51a0","Code_292","Code","C64467","http://www.cdisc.org","2023-12-15","AST"
"50d8e38a-d21c-4146-a896-1538f018280f","Code_293","Code","C64547","http://www.cdisc.org","2023-12-15","CREAT"
"33132598-76d5-4ee4-969a-3fed7c14c916","Code_294","Code","C36292","http://www.cdisc.org","2023-12-15","Laboratory Test Result"
"158edd2e-d359-46a4-b020-4c454ea32d39","Code_295","Code","C67015","http://www.cdisc.org","2023-12-15","Milligram per Deciliter"
"973357d5-b9bc-46a2-ae80-8ba66fc97d62","Code_296","Code","C64572","http://www.cdisc.org","2023-12-15","Microgram per Milliliter"
"9fcf90a1-5f1c-4f91-b90d-b58a6e138096","Code_297","Code","C64387","http://www.cdisc.org","2023-12-15","Millimole per Liter"
"b4e0a691-96ac-4882-a316-5a2f43f28d43","Code_298","Code","C48508","http://www.cdisc.org","2023-12-15","Micromole per Liter"
"adde4a93-6e48-43e6-9fd9-44097cad180e","Code_299","Code","C48207","http://www.cdisc.org","2023-12-15","Unit of Concentration"
"823eab06-7e2f-4680-ba68-944197ccb5a1","Code_300","Code","C70713","http://www.cdisc.org","2023-12-15","Biospecimen Type"
"a64306c3-5d42-4a69-8d61-e759a4ea48f1","Code_301","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"cbb4be9a-08f3-445c-9e21-5f544766b00b","Code_302","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"205f4771-3f12-4e13-8e29-9a76ce0a575a","Code_303","Code","C83309","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status"
"ef265023-e9bb-40a3-bf1f-71ba4c679a2f","Code_304","Code","C64547","http://www.cdisc.org","2023-12-15","CREAT"
"7aca639f-1b44-4a2a-ba70-67d7a6ab5f45","Code_305","Code","C64853","http://www.cdisc.org","2023-12-15","K"
"a86ff7b8-6983-49e3-8803-762fc6eb7f08","Code_306","Code","C36292","http://www.cdisc.org","2023-12-15","Laboratory Test Result"
"1aa1064f-051a-494c-94ef-0901cfe974c3","Code_307","Code","C67474","http://www.cdisc.org","2023-12-15","Milliequivalent per Liter"
"7597991b-b46a-4e85-aee7-8d75c2924cf5","Code_308","Code","C67473","http://www.cdisc.org","2023-12-15","Milliequivalent per Deciliter"
"48a4670b-dba5-4108-8151-9f2e4f2e6e90","Code_309","Code","C64387","http://www.cdisc.org","2023-12-15","Millimole per Liter"
"b3bb1f8a-bb1a-4fff-aa54-c369c9406aaf","Code_310","Code","C64567","http://www.cdisc.org","2023-12-15","Molarity Unit"
"eff96e08-cea2-4525-924b-f9da2ef72b54","Code_311","Code","C70713","http://www.cdisc.org","2023-12-15","Biospecimen Type"
"18bc5956-5ec4-4732-9c84-6273673168c7","Code_312","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"3f5f610e-553e-4a92-9641-8bb0391fec15","Code_313","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"239b3122-f809-4c94-8eda-e75a7041525f","Code_314","Code","C83309","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status"
"a41daf79-9eac-46b1-aad7-a00a3327e5ac","Code_315","Code","C64853","http://www.cdisc.org","2023-12-15","K"
"1e9cd366-9011-4982-b584-2b186803fffa","Code_316","Code","C64809","http://www.cdisc.org","2023-12-15","SODIUM"
"9a84d7db-23b2-41b5-9c18-650a1e04b1e5","Code_317","Code","C36292","http://www.cdisc.org","2023-12-15","Laboratory Test Result"
"00e2fa6d-6286-4492-9359-617e613abd51","Code_318","Code","C67474","http://www.cdisc.org","2023-12-15","Milliequivalent per Liter"
"9016181a-9850-48c8-a864-da971035944b","Code_319","Code","C67473","http://www.cdisc.org","2023-12-15","Milliequivalent per Deciliter"
"c27c05a2-bfb6-4278-bed8-66f21f3a68e3","Code_320","Code","C64387","http://www.cdisc.org","2023-12-15","Millimole per Liter"
"bb4cec20-dfbe-4cb4-90a1-7d5bfd0fef10","Code_321","Code","C64567","http://www.cdisc.org","2023-12-15","Molarity Unit"
"061e953a-4898-4926-99e6-7b9e926f52c6","Code_322","Code","C70713","http://www.cdisc.org","2023-12-15","Biospecimen Type"
"11969d96-2876-486e-a0d6-a22ccf892ec9","Code_323","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"558567e0-b185-43f7-bbf1-268fdc1e617c","Code_324","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"7a86c5cb-57b3-4c14-b317-cbcc9e7ebdcb","Code_325","Code","C83309","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status"
"84319683-bc69-467b-aa36-9e03bd7f3b1e","Code_326","Code","C64809","http://www.cdisc.org","2023-12-15","SODIUM"
"6c6a85ec-3ed4-4397-8194-055949fc90fc","Code_327","Code","C25298","http://www.cdisc.org","2023-12-15","SYSBP"
"6ac14558-4e5a-4984-8708-fbe898d83774","Code_328","Code","C77140","http://www.cdisc.org","2023-12-15","Clinical Test Result"
"fb1773fc-dd1f-4385-9d97-a7f21f18c7d2","Code_329","Code","C49669","http://www.cdisc.org","2023-12-15","Unit of Pressure"
"11b58cde-0ee2-421a-960e-b6cee55ba688","Code_330","Code","C62122","http://www.cdisc.org","2023-12-15","Sitting"
"029c9416-c675-4a4a-9aaa-33e4986fc093","Code_331","Code","C62166","http://www.cdisc.org","2023-12-15","Standing"
"2177fb33-a704-4da7-86ba-e83f68a8ef97","Code_332","Code","C62167","http://www.cdisc.org","2023-12-15","Supine Position"
"6603cbc5-cc0f-44a4-873f-a79016a46a18","Code_333","Code","C62164","http://www.cdisc.org","2023-12-15","Body Position"
"b93e43da-5e4c-46bd-b01f-a70ab0adfac2","Code_334","Code","C12681","http://www.cdisc.org","2023-12-15","Brachial Artery"
"bef1e79c-c4e5-4224-9e97-ee725361730a","Code_335","Code","C12687","http://www.cdisc.org","2023-12-15","Common Carotid Artery"
"c7f20180-a13b-4cf2-8361-f0d85036a230","Code_336","Code","C32478","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery"
"6748305f-213d-4191-93b3-c2fe15427bd7","Code_337","Code","C12715","http://www.cdisc.org","2023-12-15","Femoral Artery"
"c702e812-87ab-41bb-bcd1-247bb8338b78","Code_338","Code","C12838","http://www.cdisc.org","2023-12-15","Radial Artery"
"83b91020-dff9-4173-b189-7399315c5926","Code_339","Code","C13717","http://www.cdisc.org","2023-12-15","Anatomic Site"
"6cfef7dd-4507-405b-8806-357cb828b8e7","Code_340","Code","C25229","http://www.cdisc.org","2023-12-15","Left"
"d86b4f51-1c01-488a-afba-b77757d07808","Code_341","Code","C25228","http://www.cdisc.org","2023-12-15","Right"
"36f47d46-5d60-4052-be8e-9b0e15b292b2","Code_342","Code","C25185","http://www.cdisc.org","2023-12-15","Laterality"
"6131055a-2f64-4421-802b-0d1bc7ee0d0b","Code_343","Code","C25298","http://www.cdisc.org","2023-12-15","SYSBP"
"85f109a6-84a1-42c7-af30-5e117e53da77","Code_344","Code","C25299","http://www.cdisc.org","2023-12-15","DIABP"
"44ea61e5-09d4-4ec7-b4f5-2143b5e201e4","Code_345","Code","C77140","http://www.cdisc.org","2023-12-15","Clinical Test Result"
"16abda94-ed0c-442d-be98-542374fa6556","Code_346","Code","C49669","http://www.cdisc.org","2023-12-15","Unit of Pressure"
"c84e25d9-f4af-44f0-9c27-aa54d15412fa","Code_347","Code","C62122","http://www.cdisc.org","2023-12-15","Sitting"
"4e2a0637-3bf7-49ed-9caa-250bd4081625","Code_348","Code","C62166","http://www.cdisc.org","2023-12-15","Standing"
"89c1e554-be82-4af6-98d6-5b606c80f1d0","Code_349","Code","C62167","http://www.cdisc.org","2023-12-15","Supine Position"
"3ea06f4f-a735-4f6c-b8b8-3b3915ccc5b8","Code_350","Code","C62164","http://www.cdisc.org","2023-12-15","Body Position"
"44a204f2-b205-4782-9101-f3aab4818aaf","Code_351","Code","C12681","http://www.cdisc.org","2023-12-15","Brachial Artery"
"81fa8e0b-f971-42a9-861f-eabbdcfd4922","Code_352","Code","C12687","http://www.cdisc.org","2023-12-15","Common Carotid Artery"
"51daa958-2e96-4f9a-bf95-f865cd6961a3","Code_353","Code","C32478","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery"
"549759b2-43f0-4582-b680-a0c3f301dcdc","Code_354","Code","C12715","http://www.cdisc.org","2023-12-15","Femoral Artery"
"5cf70fed-5578-43e8-b020-29a1708ff480","Code_355","Code","C12838","http://www.cdisc.org","2023-12-15","Radial Artery"
"fa1b5ccb-f146-4c6b-bc45-9668d31c75b6","Code_356","Code","C13717","http://www.cdisc.org","2023-12-15","Anatomic Site"
"a2839336-24a1-4a44-8f28-35d703330df5","Code_357","Code","C25229","http://www.cdisc.org","2023-12-15","Left"
"6e9ddde5-b0e3-4dbb-a744-f4506961297e","Code_358","Code","C25228","http://www.cdisc.org","2023-12-15","Right"
"3b0088b5-bdf2-4c8d-ad1e-ccf2c896074d","Code_359","Code","C25185","http://www.cdisc.org","2023-12-15","Laterality"
"9b6604e4-1e49-4d7e-84e8-72e1e2dd6319","Code_360","Code","C25299","http://www.cdisc.org","2023-12-15","DIABP"
"d6e8867d-618e-40e7-8121-9aedb6796b6a","Code_361","Code","C49677","http://www.cdisc.org","2023-12-15","HR"
"f22e19b3-50d1-4b07-9ae2-1d3a706fc9fc","Code_362","Code","C77140","http://www.cdisc.org","2023-12-15","Clinical Test Result"
"00c5cfcb-84d7-4879-b33e-494bca78e404","Code_363","Code","C73688","http://www.cdisc.org","2023-12-15","Count per Minute"
"4006e00f-1ef6-45a1-a7fd-7c51c55fb909","Code_364","Code","C62122","http://www.cdisc.org","2023-12-15","Sitting"
"8d80e484-0594-4641-a382-904f2351cc1d","Code_365","Code","C62166","http://www.cdisc.org","2023-12-15","Standing"
"76de3c94-9da7-4f90-a744-631d285f3514","Code_366","Code","C62167","http://www.cdisc.org","2023-12-15","Supine Position"
"01eb15d2-92e8-4488-9ecc-a1106f63ae53","Code_367","Code","C62164","http://www.cdisc.org","2023-12-15","Body Position"
"dbc0ab27-f795-4b91-b6cf-ef533f341f34","Code_368","Code","C12681","http://www.cdisc.org","2023-12-15","Brachial Artery"
"0c8469a4-83f7-4a00-8208-fbdb96cf1697","Code_369","Code","C12687","http://www.cdisc.org","2023-12-15","Common Carotid Artery"
"aa7f9f38-e482-4d12-84af-aba2066c4498","Code_370","Code","C32478","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery"
"6463d46d-bf57-4d0d-bdec-832709a7a9f7","Code_371","Code","C12715","http://www.cdisc.org","2023-12-15","Femoral Artery"
"1ecb63e1-9315-404a-9615-f00462f01e23","Code_372","Code","C12838","http://www.cdisc.org","2023-12-15","Radial Artery"
"ee97762d-6a1b-4f28-95c7-875e322612d8","Code_373","Code","C13717","http://www.cdisc.org","2023-12-15","Anatomic Site"
"a04a7cd6-bc04-42b7-b853-fcc6c518d769","Code_374","Code","C25229","http://www.cdisc.org","2023-12-15","Left"
"7eb92e68-9a45-40a5-9927-561dda80b11d","Code_375","Code","C25228","http://www.cdisc.org","2023-12-15","Right"
"bcce441d-7242-495f-8b73-b82e6ac4f7ce","Code_376","Code","C25185","http://www.cdisc.org","2023-12-15","Laterality"
"73e77988-04ba-4eb5-982c-5352f6d62567","Code_377","Code","C49677","http://www.cdisc.org","2023-12-15","HR"
"573068d3-8861-4b21-9b7a-6a13a44e4f3a","Code_378","Code","C25298","http://www.cdisc.org","2023-12-15","SYSBP"
