"id","uuid:ID","instanceType","codeSystem","codeSystemVersion","decode","code"
"Code_173","159e6279-1928-4557-a1bd-407a13a7f733","Code","http://www.cdisc.org","2023-12-15","No","C49487"
"Code_174","76ebdda9-e27b-4662-84ad-4cef97ea811c","Code","http://www.cdisc.org","2023-12-15","Yes","C49488"
"Code_175","8ab88c48-3f4c-4c07-8342-71bcf5c5097e","Code","http://www.cdisc.org","2023-12-15","Adverse Event associated with Hospitalization","C83052"
"Code_176","85813c8b-9fa8-4f48-9a16-de956717cba6","Code","http://www.cdisc.org","2023-12-15","No","C49487"
"Code_177","aa07e624-9bd1-4b6b-a63b-423c84675bb1","Code","http://www.cdisc.org","2023-12-15","Yes","C49488"
"Code_178","d8e435ba-e4f7-451d-8672-56afbf2aed39","Code","http://www.cdisc.org","2023-12-15","Life Threatening Adverse Event","C84266"
"Code_179","6c8ff9b3-e2fb-48ec-8a91-2444914b0fd1","Code","http://www.cdisc.org","2023-12-15","No","C49487"
"Code_180","a1c3921f-cbb8-4042-8e58-0eeb4b5d9970","Code","http://www.cdisc.org","2023-12-15","Yes","C49488"
"Code_181","811c4460-35ea-4daa-b486-4f654f4d4e33","Code","http://www.cdisc.org","2023-12-15","Adverse Event Occurred with Overdose","C83214"
"Code_182","e33f017e-5b20-4dd0-909b-3cdc5ebd58b1","Code","http://www.cdisc.org","2023-12-15","No","C49487"
"Code_183","f5d2d1f0-6d93-40ab-adf9-85823f21da38","Code","http://www.cdisc.org","2023-12-15","Yes","C49488"
"Code_184","b144b912-29cb-4e86-8743-f9ab17e5378c","Code","http://www.cdisc.org","2023-12-15","Adverse Event Associated with Serious Medical Event","C83053"
"Code_185","fc0e5f0c-c043-4a4f-9a0f-fe2296623efd","Code","http://www.cdisc.org","2023-12-15","No","C49487"
"Code_186","836b3bcc-5604-4615-b629-e81a8e4de2da","Code","http://www.cdisc.org","2023-12-15","Yes","C49488"
"Code_187","934b79b7-d440-4ad4-aec3-69d8d221f03a","Code","http://www.cdisc.org","2023-12-15","Adverse Event Concomitant Treatment","C83199"
"Code_188","7171ba9e-4741-42d5-a920-3cb5daf6dbdc","Code","http://www.cdisc.org","2023-12-15","Adverse Event Start Date Time","C83215"
"Code_189","bc277b22-5f14-4737-90d6-b405da5ae320","Code","http://www.cdisc.org","2023-12-15","Adverse Event End Date Time","C83201"
"Code_190","24b8ea4c-34ae-441a-89d5-1e11572302a6","Code","http://www.cdisc.org","2023-12-15","Solicited Adverse Event","C179175"
"Code_191","da2f52ba-fc2f-49c3-95a8-a0215cd4c65e","Code","http://www.cdisc.org","2023-12-15","SYSBP","C25298"
"Code_192","e3dfb0f9-2271-4cf7-aac7-fa999e0b5ab9","Code","http://www.cdisc.org","2023-12-15","Clinical Test Result","C77140"
"Code_193","14f9eca1-edb7-4cd1-8604-356a3f1945a3","Code","http://www.cdisc.org","2023-12-15","Unit of Pressure","C49669"
"Code_194","fc665cd5-50f1-422d-8620-c68245a3b1ed","Code","http://www.cdisc.org","2023-12-15","Sitting","C62122"
"Code_195","8377123f-dfd7-4943-a0af-963ce99185e9","Code","http://www.cdisc.org","2023-12-15","Standing","C62166"
"Code_196","2307d7f2-e215-4e89-99dd-10101735e290","Code","http://www.cdisc.org","2023-12-15","Supine Position","C62167"
"Code_197","168efd2a-08ac-4655-a2ca-402e5b1bc277","Code","http://www.cdisc.org","2023-12-15","Body Position","C62164"
"Code_198","7bb30ee6-d165-4d65-a380-1eb0e76db51b","Code","http://www.cdisc.org","2023-12-15","Brachial Artery","C12681"
"Code_199","87752dea-f9a8-4bf5-a18f-57809724d69a","Code","http://www.cdisc.org","2023-12-15","Common Carotid Artery","C12687"
"Code_200","7d4e4a6a-4afa-4c54-a6db-a134850d8019","Code","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","C32478"
"Code_201","b51aeb61-3d9a-4087-bf67-e2e66322ed57","Code","http://www.cdisc.org","2023-12-15","Femoral Artery","C12715"
"Code_202","568a6fb3-45e5-4ce1-a74e-1a665f443e02","Code","http://www.cdisc.org","2023-12-15","Radial Artery","C12838"
"Code_203","56c393d9-fe86-4bac-86a8-6da6412bbf99","Code","http://www.cdisc.org","2023-12-15","Anatomic Site","C13717"
"Code_204","410774cd-352e-4d3a-be49-4b705893f2e9","Code","http://www.cdisc.org","2023-12-15","Left","C25229"
"Code_205","c7cf8da9-96a1-47be-8277-2dc01921571b","Code","http://www.cdisc.org","2023-12-15","Right","C25228"
"Code_206","0d58e66f-908d-4594-932e-0c79a8639de6","Code","http://www.cdisc.org","2023-12-15","Laterality","C25185"
"Code_207","3753083b-6941-43c6-b529-2d3b349277b6","Code","http://www.cdisc.org","2023-12-15","SYSBP","C25298"
"Code_208","13753281-a4a0-465a-8562-8887bfd16d1c","Code","http://www.cdisc.org","2023-12-15","DIABP","C25299"
"Code_209","abf85914-8187-442e-aa8d-bfad0769a91d","Code","http://www.cdisc.org","2023-12-15","Clinical Test Result","C77140"
"Code_210","c1bbfe51-2003-4f8c-94d5-3320aaddbdfd","Code","http://www.cdisc.org","2023-12-15","Unit of Pressure","C49669"
"Code_211","267d7217-17f7-4f98-ba70-988731693453","Code","http://www.cdisc.org","2023-12-15","Sitting","C62122"
"Code_212","89f89487-6a56-4b87-b1dc-9225c5513506","Code","http://www.cdisc.org","2023-12-15","Standing","C62166"
"Code_213","eab56ab3-32f1-4235-b0a5-c062eef064a8","Code","http://www.cdisc.org","2023-12-15","Supine Position","C62167"
"Code_214","3c0e05a9-ff0e-438d-a655-f87f04b19601","Code","http://www.cdisc.org","2023-12-15","Body Position","C62164"
"Code_215","526d38c7-0157-4542-bcb6-9e21a4a938f3","Code","http://www.cdisc.org","2023-12-15","Brachial Artery","C12681"
"Code_216","3144defd-5325-4ef1-8338-8ee26ad1fad0","Code","http://www.cdisc.org","2023-12-15","Common Carotid Artery","C12687"
"Code_217","180e5450-6dfa-4bd7-9658-68e15e62e798","Code","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","C32478"
"Code_218","c69a0ec9-04ae-4f20-b3bb-f36cc1313186","Code","http://www.cdisc.org","2023-12-15","Femoral Artery","C12715"
"Code_219","1f0134a9-e7f3-4f3b-b0cd-e29b1cd6c3af","Code","http://www.cdisc.org","2023-12-15","Radial Artery","C12838"
"Code_220","78b7f2d1-b5be-4f15-b8b3-ceac368926d5","Code","http://www.cdisc.org","2023-12-15","Anatomic Site","C13717"
"Code_221","0d8307e5-24c1-41ff-bfb4-a1dc52d88c4f","Code","http://www.cdisc.org","2023-12-15","Left","C25229"
"Code_222","e20ce3e0-8c18-4db6-abe1-6f7a7f6e868a","Code","http://www.cdisc.org","2023-12-15","Right","C25228"
"Code_223","694eb40e-fb30-4e79-b4d7-25622c94373d","Code","http://www.cdisc.org","2023-12-15","Laterality","C25185"
"Code_224","9bae4828-a7cd-4caa-b436-c6119280d1bc","Code","http://www.cdisc.org","2023-12-15","DIABP","C25299"
"Code_225","73340ad8-a1a7-4453-aec9-97085e66c81c","Code","http://www.cdisc.org","2023-12-15","TEMP","C174446"
"Code_226","5e63e0a3-ec13-49f2-88ef-93ad62688803","Code","http://www.cdisc.org","2023-12-15","Clinical Test Result","C77140"
"Code_227","65e893e9-1e4a-4cb2-ab83-e46d3569aafa","Code","http://www.cdisc.org","2023-12-15","Degree Celsius","C42559"
"Code_228","6f1ac913-ba82-434d-b405-a6fa9e9e80c5","Code","http://www.cdisc.org","2023-12-15","Degree Fahrenheit","C44277"
"Code_229","cd95a341-214a-4757-91d5-760a4ab58020","Code","http://www.cdisc.org","2023-12-15","Kelvin","C42537"
"Code_230","7d093bda-4a91-47b2-8007-8416fd0c6323","Code","http://www.cdisc.org","2023-12-15","Unit of Temperature","C44276"
"Code_231","4a57392c-46f7-46fb-b83d-3561bfd92bae","Code","http://www.cdisc.org","2023-12-15","Axilla","C12674"
"Code_232","43221a35-337e-4f9c-9a18-95ad4e583b9c","Code","http://www.cdisc.org","2023-12-15","Ear","C12394"
"Code_233","3a7bb020-533e-4b10-bd38-cb68cd4206d7","Code","http://www.cdisc.org","2023-12-15","Forehead","C89803"
"Code_234","23bb26ec-d4ec-4a29-8187-eeecfe9c7173","Code","http://www.cdisc.org","2023-12-15","Oral Cavity","C12421"
"Code_235","01f4e16e-ce8f-4a81-a0db-da9e0e865608","Code","http://www.cdisc.org","2023-12-15","Rectum","C12390"
"Code_236","898ae583-9996-46eb-8676-1ab082e0e9c9","Code","http://www.cdisc.org","2023-12-15","Anatomic Site","C13717"
"Code_237","449d90fd-8826-41d9-9ae2-cd6e56299a56","Code","http://www.cdisc.org","2023-12-15","TEMP","C174446"
"Code_238","bd8f39bb-f686-4c6a-a0a4-47788b2f0e4c","Code","http://www.cdisc.org","2023-12-15","WEIGHT","C25208"
"Code_239","4a69f782-5a00-4fd7-b509-d380987f66bc","Code","http://www.cdisc.org","2023-12-15","Clinical Test Result","C77140"
"Code_240","98449d12-0892-4ae9-b68f-ed287b5b5c07","Code","http://www.cdisc.org","2023-12-15","Pound","C48531"
"Code_241","b90da754-38ba-4b0d-ae5d-d56ca473019e","Code","http://www.cdisc.org","2023-12-15","Gram","C48155"
"Code_242","65fa6c66-0f66-4146-8269-74392fbb2ef3","Code","http://www.cdisc.org","2023-12-15","Kilogram","C28252"
"Code_243","2cc9b6fd-5ed3-4514-a419-caa5fc40331f","Code","http://www.cdisc.org","2023-12-15","Unit of Weight","C48208"
"Code_244","a7578620-fd8e-4faa-8df0-833961fce813","Code","http://www.cdisc.org","2023-12-15","WEIGHT","C25208"
"Code_245","8a6e7e7e-43f6-4913-939b-3744b3d51650","Code","http://www.cdisc.org","2023-12-15","HEIGHT","C25347"
"Code_246","59546a85-a17a-4835-8c6c-804487a62e7a","Code","http://www.cdisc.org","2023-12-15","Clinical Test Result","C77140"
"Code_247","fee1cd9a-aeef-4c49-89e1-98f7d773c154","Code","http://www.cdisc.org","2023-12-15","Centimeter","C49668"
"Code_248","a0007d71-676f-4fa6-b911-fe30d97fd62e","Code","http://www.cdisc.org","2023-12-15","Inch","C48500"
"Code_249","3a52caa3-0f06-4664-a524-3491ac0c5674","Code","http://www.cdisc.org","2023-12-15","Meter","C41139"
"Code_250","a6ae4468-153e-44a2-b5ac-e84c70fe0542","Code","http://www.cdisc.org","2023-12-15","Unit of Height","C168688"
"Code_251","63ec4d97-269e-485d-91ba-9cc9943b0f8f","Code","http://www.cdisc.org","2023-12-15","HEIGHT","C25347"
"Code_252","f64f8a12-d053-4063-935e-62c2747658b3","Code","http://www.cdisc.org","2023-12-15","ALT","C64433"
"Code_253","b69e327d-d892-44ac-86e2-467bc6095f38","Code","http://www.cdisc.org","2023-12-15","Laboratory Test Result","C36292"
"Code_254","7f2d25a5-80a4-43be-8edc-59fc00c3fd88","Code","http://www.cdisc.org","2023-12-15","Unit per Liter","C67456"
"Code_255","bc10fbe6-d14e-497b-a212-e0f4b16fe61c","Code","http://www.cdisc.org","2023-12-15","Microkatal per Liter","C67397"
"Code_256","74996514-4a49-4127-ab96-c5cfa44b593c","Code","http://www.cdisc.org","2023-12-15","International Unit per Liter","C67376"
"Code_257","4971a57b-abd4-468a-bdfa-d259f649f30d","Code","http://www.cdisc.org","2023-12-15","Nanokatal per Liter","C70510"
"Code_258","45e182fb-8b0c-411f-8c0c-ca89690c98d8","Code","http://www.cdisc.org","2023-12-15","Unit of Catalytic Activity Concentration","C67365"
"Code_259","f235fd02-eeb4-4416-9630-857e246e4ba9","Code","http://www.cdisc.org","2023-12-15","Biospecimen Type","C70713"
"Code_260","7ac3164c-c506-437b-b483-47edbd524ef2","Code","http://www.cdisc.org","2023-12-15","No","C49487"
"Code_261","381055a9-42f2-47ff-b2f9-fc1a9d9d76fe","Code","http://www.cdisc.org","2023-12-15","Yes","C49488"
"Code_262","c4da16d7-baa8-40c4-82b9-36fc75ed050d","Code","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","C83309"
"Code_263","08d22458-342b-4b4a-99eb-cfab74e935f4","Code","http://www.cdisc.org","2023-12-15","ALT","C64433"
"Code_264","d6bdcf63-feaf-45c7-b056-f7f356ec2972","Code","http://www.cdisc.org","2023-12-15","ALB","C64431"
"Code_265","a93d7413-0ddf-4bb5-be98-934d36e448fa","Code","http://www.cdisc.org","2023-12-15","Laboratory Test Result","C36292"
"Code_266","dc88138c-6039-4355-9dd7-4d00ced2550f","Code","http://www.cdisc.org","2023-12-15","Biospecimen Type","C70713"
"Code_267","593a4973-d67f-4b74-ab0c-d52bbfd45fdb","Code","http://www.cdisc.org","2023-12-15","No","C49487"
"Code_268","81705ab1-5951-416f-9a7a-8bdb0ecd440c","Code","http://www.cdisc.org","2023-12-15","Yes","C49488"
"Code_269","f1b82458-cccc-49f6-b0fb-213b0359abcd","Code","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","C83309"
"Code_270","36ac2b0f-5e42-4fb2-8347-668b43932552","Code","http://www.cdisc.org","2023-12-15","ALB","C64431"
"Code_271","9e726498-79bf-45a8-b00d-d4da27976cbd","Code","http://www.cdisc.org","2023-12-15","ALP","C64432"
"Code_272","f44613f6-595b-44cf-beb3-70188079c9c1","Code","http://www.cdisc.org","2023-12-15","Laboratory Test Result","C36292"
"Code_273","61386844-8579-4548-a7a3-19a91fb486aa","Code","http://www.cdisc.org","2023-12-15","Unit per Liter","C67456"
"Code_274","1ad64248-ac26-439a-9bee-f151127454ea","Code","http://www.cdisc.org","2023-12-15","Microkatal per Liter","C67397"
"Code_275","7463a0b9-2cae-4b96-a001-043c8304b8b5","Code","http://www.cdisc.org","2023-12-15","International Unit per Liter","C67376"
"Code_276","a4f2dd49-fac3-49fd-8bfd-5b2ae2dc3de0","Code","http://www.cdisc.org","2023-12-15","Unit of Catalytic Activity Concentration","C67365"
"Code_277","4221ea9d-83c5-436b-8b80-f453e5148dbf","Code","http://www.cdisc.org","2023-12-15","Biospecimen Type","C70713"
"Code_278","f6ccff07-9e40-4e50-ab30-fac35313d2a2","Code","http://www.cdisc.org","2023-12-15","No","C49487"
"Code_279","10d7860f-64a7-4a04-955a-12d9c5ee3d6d","Code","http://www.cdisc.org","2023-12-15","Yes","C49488"
"Code_280","05dd861f-def6-462f-b14c-dffbb8c5d9f0","Code","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","C83309"
"Code_281","8037d249-17bc-46bb-ba83-3e4b3f6f36dc","Code","http://www.cdisc.org","2023-12-15","ALP","C64432"
"Code_282","8afcb4e1-d424-4356-b0a1-8eae5118e314","Code","http://www.cdisc.org","2023-12-15","AST","C64467"
"Code_283","a703dcc9-dd9e-4cb2-91cb-0cb777747fd7","Code","http://www.cdisc.org","2023-12-15","Laboratory Test Result","C36292"
"Code_284","1711cfd2-e8c5-4a21-bef9-ee5e2c1ae6ce","Code","http://www.cdisc.org","2023-12-15","Unit per Liter","C67456"
"Code_285","b9d57d16-d368-474f-aec8-7850b7e7ccc1","Code","http://www.cdisc.org","2023-12-15","Microkatal per Liter","C67397"
"Code_286","e124bdd3-0469-44e0-8c85-66c33e9ba5c7","Code","http://www.cdisc.org","2023-12-15","International Unit per Liter","C67376"
"Code_287","1a35ece2-db4e-4eb0-b3cc-a6d39309e47d","Code","http://www.cdisc.org","2023-12-15","Unit of Catalytic Activity Concentration","C67365"
"Code_288","320e6b1e-d1c3-4f60-8cdd-fcfa53578a3e","Code","http://www.cdisc.org","2023-12-15","Biospecimen Type","C70713"
"Code_289","b8236cab-80e8-4928-b71d-4e191afe4762","Code","http://www.cdisc.org","2023-12-15","No","C49487"
"Code_290","7611e19b-4d08-4822-ae9c-a5830a782f54","Code","http://www.cdisc.org","2023-12-15","Yes","C49488"
"Code_291","676f3ef5-a6e5-484f-9a9b-936250df49c8","Code","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","C83309"
"Code_292","5118301c-c7c7-4f8e-a0a4-b449be1d29c1","Code","http://www.cdisc.org","2023-12-15","AST","C64467"
"Code_293","6faddd1b-3b5e-459f-b51e-c7d2d54a2ced","Code","http://www.cdisc.org","2023-12-15","CREAT","C64547"
"Code_294","13e13a15-18bc-425b-a694-e975d7435efb","Code","http://www.cdisc.org","2023-12-15","Laboratory Test Result","C36292"
"Code_295","93af4b6e-132c-4bba-b4d1-3969499dadbc","Code","http://www.cdisc.org","2023-12-15","Milligram per Deciliter","C67015"
"Code_296","d0a515bb-93a2-4873-a8bc-7ca359f577b6","Code","http://www.cdisc.org","2023-12-15","Microgram per Milliliter","C64572"
"Code_297","f54448dc-0a90-4cbb-ac83-2bf2ee618606","Code","http://www.cdisc.org","2023-12-15","Millimole per Liter","C64387"
"Code_298","3b99c7a6-9af1-4446-b6a1-415e76424c41","Code","http://www.cdisc.org","2023-12-15","Micromole per Liter","C48508"
"Code_299","6333e0f8-e1e9-468c-a31e-0d2c944bf308","Code","http://www.cdisc.org","2023-12-15","Unit of Concentration","C48207"
"Code_300","48b04346-ff36-4a06-a1bb-05778dca0a11","Code","http://www.cdisc.org","2023-12-15","Biospecimen Type","C70713"
"Code_301","1d502e47-2302-4110-bfa3-f15352182804","Code","http://www.cdisc.org","2023-12-15","No","C49487"
"Code_302","15f62dd0-06c1-4625-967a-4ad966fae0be","Code","http://www.cdisc.org","2023-12-15","Yes","C49488"
"Code_303","569b19f4-d5fb-4355-b766-d718fb63b554","Code","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","C83309"
"Code_304","1e40e86c-a04c-4a3d-8ca3-10ba2c3cd153","Code","http://www.cdisc.org","2023-12-15","CREAT","C64547"
"Code_305","b924264c-f922-4345-b0ff-ef3327861554","Code","http://www.cdisc.org","2023-12-15","K","C64853"
"Code_306","bf611b0d-aa3b-440b-ae55-1ed1758db433","Code","http://www.cdisc.org","2023-12-15","Laboratory Test Result","C36292"
"Code_307","60caacfc-fe7d-41bf-9683-9ea7554b8dc6","Code","http://www.cdisc.org","2023-12-15","Milliequivalent per Liter","C67474"
"Code_308","93f3b04d-3e43-4d23-9e48-05cd0d7a1f80","Code","http://www.cdisc.org","2023-12-15","Milliequivalent per Deciliter","C67473"
"Code_309","ab5435a1-5d8b-4b5d-ac47-6014640a9b47","Code","http://www.cdisc.org","2023-12-15","Millimole per Liter","C64387"
"Code_310","f53da5c8-c991-40b1-a13c-e21b39fd050d","Code","http://www.cdisc.org","2023-12-15","Molarity Unit","C64567"
"Code_311","ddda641f-aa4f-45bf-a1f0-fd09c78e25d2","Code","http://www.cdisc.org","2023-12-15","Biospecimen Type","C70713"
"Code_312","8f31d6c9-cbcd-4259-b671-efcdabb62703","Code","http://www.cdisc.org","2023-12-15","No","C49487"
"Code_313","d2d5aead-60d1-4c4b-802d-c2888d888eb4","Code","http://www.cdisc.org","2023-12-15","Yes","C49488"
"Code_314","2c4604fe-c7e5-4702-888f-5e9922378713","Code","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","C83309"
"Code_315","9d6f64f8-0957-4db4-a8fe-2d4828a1438b","Code","http://www.cdisc.org","2023-12-15","K","C64853"
"Code_316","bd092bf1-fc75-4a2d-8e8b-52284abfb1f4","Code","http://www.cdisc.org","2023-12-15","SODIUM","C64809"
"Code_317","60ebd24b-e448-4181-b830-3ac7ce8965d4","Code","http://www.cdisc.org","2023-12-15","Laboratory Test Result","C36292"
"Code_318","15c80200-53ca-4655-af7c-d2009ed4cf33","Code","http://www.cdisc.org","2023-12-15","Milliequivalent per Liter","C67474"
"Code_319","92b35513-d8fb-40de-86d4-34b1ca608f2a","Code","http://www.cdisc.org","2023-12-15","Milliequivalent per Deciliter","C67473"
"Code_320","e0af3a53-7097-466b-b235-1d0a0ebc16c4","Code","http://www.cdisc.org","2023-12-15","Millimole per Liter","C64387"
"Code_321","fd630fdd-f7eb-4ae6-be5e-e18e5cb63c95","Code","http://www.cdisc.org","2023-12-15","Molarity Unit","C64567"
"Code_322","62cb6990-6a02-4b2f-bf55-676349345252","Code","http://www.cdisc.org","2023-12-15","Biospecimen Type","C70713"
"Code_323","2f0feb57-5f62-4230-82d2-5c6f22cb2aa7","Code","http://www.cdisc.org","2023-12-15","No","C49487"
"Code_324","fa5a4750-58b5-43c3-8d76-a56c8bd82d48","Code","http://www.cdisc.org","2023-12-15","Yes","C49488"
"Code_325","352b73a2-e21d-4fd3-9869-0f4fb3af9f7d","Code","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","C83309"
"Code_326","0375a8f7-4ea8-4d05-9eb3-88a324c359be","Code","http://www.cdisc.org","2023-12-15","SODIUM","C64809"
"Code_327","a977e229-b3e1-413d-a3ab-c29b19bfbc1c","Code","http://www.cdisc.org","2023-12-15","SYSBP","C25298"
"Code_328","28d47786-a141-4e7d-a0ad-5b2acd7bd6a9","Code","http://www.cdisc.org","2023-12-15","Clinical Test Result","C77140"
"Code_329","06a4a806-6fde-4ae5-81a1-4361fb8ce7f7","Code","http://www.cdisc.org","2023-12-15","Unit of Pressure","C49669"
"Code_330","c8263f3a-37f7-40dc-9356-74b15f2747c6","Code","http://www.cdisc.org","2023-12-15","Sitting","C62122"
"Code_331","81b0ed5d-68f4-4236-913e-5484cdb864f6","Code","http://www.cdisc.org","2023-12-15","Standing","C62166"
"Code_332","e36a6821-a4ea-4694-bd71-3d8d5c3d11fc","Code","http://www.cdisc.org","2023-12-15","Supine Position","C62167"
"Code_333","4aa09502-4582-4dec-b40f-2df189fff700","Code","http://www.cdisc.org","2023-12-15","Body Position","C62164"
"Code_334","58afa782-e357-4c07-8214-a9d8f697a740","Code","http://www.cdisc.org","2023-12-15","Brachial Artery","C12681"
"Code_335","effebb9d-a60a-4de7-8447-6fc1845a58e9","Code","http://www.cdisc.org","2023-12-15","Common Carotid Artery","C12687"
"Code_336","4826d36b-06df-4af4-a4e9-855c23f47712","Code","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","C32478"
"Code_337","a8ebd25b-7ce5-4ff5-80b4-b370d7d5075b","Code","http://www.cdisc.org","2023-12-15","Femoral Artery","C12715"
"Code_338","8d6006d1-e223-4fb3-96a3-4aa527bca842","Code","http://www.cdisc.org","2023-12-15","Radial Artery","C12838"
"Code_339","16da242b-fd14-43bd-ba88-eadf3ed39c29","Code","http://www.cdisc.org","2023-12-15","Anatomic Site","C13717"
"Code_340","28d8a55d-a0e2-40e6-9b8b-9dd2ba393e4f","Code","http://www.cdisc.org","2023-12-15","Left","C25229"
"Code_341","06f17177-79a3-4603-8424-08c21237535a","Code","http://www.cdisc.org","2023-12-15","Right","C25228"
"Code_342","51c7dff1-6b8a-40b0-96c2-1310b1702c50","Code","http://www.cdisc.org","2023-12-15","Laterality","C25185"
"Code_343","06e6b8d4-fe09-47ae-9c69-0c27c32e6c05","Code","http://www.cdisc.org","2023-12-15","SYSBP","C25298"
"Code_344","48b88ab7-665d-4914-acb4-e711563c6f03","Code","http://www.cdisc.org","2023-12-15","DIABP","C25299"
"Code_345","83d3042a-a261-4bc6-aa66-b3f868823cf3","Code","http://www.cdisc.org","2023-12-15","Clinical Test Result","C77140"
"Code_346","a3af10bd-f607-44f0-be88-1caaf501daff","Code","http://www.cdisc.org","2023-12-15","Unit of Pressure","C49669"
"Code_347","87b55a33-490a-430d-93cf-b13622ea01bc","Code","http://www.cdisc.org","2023-12-15","Sitting","C62122"
"Code_348","f7b5f54b-f66c-4fd4-9448-064cac31d4f4","Code","http://www.cdisc.org","2023-12-15","Standing","C62166"
"Code_349","12bf3352-374b-43a6-a42f-1da03ce06966","Code","http://www.cdisc.org","2023-12-15","Supine Position","C62167"
"Code_350","8ecd4d59-54d3-482c-8318-9b6b6047ead3","Code","http://www.cdisc.org","2023-12-15","Body Position","C62164"
"Code_351","b4417cc7-1201-4930-94af-291e5d93fee4","Code","http://www.cdisc.org","2023-12-15","Brachial Artery","C12681"
"Code_352","5f4395da-c53d-4461-ac44-aee84b83431f","Code","http://www.cdisc.org","2023-12-15","Common Carotid Artery","C12687"
"Code_353","e6a7a1fb-e0a0-466d-82c3-a1073bfa7ac4","Code","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","C32478"
"Code_354","d5f997ad-ddfc-4881-8005-2de7da1ab170","Code","http://www.cdisc.org","2023-12-15","Femoral Artery","C12715"
"Code_355","5a501f78-9b1a-4da7-b2c9-a5f47083da14","Code","http://www.cdisc.org","2023-12-15","Radial Artery","C12838"
"Code_356","b074edb0-838c-4626-b236-53d56198ec3e","Code","http://www.cdisc.org","2023-12-15","Anatomic Site","C13717"
"Code_357","1afcb68d-3fb5-4ab6-b305-864db60ffb6c","Code","http://www.cdisc.org","2023-12-15","Left","C25229"
"Code_358","a9277bd3-b126-46bd-b31e-bc469a747266","Code","http://www.cdisc.org","2023-12-15","Right","C25228"
"Code_359","9c94e49f-f82c-4ca0-93f7-ddec816f1883","Code","http://www.cdisc.org","2023-12-15","Laterality","C25185"
"Code_360","7aef38b2-487f-46c1-82d9-28a611402dea","Code","http://www.cdisc.org","2023-12-15","DIABP","C25299"
"Code_361","f82bf4bb-4757-48db-9ab6-2fad766695a5","Code","http://www.cdisc.org","2023-12-15","HR","C49677"
"Code_362","006f91b1-93ce-45a5-ade0-0681a76e83ad","Code","http://www.cdisc.org","2023-12-15","Clinical Test Result","C77140"
"Code_363","d52d78fb-b64e-40c7-ae7e-27359fa2764d","Code","http://www.cdisc.org","2023-12-15","Count per Minute","C73688"
"Code_364","bfe15e42-f269-41de-a424-12e3ddf4b73b","Code","http://www.cdisc.org","2023-12-15","Sitting","C62122"
"Code_365","8b69419b-2afa-4bb1-9c83-d4c8a2f80419","Code","http://www.cdisc.org","2023-12-15","Standing","C62166"
"Code_366","f394b67e-3fa5-41dc-b76c-a5de485ba0e7","Code","http://www.cdisc.org","2023-12-15","Supine Position","C62167"
"Code_367","66ac5324-dcaa-47a5-a390-932a8e21cc3d","Code","http://www.cdisc.org","2023-12-15","Body Position","C62164"
"Code_368","c74b47b6-5527-44eb-9d10-6b1cae91a426","Code","http://www.cdisc.org","2023-12-15","Brachial Artery","C12681"
"Code_369","179a59a8-a979-42c2-bc10-f7ea86cbe7d5","Code","http://www.cdisc.org","2023-12-15","Common Carotid Artery","C12687"
"Code_370","0935a404-f0f2-4586-8c06-dd47b648aaed","Code","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","C32478"
"Code_371","d7346442-2ed1-4a57-a848-1ca5d27abc18","Code","http://www.cdisc.org","2023-12-15","Femoral Artery","C12715"
"Code_372","bfe24da6-a31e-4e36-86e4-66a971eb1f13","Code","http://www.cdisc.org","2023-12-15","Radial Artery","C12838"
"Code_373","f86a92c3-a82a-46c7-98c2-7a6f67e9330e","Code","http://www.cdisc.org","2023-12-15","Anatomic Site","C13717"
"Code_374","b2acf611-6392-47e0-8ca5-d0aecf0ab370","Code","http://www.cdisc.org","2023-12-15","Left","C25229"
"Code_375","a4dab1ca-ac7d-4f0e-b291-e474f370b36c","Code","http://www.cdisc.org","2023-12-15","Right","C25228"
"Code_376","02434879-c73d-4324-8632-29d96d21e9e5","Code","http://www.cdisc.org","2023-12-15","Laterality","C25185"
"Code_377","1c6568c5-b6f6-4b9a-b47e-4f25baf1ef91","Code","http://www.cdisc.org","2023-12-15","HR","C49677"
"Code_378","a89224fc-4f4c-4e9a-99dc-a60451228d56","Code","http://www.cdisc.org","2023-12-15","SYSBP","C25298"
"Code_379","f7a8e9d6-d2df-4d54-9446-a7bb8ab27f7e","Code","http://www.cdisc.org","2023-12-15","Clinical Test Result","C77140"
"Code_380","db9db8ec-2d66-4a68-80a2-cc587fd35302","Code","http://www.cdisc.org","2023-12-15","Unit of Pressure","C49669"
"Code_381","e487ed7d-1db6-46a5-88c8-854c13a2431d","Code","http://www.cdisc.org","2023-12-15","Sitting","C62122"
