"id","uuid:ID","codeSystemVersion","decode","code","instanceType","codeSystem"
"Code_247","1145e8ca-1c6d-470e-867f-827a174d74d4","2023-09-29","Beats per Minute","C49673","Code","http://www.cdisc.org"
"Code_248","fffbe025-7b8b-47f3-be8b-91273b97b94f","","Count per Minute","C73688","Code","NCI Thesaurus"
"Code_249","25c5d1e3-8554-4dd4-a3c4-1330ec28bf6c","","Vital Signs Location","C83088","Code","NCI Thesaurus"
"Code_250","82205737-698f-4e98-8689-cee130101d37","","Vital Signs Laterality","C123975","Code","NCI Thesaurus"
"Code_251","9d9a570a-47bc-4d2e-927b-1a5d9a4f9e9e","","Test Method","C82535","Code","NCI Thesaurus"
"Code_252","9e63dc61-44c4-4ed6-b9dc-a0f671b22fda","","Vital Signs Position","C83114","Code","NCI Thesaurus"
"Code_245","a3a34d49-cb35-4423-9be2-bd329eac8c4f","","Heart Rate","C49677","Code","NCI Thesaurus"
"Code_254","b50d7365-48bd-47ef-8e5e-b8c2c7a6b61a","","Vital Signs Result","C173522","Code","NCI Thesaurus"
"Code_255","d88fa0ba-59c9-4fa4-98b0-6af1965321ca","2023-09-29","Pascal","C42547","Code","http://www.cdisc.org"
"Code_256","cd415180-f019-4202-bf75-82c1b91ed52e","","Unit of Pressure","C49669","Code","NCI Thesaurus"
"Code_257","afd4ae99-cdca-4f08-9056-233dfa756532","","Vital Signs Location","C83088","Code","NCI Thesaurus"
"Code_258","2f962240-c281-491c-a836-fbd5e9a9529f","","Vital Signs Laterality","C123975","Code","NCI Thesaurus"
"Code_259","53760d1a-d411-428a-8f4c-ffdb67ed7dd9","","Test Method","C82535","Code","NCI Thesaurus"
"Code_260","3c478c0f-28a7-4005-a1c4-21583494a500","","Vital Signs Position","C83114","Code","NCI Thesaurus"
"Code_253","d66a0ab2-4aff-4de5-9955-91db65034329","","Systolic Blood Pressure","C25298","Code","NCI Thesaurus"
"Code_262","655d4f96-1beb-4c70-8490-e2cd20620eca","","Vital Signs Result","C173522","Code","NCI Thesaurus"
"Code_263","8a64a3a3-d413-445a-b42a-b6196a2f393c","2023-09-29","Pascal","C42547","Code","http://www.cdisc.org"
"Code_264","2050e582-3b53-4989-8d30-305ad4069c9b","","Unit of Pressure","C49669","Code","NCI Thesaurus"
"Code_265","a0e1a009-9135-4879-8985-ee4245460ff7","","Vital Signs Location","C83088","Code","NCI Thesaurus"
"Code_266","5361f8c1-f19c-45a8-81e2-822e8aa59286","","Vital Signs Laterality","C123975","Code","NCI Thesaurus"
"Code_267","a9bbc1e2-326d-4176-9446-0bdeaf5f43d3","","Test Method","C82535","Code","NCI Thesaurus"
"Code_268","14122f0b-cf90-42bb-bde4-accb46c71f54","","Vital Signs Position","C83114","Code","NCI Thesaurus"
"Code_261","83a58c6d-fd02-4e32-a424-01fd31c06978","","Diastolic Blood Pressure","C25299","Code","NCI Thesaurus"
"Code_270","60f2fce0-f91e-485e-910f-fe461c59a113","","Vital Signs Result","C173522","Code","NCI Thesaurus"
"Code_271","b719b456-162f-4344-92b6-826edfe580c1","2023-09-29","Beats per Minute","C49673","Code","http://www.cdisc.org"
"Code_272","b5a1d86b-ff1d-4583-a867-ded5f6c92190","","Count per Minute","C73688","Code","NCI Thesaurus"
"Code_273","cf6ebe50-8070-42df-9a7c-597e25e595d3","","Vital Signs Location","C83088","Code","NCI Thesaurus"
"Code_274","e4ad69ec-7db2-44ed-91aa-1c22593bb041","","Vital Signs Laterality","C123975","Code","NCI Thesaurus"
"Code_275","779d2a3b-1f3e-4da3-b00c-4efc8681aa1b","","Test Method","C82535","Code","NCI Thesaurus"
"Code_276","8eb8f913-2cbb-40de-bf1a-d78bed4e8059","","Vital Signs Position","C83114","Code","NCI Thesaurus"
"Code_269","5ccb5c7d-a0ab-4f1d-9d04-2b1c59670675","","Heart Rate","C49677","Code","NCI Thesaurus"
"Code_122","aa1840c9-14c6-4848-952f-4e7c25aed024","2023-09-29","Placebo Comparator Arm","C174268","Code","http://www.cdisc.org"
"Code_123","1076223c-5191-4113-a2ee-76cb70245af4","2023-09-29","Data Generated Within Study","C188866","Code","http://www.cdisc.org"
"Code_124","a9f931c3-b8c9-47d0-82c3-4414a29b9507","2023-09-29","Active Comparator Arm","C174267","Code","http://www.cdisc.org"
"Code_125","a8dc00d7-86db-4f0d-a538-3cdb6a9bad71","2023-09-29","Data Generated Within Study","C188866","Code","http://www.cdisc.org"
"Code_126","588c049c-40f7-471b-937b-7128add3fa11","2023-09-29","Active Comparator Arm","C174267","Code","http://www.cdisc.org"
"Code_127","bc8f2630-2f7b-461d-8aa7-3dbf78c412ec","2023-09-29","Data Generated Within Study","C188866","Code","http://www.cdisc.org"
"Code_135","03f60994-c0fe-4628-80a6-9e947b03f7d8","2023-09-29","Double Blind Study","C15228","Code","http://www.cdisc.org"
"Code_128","75def3ec-bdd0-4f0a-b2c8-fb68c84afdb7","2023-09-29","Trial Screening","C48262","Code","http://www.cdisc.org"
"Code_129","203f122e-560f-4aec-8969-8143d2a4a446","2023-09-29","Treatment Epoch","C101526","Code","http://www.cdisc.org"
"Code_130","0865ea11-d945-488b-9fc6-4925349b2657","2023-09-29","Treatment Epoch","C101526","Code","http://www.cdisc.org"
"Code_131","761ec259-18fe-4001-a436-eda1c70b9d5f","2023-09-29","Treatment Epoch","C101526","Code","http://www.cdisc.org"
"Code_132","1853fab9-920a-49b1-8c25-45ef02651b2b","2023-09-29","Clinical Study Follow-up","C99158","Code","http://www.cdisc.org"
"Code_330","24b75be7-245e-49b2-8719-deeeda2506f1","1","Alzheimer's disease; unspecified","G30.9","Code","ICD-10-CM"
"Code_331","73266a55-a21d-47a8-af7b-9266347f9559","January 31, 2018","Alzheimer's disease","26929004","Code","SNOMED"
"Code_141","f1871837-ff53-4e07-bbf9-35e9b0353976","2023-09-29","Sponsor","C70793","Code","http://www.cdisc.org"
"Code_335","96196174-8cec-4ab6-8905-afd0649ebdba","2023-09-29","Trial Primary Objective","C85826","Code","http://www.cdisc.org"
"Code_334","b6436753-fc19-4e0f-934f-805b308bba32","2023-09-29","Primary Endpoint","C94496","Code","http://www.cdisc.org"
"Code_336","2dab1487-d6fc-4c3d-b29b-edf3ee813bed","2023-09-29","Primary Endpoint","C94496","Code","http://www.cdisc.org"
"Code_338","8e3defb4-778d-4e5e-8b68-a703cbdc2b82","2023-09-29","Trial Primary Objective","C85826","Code","http://www.cdisc.org"
"Code_337","2292aacf-6a28-40ff-a112-505ef3fd4fcc","2023-09-29","Primary Endpoint","C94496","Code","http://www.cdisc.org"
"Code_339","b45f654a-c255-4c58-b3a0-0afacfdcbb99","2023-09-29","Primary Endpoint","C94496","Code","http://www.cdisc.org"
"Code_340","1b4b212b-7859-4524-a1db-99bdf286086f","2023-09-29","Primary Endpoint","C94496","Code","http://www.cdisc.org"
"Code_342","d472e923-a3b1-44bb-b421-a9369122219c","2023-09-29","Trial Secondary Objective","C85827","Code","http://www.cdisc.org"
"Code_341","82c53da8-4603-485c-bc9d-c32fc35c94bf","2023-09-29","Secondary Endpoint","C139173","Code","http://www.cdisc.org"
"Code_343","24abaa4a-15cd-4dbc-9fa8-d365398246a3","2023-09-29","Secondary Endpoint","C139173","Code","http://www.cdisc.org"
"Code_344","50595e97-159a-4d77-83fc-cdcd0704b161","2023-09-29","Secondary Endpoint","C139173","Code","http://www.cdisc.org"
"Code_345","b4a3ccef-be96-4a9a-a19c-14855a9e11ff","2023-09-29","Inclusion Criteria","C25532","Code","http://www.cdisc.org"
"Code_346","cec94807-f01b-4072-83c4-edfafb9a50d2","2023-09-29","Inclusion Criteria","C25532","Code","http://www.cdisc.org"
"Code_347","8c27b884-be48-4ae9-8ac9-b390eefee3ba","2023-09-29","Inclusion Criteria","C25532","Code","http://www.cdisc.org"
"Code_348","6bd3128a-ae98-4bc2-b9c5-5ec528882512","2023-09-29","Exclusion Criteria","C25370","Code","http://www.cdisc.org"
"Code_332","0acd97fa-92d1-4eca-b116-64a42a7f51ea","2023-09-29","Year","C29848","Code","http://www.cdisc.org"
"Code_14","03b73ee0-2427-44e3-a80a-0933d13b0b8e","2023-09-29","Before","C201264","Code","http://www.cdisc.org"
"Code_15","f09f6b3c-8627-4b30-9e48-a5ceda79dc2d","2023-09-29","Start to Start","C201265","Code","http://www.cdisc.org"
"Code_16","3889bc3e-347b-45ac-9306-39f00ad46d1d","2023-09-29","Before","C201264","Code","http://www.cdisc.org"
"Code_17","2e09f2c5-0bd5-4736-904b-77e2cf558d4a","2023-09-29","Start to Start","C201265","Code","http://www.cdisc.org"
"Code_19","6d540c78-46b5-4bc0-88fe-9012b0cf2a19","2023-09-29","Fixed Reference","C201264","Code","http://www.cdisc.org"
"Code_20","2e716628-f51c-4d3c-a866-1fb81a73d49b","2023-09-29","Start to Start","C201265","Code","http://www.cdisc.org"
"Code_21","8517c019-2d3c-4ef6-be2b-165589bffc3a","2023-09-29","After","C201264","Code","http://www.cdisc.org"
"Code_22","46b39ae4-ab16-4553-92f9-f5fdadacded5","2023-09-29","Start to Start","C201265","Code","http://www.cdisc.org"
"Code_24","7c37f565-83f4-4075-8740-f461a7dd120b","2023-09-29","After","C201264","Code","http://www.cdisc.org"
"Code_25","29fc77cc-02d0-4130-aa7b-5bb427c4e03f","2023-09-29","Start to Start","C201265","Code","http://www.cdisc.org"
"Code_27","f38ac23f-d8a2-4e8c-a08c-c89150653999","2023-09-29","After","C201264","Code","http://www.cdisc.org"
"Code_28","354e8ad3-36ed-4f70-94de-d6f77c1b25de","2023-09-29","Start to Start","C201265","Code","http://www.cdisc.org"
"Code_30","f91983fa-3d36-4408-a8c2-db2427dd878b","2023-09-29","After","C201264","Code","http://www.cdisc.org"
"Code_31","dde49cba-eaee-4cf3-a5ae-6ae6a8538371","2023-09-29","Start to Start","C201265","Code","http://www.cdisc.org"
"Code_35","be28ef91-a361-42e0-a6e4-d2fc3b1c4022","2023-09-29","After","C201264","Code","http://www.cdisc.org"
"Code_36","7e9935af-b730-4ab1-8887-2de56a712053","2023-09-29","Start to Start","C201265","Code","http://www.cdisc.org"
"Code_40","05129e93-3dc0-410b-ba5a-583c6ec1ba20","2023-09-29","After","C201264","Code","http://www.cdisc.org"
"Code_41","40b7aa34-e0ea-44bc-aef8-4d7dc08769bb","2023-09-29","Start to Start","C201265","Code","http://www.cdisc.org"
"Code_45","406f0574-1037-4a1f-ac7d-82a0b883c0c0","2023-09-29","After","C201264","Code","http://www.cdisc.org"
"Code_46","430ea4e0-3708-422e-917c-7935f12fea2f","2023-09-29","Start to Start","C201265","Code","http://www.cdisc.org"
"Code_50","76887f5f-4775-4248-9ad4-21a1ad855f05","2023-09-29","After","C201264","Code","http://www.cdisc.org"
"Code_51","35953a4f-09a9-4f3d-a68e-61f81c54cb85","2023-09-29","Start to Start","C201265","Code","http://www.cdisc.org"
"Code_53","72899ce6-690a-4a41-b0a5-34852b4281d7","2023-09-29","After","C201264","Code","http://www.cdisc.org"
"Code_54","ffe65bf0-0433-4ab1-ab94-cdb82cbfd10e","2023-09-29","Start to Start","C201265","Code","http://www.cdisc.org"
"Code_33","56b9ac8e-6e44-463f-802b-17927c6fe9e7","2023-09-29","After","C201264","Code","http://www.cdisc.org"
"Code_34","a2069633-6294-47de-928b-55375ec2f321","2023-09-29","Start to Start","C201265","Code","http://www.cdisc.org"
"Code_38","c326621a-de26-4109-8fc8-cf5dfe212c2c","2023-09-29","After","C201264","Code","http://www.cdisc.org"
"Code_39","2139007a-d5cb-4efa-b850-194509d56c69","2023-09-29","Start to Start","C201265","Code","http://www.cdisc.org"
"Code_43","6a5efe18-ca2d-4775-ad94-a60d424f3263","2023-09-29","After","C201264","Code","http://www.cdisc.org"
"Code_44","49766061-b811-4460-ac9a-e4f344850554","2023-09-29","Start to Start","C201265","Code","http://www.cdisc.org"
"Code_48","6e82cbaa-311f-417f-93c6-578c16b02723","2023-09-29","After","C201264","Code","http://www.cdisc.org"
"Code_49","34763417-1fdd-407d-98f2-bda4ecb29614","2023-09-29","Start to Start","C201265","Code","http://www.cdisc.org"
"Code_56","2fa30ac9-3629-4e5c-95f4-bec04ecdb895","2023-09-29","Fixed Reference","C201264","Code","http://www.cdisc.org"
"Code_57","249e9618-ec66-42f5-972d-16cada1239e4","2023-09-29","Start to Start","C201265","Code","http://www.cdisc.org"
"Code_58","9a93520b-9ddd-4892-842b-d9476965cf4a","2023-09-29","Fixed Reference","C201264","Code","http://www.cdisc.org"
"Code_59","32ddf5ca-29bb-470b-adca-c8d0bf59d71a","2023-09-29","Start to Start","C201265","Code","http://www.cdisc.org"
"Code_60","7473bac1-8e98-40bb-9f35-33324786de21","2023-09-29","Fixed Reference","C201264","Code","http://www.cdisc.org"
"Code_61","76ff954b-ce54-4f64-ae2b-fc76ea51ce98","2023-09-29","Start to Start","C201265","Code","http://www.cdisc.org"
"Code_62","7e02ae8c-c107-4829-b007-361eb47532e2","2023-09-29","After","C201264","Code","http://www.cdisc.org"
"Code_63","6b5385c0-185b-4df0-bb46-8db1e275415d","2023-09-29","Start to Start","C201265","Code","http://www.cdisc.org"
"Code_64","201c93ed-f009-46d6-a896-427205643e85","2023-09-29","After","C201264","Code","http://www.cdisc.org"
"Code_65","abfe9473-beff-4a6c-82ab-79bc4ac13ebd","2023-09-29","End to Start","C201265","Code","http://www.cdisc.org"
"Code_66","eda4730f-eda7-4abb-b942-abf4b3d884b4","2023-09-29","After","C201264","Code","http://www.cdisc.org"
"Code_67","e79555e3-91d5-499a-a00b-9494c67e561a","2023-09-29","Start to Start","C201265","Code","http://www.cdisc.org"
"Code_68","4997748b-b228-4f4d-8ace-25513b8bad63","2023-09-29","After","C201264","Code","http://www.cdisc.org"
"Code_69","d68fd786-0216-4b03-a193-436c2ec857f9","2023-09-29","End to Start","C201265","Code","http://www.cdisc.org"
"Code_70","9bd3e351-25e1-4928-9cff-2dc5811671b0","2023-09-29","After","C201264","Code","http://www.cdisc.org"
"Code_71","525c0154-fb59-4274-851d-09c024875812","2023-09-29","Start to Start","C201265","Code","http://www.cdisc.org"
"Code_349","fc69becf-9bf3-4851-9b08-8ce4b17780bc","2023-09-29","Clinical Study Sponsor","C70793","Code","http://www.cdisc.org"
"Code_350","42b8ffbc-7bbf-4561-8f33-bf96d6558dec","2020-08","United Kingdom of Great Britain and Northern Ireland","GBR","Code","ISO 3166 1 alpha3"
"Code_3","2680fbd3-b14b-463b-ac78-58a387b18f8b","2023-09-29","Study Acronym","C94108","Code","http://www.cdisc.org"
"Code_5","63373695-9e8e-4e6f-8787-0cb8262d3fe3","2023-09-29","Brief Study Title","C99905x1","Code","http://www.cdisc.org"
"Code_6","6cc0fc06-d500-44d7-a7c1-09209c44e9a7","2023-09-29","Official Study Title","C99905x2","Code","http://www.cdisc.org"
"Code_7","f37f2fca-2fec-4f0f-a0a0-7f8d61642757","2023-09-29","Public Study Title","C99905x3","Code","http://www.cdisc.org"
"Code_8","8863afa7-537d-4621-a20a-3cd023614d00","2023-09-29","Final","C25508","Code","http://www.cdisc.org"
"Code_11","5586f019-da07-4c94-9912-c207f1c49ffc","2023-09-29","Protocol Effective Date","C99903x1","Code","http://www.cdisc.org"
"Code_13","b382c6a3-d801-4d29-b4b5-d7ba93a810ff","2023-09-29","Region","C41129","Code","http://www.cdisc.org"
"Code_12","ae05ee9b-7c0f-4ec2-9b33-858625977f8c","2020-08","Europe","150","Code","ISO 3166 1 alpha3"
