"id","decode","uuid:ID","instanceType","code","codeSystem","codeSystemVersion"
"Code_173","No","f01a3023-074c-4275-ba9e-c78432e7b1f2","Code","C49487","http://www.cdisc.org","2023-12-15"
"Code_174","Yes","e3e5c21a-24b1-4b81-89f1-88ceca9a1110","Code","C49488","http://www.cdisc.org","2023-12-15"
"Code_175","Adverse Event associated with Hospitalization","79882708-aa0e-4b68-81ca-8f213564aab2","Code","C83052","http://www.cdisc.org","2023-12-15"
"Code_176","No","5624bb7d-ba4c-4622-b951-38db36e8a122","Code","C49487","http://www.cdisc.org","2023-12-15"
"Code_177","Yes","92c5894c-4909-4f2a-928a-cc31f7e88a6c","Code","C49488","http://www.cdisc.org","2023-12-15"
"Code_178","Life Threatening Adverse Event","a2ccbac4-fda5-4566-8a9c-6f28930784bb","Code","C84266","http://www.cdisc.org","2023-12-15"
"Code_179","No","8114a1bb-e78f-4a05-9ae7-a41b9e6aa49f","Code","C49487","http://www.cdisc.org","2023-12-15"
"Code_180","Yes","310cfe22-19d8-4eef-b890-8bd7d5279fcc","Code","C49488","http://www.cdisc.org","2023-12-15"
"Code_181","Adverse Event Occurred with Overdose","04c4f2a8-a745-42ac-926c-3da5171f6e2f","Code","C83214","http://www.cdisc.org","2023-12-15"
"Code_182","No","b85fbcb9-0a47-4e5b-8ade-cc85c2f5a3d3","Code","C49487","http://www.cdisc.org","2023-12-15"
"Code_183","Yes","0fb05af0-13a4-458f-91be-550579427969","Code","C49488","http://www.cdisc.org","2023-12-15"
"Code_184","Adverse Event Associated with Serious Medical Event","139c8593-9cab-4e13-8649-2f1a67bc3947","Code","C83053","http://www.cdisc.org","2023-12-15"
"Code_185","No","323f3b5e-31c1-4b0e-9320-73f3b723ee44","Code","C49487","http://www.cdisc.org","2023-12-15"
"Code_186","Yes","39ec7fd8-e693-4a98-a8bc-daf8e91a835b","Code","C49488","http://www.cdisc.org","2023-12-15"
"Code_187","Adverse Event Concomitant Treatment","82154e79-38d8-4cbb-abb5-c6cf6701077e","Code","C83199","http://www.cdisc.org","2023-12-15"
"Code_188","Adverse Event Start Date Time","92766b72-b533-413e-8bd6-42e2bdc2a9dd","Code","C83215","http://www.cdisc.org","2023-12-15"
"Code_189","Adverse Event End Date Time","7273c0cc-e8a8-4c15-b617-2c2067998274","Code","C83201","http://www.cdisc.org","2023-12-15"
"Code_190","Solicited Adverse Event","a4984af7-a775-4947-8167-0e0bfc5f1338","Code","C179175","http://www.cdisc.org","2023-12-15"
"Code_191","SYSBP","922692b1-e382-45ba-a0f5-93b116bad0a3","Code","C25298","http://www.cdisc.org","2023-12-15"
"Code_192","Clinical Test Result","da0c55af-789e-4c04-badd-3e313fdb354f","Code","C77140","http://www.cdisc.org","2023-12-15"
"Code_193","Unit of Pressure","d8961694-ab34-4690-8fb9-8d7c2c2683d5","Code","C49669","http://www.cdisc.org","2023-12-15"
"Code_194","Sitting","7add9d69-a600-4c63-88bf-49dca931c895","Code","C62122","http://www.cdisc.org","2023-12-15"
"Code_195","Standing","1be3158e-0ff0-4331-b91e-903f412ff42a","Code","C62166","http://www.cdisc.org","2023-12-15"
"Code_196","Supine Position","d8e7bb95-9192-41d2-93a3-767b4a483aed","Code","C62167","http://www.cdisc.org","2023-12-15"
"Code_197","Body Position","2944e4ac-7abb-47b1-84f7-f884fced2591","Code","C62164","http://www.cdisc.org","2023-12-15"
"Code_198","Brachial Artery","bf038de2-52c9-42ae-876e-188adb99df15","Code","C12681","http://www.cdisc.org","2023-12-15"
"Code_199","Common Carotid Artery","a8b40986-6295-4b71-9084-749a2c5a2cbd","Code","C12687","http://www.cdisc.org","2023-12-15"
"Code_200","Dorsalis Pedis Artery","f968e226-b85c-4b6e-9690-306155e5bac6","Code","C32478","http://www.cdisc.org","2023-12-15"
"Code_201","Femoral Artery","8ce2e1d4-2077-425c-8d9a-2171af46105f","Code","C12715","http://www.cdisc.org","2023-12-15"
"Code_202","Radial Artery","94866c8a-4e8c-4b4f-8a4c-1eb49b6a1ee9","Code","C12838","http://www.cdisc.org","2023-12-15"
"Code_203","Anatomic Site","ec3bab89-9b15-49bf-9468-22173a27674a","Code","C13717","http://www.cdisc.org","2023-12-15"
"Code_204","Left","9a2eeb6c-b352-4d43-8994-729381f5e57b","Code","C25229","http://www.cdisc.org","2023-12-15"
"Code_205","Right","529c98d4-86dc-4c7e-900c-687f62427735","Code","C25228","http://www.cdisc.org","2023-12-15"
"Code_206","Laterality","1784a9d9-f3aa-4d37-9905-263cb05cb49a","Code","C25185","http://www.cdisc.org","2023-12-15"
"Code_207","SYSBP","0e4e1c0f-5ea1-44bd-b062-77ea47290e28","Code","C25298","http://www.cdisc.org","2023-12-15"
"Code_208","DIABP","14ed0ced-e7f0-432a-bdfa-fc57041f213a","Code","C25299","http://www.cdisc.org","2023-12-15"
"Code_209","Clinical Test Result","99566899-f7a7-4ef8-acb7-dc1d21901986","Code","C77140","http://www.cdisc.org","2023-12-15"
"Code_210","Unit of Pressure","8cf02fdf-415e-4eb6-abab-4a81063f09e2","Code","C49669","http://www.cdisc.org","2023-12-15"
"Code_211","Sitting","94448485-179b-4b3f-ab9b-33e4991f7bae","Code","C62122","http://www.cdisc.org","2023-12-15"
"Code_212","Standing","3faf5775-d427-4dad-a96f-e19ec9346f75","Code","C62166","http://www.cdisc.org","2023-12-15"
"Code_213","Supine Position","7f753cb3-6147-4d03-a7fc-c325013b4fff","Code","C62167","http://www.cdisc.org","2023-12-15"
"Code_214","Body Position","089508d6-74d2-4ae7-b82a-e8c1336ae930","Code","C62164","http://www.cdisc.org","2023-12-15"
"Code_215","Brachial Artery","22bd638e-a05e-447e-8cc6-0d0b45e8242e","Code","C12681","http://www.cdisc.org","2023-12-15"
"Code_216","Common Carotid Artery","8cd619b9-dc4a-42b2-b626-c29f97a448e7","Code","C12687","http://www.cdisc.org","2023-12-15"
"Code_217","Dorsalis Pedis Artery","3f75eee3-1fd7-472c-814b-bfc394c023d7","Code","C32478","http://www.cdisc.org","2023-12-15"
"Code_218","Femoral Artery","c0310488-8d34-4714-8886-67a1f8abd6d7","Code","C12715","http://www.cdisc.org","2023-12-15"
"Code_219","Radial Artery","d3f9a467-e19e-4d11-99a5-4a2023656bfd","Code","C12838","http://www.cdisc.org","2023-12-15"
"Code_220","Anatomic Site","c728301e-ac39-4980-8d07-9608b00fa327","Code","C13717","http://www.cdisc.org","2023-12-15"
"Code_221","Left","cd03bb4f-43bb-4e69-8d58-094fdcf84fe4","Code","C25229","http://www.cdisc.org","2023-12-15"
"Code_222","Right","b8b8258f-1023-46ae-bc8e-3f8f2804cd94","Code","C25228","http://www.cdisc.org","2023-12-15"
"Code_223","Laterality","ec0c2633-ad27-45e4-8092-7a35425b4d51","Code","C25185","http://www.cdisc.org","2023-12-15"
"Code_224","DIABP","3dc1280d-5cb8-4af4-9450-3a5afb1b7456","Code","C25299","http://www.cdisc.org","2023-12-15"
"Code_225","TEMP","c041c37c-5c43-4ba5-84d4-ccf348d4e136","Code","C174446","http://www.cdisc.org","2023-12-15"
"Code_226","Clinical Test Result","b71e0f2e-fff4-48bf-8751-2ad900a5b705","Code","C77140","http://www.cdisc.org","2023-12-15"
"Code_227","Degree Celsius","56d55b8d-91cb-4aed-ac6b-ed5417cd1359","Code","C42559","http://www.cdisc.org","2023-12-15"
"Code_228","Degree Fahrenheit","65ea75ec-95f8-476c-a88a-c712c520fb12","Code","C44277","http://www.cdisc.org","2023-12-15"
"Code_229","Kelvin","8c6e6a63-c8c7-42ac-a519-ca08d021c317","Code","C42537","http://www.cdisc.org","2023-12-15"
"Code_230","Unit of Temperature","4c56527c-0808-4b5f-aee7-02ca59439519","Code","C44276","http://www.cdisc.org","2023-12-15"
"Code_231","Axilla","3bc69607-4588-4006-bacd-d6f261f2f0b5","Code","C12674","http://www.cdisc.org","2023-12-15"
"Code_232","Ear","66554832-e942-49e2-ba30-836435f02411","Code","C12394","http://www.cdisc.org","2023-12-15"
"Code_233","Forehead","33a26a69-6b9c-4bca-a3e6-898e00a99e1e","Code","C89803","http://www.cdisc.org","2023-12-15"
"Code_234","Oral Cavity","58644acc-5c5d-45fe-ba48-96372d4c9812","Code","C12421","http://www.cdisc.org","2023-12-15"
"Code_235","Rectum","340a09d9-7951-47f4-89b4-99b83056de7d","Code","C12390","http://www.cdisc.org","2023-12-15"
"Code_236","Anatomic Site","2646b3a5-45d2-440f-aa37-af85483e287c","Code","C13717","http://www.cdisc.org","2023-12-15"
"Code_237","TEMP","33b2a226-043b-46f0-9abc-666755ced7b0","Code","C174446","http://www.cdisc.org","2023-12-15"
"Code_238","WEIGHT","843f53e8-1e56-40fa-a003-2fc70f098530","Code","C25208","http://www.cdisc.org","2023-12-15"
"Code_239","Clinical Test Result","45923d80-17ac-4b9a-8a3e-66206f086d5b","Code","C77140","http://www.cdisc.org","2023-12-15"
"Code_240","Pound","415859e8-bdf6-4547-ac43-4ac66c454fbe","Code","C48531","http://www.cdisc.org","2023-12-15"
"Code_241","Gram","93053e48-83f7-4356-a0fb-ab976d28e45e","Code","C48155","http://www.cdisc.org","2023-12-15"
"Code_242","Kilogram","4d6f195c-6b89-4ed1-9c91-5786fe0a32c4","Code","C28252","http://www.cdisc.org","2023-12-15"
"Code_243","Unit of Weight","e8540e26-af9b-4ac2-a2b7-c7a6efa8f1b5","Code","C48208","http://www.cdisc.org","2023-12-15"
"Code_244","WEIGHT","a635b997-54c3-4b16-99a8-8fc6072e4c9e","Code","C25208","http://www.cdisc.org","2023-12-15"
"Code_245","HEIGHT","79420410-a04f-4d76-b7c5-f4e289cf7044","Code","C25347","http://www.cdisc.org","2023-12-15"
"Code_246","Clinical Test Result","19d3d122-ccc2-4151-bac8-b4a0deb5fa35","Code","C77140","http://www.cdisc.org","2023-12-15"
"Code_247","Centimeter","eb05a696-7472-4194-9caa-0d5206496cfe","Code","C49668","http://www.cdisc.org","2023-12-15"
"Code_248","Inch","ff7eefb5-7149-430d-9955-9b086e4ec28c","Code","C48500","http://www.cdisc.org","2023-12-15"
"Code_249","Meter","0c4e13ae-b1af-4a14-825f-b45a0723cd07","Code","C41139","http://www.cdisc.org","2023-12-15"
"Code_250","Unit of Height","bf95fca0-36b6-4faa-85c0-ac6a73b0083b","Code","C168688","http://www.cdisc.org","2023-12-15"
"Code_251","HEIGHT","40126a2b-f5d3-4880-8af0-59a66f2ad2ba","Code","C25347","http://www.cdisc.org","2023-12-15"
"Code_252","ALT","32716ca5-4661-40b9-affa-86faba043e63","Code","C64433","http://www.cdisc.org","2023-12-15"
"Code_253","Laboratory Test Result","3295a02a-6eae-4b62-b5fb-083a69962493","Code","C36292","http://www.cdisc.org","2023-12-15"
"Code_254","Unit per Liter","b35493b1-e08d-45ea-999f-894efaee0a45","Code","C67456","http://www.cdisc.org","2023-12-15"
"Code_255","Microkatal per Liter","3f0414be-b2ae-42f3-a6eb-93ebc5c4863b","Code","C67397","http://www.cdisc.org","2023-12-15"
"Code_256","International Unit per Liter","befadfb8-4a00-4cd8-9c0e-d24903d9bb98","Code","C67376","http://www.cdisc.org","2023-12-15"
"Code_257","Nanokatal per Liter","508ecb1a-32de-44ba-b26e-49c30f692f12","Code","C70510","http://www.cdisc.org","2023-12-15"
"Code_258","Unit of Catalytic Activity Concentration","6ad38337-4e11-43ca-8f68-4530a487d255","Code","C67365","http://www.cdisc.org","2023-12-15"
"Code_259","Biospecimen Type","1ff016f2-9afa-4223-9502-45d067539f07","Code","C70713","http://www.cdisc.org","2023-12-15"
"Code_260","No","f472ef00-a5a2-425c-8910-786e8c9d18bf","Code","C49487","http://www.cdisc.org","2023-12-15"
"Code_261","Yes","43af19e6-c14d-42e0-b907-bc1ea5930e3c","Code","C49488","http://www.cdisc.org","2023-12-15"
"Code_262","Laboratory Test Fasting Status","126f7da2-2390-4ad2-8458-7486daadcbba","Code","C83309","http://www.cdisc.org","2023-12-15"
"Code_263","ALT","d666718a-eec9-42ef-bb1b-99d1f99991ee","Code","C64433","http://www.cdisc.org","2023-12-15"
"Code_264","ALB","ab177aa9-294d-491e-9e31-bc99ae0a5aef","Code","C64431","http://www.cdisc.org","2023-12-15"
"Code_265","Laboratory Test Result","c2deb1ba-a723-4849-bc55-bfef3e9b5a3d","Code","C36292","http://www.cdisc.org","2023-12-15"
"Code_266","Biospecimen Type","e0abcea3-97d5-4714-8dfa-8cf4d9a66f9c","Code","C70713","http://www.cdisc.org","2023-12-15"
"Code_267","No","e2347b6a-c615-4b81-8730-c731c599f4b3","Code","C49487","http://www.cdisc.org","2023-12-15"
"Code_268","Yes","1ffb7997-0e31-48a5-810f-2b54c456ca3a","Code","C49488","http://www.cdisc.org","2023-12-15"
"Code_269","Laboratory Test Fasting Status","034dfbb1-c461-469b-a2db-3132a6c95d11","Code","C83309","http://www.cdisc.org","2023-12-15"
"Code_270","ALB","f6571cf6-3900-4438-9895-0fdaddf72702","Code","C64431","http://www.cdisc.org","2023-12-15"
"Code_271","ALP","0056d3e9-ed98-4526-9c31-40a55b27e126","Code","C64432","http://www.cdisc.org","2023-12-15"
"Code_272","Laboratory Test Result","a955a108-2a5a-4d00-b077-687c7abc6f95","Code","C36292","http://www.cdisc.org","2023-12-15"
"Code_273","Unit per Liter","a5ed580a-f873-4f12-aabb-08564663afb9","Code","C67456","http://www.cdisc.org","2023-12-15"
"Code_274","Microkatal per Liter","17b64b74-74e0-46c7-91ea-8c8e41645bc0","Code","C67397","http://www.cdisc.org","2023-12-15"
"Code_275","International Unit per Liter","7ce550e3-be04-4557-ace1-8d7b2974ea09","Code","C67376","http://www.cdisc.org","2023-12-15"
"Code_276","Unit of Catalytic Activity Concentration","21b53985-2c3e-48e4-b9b2-cb805c550525","Code","C67365","http://www.cdisc.org","2023-12-15"
"Code_277","Biospecimen Type","b365e5b3-5054-4128-9559-2fcc228898cf","Code","C70713","http://www.cdisc.org","2023-12-15"
"Code_278","No","ba26f87b-46d2-43a7-9cea-e32cebdf0607","Code","C49487","http://www.cdisc.org","2023-12-15"
"Code_279","Yes","0288fa30-e126-403a-af56-9df7e6b8b2ad","Code","C49488","http://www.cdisc.org","2023-12-15"
"Code_280","Laboratory Test Fasting Status","80f18a25-ad88-4713-92e3-78f6586d4cc1","Code","C83309","http://www.cdisc.org","2023-12-15"
"Code_281","ALP","e8261fab-ea3c-46cf-bedd-175fd2cf84fc","Code","C64432","http://www.cdisc.org","2023-12-15"
"Code_282","AST","3950b1a6-2022-4109-9963-fb535b44162c","Code","C64467","http://www.cdisc.org","2023-12-15"
"Code_283","Laboratory Test Result","e01566f8-e184-49ee-8137-c7fad759d715","Code","C36292","http://www.cdisc.org","2023-12-15"
"Code_284","Unit per Liter","d0288673-2773-4c72-909b-e3c94ff4307f","Code","C67456","http://www.cdisc.org","2023-12-15"
"Code_285","Microkatal per Liter","d68897cf-1c84-44d7-b45e-4a9adec2dac7","Code","C67397","http://www.cdisc.org","2023-12-15"
"Code_286","International Unit per Liter","fea70503-d147-40de-97ed-6d84cbd36a26","Code","C67376","http://www.cdisc.org","2023-12-15"
"Code_287","Unit of Catalytic Activity Concentration","d249cf1d-bfca-49fa-970f-f6ba5501448e","Code","C67365","http://www.cdisc.org","2023-12-15"
"Code_288","Biospecimen Type","a15affca-1bf9-460d-b40b-3a58c11289ac","Code","C70713","http://www.cdisc.org","2023-12-15"
"Code_289","No","e87450b5-99c1-4652-b563-7991c7e267df","Code","C49487","http://www.cdisc.org","2023-12-15"
"Code_290","Yes","345f5a0d-5941-4e76-bb4c-d61021f6cf61","Code","C49488","http://www.cdisc.org","2023-12-15"
"Code_291","Laboratory Test Fasting Status","bb70ab48-52a0-4244-a977-ea2f7f28243f","Code","C83309","http://www.cdisc.org","2023-12-15"
"Code_292","AST","29e403fb-b6bc-4e17-8c25-f513efac4b25","Code","C64467","http://www.cdisc.org","2023-12-15"
"Code_293","CREAT","e7f953f1-2d70-4176-884a-021a2a276780","Code","C64547","http://www.cdisc.org","2023-12-15"
"Code_294","Laboratory Test Result","3040cfd5-ef50-4d68-b862-5ffe59e6fb32","Code","C36292","http://www.cdisc.org","2023-12-15"
"Code_295","Milligram per Deciliter","c6d18067-8721-4078-89ad-222e874bf527","Code","C67015","http://www.cdisc.org","2023-12-15"
"Code_296","Microgram per Milliliter","d9626544-8b88-4ee8-8035-566786e725e2","Code","C64572","http://www.cdisc.org","2023-12-15"
"Code_297","Millimole per Liter","fb0e095b-0e16-4aeb-a740-e2e2e0712eb2","Code","C64387","http://www.cdisc.org","2023-12-15"
"Code_298","Micromole per Liter","41debcad-3951-4f58-992d-7bd5eadf13c6","Code","C48508","http://www.cdisc.org","2023-12-15"
"Code_299","Unit of Concentration","c2712de0-61c5-4b01-9938-632d2489c5f4","Code","C48207","http://www.cdisc.org","2023-12-15"
"Code_300","Biospecimen Type","dccd7a60-1065-48e3-a106-4032289374ac","Code","C70713","http://www.cdisc.org","2023-12-15"
"Code_301","No","9dd18da6-05bb-42e1-839f-ac0b1070cc40","Code","C49487","http://www.cdisc.org","2023-12-15"
"Code_302","Yes","d4ee539d-6d69-4c68-bb4c-9fabf37a6c18","Code","C49488","http://www.cdisc.org","2023-12-15"
"Code_303","Laboratory Test Fasting Status","427f03d3-6511-4618-8c56-e7cd9a6f7f8f","Code","C83309","http://www.cdisc.org","2023-12-15"
"Code_304","CREAT","70c37759-68c1-4b43-9280-e20273fdb8f3","Code","C64547","http://www.cdisc.org","2023-12-15"
"Code_305","K","9ddfa11c-d826-4b10-8cc0-6155ca4ed60d","Code","C64853","http://www.cdisc.org","2023-12-15"
"Code_306","Laboratory Test Result","deaac037-3045-48de-ad4e-220e361ac7ad","Code","C36292","http://www.cdisc.org","2023-12-15"
"Code_307","Milliequivalent per Liter","578fc90d-4e68-4b8e-8a46-304ebb4a7d10","Code","C67474","http://www.cdisc.org","2023-12-15"
"Code_308","Milliequivalent per Deciliter","9adbf803-fb69-47a4-ab90-e6c8a1798a6b","Code","C67473","http://www.cdisc.org","2023-12-15"
"Code_309","Millimole per Liter","cfcbdf9a-575b-4757-b48c-052fc1e92d04","Code","C64387","http://www.cdisc.org","2023-12-15"
"Code_310","Molarity Unit","71ef6088-f81c-4a8b-b0f5-9f7f55700096","Code","C64567","http://www.cdisc.org","2023-12-15"
"Code_311","Biospecimen Type","b5bf0490-4478-45d9-8021-68ff3cf7f073","Code","C70713","http://www.cdisc.org","2023-12-15"
"Code_312","No","edb0e3be-f266-4b99-aa6f-feb8f74209ca","Code","C49487","http://www.cdisc.org","2023-12-15"
"Code_313","Yes","87b1ca7f-2dd7-463b-a817-53e3943041bf","Code","C49488","http://www.cdisc.org","2023-12-15"
"Code_314","Laboratory Test Fasting Status","077ed44d-6228-4163-bb1f-f223b1997406","Code","C83309","http://www.cdisc.org","2023-12-15"
"Code_315","K","b301e882-3a1a-4ebf-9503-c258a2f4ba2c","Code","C64853","http://www.cdisc.org","2023-12-15"
"Code_316","SODIUM","6025047b-777a-4b02-a25e-3cdd6ee69243","Code","C64809","http://www.cdisc.org","2023-12-15"
"Code_317","Laboratory Test Result","b38ef5e6-016f-438d-a45f-dcd1a8c3cd85","Code","C36292","http://www.cdisc.org","2023-12-15"
"Code_318","Milliequivalent per Liter","e52ebe82-805e-43e8-9658-fdaa253c4545","Code","C67474","http://www.cdisc.org","2023-12-15"
"Code_319","Milliequivalent per Deciliter","6c53efa8-734a-498a-8286-5aecc89bbe8d","Code","C67473","http://www.cdisc.org","2023-12-15"
"Code_320","Millimole per Liter","327697da-9eab-4ea4-8bc9-782d0fb31900","Code","C64387","http://www.cdisc.org","2023-12-15"
"Code_321","Molarity Unit","65613839-31eb-4585-8236-817c2f0bc482","Code","C64567","http://www.cdisc.org","2023-12-15"
"Code_322","Biospecimen Type","9110be78-59b7-4764-9d0a-55f275f42fbe","Code","C70713","http://www.cdisc.org","2023-12-15"
"Code_323","No","02d60554-dbdc-44af-bf7d-b5040cc9e2a4","Code","C49487","http://www.cdisc.org","2023-12-15"
"Code_324","Yes","efe80243-9428-4f18-85f2-8b16d86f5ddb","Code","C49488","http://www.cdisc.org","2023-12-15"
"Code_325","Laboratory Test Fasting Status","369952e3-a3da-440e-a58f-b7ff80c98421","Code","C83309","http://www.cdisc.org","2023-12-15"
"Code_326","SODIUM","69ec851d-fd3b-4b4c-a6ce-d87beff8c14e","Code","C64809","http://www.cdisc.org","2023-12-15"
"Code_327","SYSBP","6f06defb-a367-4d94-b6b8-253ff3ed9617","Code","C25298","http://www.cdisc.org","2023-12-15"
"Code_328","Clinical Test Result","0b1b1725-4183-445c-8ccf-73005cd107f2","Code","C77140","http://www.cdisc.org","2023-12-15"
"Code_329","Unit of Pressure","d161048d-53d4-4ace-ba81-02b429df476b","Code","C49669","http://www.cdisc.org","2023-12-15"
"Code_330","Sitting","d46df729-66ac-4633-93ac-bfee00d7bf51","Code","C62122","http://www.cdisc.org","2023-12-15"
"Code_331","Standing","631653f3-3e9b-4889-adf3-b625b2f58777","Code","C62166","http://www.cdisc.org","2023-12-15"
"Code_332","Supine Position","c3aaf98a-b3ee-44a2-9a69-c36e29b095ce","Code","C62167","http://www.cdisc.org","2023-12-15"
"Code_333","Body Position","48c0847c-5abc-46f0-aa09-f1201b6d38be","Code","C62164","http://www.cdisc.org","2023-12-15"
"Code_334","Brachial Artery","dc8462e8-4cf2-472f-a897-a5b7e03ef83f","Code","C12681","http://www.cdisc.org","2023-12-15"
"Code_335","Common Carotid Artery","2a458566-e3fb-40e3-a7db-f779d4c556c7","Code","C12687","http://www.cdisc.org","2023-12-15"
"Code_336","Dorsalis Pedis Artery","af2b9d90-a120-40f1-b537-accd979566da","Code","C32478","http://www.cdisc.org","2023-12-15"
"Code_337","Femoral Artery","54be8943-5ed8-43fa-9fb0-76b25aeac812","Code","C12715","http://www.cdisc.org","2023-12-15"
"Code_338","Radial Artery","bf70d296-adb5-4141-b04d-d7849c8424db","Code","C12838","http://www.cdisc.org","2023-12-15"
"Code_339","Anatomic Site","6672daa1-72e1-4d50-ad7a-c1473359d238","Code","C13717","http://www.cdisc.org","2023-12-15"
"Code_340","Left","f1a4ec9b-a2f3-4daa-860a-caddfa6c9e93","Code","C25229","http://www.cdisc.org","2023-12-15"
"Code_341","Right","708a7626-27c6-434a-a1c5-6e38728f827d","Code","C25228","http://www.cdisc.org","2023-12-15"
"Code_342","Laterality","73f3eb8a-1e5a-4ba2-9aca-6aafd41f9284","Code","C25185","http://www.cdisc.org","2023-12-15"
"Code_343","SYSBP","4ac9775f-7b08-49ad-8540-e722e4e9124e","Code","C25298","http://www.cdisc.org","2023-12-15"
"Code_344","DIABP","9e6b5580-94c5-4d4d-803a-06a9346a63fd","Code","C25299","http://www.cdisc.org","2023-12-15"
"Code_345","Clinical Test Result","85b800d2-b323-4cba-9f84-7189e7143cc3","Code","C77140","http://www.cdisc.org","2023-12-15"
"Code_346","Unit of Pressure","08b8dc6c-1570-4c8b-b524-a52924bb8a58","Code","C49669","http://www.cdisc.org","2023-12-15"
"Code_347","Sitting","ef92c8d7-1584-4f68-a1ed-a429cd6effb5","Code","C62122","http://www.cdisc.org","2023-12-15"
"Code_348","Standing","fae457de-319a-4dec-be79-a9c49b9967da","Code","C62166","http://www.cdisc.org","2023-12-15"
"Code_349","Supine Position","9253ee46-3598-4dfb-b35a-c1374465e233","Code","C62167","http://www.cdisc.org","2023-12-15"
"Code_350","Body Position","46ec0c0c-fac2-4b72-92a0-efb2a21cf4e9","Code","C62164","http://www.cdisc.org","2023-12-15"
"Code_351","Brachial Artery","a648b8d9-a5a8-4a84-9be8-b0760f110f88","Code","C12681","http://www.cdisc.org","2023-12-15"
"Code_352","Common Carotid Artery","efac5518-48ca-400d-881e-04b02f6937a2","Code","C12687","http://www.cdisc.org","2023-12-15"
"Code_353","Dorsalis Pedis Artery","7f1d247f-c0f3-4be0-85db-b72dd61c78af","Code","C32478","http://www.cdisc.org","2023-12-15"
"Code_354","Femoral Artery","11ab1424-8b8f-4c17-b5ab-46d80a21115a","Code","C12715","http://www.cdisc.org","2023-12-15"
"Code_355","Radial Artery","8438efde-cb40-4a64-810d-24ac4241e008","Code","C12838","http://www.cdisc.org","2023-12-15"
"Code_356","Anatomic Site","cc50654b-a31a-4b4d-94fa-9b760cf23561","Code","C13717","http://www.cdisc.org","2023-12-15"
"Code_357","Left","a9a679b4-4127-480e-a631-eff34e767070","Code","C25229","http://www.cdisc.org","2023-12-15"
"Code_358","Right","d9816646-e073-460f-936c-e80aee27ec04","Code","C25228","http://www.cdisc.org","2023-12-15"
"Code_359","Laterality","391013dd-2b2c-4bf2-993e-91ad36388114","Code","C25185","http://www.cdisc.org","2023-12-15"
"Code_360","DIABP","412bbdcf-210e-4959-9f7c-fbf6b99ac80d","Code","C25299","http://www.cdisc.org","2023-12-15"
"Code_361","HR","80af1b53-133e-4d2d-bf65-fe8a55118b97","Code","C49677","http://www.cdisc.org","2023-12-15"
"Code_362","Clinical Test Result","f3497da5-bd57-458c-94c4-3187141cd24f","Code","C77140","http://www.cdisc.org","2023-12-15"
"Code_363","Count per Minute","4e417f43-0286-47e8-8ff3-bf080e260a2d","Code","C73688","http://www.cdisc.org","2023-12-15"
"Code_364","Sitting","db7666fa-cc25-4b4b-9a75-8e6b4fa2c089","Code","C62122","http://www.cdisc.org","2023-12-15"
"Code_365","Standing","1d2e5050-1810-45bb-a592-a5470fe35f6b","Code","C62166","http://www.cdisc.org","2023-12-15"
"Code_366","Supine Position","1c99f064-c26f-4ecb-bf71-6516536bb3ec","Code","C62167","http://www.cdisc.org","2023-12-15"
"Code_367","Body Position","01ed81b7-0754-4e18-a78f-f52225799a36","Code","C62164","http://www.cdisc.org","2023-12-15"
"Code_368","Brachial Artery","389da2fd-ff71-45c0-87c7-7294bf23f1ff","Code","C12681","http://www.cdisc.org","2023-12-15"
"Code_369","Common Carotid Artery","cb7769d7-5e0a-4ee7-8848-a5e97acc39cd","Code","C12687","http://www.cdisc.org","2023-12-15"
"Code_370","Dorsalis Pedis Artery","eaf20963-e5ed-4826-ae4d-b3371f5f040d","Code","C32478","http://www.cdisc.org","2023-12-15"
"Code_371","Femoral Artery","55586ff2-2630-49fa-9abb-5142ab36f455","Code","C12715","http://www.cdisc.org","2023-12-15"
"Code_372","Radial Artery","b50a7dcb-04bb-4dcb-bc35-78b86a8c2628","Code","C12838","http://www.cdisc.org","2023-12-15"
"Code_373","Anatomic Site","a3d5b949-46bf-4074-ba38-205b7b2ef8f4","Code","C13717","http://www.cdisc.org","2023-12-15"
"Code_374","Left","d0d77243-3aae-4307-a204-499b093e3092","Code","C25229","http://www.cdisc.org","2023-12-15"
"Code_375","Right","a0d8f7dd-ecfd-47bb-8071-e52ff0a97aad","Code","C25228","http://www.cdisc.org","2023-12-15"
"Code_376","Laterality","954e6be3-5cec-4777-a529-910a16e1db82","Code","C25185","http://www.cdisc.org","2023-12-15"
"Code_377","HR","7e3f1083-5fb6-4e50-8707-fcdcb8e90ca1","Code","C49677","http://www.cdisc.org","2023-12-15"
"Code_378","SYSBP","cf3f0633-53a9-4a5e-853d-ce77f8b3935e","Code","C25298","http://www.cdisc.org","2023-12-15"
"Code_379","Clinical Test Result","b2118308-66b8-4d26-857d-08a887ca85ea","Code","C77140","http://www.cdisc.org","2023-12-15"
"Code_380","Unit of Pressure","257231f7-e455-4e39-84a3-c0e0e7b0dcc9","Code","C49669","http://www.cdisc.org","2023-12-15"
"Code_381","Sitting","52a85d02-fcc0-43e7-91e4-40f51153a72d","Code","C62122","http://www.cdisc.org","2023-12-15"
"Code_382","Standing","a4716d40-b551-4258-b402-c9d556d6997f","Code","C62166","http://www.cdisc.org","2023-12-15"
