"uuid:ID","id","instanceType","code","codeSystem","codeSystemVersion","decode"
"926a86c9-81ed-42f0-8081-56a4458c2305","Code_168","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"43755b97-730a-4a92-bda7-db365e4f221f","Code_169","Code","C113380","http://www.cdisc.org","2023-12-15","Disabling Adverse Event"
"d0ed13d4-5501-4d73-8905-89137c4e74a1","Code_170","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"97c16825-60ee-4677-983f-aacf3910a2de","Code_171","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"d0b8df4b-ba6e-4112-b9e3-3c23f3b42c8a","Code_172","Code","C48275","http://www.cdisc.org","2023-12-15","Death Related to Adverse Event"
"4e2f3123-b5fc-4989-a272-70081e71ec99","Code_173","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"6f54cb87-7dd9-4351-a071-ae411f30550d","Code_174","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"17989fe7-c6c9-4232-9d4a-b462a97ff0e1","Code_175","Code","C83052","http://www.cdisc.org","2023-12-15","Adverse Event associated with Hospitalization"
"3caa5d77-670d-4dad-b6d5-f9f138a085af","Code_176","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"c3a628f4-f6b4-4fb1-9410-6530d78727e5","Code_177","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"e0407c33-1ae5-4e81-8506-210b7b998f4d","Code_178","Code","C84266","http://www.cdisc.org","2023-12-15","Life Threatening Adverse Event"
"4da57a0c-76f9-4362-8691-d61a393af26b","Code_179","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"271b1f04-cd05-4a23-a7b8-1347e01f1521","Code_180","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"5bd96778-ba95-4577-822a-848d6e49ff79","Code_181","Code","C83214","http://www.cdisc.org","2023-12-15","Adverse Event Occurred with Overdose"
"9f181e3e-3b9f-4b49-97a7-f4f90a97451d","Code_182","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"c1b19419-4cf9-4ead-a9fb-d687bdda380d","Code_183","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"5980f7c9-f835-441a-aa9a-3525730753f7","Code_184","Code","C83053","http://www.cdisc.org","2023-12-15","Adverse Event Associated with Serious Medical Event"
"134c081c-6bd4-4e49-9473-3fb8ab0f366f","Code_185","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"c6ce392e-895f-4c67-a808-c896589adb5e","Code_186","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"eaf10a62-0bd1-4291-a0c2-2609e335e3b1","Code_187","Code","C83199","http://www.cdisc.org","2023-12-15","Adverse Event Concomitant Treatment"
"c746c742-2397-40ae-805c-f44c0ab8e2ea","Code_188","Code","C83215","http://www.cdisc.org","2023-12-15","Adverse Event Start Date Time"
"a9764c55-6a8e-41f2-ba5f-e8d4fdb8309e","Code_189","Code","C83201","http://www.cdisc.org","2023-12-15","Adverse Event End Date Time"
"ceb88ea3-8822-43c7-8848-a8b6a0cfe1bd","Code_190","Code","C179175","http://www.cdisc.org","2023-12-15","Solicited Adverse Event"
"76fea83c-c891-4c3d-9d14-dbca38bbccc9","Code_191","Code","C25298","http://www.cdisc.org","2023-12-15","SYSBP"
"fef9dc7f-9216-4e73-b334-fb8c7c814206","Code_192","Code","C77140","http://www.cdisc.org","2023-12-15","Clinical Test Result"
"ec8bff69-629c-4457-b0c7-577ad29e8b3c","Code_193","Code","C49669","http://www.cdisc.org","2023-12-15","Unit of Pressure"
"1503b27f-80c1-46bc-bc44-2a41ef530d53","Code_194","Code","C62122","http://www.cdisc.org","2023-12-15","Sitting"
"1df20dda-506b-4572-ace0-72194d251695","Code_195","Code","C62166","http://www.cdisc.org","2023-12-15","Standing"
"de9e14ae-b010-4b92-a5dc-69bc4be0f544","Code_196","Code","C62167","http://www.cdisc.org","2023-12-15","Supine Position"
"75dfccca-05bc-4410-94a4-441238af5fee","Code_197","Code","C62164","http://www.cdisc.org","2023-12-15","Body Position"
"5b3fd2aa-a481-44b2-8a38-5ed4333b64c8","Code_198","Code","C12681","http://www.cdisc.org","2023-12-15","Brachial Artery"
"d88a591a-956b-4b5a-985b-8db1ae69665f","Code_199","Code","C12687","http://www.cdisc.org","2023-12-15","Common Carotid Artery"
"63b82fb9-57b8-4991-9721-ff64eb8d7966","Code_200","Code","C32478","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery"
"be511786-5b4b-4470-994f-2715b4c52af2","Code_201","Code","C12715","http://www.cdisc.org","2023-12-15","Femoral Artery"
"fec53991-2183-4d9f-9e04-572d65182075","Code_202","Code","C12838","http://www.cdisc.org","2023-12-15","Radial Artery"
"2b2de8e8-677c-442c-99a4-a3b6b66d72a4","Code_203","Code","C13717","http://www.cdisc.org","2023-12-15","Anatomic Site"
"49484501-e3ca-48ab-8f09-c01569402f61","Code_204","Code","C25229","http://www.cdisc.org","2023-12-15","Left"
"a5f03ae5-1137-455b-8455-55d7804aaa8b","Code_205","Code","C25228","http://www.cdisc.org","2023-12-15","Right"
"fc2b90b0-b3cd-409a-a848-370c8fe53858","Code_206","Code","C25185","http://www.cdisc.org","2023-12-15","Laterality"
"73ef5aeb-1765-4187-a01d-a5c21a2d9580","Code_207","Code","C25298","http://www.cdisc.org","2023-12-15","SYSBP"
"a5472b83-350e-4547-9937-afaeb963dafa","Code_208","Code","C25299","http://www.cdisc.org","2023-12-15","DIABP"
"ddf06903-a4fe-449c-914f-f0bbed6ff97e","Code_209","Code","C77140","http://www.cdisc.org","2023-12-15","Clinical Test Result"
"32858117-e1d8-4bde-a26c-78e65ef885c1","Code_210","Code","C49669","http://www.cdisc.org","2023-12-15","Unit of Pressure"
"9bd2df51-ed67-496f-8d74-07d8d76e3f53","Code_211","Code","C62122","http://www.cdisc.org","2023-12-15","Sitting"
"cd71f508-180f-49bd-a72b-fa7d31239be3","Code_212","Code","C62166","http://www.cdisc.org","2023-12-15","Standing"
"1294bc91-b81e-49c4-a9ed-5a68874f0641","Code_213","Code","C62167","http://www.cdisc.org","2023-12-15","Supine Position"
"66bc7eaa-062d-41c2-b7a1-cf34c44c5ed0","Code_214","Code","C62164","http://www.cdisc.org","2023-12-15","Body Position"
"3541b367-f86d-4c4f-82d9-b6f9d1c222ea","Code_215","Code","C12681","http://www.cdisc.org","2023-12-15","Brachial Artery"
"1b35c860-8949-46da-8dd2-4729996eae8c","Code_216","Code","C12687","http://www.cdisc.org","2023-12-15","Common Carotid Artery"
"2653c632-15b6-4057-834a-3b3616dd43d3","Code_217","Code","C32478","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery"
"4d2efc6d-3252-4135-9002-5d1d7e11555b","Code_218","Code","C12715","http://www.cdisc.org","2023-12-15","Femoral Artery"
"e3e2fc30-85be-4083-b091-a5121f70408e","Code_219","Code","C12838","http://www.cdisc.org","2023-12-15","Radial Artery"
"0699f2e2-513a-4954-aaf1-cb295b1ea204","Code_220","Code","C13717","http://www.cdisc.org","2023-12-15","Anatomic Site"
"c8fb14bf-4e65-444d-af65-aa43393171e0","Code_221","Code","C25229","http://www.cdisc.org","2023-12-15","Left"
"5c260d8f-a217-4d39-af7f-8d2a7f8ab09d","Code_222","Code","C25228","http://www.cdisc.org","2023-12-15","Right"
"93f5fcea-4dde-47c9-b278-0bbc841c1dfd","Code_223","Code","C25185","http://www.cdisc.org","2023-12-15","Laterality"
"be18ff7a-0a93-4f7f-8a78-083262f6c4b1","Code_224","Code","C25299","http://www.cdisc.org","2023-12-15","DIABP"
"f4a8060d-e529-4dcb-bc1a-9cb547362d0b","Code_225","Code","C174446","http://www.cdisc.org","2023-12-15","TEMP"
"fa14d5b5-502d-4c63-8a2b-5852fb3d1802","Code_226","Code","C77140","http://www.cdisc.org","2023-12-15","Clinical Test Result"
"39ac4b62-f33d-42c9-a042-7b04a1d36035","Code_227","Code","C42559","http://www.cdisc.org","2023-12-15","Degree Celsius"
"7e64c6c0-6364-49c4-b849-4f34481b34eb","Code_228","Code","C44277","http://www.cdisc.org","2023-12-15","Degree Fahrenheit"
"043bb116-534c-42a9-b3c2-649129c47ee4","Code_229","Code","C42537","http://www.cdisc.org","2023-12-15","Kelvin"
"9e3e194c-1455-4900-bbb4-2b942b80e520","Code_230","Code","C44276","http://www.cdisc.org","2023-12-15","Unit of Temperature"
"de2da860-0598-477d-a55f-7d1e443f24b1","Code_231","Code","C12674","http://www.cdisc.org","2023-12-15","Axilla"
"8a06a2ee-f231-48a0-b0c3-ff7db49347e1","Code_232","Code","C12394","http://www.cdisc.org","2023-12-15","Ear"
"5d8dc883-47a3-42a0-887c-8432cfa468f9","Code_233","Code","C89803","http://www.cdisc.org","2023-12-15","Forehead"
"0b3bf02f-a8da-48bb-9d52-e8c9ed00c694","Code_234","Code","C12421","http://www.cdisc.org","2023-12-15","Oral Cavity"
"557ea2e1-5a7b-499c-a100-fb860035fb38","Code_235","Code","C12390","http://www.cdisc.org","2023-12-15","Rectum"
"5b4fe001-9baf-458f-98e3-242628d36cd2","Code_236","Code","C13717","http://www.cdisc.org","2023-12-15","Anatomic Site"
"301f3a29-0726-4651-a90c-407e2989cb78","Code_237","Code","C174446","http://www.cdisc.org","2023-12-15","TEMP"
"898e181c-b560-452b-a271-20d2274feeb4","Code_238","Code","C25208","http://www.cdisc.org","2023-12-15","WEIGHT"
"f84e4295-a28d-4421-b6ac-775e9bc7710d","Code_239","Code","C77140","http://www.cdisc.org","2023-12-15","Clinical Test Result"
"ff8ff3df-7689-44c1-b74f-e916be8e3b9f","Code_240","Code","C48531","http://www.cdisc.org","2023-12-15","Pound"
"26425abd-42fd-4f22-bc0d-e1a752c2361a","Code_241","Code","C48155","http://www.cdisc.org","2023-12-15","Gram"
"f4d01949-f2ac-4ba4-91e9-eff650c71a60","Code_242","Code","C28252","http://www.cdisc.org","2023-12-15","Kilogram"
"6a54ce41-7371-4c3c-b32a-d19efcb2bbf3","Code_243","Code","C48208","http://www.cdisc.org","2023-12-15","Unit of Weight"
"0dd2dde6-c5af-4ea7-a7eb-f032f8d6a30f","Code_244","Code","C25208","http://www.cdisc.org","2023-12-15","WEIGHT"
"2017d262-7883-4708-8e9a-f0d3eea591a4","Code_245","Code","C25347","http://www.cdisc.org","2023-12-15","HEIGHT"
"d8e2283a-9acb-4954-9473-6044db40c699","Code_246","Code","C77140","http://www.cdisc.org","2023-12-15","Clinical Test Result"
"c0762d10-6e01-4769-b60f-d60bfcc3c8b7","Code_247","Code","C49668","http://www.cdisc.org","2023-12-15","Centimeter"
"367becb3-6618-463d-b313-7c1f932b7f56","Code_248","Code","C48500","http://www.cdisc.org","2023-12-15","Inch"
"fa0ce508-36ab-405e-8327-d6956c6133c4","Code_249","Code","C41139","http://www.cdisc.org","2023-12-15","Meter"
"edc7b931-f601-4e7b-b7b3-3ec1b18fdc2e","Code_250","Code","C168688","http://www.cdisc.org","2023-12-15","Unit of Height"
"2bf5439a-88aa-4041-88ae-51469f832541","Code_251","Code","C25347","http://www.cdisc.org","2023-12-15","HEIGHT"
"757f9679-56ee-496b-b4b9-d834c766a744","Code_252","Code","C64433","http://www.cdisc.org","2023-12-15","ALT"
"5f0e2a63-901a-47a9-8ff1-4e901e6838bf","Code_253","Code","C36292","http://www.cdisc.org","2023-12-15","Laboratory Test Result"
"a2ddb95f-63b7-4ede-962f-510df7be94a5","Code_254","Code","C67456","http://www.cdisc.org","2023-12-15","Unit per Liter"
"d48d7bc5-496b-4b9d-82f2-700ba43ad3b5","Code_255","Code","C67397","http://www.cdisc.org","2023-12-15","Microkatal per Liter"
"5743e8c5-d893-45a5-86fa-f00db8098999","Code_256","Code","C67376","http://www.cdisc.org","2023-12-15","International Unit per Liter"
"bc1c90b4-708d-4c41-b0f0-65645941383c","Code_257","Code","C70510","http://www.cdisc.org","2023-12-15","Nanokatal per Liter"
"8fcd2d56-40a3-42e2-95c5-1cffe4580bca","Code_258","Code","C67365","http://www.cdisc.org","2023-12-15","Unit of Catalytic Activity Concentration"
"57c1fee4-3f1b-4da5-88fd-74b37631dba5","Code_259","Code","C70713","http://www.cdisc.org","2023-12-15","Biospecimen Type"
"150d8098-3ffe-4786-8fcd-e5e802d33eca","Code_260","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"5edbc6d1-3dd9-4428-9f4e-2a0a99fbb3db","Code_261","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"4201c48d-06da-4ced-a418-40fa0ede88f3","Code_262","Code","C83309","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status"
"fa39293c-af15-4a77-9ebb-b632b39dce0f","Code_263","Code","C64433","http://www.cdisc.org","2023-12-15","ALT"
"3f44bd63-c610-41ef-8ca3-da103317e567","Code_264","Code","C64431","http://www.cdisc.org","2023-12-15","ALB"
"f8e6b7d8-8c95-4de8-8a13-9f702fbb0403","Code_265","Code","C36292","http://www.cdisc.org","2023-12-15","Laboratory Test Result"
"0cf195c8-03ca-4531-b223-8c99460a6fd1","Code_266","Code","C70713","http://www.cdisc.org","2023-12-15","Biospecimen Type"
"42f58921-aae9-43c9-aac7-97eb88b6e2ba","Code_267","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"4b8a16f0-d4df-49fe-b554-633cb1832a00","Code_268","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"9ff5f8de-f441-4baa-a851-84573be51c51","Code_269","Code","C83309","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status"
"8104de36-0d1f-40a3-84bf-f2be0893c639","Code_270","Code","C64431","http://www.cdisc.org","2023-12-15","ALB"
"8fc08e42-78cb-4fbc-a414-1ecfc9715bc6","Code_271","Code","C64432","http://www.cdisc.org","2023-12-15","ALP"
"e258d029-a089-4c03-8e68-8f388db864ba","Code_272","Code","C36292","http://www.cdisc.org","2023-12-15","Laboratory Test Result"
"bf428593-4b90-42cc-a483-b750748715f9","Code_273","Code","C67456","http://www.cdisc.org","2023-12-15","Unit per Liter"
"b8347cdf-3601-490e-87a6-1192127cdf4f","Code_274","Code","C67397","http://www.cdisc.org","2023-12-15","Microkatal per Liter"
"cba40856-6743-4113-bea7-770c1a31cbc9","Code_275","Code","C67376","http://www.cdisc.org","2023-12-15","International Unit per Liter"
"43e5ab2f-3474-4ba6-b801-41a028e8fc3a","Code_276","Code","C67365","http://www.cdisc.org","2023-12-15","Unit of Catalytic Activity Concentration"
"89e56f83-0635-4e3a-902f-5befc13ce030","Code_277","Code","C70713","http://www.cdisc.org","2023-12-15","Biospecimen Type"
"fa283b74-76cb-4751-9851-53b840d9df1f","Code_278","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"9a8850d0-71a1-42db-842b-96ec24158977","Code_279","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"bc68902b-7919-4145-bbd9-6634b7a19e3b","Code_280","Code","C83309","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status"
"8ec44070-dc3f-4495-93df-9be48806c47a","Code_281","Code","C64432","http://www.cdisc.org","2023-12-15","ALP"
"2dec6d7b-f7d4-494c-a9e9-2110e28f2e11","Code_282","Code","C64467","http://www.cdisc.org","2023-12-15","AST"
"0ea593e2-3429-4e14-ae42-c07e071782ae","Code_283","Code","C36292","http://www.cdisc.org","2023-12-15","Laboratory Test Result"
"28207ca7-5b44-44e0-a261-371306e08163","Code_284","Code","C67456","http://www.cdisc.org","2023-12-15","Unit per Liter"
"adc20234-4fad-4aca-bc36-29873a43be85","Code_285","Code","C67397","http://www.cdisc.org","2023-12-15","Microkatal per Liter"
"b26e4e47-0c0c-4f23-ab2b-aa32b07edc30","Code_286","Code","C67376","http://www.cdisc.org","2023-12-15","International Unit per Liter"
"88af550b-df39-4cf4-af72-c4e908167594","Code_287","Code","C67365","http://www.cdisc.org","2023-12-15","Unit of Catalytic Activity Concentration"
"446bb737-c6ce-49f0-ac42-ce9052c7faac","Code_288","Code","C70713","http://www.cdisc.org","2023-12-15","Biospecimen Type"
"84976600-eed4-431d-9e98-b5f0b5738d31","Code_289","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"3f317f87-a0a8-4a72-856f-51a622849548","Code_290","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"c510ef88-0141-47da-8eee-5831e14762b0","Code_291","Code","C83309","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status"
"a1215209-152f-458b-ac74-7cabc00b7750","Code_292","Code","C64467","http://www.cdisc.org","2023-12-15","AST"
"1d2780d0-9517-4a7d-ab71-1cce8efd090a","Code_293","Code","C64547","http://www.cdisc.org","2023-12-15","CREAT"
"695c4551-43fd-409b-89d1-21aebef42998","Code_294","Code","C36292","http://www.cdisc.org","2023-12-15","Laboratory Test Result"
"69df68d6-0224-4507-827b-38e4ab7c5e60","Code_295","Code","C67015","http://www.cdisc.org","2023-12-15","Milligram per Deciliter"
"16a033ca-4b97-4424-9c63-f85399e839ed","Code_296","Code","C64572","http://www.cdisc.org","2023-12-15","Microgram per Milliliter"
"3810f044-45fc-4b22-997f-0742f5a2ba23","Code_297","Code","C64387","http://www.cdisc.org","2023-12-15","Millimole per Liter"
"0c0957bf-5efc-4ca4-9827-5f3cb45fd61f","Code_298","Code","C48508","http://www.cdisc.org","2023-12-15","Micromole per Liter"
"f9cfbd14-1f5b-49b3-9262-1272b58a54df","Code_299","Code","C48207","http://www.cdisc.org","2023-12-15","Unit of Concentration"
"127b65a2-3fcd-4a6e-a1fa-2c9f57a34305","Code_300","Code","C70713","http://www.cdisc.org","2023-12-15","Biospecimen Type"
"4da0898c-990e-4817-aa98-dfb0515ba17f","Code_301","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"9d837be6-f897-4509-b1ba-91d0b12f674b","Code_302","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"795e6963-3ff9-480c-8381-b33a948eab7c","Code_303","Code","C83309","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status"
"4f414f63-f125-4c9e-a48b-bf0bc6b1bad8","Code_304","Code","C64547","http://www.cdisc.org","2023-12-15","CREAT"
"1dbfaf2f-6f7f-4d21-b43d-d497cc02b666","Code_305","Code","C64853","http://www.cdisc.org","2023-12-15","K"
"9e91535f-5e66-4d89-bdc7-f4871c1ceea4","Code_306","Code","C36292","http://www.cdisc.org","2023-12-15","Laboratory Test Result"
"eab30f11-cde6-4a56-ae04-d20a1ced0f30","Code_307","Code","C67474","http://www.cdisc.org","2023-12-15","Milliequivalent per Liter"
"4922c721-7484-41ac-93aa-f08dbea9e7b3","Code_308","Code","C67473","http://www.cdisc.org","2023-12-15","Milliequivalent per Deciliter"
"060f4caa-f049-4450-b70c-fff5ed9287f8","Code_309","Code","C64387","http://www.cdisc.org","2023-12-15","Millimole per Liter"
"66272a5b-03df-4abc-8a42-32674a22a02e","Code_310","Code","C64567","http://www.cdisc.org","2023-12-15","Molarity Unit"
"92fbde65-caca-4c7c-ba0d-41ad5d7cda6d","Code_311","Code","C70713","http://www.cdisc.org","2023-12-15","Biospecimen Type"
"dee3e51a-f252-4e9f-a581-00c1df047914","Code_312","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"e75139dd-3268-46e5-a5de-a40db94dd078","Code_313","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"5c97516f-9e43-4ffd-a74c-71f9e2d0e477","Code_314","Code","C83309","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status"
"d4422262-fa5a-4fc0-8837-7061af1995c7","Code_315","Code","C64853","http://www.cdisc.org","2023-12-15","K"
"c280c24a-b99c-4984-aaa0-400dfc5d6b72","Code_316","Code","C64809","http://www.cdisc.org","2023-12-15","SODIUM"
"47883325-6d82-4f71-874b-ea725607bb77","Code_317","Code","C36292","http://www.cdisc.org","2023-12-15","Laboratory Test Result"
"745ef9c7-69bc-4e3d-9b6e-cf0e148ec42e","Code_318","Code","C67474","http://www.cdisc.org","2023-12-15","Milliequivalent per Liter"
"e828c068-5683-4e22-ac9f-890a8b81a3be","Code_319","Code","C67473","http://www.cdisc.org","2023-12-15","Milliequivalent per Deciliter"
"8f950090-e6f8-4843-ad94-e08aabe04521","Code_320","Code","C64387","http://www.cdisc.org","2023-12-15","Millimole per Liter"
"a8106698-e295-42d4-9ff9-9d75a1830e21","Code_321","Code","C64567","http://www.cdisc.org","2023-12-15","Molarity Unit"
"e441136f-2e35-4f37-ba84-a6b6a7da8d26","Code_322","Code","C70713","http://www.cdisc.org","2023-12-15","Biospecimen Type"
"5111aeb1-089c-42c5-b4cb-dad7c87d0ee0","Code_323","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"220915b3-0a4f-404d-804c-c060d3d088c2","Code_324","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"882d4e0c-ca85-4949-af56-08a253d33868","Code_325","Code","C83309","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status"
"df64370c-f0a3-4bb9-ad87-b0f95aa19374","Code_326","Code","C64809","http://www.cdisc.org","2023-12-15","SODIUM"
"d2632d8b-51ff-4fe5-b44b-14ff3e07962c","Code_327","Code","C25298","http://www.cdisc.org","2023-12-15","SYSBP"
"2b996c95-5d70-4561-a1d1-8fad89b6ea10","Code_328","Code","C77140","http://www.cdisc.org","2023-12-15","Clinical Test Result"
"eee97111-65d4-4736-8028-568919c14ca0","Code_329","Code","C49669","http://www.cdisc.org","2023-12-15","Unit of Pressure"
"b773c0ba-2b22-4df2-b2ca-2fbc1f755694","Code_330","Code","C62122","http://www.cdisc.org","2023-12-15","Sitting"
"333e2165-0050-42c8-94e4-9b23ba418572","Code_331","Code","C62166","http://www.cdisc.org","2023-12-15","Standing"
"4ddbb280-b273-4d0f-9968-bdaa606f959f","Code_332","Code","C62167","http://www.cdisc.org","2023-12-15","Supine Position"
"32dd0fa6-0cce-4bf3-8308-8fd013febd10","Code_333","Code","C62164","http://www.cdisc.org","2023-12-15","Body Position"
"27eecbcf-9e48-40d1-96d4-49a24efd18c5","Code_334","Code","C12681","http://www.cdisc.org","2023-12-15","Brachial Artery"
"fae05342-52cd-4f92-a62d-046e193323e3","Code_335","Code","C12687","http://www.cdisc.org","2023-12-15","Common Carotid Artery"
"c3ac2be7-3e36-4a6e-bf27-98ddab9b79b4","Code_336","Code","C32478","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery"
"2ae73c9e-6c3f-47f8-84cb-62eb5c840474","Code_337","Code","C12715","http://www.cdisc.org","2023-12-15","Femoral Artery"
"bf738727-398d-4c60-86fc-08c5a9de291d","Code_338","Code","C12838","http://www.cdisc.org","2023-12-15","Radial Artery"
"f14aaf5c-41e3-4120-b367-1c3993da7038","Code_339","Code","C13717","http://www.cdisc.org","2023-12-15","Anatomic Site"
"7c0b46ca-c987-4a2e-b33d-2b8828e3e1ca","Code_340","Code","C25229","http://www.cdisc.org","2023-12-15","Left"
"31cea4a9-cdf0-405a-9f42-1823a6b62e32","Code_341","Code","C25228","http://www.cdisc.org","2023-12-15","Right"
"ff9d1057-69d5-4561-89eb-6cfcc52f7f22","Code_342","Code","C25185","http://www.cdisc.org","2023-12-15","Laterality"
"b0441a5f-5416-418c-8d11-c477f4dd486d","Code_343","Code","C25298","http://www.cdisc.org","2023-12-15","SYSBP"
"cde10453-a5d3-4516-b197-ac459e448ec1","Code_344","Code","C25299","http://www.cdisc.org","2023-12-15","DIABP"
"504e272e-41f6-4356-829c-07d0967f9a14","Code_345","Code","C77140","http://www.cdisc.org","2023-12-15","Clinical Test Result"
"5601b837-1738-4561-a3ea-1a2ad1e82de5","Code_346","Code","C49669","http://www.cdisc.org","2023-12-15","Unit of Pressure"
"9d75c0e9-5327-4318-8cb4-333291fa9615","Code_347","Code","C62122","http://www.cdisc.org","2023-12-15","Sitting"
"ed64ec37-5277-4daa-b0ec-b472e468116a","Code_348","Code","C62166","http://www.cdisc.org","2023-12-15","Standing"
"e3d21243-85cb-4623-9b0c-0454290e203d","Code_349","Code","C62167","http://www.cdisc.org","2023-12-15","Supine Position"
"5bec81c4-1473-43c0-b80c-faaabdc60f91","Code_350","Code","C62164","http://www.cdisc.org","2023-12-15","Body Position"
"66bb50cd-dc83-4a97-bc73-85d9bd632734","Code_351","Code","C12681","http://www.cdisc.org","2023-12-15","Brachial Artery"
"a44db98b-0873-48d0-9ab4-8e3bb6bbf81c","Code_352","Code","C12687","http://www.cdisc.org","2023-12-15","Common Carotid Artery"
"3b70e02b-d4ad-4c18-a8d6-435c9fca81a9","Code_353","Code","C32478","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery"
"3ae62dc4-a1c5-4f3a-8ce9-38e1833fcd2d","Code_354","Code","C12715","http://www.cdisc.org","2023-12-15","Femoral Artery"
"633cee1a-917a-4410-8b8e-4034f9e0624b","Code_355","Code","C12838","http://www.cdisc.org","2023-12-15","Radial Artery"
"2ad7cc62-8b0f-44b5-aead-3c6edbc60507","Code_356","Code","C13717","http://www.cdisc.org","2023-12-15","Anatomic Site"
"2bded605-03b8-445d-bce6-218554a5a9c1","Code_357","Code","C25229","http://www.cdisc.org","2023-12-15","Left"
"6aaa66f1-2ba6-4643-bf5c-584f6bd18384","Code_358","Code","C25228","http://www.cdisc.org","2023-12-15","Right"
"e054cd11-2f54-457a-be64-8eda66387f11","Code_359","Code","C25185","http://www.cdisc.org","2023-12-15","Laterality"
"69fd6f6e-b3e9-4689-8b09-cfac3fddc736","Code_360","Code","C25299","http://www.cdisc.org","2023-12-15","DIABP"
"0c208b99-0461-4ee9-9b6b-41827bf82944","Code_361","Code","C49677","http://www.cdisc.org","2023-12-15","HR"
"25540547-b9b6-4d7d-ba82-c752ada24b2e","Code_362","Code","C77140","http://www.cdisc.org","2023-12-15","Clinical Test Result"
"e5b47068-085e-49fc-a1ac-607257a3087f","Code_363","Code","C73688","http://www.cdisc.org","2023-12-15","Count per Minute"
"12b5b734-3c81-4c59-ad61-1d3bfd63595e","Code_364","Code","C62122","http://www.cdisc.org","2023-12-15","Sitting"
"4c5cd5e0-dbb8-42d2-873e-c76278085956","Code_365","Code","C62166","http://www.cdisc.org","2023-12-15","Standing"
"8c38249a-3477-473b-a678-5102cc9d16d8","Code_366","Code","C62167","http://www.cdisc.org","2023-12-15","Supine Position"
"80fd4cfb-b9d7-4683-91dc-ae95676b3ccd","Code_367","Code","C62164","http://www.cdisc.org","2023-12-15","Body Position"
"0a49a7c8-3b8c-4f08-8eb3-aa44783c44ee","Code_368","Code","C12681","http://www.cdisc.org","2023-12-15","Brachial Artery"
"4b608c11-5bcf-44a9-8ef8-ed7b31b710fb","Code_369","Code","C12687","http://www.cdisc.org","2023-12-15","Common Carotid Artery"
"72f420a4-b4ff-43e8-ace5-3b53e1e1cf9b","Code_370","Code","C32478","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery"
"43db5e8f-ed1c-482a-a153-f4954ac45f36","Code_371","Code","C12715","http://www.cdisc.org","2023-12-15","Femoral Artery"
"ca779855-3646-42ae-97a5-31af7f7ca9fe","Code_372","Code","C12838","http://www.cdisc.org","2023-12-15","Radial Artery"
"1f96be24-9a13-4872-bbd3-e2f1dfc06fd9","Code_373","Code","C13717","http://www.cdisc.org","2023-12-15","Anatomic Site"
"e342ba59-abab-43bd-9095-587089973c9b","Code_374","Code","C25229","http://www.cdisc.org","2023-12-15","Left"
"ffb86461-3f64-4f30-a8cf-74fd02d012a0","Code_375","Code","C25228","http://www.cdisc.org","2023-12-15","Right"
"2b8f520f-13d3-4c29-a104-1cc97b3a6a22","Code_376","Code","C25185","http://www.cdisc.org","2023-12-15","Laterality"
"f955bcab-80e1-413b-8972-150e99092c48","Code_377","Code","C49677","http://www.cdisc.org","2023-12-15","HR"
