"uuid:ID","code","id","codeSystemVersion","codeSystem","decode","instanceType"
"8fa607f6-8e6b-412d-ac35-45584d4da27f","C113380","Code_169","2023-12-15","http://www.cdisc.org","Disabling Adverse Event","Code"
"99ebb1e9-4981-4213-9356-97121314718a","C49487","Code_170","2023-12-15","http://www.cdisc.org","No","Code"
"ec1c0ac4-c767-49ab-8073-b9e59686119f","C49488","Code_171","2023-12-15","http://www.cdisc.org","Yes","Code"
"4e269a60-4e0e-467c-a522-32af7ac9cc05","C48275","Code_172","2023-12-15","http://www.cdisc.org","Death Related to Adverse Event","Code"
"f7ac3fc2-b7db-4caf-98e9-c2f9b791b36e","C49487","Code_173","2023-12-15","http://www.cdisc.org","No","Code"
"50516baf-1752-4984-8791-c165c9989d3d","C49488","Code_174","2023-12-15","http://www.cdisc.org","Yes","Code"
"f7746920-5ddd-4748-826f-7339ad01fad6","C83052","Code_175","2023-12-15","http://www.cdisc.org","Adverse Event associated with Hospitalization","Code"
"ff99cf72-3696-4fc0-a72d-3545bd9658b8","C49487","Code_176","2023-12-15","http://www.cdisc.org","No","Code"
"89bb62a3-28d8-497c-8115-b5b5c7709f7a","C49488","Code_177","2023-12-15","http://www.cdisc.org","Yes","Code"
"92231cb0-59b3-4964-9078-e0c8932d33ab","C84266","Code_178","2023-12-15","http://www.cdisc.org","Life Threatening Adverse Event","Code"
"8f95ee14-aa74-4a65-a556-c2d724758862","C49487","Code_179","2023-12-15","http://www.cdisc.org","No","Code"
"a6e69ebd-dedb-4439-b306-dc5691f24d59","C49488","Code_180","2023-12-15","http://www.cdisc.org","Yes","Code"
"7d64f1a9-08ba-49ff-859f-9f30206d1570","C83214","Code_181","2023-12-15","http://www.cdisc.org","Adverse Event Occurred with Overdose","Code"
"9435e32c-5b18-4d2d-b434-14cd9c50ac43","C49487","Code_182","2023-12-15","http://www.cdisc.org","No","Code"
"b47bb0e4-ac3c-4658-8f0e-fa89be71b003","C49488","Code_183","2023-12-15","http://www.cdisc.org","Yes","Code"
"fc62bc25-dbfd-443b-8285-e8a54f2929b4","C83053","Code_184","2023-12-15","http://www.cdisc.org","Adverse Event Associated with Serious Medical Event","Code"
"698069b1-6378-4da7-816e-feeeba06a3d5","C49487","Code_185","2023-12-15","http://www.cdisc.org","No","Code"
"5aef78a9-cfd1-4e28-aa4a-9b0307ed3e8d","C49488","Code_186","2023-12-15","http://www.cdisc.org","Yes","Code"
"d46a2fda-60e7-45df-86b8-10c769e09f15","C83199","Code_187","2023-12-15","http://www.cdisc.org","Adverse Event Concomitant Treatment","Code"
"60e11d4f-56ee-4dd8-81e9-d6579c96d3a3","C83215","Code_188","2023-12-15","http://www.cdisc.org","Adverse Event Start Date Time","Code"
"e44865e0-96d8-4f7f-954e-9d1e8e20173b","C83201","Code_189","2023-12-15","http://www.cdisc.org","Adverse Event End Date Time","Code"
"44b58464-0f81-4f1d-bd53-423086dd0e2e","C179175","Code_190","2023-12-15","http://www.cdisc.org","Solicited Adverse Event","Code"
"50c34621-cb1c-40e5-af68-1f939a3c0dc2","C25298","Code_191","2023-12-15","http://www.cdisc.org","SYSBP","Code"
"2db2ddab-00ec-4e06-b616-474306448d10","C77140","Code_192","2023-12-15","http://www.cdisc.org","Clinical Test Result","Code"
"f79e2c5c-a1b4-4796-96c5-57ea5ae92c04","C49669","Code_193","2023-12-15","http://www.cdisc.org","Unit of Pressure","Code"
"46ddf292-7ea9-4313-a407-7ad6717f0595","C62122","Code_194","2023-12-15","http://www.cdisc.org","Sitting","Code"
"ce016c70-cd22-4b4d-83e7-727716998886","C62166","Code_195","2023-12-15","http://www.cdisc.org","Standing","Code"
"e23fba00-201a-4f5a-92db-d9439779c557","C62167","Code_196","2023-12-15","http://www.cdisc.org","Supine Position","Code"
"6fb5d7c9-952f-4788-a4c4-c37f57f33f50","C62164","Code_197","2023-12-15","http://www.cdisc.org","Body Position","Code"
"601a11f5-1a9d-4aeb-a373-39f43c1219a4","C12681","Code_198","2023-12-15","http://www.cdisc.org","Brachial Artery","Code"
"767c424b-372f-4134-bc53-52982b0282ef","C12687","Code_199","2023-12-15","http://www.cdisc.org","Common Carotid Artery","Code"
"30b0b911-ccdd-41e4-8b84-583d20542348","C32478","Code_200","2023-12-15","http://www.cdisc.org","Dorsalis Pedis Artery","Code"
"32818e28-7607-49a2-bd7d-f0864004a339","C12715","Code_201","2023-12-15","http://www.cdisc.org","Femoral Artery","Code"
"6e6eaf6d-773b-4993-917a-653462893697","C12838","Code_202","2023-12-15","http://www.cdisc.org","Radial Artery","Code"
"7e3ae721-ea2d-4003-a627-1cd38dcd04b3","C13717","Code_203","2023-12-15","http://www.cdisc.org","Anatomic Site","Code"
"abf0dc82-d30b-4aae-bc35-cfe5d28268a9","C25229","Code_204","2023-12-15","http://www.cdisc.org","Left","Code"
"db54db9b-a736-49b8-b4ea-34de8f4f0602","C25228","Code_205","2023-12-15","http://www.cdisc.org","Right","Code"
"730c84f0-47e5-491c-8113-74eb198d2d01","C25185","Code_206","2023-12-15","http://www.cdisc.org","Laterality","Code"
"3de8dd0f-c942-49a8-ade2-84aae6fe9724","C25298","Code_207","2023-12-15","http://www.cdisc.org","SYSBP","Code"
"9b590f82-e436-4a72-8229-e06622cf346f","C25299","Code_208","2023-12-15","http://www.cdisc.org","DIABP","Code"
"27b1f0b9-1f71-40cd-acee-90c208365f05","C77140","Code_209","2023-12-15","http://www.cdisc.org","Clinical Test Result","Code"
"fb09b39f-6e87-4691-a389-58c127a0c6c9","C49669","Code_210","2023-12-15","http://www.cdisc.org","Unit of Pressure","Code"
"d4ee3d8c-6e98-4cbe-a5c4-d93d9465127f","C62122","Code_211","2023-12-15","http://www.cdisc.org","Sitting","Code"
"fe927eab-39a5-4d1e-8d24-4e211577c32f","C62166","Code_212","2023-12-15","http://www.cdisc.org","Standing","Code"
"52fa5912-4066-406e-b3da-15a04de6bcfe","C62167","Code_213","2023-12-15","http://www.cdisc.org","Supine Position","Code"
"bbe64446-5055-4692-af16-a28c1746bc0e","C62164","Code_214","2023-12-15","http://www.cdisc.org","Body Position","Code"
"7b333c9c-bec9-45f0-9463-99da5ca19bc4","C12681","Code_215","2023-12-15","http://www.cdisc.org","Brachial Artery","Code"
"202d22d8-0173-4064-8052-40deea4cef4b","C12687","Code_216","2023-12-15","http://www.cdisc.org","Common Carotid Artery","Code"
"6298f410-29af-49d2-a864-f12ceaab6a0a","C32478","Code_217","2023-12-15","http://www.cdisc.org","Dorsalis Pedis Artery","Code"
"558b8cfe-8123-4bab-8f0c-e8981729451e","C12715","Code_218","2023-12-15","http://www.cdisc.org","Femoral Artery","Code"
"cccc73aa-a727-4886-b763-018fd949a1d7","C12838","Code_219","2023-12-15","http://www.cdisc.org","Radial Artery","Code"
"6ed6341f-f45f-48b5-b0ba-24d336793c96","C13717","Code_220","2023-12-15","http://www.cdisc.org","Anatomic Site","Code"
"81164bee-e7bb-4dfd-b9b7-552aca6aec44","C25229","Code_221","2023-12-15","http://www.cdisc.org","Left","Code"
"424b1e81-d052-41b2-8eb1-9fb86a653382","C25228","Code_222","2023-12-15","http://www.cdisc.org","Right","Code"
"d089cd32-ef61-4311-b0d1-7ee956499795","C25185","Code_223","2023-12-15","http://www.cdisc.org","Laterality","Code"
"b4266d70-8762-4e4d-9ca2-d4c7623df2c5","C25299","Code_224","2023-12-15","http://www.cdisc.org","DIABP","Code"
"18caeeac-df15-49f9-acb8-eafefb935425","C174446","Code_225","2023-12-15","http://www.cdisc.org","TEMP","Code"
"12006e37-8e79-49d3-8105-198d0a7d8993","C77140","Code_226","2023-12-15","http://www.cdisc.org","Clinical Test Result","Code"
"5dcdcdbf-25ae-49a1-b530-ad23d55076a3","C42559","Code_227","2023-12-15","http://www.cdisc.org","Degree Celsius","Code"
"74757461-1320-4b15-8a14-7d4eef57e0a6","C44277","Code_228","2023-12-15","http://www.cdisc.org","Degree Fahrenheit","Code"
"501ef0cc-e13e-4cf5-a958-cbc5f8b02fc6","C42537","Code_229","2023-12-15","http://www.cdisc.org","Kelvin","Code"
"4a240131-6951-4734-9049-4430b5e78ada","C44276","Code_230","2023-12-15","http://www.cdisc.org","Unit of Temperature","Code"
"604c3003-91c8-41d0-b74c-f02bb3871978","C12674","Code_231","2023-12-15","http://www.cdisc.org","Axilla","Code"
"693835d8-c8fc-41ee-9c30-0e5c45487dce","C12394","Code_232","2023-12-15","http://www.cdisc.org","Ear","Code"
"d80dad80-0a6b-4f5e-aebe-256e6b469970","C89803","Code_233","2023-12-15","http://www.cdisc.org","Forehead","Code"
"c4c3c926-e58a-40ce-9216-81820e7ef6c1","C12421","Code_234","2023-12-15","http://www.cdisc.org","Oral Cavity","Code"
"2c429b77-0b92-42b0-8246-26b9f49e4ec0","C12390","Code_235","2023-12-15","http://www.cdisc.org","Rectum","Code"
"01f5d9c1-806e-47c7-8394-b5ced967afa4","C13717","Code_236","2023-12-15","http://www.cdisc.org","Anatomic Site","Code"
"6bfa00dd-20ea-477a-82be-b9636b20c32d","C174446","Code_237","2023-12-15","http://www.cdisc.org","TEMP","Code"
"ee5f1156-de82-4f5d-b624-b10b1b5d2085","C25208","Code_238","2023-12-15","http://www.cdisc.org","WEIGHT","Code"
"239f5a5b-b293-490b-be35-a16bb0f3f442","C77140","Code_239","2023-12-15","http://www.cdisc.org","Clinical Test Result","Code"
"a22da6fb-d533-4962-9ac3-0df1930f1a89","C48531","Code_240","2023-12-15","http://www.cdisc.org","Pound","Code"
"8779f069-774e-4f18-8ed1-6525e13b65e5","C48155","Code_241","2023-12-15","http://www.cdisc.org","Gram","Code"
"7a54ac1d-8d28-46c3-8c1a-46f0f2c03ec4","C28252","Code_242","2023-12-15","http://www.cdisc.org","Kilogram","Code"
"03e69e3f-5218-40e3-a15e-38e86e8c5e7a","C48208","Code_243","2023-12-15","http://www.cdisc.org","Unit of Weight","Code"
"df94099c-3470-4898-9f9e-f538608ac3d3","C25208","Code_244","2023-12-15","http://www.cdisc.org","WEIGHT","Code"
"3c1caa29-c364-4a38-ba2e-f3f0c720abfc","C25347","Code_245","2023-12-15","http://www.cdisc.org","HEIGHT","Code"
"5ae09ba8-4a16-4185-bf16-79128115895f","C77140","Code_246","2023-12-15","http://www.cdisc.org","Clinical Test Result","Code"
"00b5b73e-34c2-46e5-90f7-f0220f246d8e","C49668","Code_247","2023-12-15","http://www.cdisc.org","Centimeter","Code"
"a54406a4-763b-464a-b343-9a02ec6926b6","C48500","Code_248","2023-12-15","http://www.cdisc.org","Inch","Code"
"c9762d90-dafd-4726-9dcb-f00abed8cc25","C41139","Code_249","2023-12-15","http://www.cdisc.org","Meter","Code"
"1a2c484a-9a76-4484-bd9f-d3d59e83058b","C168688","Code_250","2023-12-15","http://www.cdisc.org","Unit of Height","Code"
"3fbb3ca4-1b0c-4b35-b74b-4d70078de063","C25347","Code_251","2023-12-15","http://www.cdisc.org","HEIGHT","Code"
"3c15399d-b6a3-4231-82aa-57f052953caf","C64433","Code_252","2023-12-15","http://www.cdisc.org","ALT","Code"
"2437269d-030d-4c6f-b401-f20f179d55b8","C36292","Code_253","2023-12-15","http://www.cdisc.org","Laboratory Test Result","Code"
"b1f09a95-a980-494d-a7c8-3a08495a986e","C67456","Code_254","2023-12-15","http://www.cdisc.org","Unit per Liter","Code"
"b2c17d7e-3e95-4fd7-b76f-22a831d8c94b","C67397","Code_255","2023-12-15","http://www.cdisc.org","Microkatal per Liter","Code"
"0d701606-86a6-45dc-a11c-fc7928f62902","C67376","Code_256","2023-12-15","http://www.cdisc.org","International Unit per Liter","Code"
"36d198e9-b109-4c1b-8d6e-d7fce90ea8bd","C70510","Code_257","2023-12-15","http://www.cdisc.org","Nanokatal per Liter","Code"
"322d0af3-770b-4f7d-86f2-4d934393c96f","C67365","Code_258","2023-12-15","http://www.cdisc.org","Unit of Catalytic Activity Concentration","Code"
"5517d0da-15b1-4140-83ad-5c139673ad17","C70713","Code_259","2023-12-15","http://www.cdisc.org","Biospecimen Type","Code"
"86877e01-fe8b-4161-aafa-4a34474ad99b","C49487","Code_260","2023-12-15","http://www.cdisc.org","No","Code"
"83e86f6d-420f-46f0-b0e2-38f139402f62","C49488","Code_261","2023-12-15","http://www.cdisc.org","Yes","Code"
"f7e59e54-74dd-415c-a03a-02f09cdbdd22","C83309","Code_262","2023-12-15","http://www.cdisc.org","Laboratory Test Fasting Status","Code"
"68df3da0-6f4a-4492-a264-ae0b2afad96b","C64433","Code_263","2023-12-15","http://www.cdisc.org","ALT","Code"
"ed091ab0-c13b-4722-a999-d1c76cf66762","C64431","Code_264","2023-12-15","http://www.cdisc.org","ALB","Code"
"22a4d653-8e39-4fe0-b9ff-efdb9d933f01","C36292","Code_265","2023-12-15","http://www.cdisc.org","Laboratory Test Result","Code"
"f1c14fcc-e412-4f31-b481-6816084b12dc","C70713","Code_266","2023-12-15","http://www.cdisc.org","Biospecimen Type","Code"
"9310a457-a605-41ac-910a-f27dd89b644d","C49487","Code_267","2023-12-15","http://www.cdisc.org","No","Code"
"5be3b45d-2daa-4601-b62a-864bf6142159","C49488","Code_268","2023-12-15","http://www.cdisc.org","Yes","Code"
"b4e5ea4c-882d-4bef-b24a-58328231547f","C83309","Code_269","2023-12-15","http://www.cdisc.org","Laboratory Test Fasting Status","Code"
"6f86cc2f-76d4-420f-bf77-8445645bf4ea","C64431","Code_270","2023-12-15","http://www.cdisc.org","ALB","Code"
"507929db-46a8-4d29-8320-bfbe4879e561","C64432","Code_271","2023-12-15","http://www.cdisc.org","ALP","Code"
"afa4e91f-f972-46b8-91df-4e288ee17f98","C36292","Code_272","2023-12-15","http://www.cdisc.org","Laboratory Test Result","Code"
"19525cbc-41ca-49bc-a849-9b767db64562","C67456","Code_273","2023-12-15","http://www.cdisc.org","Unit per Liter","Code"
"3afd369f-de40-4560-a131-a1159df5608a","C67397","Code_274","2023-12-15","http://www.cdisc.org","Microkatal per Liter","Code"
"9a74b8fa-c5bd-4048-aff2-615316c17957","C67376","Code_275","2023-12-15","http://www.cdisc.org","International Unit per Liter","Code"
"4d149d81-d5ae-4435-b6de-705b4224efb8","C67365","Code_276","2023-12-15","http://www.cdisc.org","Unit of Catalytic Activity Concentration","Code"
"aecaa3ce-c12d-45c9-a358-24ad8fa2a935","C70713","Code_277","2023-12-15","http://www.cdisc.org","Biospecimen Type","Code"
"a6af88f2-aaab-42aa-976d-493b529d23c7","C49487","Code_278","2023-12-15","http://www.cdisc.org","No","Code"
"1517bd9c-7099-48ff-975e-06955a8a548f","C49488","Code_279","2023-12-15","http://www.cdisc.org","Yes","Code"
"ddfd5c56-ca15-4e82-b0b9-2f056dd1980f","C83309","Code_280","2023-12-15","http://www.cdisc.org","Laboratory Test Fasting Status","Code"
"524593c2-b589-4e9c-9558-605c5fed2592","C64432","Code_281","2023-12-15","http://www.cdisc.org","ALP","Code"
"d34f69dd-019e-4141-a9ec-e2aabdfd2e85","C64467","Code_282","2023-12-15","http://www.cdisc.org","AST","Code"
"d74e0602-14a6-4b57-80b7-47a23b027734","C36292","Code_283","2023-12-15","http://www.cdisc.org","Laboratory Test Result","Code"
"dab0eac2-7f20-4f4a-8e3b-c228540286b5","C67456","Code_284","2023-12-15","http://www.cdisc.org","Unit per Liter","Code"
"de28122e-2e9c-4cc6-a403-db09f678b2e6","C67397","Code_285","2023-12-15","http://www.cdisc.org","Microkatal per Liter","Code"
"b5c1d7aa-35e2-4c71-b478-4c300021505c","C67376","Code_286","2023-12-15","http://www.cdisc.org","International Unit per Liter","Code"
"d9e61a37-9906-4d86-987d-6eec86cc23dd","C67365","Code_287","2023-12-15","http://www.cdisc.org","Unit of Catalytic Activity Concentration","Code"
"f71fdf04-8948-4880-905b-6d15d1768489","C70713","Code_288","2023-12-15","http://www.cdisc.org","Biospecimen Type","Code"
"b186675d-57f7-4599-a81a-25274ca4c962","C49487","Code_289","2023-12-15","http://www.cdisc.org","No","Code"
"95ab0ac8-1e00-4bf7-99ac-a2dc72532952","C49488","Code_290","2023-12-15","http://www.cdisc.org","Yes","Code"
"e2e69053-5945-45dd-a6d2-9b33864a6d13","C83309","Code_291","2023-12-15","http://www.cdisc.org","Laboratory Test Fasting Status","Code"
"f0fc9aef-e927-4d3b-8696-59faa72d91c2","C64467","Code_292","2023-12-15","http://www.cdisc.org","AST","Code"
"6db416a0-e54a-4789-817e-4f570574055f","C64547","Code_293","2023-12-15","http://www.cdisc.org","CREAT","Code"
"ca50cd43-7c5c-46c4-a856-933654aab98d","C36292","Code_294","2023-12-15","http://www.cdisc.org","Laboratory Test Result","Code"
"14b373f3-7932-457f-9589-c71ba0b5b5c8","C67015","Code_295","2023-12-15","http://www.cdisc.org","Milligram per Deciliter","Code"
"f5687e43-880c-4bef-af64-6d7634a71b75","C64572","Code_296","2023-12-15","http://www.cdisc.org","Microgram per Milliliter","Code"
"4ed79358-f50d-4d4a-b54b-f6c684d34eee","C64387","Code_297","2023-12-15","http://www.cdisc.org","Millimole per Liter","Code"
"4585bd6e-9f32-48ae-ab39-5b6eedfd80ba","C48508","Code_298","2023-12-15","http://www.cdisc.org","Micromole per Liter","Code"
"0b44e748-4b42-468c-93f4-0995eb7c29e6","C48207","Code_299","2023-12-15","http://www.cdisc.org","Unit of Concentration","Code"
"222ed86b-6ec0-4266-bdb3-8fb5b0d038b7","C70713","Code_300","2023-12-15","http://www.cdisc.org","Biospecimen Type","Code"
"06bb64e2-ff08-4b28-afc7-14a8927baca8","C49487","Code_301","2023-12-15","http://www.cdisc.org","No","Code"
"70dbb7db-5bb8-44c0-84e2-abbcc416901e","C49488","Code_302","2023-12-15","http://www.cdisc.org","Yes","Code"
"fc5e3b43-b1e7-4885-b8cb-d3abb2a478d5","C83309","Code_303","2023-12-15","http://www.cdisc.org","Laboratory Test Fasting Status","Code"
"7577d3ae-7955-464f-8dad-b3727c0314c8","C64547","Code_304","2023-12-15","http://www.cdisc.org","CREAT","Code"
"f4426d3a-95e2-48eb-ac1e-e203ebcea012","C64853","Code_305","2023-12-15","http://www.cdisc.org","K","Code"
"65638edc-99c3-43d4-b6c6-f9ae9096466d","C36292","Code_306","2023-12-15","http://www.cdisc.org","Laboratory Test Result","Code"
"dd694890-9fe3-4c05-a75a-60d73d113944","C67474","Code_307","2023-12-15","http://www.cdisc.org","Milliequivalent per Liter","Code"
"133e6319-e9b1-4ef2-871a-59d47c6f1221","C67473","Code_308","2023-12-15","http://www.cdisc.org","Milliequivalent per Deciliter","Code"
"d6bf751a-72b3-435e-bd58-eda56c41a32e","C64387","Code_309","2023-12-15","http://www.cdisc.org","Millimole per Liter","Code"
"0d692dac-dc44-4e2a-ab53-e3f6f0e8412f","C64567","Code_310","2023-12-15","http://www.cdisc.org","Molarity Unit","Code"
"a0a0e050-e019-441a-ab3e-78f0b5b50e15","C70713","Code_311","2023-12-15","http://www.cdisc.org","Biospecimen Type","Code"
"71550d8f-d73c-4f0e-a115-46afd3c8d3a4","C49487","Code_312","2023-12-15","http://www.cdisc.org","No","Code"
"9a9bf1c9-d57c-412f-845d-e6e2aca2ed8d","C49488","Code_313","2023-12-15","http://www.cdisc.org","Yes","Code"
"ee6ddfd5-6156-4047-8481-820e7c81099b","C83309","Code_314","2023-12-15","http://www.cdisc.org","Laboratory Test Fasting Status","Code"
"1f22a945-2550-4c31-93c5-1bbeb8a40c1c","C64853","Code_315","2023-12-15","http://www.cdisc.org","K","Code"
"603cdeb0-a513-44d7-9434-4df63119c8ee","C64809","Code_316","2023-12-15","http://www.cdisc.org","SODIUM","Code"
"45950220-5f79-4fbd-95b1-b141497fbcca","C36292","Code_317","2023-12-15","http://www.cdisc.org","Laboratory Test Result","Code"
"5d47bbf0-91db-482c-880f-02282716cbca","C67474","Code_318","2023-12-15","http://www.cdisc.org","Milliequivalent per Liter","Code"
"a870a00e-780f-41f3-bac2-0d9c835746c8","C67473","Code_319","2023-12-15","http://www.cdisc.org","Milliequivalent per Deciliter","Code"
"9ddcbb4d-fc65-4c2b-8f01-42ae60107abf","C64387","Code_320","2023-12-15","http://www.cdisc.org","Millimole per Liter","Code"
"a9919300-1b1b-4099-bef6-6569b8a913d4","C64567","Code_321","2023-12-15","http://www.cdisc.org","Molarity Unit","Code"
"83b9de3e-dadd-4401-b41d-68a6d6de299d","C70713","Code_322","2023-12-15","http://www.cdisc.org","Biospecimen Type","Code"
"c6d534f3-3549-49a1-8668-84476a90dd4a","C49487","Code_323","2023-12-15","http://www.cdisc.org","No","Code"
"cf334101-f646-4401-879e-f24c601074df","C49488","Code_324","2023-12-15","http://www.cdisc.org","Yes","Code"
"d5c90b6b-1dc5-4f95-9ab8-f8442635e480","C83309","Code_325","2023-12-15","http://www.cdisc.org","Laboratory Test Fasting Status","Code"
"8f403995-b103-4d84-bf38-05cbff6940b6","C64809","Code_326","2023-12-15","http://www.cdisc.org","SODIUM","Code"
"ea1cfcae-6094-4989-a460-9c83668773c8","C25298","Code_327","2023-12-15","http://www.cdisc.org","SYSBP","Code"
"4316de29-9337-4ca1-beee-707f8ac62160","C77140","Code_328","2023-12-15","http://www.cdisc.org","Clinical Test Result","Code"
"50c696da-da81-4cdc-8670-4981c6fc1bf1","C49669","Code_329","2023-12-15","http://www.cdisc.org","Unit of Pressure","Code"
"fe2c7f57-831c-46ee-ac52-60fc1c8fcf1e","C62122","Code_330","2023-12-15","http://www.cdisc.org","Sitting","Code"
"b0afae2b-515a-4635-8994-5bc3806161e9","C62166","Code_331","2023-12-15","http://www.cdisc.org","Standing","Code"
"f4da7641-335a-457c-adef-5b7b4f585c77","C62167","Code_332","2023-12-15","http://www.cdisc.org","Supine Position","Code"
"1da27914-9e3c-43f9-a840-43a174791b6e","C62164","Code_333","2023-12-15","http://www.cdisc.org","Body Position","Code"
"7471a4f3-8c0a-4da2-8202-b4bb0ae0b761","C12681","Code_334","2023-12-15","http://www.cdisc.org","Brachial Artery","Code"
"1728a0af-8864-4c1d-9196-dc7e40132d4e","C12687","Code_335","2023-12-15","http://www.cdisc.org","Common Carotid Artery","Code"
"43e28776-0bbc-4870-af4c-a1eb5d431959","C32478","Code_336","2023-12-15","http://www.cdisc.org","Dorsalis Pedis Artery","Code"
"e1651ad9-5825-4358-953b-3e22887264c9","C12715","Code_337","2023-12-15","http://www.cdisc.org","Femoral Artery","Code"
"e75e61f3-fab0-4cef-8c98-647ea7a7c67e","C12838","Code_338","2023-12-15","http://www.cdisc.org","Radial Artery","Code"
"3d730ed3-532d-4027-adaf-1a5b17907c6b","C13717","Code_339","2023-12-15","http://www.cdisc.org","Anatomic Site","Code"
"bbbc6761-8434-4fc2-b60b-d78837ef4f6e","C25229","Code_340","2023-12-15","http://www.cdisc.org","Left","Code"
"8ca3b6b3-609e-490f-8baa-755e72f8c773","C25228","Code_341","2023-12-15","http://www.cdisc.org","Right","Code"
"5ab02cf6-073e-4a9a-8c09-fe0b53014f57","C25185","Code_342","2023-12-15","http://www.cdisc.org","Laterality","Code"
"c68f12cc-4363-4cd0-a018-d91b04023047","C25298","Code_343","2023-12-15","http://www.cdisc.org","SYSBP","Code"
"09f5dbfe-d707-4f5b-ba08-3fb676e648b4","C25299","Code_344","2023-12-15","http://www.cdisc.org","DIABP","Code"
"e7893310-2ff9-4d3b-a79f-496f32152b8d","C77140","Code_345","2023-12-15","http://www.cdisc.org","Clinical Test Result","Code"
"2e6c29af-8ee4-4aa8-9b26-876ab2688c10","C49669","Code_346","2023-12-15","http://www.cdisc.org","Unit of Pressure","Code"
"86b2965d-380a-43ad-93a7-3974384c0db0","C62122","Code_347","2023-12-15","http://www.cdisc.org","Sitting","Code"
"5a8e1570-f945-4be4-ae20-f07b437014a7","C62166","Code_348","2023-12-15","http://www.cdisc.org","Standing","Code"
"cbba983a-9688-4241-80e3-91ee786c216b","C62167","Code_349","2023-12-15","http://www.cdisc.org","Supine Position","Code"
"f393284d-5efb-4f5b-8b63-9abd72b2b893","C62164","Code_350","2023-12-15","http://www.cdisc.org","Body Position","Code"
"f7c8c7ba-adc7-43e6-b0c1-1ef78cc7ed85","C12681","Code_351","2023-12-15","http://www.cdisc.org","Brachial Artery","Code"
"0ef1de43-f0fb-4de6-8cd0-23b034692f4d","C12687","Code_352","2023-12-15","http://www.cdisc.org","Common Carotid Artery","Code"
"8184c51e-59c6-4b4e-a0f9-b97d4df250b6","C32478","Code_353","2023-12-15","http://www.cdisc.org","Dorsalis Pedis Artery","Code"
"510b342a-9c89-4d79-a1f5-933a2bfa1e84","C12715","Code_354","2023-12-15","http://www.cdisc.org","Femoral Artery","Code"
"a13a6db6-a1c2-4f61-9f9f-72a6a63155ae","C12838","Code_355","2023-12-15","http://www.cdisc.org","Radial Artery","Code"
"35c5b8c3-1d01-4c46-9d24-184f945990b3","C13717","Code_356","2023-12-15","http://www.cdisc.org","Anatomic Site","Code"
"99886ea0-e0c3-494b-9eeb-50197148f3f1","C25229","Code_357","2023-12-15","http://www.cdisc.org","Left","Code"
"fcd79f00-c162-4279-9cf1-b3ac30d0d8c9","C25228","Code_358","2023-12-15","http://www.cdisc.org","Right","Code"
"3dc9d23a-1dd2-42eb-b901-87fbdb29104e","C25185","Code_359","2023-12-15","http://www.cdisc.org","Laterality","Code"
"0727da8d-d5a3-45fe-a759-c5cc140f98f8","C25299","Code_360","2023-12-15","http://www.cdisc.org","DIABP","Code"
"6c00a401-9ff0-4ad0-a0ca-ef9dc2b400cf","C49677","Code_361","2023-12-15","http://www.cdisc.org","HR","Code"
"7a9352d0-dac4-4648-bafa-e2e9024aac05","C77140","Code_362","2023-12-15","http://www.cdisc.org","Clinical Test Result","Code"
"8f8ee3a8-a101-4b2b-a4bc-4ecbcf54960e","C73688","Code_363","2023-12-15","http://www.cdisc.org","Count per Minute","Code"
"73dcc06b-1a0a-44b3-ab90-552b2739dfcf","C62122","Code_364","2023-12-15","http://www.cdisc.org","Sitting","Code"
"fdf732eb-ec36-4ba3-a1f4-e19a25fbecb6","C62166","Code_365","2023-12-15","http://www.cdisc.org","Standing","Code"
"e5bb7c9d-6d7e-4714-9c2a-0602b064e75e","C62167","Code_366","2023-12-15","http://www.cdisc.org","Supine Position","Code"
"8a8ff494-3980-4b1b-b46a-85fa0dfa2504","C62164","Code_367","2023-12-15","http://www.cdisc.org","Body Position","Code"
"fb65d1ef-5aea-4e0e-8b37-eaea05424b0e","C12681","Code_368","2023-12-15","http://www.cdisc.org","Brachial Artery","Code"
"00d94f43-c539-4b36-8d63-f09ccd2abbdd","C12687","Code_369","2023-12-15","http://www.cdisc.org","Common Carotid Artery","Code"
"8e0b8345-791c-44d9-8ce7-e62b99ce16a0","C32478","Code_370","2023-12-15","http://www.cdisc.org","Dorsalis Pedis Artery","Code"
"34845116-32a6-4222-8574-9db17a7335db","C12715","Code_371","2023-12-15","http://www.cdisc.org","Femoral Artery","Code"
"735f9a74-9250-4de9-8373-2da7374fa9fa","C12838","Code_372","2023-12-15","http://www.cdisc.org","Radial Artery","Code"
"22f1084b-64af-4fa1-bb90-6bb440b45a57","C13717","Code_373","2023-12-15","http://www.cdisc.org","Anatomic Site","Code"
"921d671a-e46e-4c9b-8763-61798773b724","C25229","Code_374","2023-12-15","http://www.cdisc.org","Left","Code"
"d857fc5f-bb97-4265-ad91-70ea519ef4b9","C25228","Code_375","2023-12-15","http://www.cdisc.org","Right","Code"
"616626ce-5664-47b7-a277-b0353326fa23","C25185","Code_376","2023-12-15","http://www.cdisc.org","Laterality","Code"
"d5b31fe1-21c8-4014-8581-f0f92549dc91","C49677","Code_377","2023-12-15","http://www.cdisc.org","HR","Code"
"bf1ac29d-23e1-464a-9d53-684ae6a8552c","C25298","Code_378","2023-12-15","http://www.cdisc.org","SYSBP","Code"
