"uuid:ID","id","codeSystem","code","decode","codeSystemVersion","instanceType"
"8f83f340-9ba1-414e-911d-14595f83c2ab","Code_168","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"a2048bbd-efc7-441d-be5b-f1e803f33f5c","Code_169","http://www.cdisc.org","C113380","Disabling Adverse Event","2023-12-15","Code"
"d5e23d58-e995-47ea-a8fa-b6ab81002316","Code_170","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"3fbc6930-5451-4c7d-b458-de34653a910d","Code_171","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"517ca3e6-337e-4020-9efa-7c7fbdfb6b67","Code_172","http://www.cdisc.org","C48275","Death Related to Adverse Event","2023-12-15","Code"
"669de738-c262-4c62-9f7f-be8eccf927dd","Code_173","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"8143a6a1-eb40-4d06-b252-a937dc2b50cf","Code_174","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"0391620c-7b46-4057-8a5b-549b83be2b80","Code_175","http://www.cdisc.org","C83052","Adverse Event associated with Hospitalization","2023-12-15","Code"
"c24144ff-3499-4d39-9c84-7dd438cc9969","Code_176","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"d074f45b-9bc5-4d0a-aea4-28878cc9d69a","Code_177","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"0eeb1042-620f-4133-a0e7-1c6718b3d6f7","Code_178","http://www.cdisc.org","C84266","Life Threatening Adverse Event","2023-12-15","Code"
"ad8ba571-fc7d-4a54-b223-c510e97cff7c","Code_179","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"ee7cb6b5-f7c7-4849-bcf4-8315f8306c03","Code_180","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"2a4c05e8-0acd-478d-b264-f601ffebe5f2","Code_181","http://www.cdisc.org","C83214","Adverse Event Occurred with Overdose","2023-12-15","Code"
"0c157122-78d6-4d8d-a4e4-bdd2154dcfcb","Code_182","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"a3ee232a-01a8-4db5-bd1c-1ef03a6a65b0","Code_183","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"157e6d0a-9ccf-4093-8c6d-1f06dfbabcb8","Code_184","http://www.cdisc.org","C83053","Adverse Event Associated with Serious Medical Event","2023-12-15","Code"
"3c3ffaa7-a48b-4ea0-a77c-a36696593509","Code_185","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"249c117e-4f87-4ae7-9f34-ac2ea7043559","Code_186","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"75bd2c58-7c71-4e10-97a6-9c738b5d340b","Code_187","http://www.cdisc.org","C83199","Adverse Event Concomitant Treatment","2023-12-15","Code"
"45c61eac-48f6-4858-8e13-8a25bf2e0e28","Code_188","http://www.cdisc.org","C83215","Adverse Event Start Date Time","2023-12-15","Code"
"123eabb2-5a50-4dde-b335-50b4f0a77e75","Code_189","http://www.cdisc.org","C83201","Adverse Event End Date Time","2023-12-15","Code"
"10f9d6de-32e1-41cb-9fce-01222f5df3c7","Code_190","http://www.cdisc.org","C179175","Solicited Adverse Event","2023-12-15","Code"
"b24fd8fa-ed86-49ca-9a4c-cda83e5f4657","Code_191","http://www.cdisc.org","C25298","SYSBP","2023-12-15","Code"
"d4b9f964-ff35-474d-8cd0-644b92a1c79f","Code_192","http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","Code"
"65a6c370-b8c4-4b39-b11e-d278f69d4596","Code_193","http://www.cdisc.org","C49669","Unit of Pressure","2023-12-15","Code"
"f0ca2785-e43a-4b28-9220-f474a3896124","Code_194","http://www.cdisc.org","C62122","Sitting","2023-12-15","Code"
"43676ab6-4153-4625-81ea-f6ab8bde2535","Code_195","http://www.cdisc.org","C62166","Standing","2023-12-15","Code"
"bdbd9c73-1331-41ba-8ae4-eb4b8a4f500e","Code_196","http://www.cdisc.org","C62167","Supine Position","2023-12-15","Code"
"b9aa4abe-454a-4245-bfc8-dce7aa16ace1","Code_197","http://www.cdisc.org","C62164","Body Position","2023-12-15","Code"
"e44ffcaf-968b-4afd-84e0-22407712acbc","Code_198","http://www.cdisc.org","C12681","Brachial Artery","2023-12-15","Code"
"e7c5d952-4a98-4b0f-a774-757c59673ab1","Code_199","http://www.cdisc.org","C12687","Common Carotid Artery","2023-12-15","Code"
"4a03b53f-1abf-4952-a49e-ca5ab0788c65","Code_200","http://www.cdisc.org","C32478","Dorsalis Pedis Artery","2023-12-15","Code"
"82ebae6e-f3c8-407f-92c9-3e6648e01e3b","Code_201","http://www.cdisc.org","C12715","Femoral Artery","2023-12-15","Code"
"307a88c6-3b1b-406f-a7b5-9a85a2d77e5c","Code_202","http://www.cdisc.org","C12838","Radial Artery","2023-12-15","Code"
"d081174c-8a0a-4e06-8dec-617e80efbc43","Code_203","http://www.cdisc.org","C13717","Anatomic Site","2023-12-15","Code"
"a51073de-97bb-4b93-ab0d-bb27d2ef69f1","Code_204","http://www.cdisc.org","C25229","Left","2023-12-15","Code"
"8657f84a-9141-4868-80de-a20d7773b54f","Code_205","http://www.cdisc.org","C25228","Right","2023-12-15","Code"
"35a50f73-617b-4b93-84cd-6f1f6ac738f1","Code_206","http://www.cdisc.org","C25185","Laterality","2023-12-15","Code"
"a0fd7ec2-c44e-425c-9aeb-a2b39481a2c8","Code_207","http://www.cdisc.org","C25298","SYSBP","2023-12-15","Code"
"97e499af-4099-4ca5-aebd-d8165eeb5a6a","Code_208","http://www.cdisc.org","C25299","DIABP","2023-12-15","Code"
"b7d731f6-9d0a-4a51-be95-b19319a57e98","Code_209","http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","Code"
"51798750-d8d2-4986-a940-68522bf0e9cc","Code_210","http://www.cdisc.org","C49669","Unit of Pressure","2023-12-15","Code"
"bc213368-40d4-4496-aa03-0be09ddea5c9","Code_211","http://www.cdisc.org","C62122","Sitting","2023-12-15","Code"
"fb67b266-4ee2-48ec-bc62-4c8b99836936","Code_212","http://www.cdisc.org","C62166","Standing","2023-12-15","Code"
"70ee8480-7c51-4744-9135-3dd461f8e91d","Code_213","http://www.cdisc.org","C62167","Supine Position","2023-12-15","Code"
"84217bf7-bd47-4f9a-a34f-1aa7c8103feb","Code_214","http://www.cdisc.org","C62164","Body Position","2023-12-15","Code"
"9b096d63-ffb6-4554-bae1-3d56b634dd54","Code_215","http://www.cdisc.org","C12681","Brachial Artery","2023-12-15","Code"
"ee4ee684-e60e-4b5e-933a-f614000d1180","Code_216","http://www.cdisc.org","C12687","Common Carotid Artery","2023-12-15","Code"
"f87d07f2-a8a1-4db9-be28-fa41916829f8","Code_217","http://www.cdisc.org","C32478","Dorsalis Pedis Artery","2023-12-15","Code"
"5c311dd9-91e9-4f07-9d96-0c2dfcacbf5b","Code_218","http://www.cdisc.org","C12715","Femoral Artery","2023-12-15","Code"
"d8330b44-37c0-420a-b265-60fc29bb9510","Code_219","http://www.cdisc.org","C12838","Radial Artery","2023-12-15","Code"
"128adacb-bb76-4f1c-88d9-7e4297c186f5","Code_220","http://www.cdisc.org","C13717","Anatomic Site","2023-12-15","Code"
"8bd83e88-8f27-45ef-8d17-7fc79d8b7d7d","Code_221","http://www.cdisc.org","C25229","Left","2023-12-15","Code"
"c18d3207-2e9c-4813-98d9-5be1f8bd5fb8","Code_222","http://www.cdisc.org","C25228","Right","2023-12-15","Code"
"a61b6898-18cc-4753-b08c-9ff9693396ad","Code_223","http://www.cdisc.org","C25185","Laterality","2023-12-15","Code"
"0ddd7616-d784-4164-a2a3-81b2a64e6491","Code_224","http://www.cdisc.org","C25299","DIABP","2023-12-15","Code"
"de149f51-f43e-464a-99f2-18afbe06aee6","Code_225","http://www.cdisc.org","C174446","TEMP","2023-12-15","Code"
"c35e7b3e-9fa7-4e82-83cd-cc136e4358e2","Code_226","http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","Code"
"e8e4e5f4-3f73-4ae4-a839-9272bb4ff744","Code_227","http://www.cdisc.org","C42559","Degree Celsius","2023-12-15","Code"
"c41bc399-f68e-4651-b174-1bdc1c7d90c1","Code_228","http://www.cdisc.org","C44277","Degree Fahrenheit","2023-12-15","Code"
"123f8f0c-52ad-4012-ac46-b7bd98566af7","Code_229","http://www.cdisc.org","C42537","Kelvin","2023-12-15","Code"
"71197239-865e-4168-bbd2-cfdaf917d6bf","Code_230","http://www.cdisc.org","C44276","Unit of Temperature","2023-12-15","Code"
"27e2024d-f833-4346-b2dd-719af0bf2464","Code_231","http://www.cdisc.org","C12674","Axilla","2023-12-15","Code"
"217e179a-21e8-428b-bf80-970885da4634","Code_232","http://www.cdisc.org","C12394","Ear","2023-12-15","Code"
"f4fb6448-be6f-4e22-a423-10be061adbaa","Code_233","http://www.cdisc.org","C89803","Forehead","2023-12-15","Code"
"da89a66a-4b7e-47a4-b14b-2fd72876617a","Code_234","http://www.cdisc.org","C12421","Oral Cavity","2023-12-15","Code"
"a1765e69-f6bc-4677-8078-d6da1c42800c","Code_235","http://www.cdisc.org","C12390","Rectum","2023-12-15","Code"
"9ae17770-85f4-4cb4-ac9f-aa396523cc9d","Code_236","http://www.cdisc.org","C13717","Anatomic Site","2023-12-15","Code"
"225c0f7b-1d33-4723-b793-8cfcdecf89d8","Code_237","http://www.cdisc.org","C174446","TEMP","2023-12-15","Code"
"485bf846-7f88-4934-92e2-ffa60a6a097a","Code_238","http://www.cdisc.org","C25208","WEIGHT","2023-12-15","Code"
"752e4eda-a102-41f0-bf84-4a344290a457","Code_239","http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","Code"
"28a11867-cb1e-45de-8d2d-77ccbf051e95","Code_240","http://www.cdisc.org","C48531","Pound","2023-12-15","Code"
"1ca77b32-0571-497c-baa6-56b899fd4edd","Code_241","http://www.cdisc.org","C48155","Gram","2023-12-15","Code"
"8a1200fd-c201-4642-9ab5-8d4a0e777253","Code_242","http://www.cdisc.org","C28252","Kilogram","2023-12-15","Code"
"aa8c5fc5-8381-4a8a-92f7-2f23cbd7f8b0","Code_243","http://www.cdisc.org","C48208","Unit of Weight","2023-12-15","Code"
"92b0c6e1-1050-4618-ac43-69bb8a1a363e","Code_244","http://www.cdisc.org","C25208","WEIGHT","2023-12-15","Code"
"b3095889-6754-4bd3-882e-ad277a7e6153","Code_245","http://www.cdisc.org","C25347","HEIGHT","2023-12-15","Code"
"20204792-76b9-40c5-a84e-919ab5c43e99","Code_246","http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","Code"
"aee9e273-780c-4ae5-9b14-a1332f22eff2","Code_247","http://www.cdisc.org","C49668","Centimeter","2023-12-15","Code"
"35d98320-8128-4eb7-bed5-426198321199","Code_248","http://www.cdisc.org","C48500","Inch","2023-12-15","Code"
"c402f694-1a3d-4a45-b2bb-1bbbe0eb0f26","Code_249","http://www.cdisc.org","C41139","Meter","2023-12-15","Code"
"0a71db54-2c85-4a96-9e12-1e12e640942c","Code_250","http://www.cdisc.org","C168688","Unit of Height","2023-12-15","Code"
"6238ff5b-7bcf-46ac-b741-2a7379617289","Code_251","http://www.cdisc.org","C25347","HEIGHT","2023-12-15","Code"
"bb49c3c2-ea49-453b-9227-c6c7ba6ea186","Code_252","http://www.cdisc.org","C64433","ALT","2023-12-15","Code"
"e90c1bfa-2b2a-4256-83af-d043561e40fd","Code_253","http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","Code"
"a08b69c8-d390-4f26-8afc-53e28f207785","Code_254","http://www.cdisc.org","C67456","Unit per Liter","2023-12-15","Code"
"91f616f3-51fc-425f-b00f-64f3ff93e1e5","Code_255","http://www.cdisc.org","C67397","Microkatal per Liter","2023-12-15","Code"
"c359015c-7392-47c8-90f3-4b023ca941d4","Code_256","http://www.cdisc.org","C67376","International Unit per Liter","2023-12-15","Code"
"863d95f0-b9a2-4f23-8b63-22826e48cafe","Code_257","http://www.cdisc.org","C70510","Nanokatal per Liter","2023-12-15","Code"
"a146b3bc-15dd-4b11-86b3-d80e2cfc7976","Code_258","http://www.cdisc.org","C67365","Unit of Catalytic Activity Concentration","2023-12-15","Code"
"75bef960-98b3-4458-9ebd-c41235c65848","Code_259","http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","Code"
"64adb490-007e-4de9-80b4-ce49f5e78cb7","Code_260","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"5e0e1614-e278-446c-a8f0-1ee5697e2e0c","Code_261","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"c46b81e0-e3fc-47c2-9f3e-ba8b5ff35dc0","Code_262","http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","Code"
"528e9984-b0c6-4844-8814-ec4ce5c2f3e3","Code_263","http://www.cdisc.org","C64433","ALT","2023-12-15","Code"
"db6f3701-116d-422c-920f-b67ab9e47b1e","Code_264","http://www.cdisc.org","C64431","ALB","2023-12-15","Code"
"5a14333a-d547-4585-987a-9919becdfe30","Code_265","http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","Code"
"d30aecac-d884-4994-9838-b8934d4170a1","Code_266","http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","Code"
"e9144ea8-d097-4331-b311-8cc9e515c220","Code_267","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"99315de5-e292-471d-9261-a251f3bdad1b","Code_268","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"842c7f67-1302-4894-ba0e-aae54650ce52","Code_269","http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","Code"
"f3e9dbc0-1248-4e25-831b-50d70c853bd4","Code_270","http://www.cdisc.org","C64431","ALB","2023-12-15","Code"
"e8ec0c66-a190-44df-adba-bf3deb41ebfb","Code_271","http://www.cdisc.org","C64432","ALP","2023-12-15","Code"
"51d43f8e-8876-4a50-b401-19c589a444b8","Code_272","http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","Code"
"137161ab-9cea-4cd0-9387-c914b54ff911","Code_273","http://www.cdisc.org","C67456","Unit per Liter","2023-12-15","Code"
"a59df461-b7fc-452c-b0e9-7841ea3569cc","Code_274","http://www.cdisc.org","C67397","Microkatal per Liter","2023-12-15","Code"
"f20df979-f6b3-4cee-8e58-e47fecdc5d43","Code_275","http://www.cdisc.org","C67376","International Unit per Liter","2023-12-15","Code"
"bb7518db-6b04-4d18-acb7-09ea7f5a147a","Code_276","http://www.cdisc.org","C67365","Unit of Catalytic Activity Concentration","2023-12-15","Code"
"31e45c71-2bc4-4b68-9edc-2a53b6b00ec0","Code_277","http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","Code"
"7c03bc65-67a9-457e-adbc-803e272a737e","Code_278","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"b1a881d8-bce4-4ed1-bdb4-3fd49024f1e8","Code_279","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"cda2063f-b631-4aae-b69c-dcd67389ec4d","Code_280","http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","Code"
"0c0caa3f-120d-4b2d-9a77-5c4aa9f608b3","Code_281","http://www.cdisc.org","C64432","ALP","2023-12-15","Code"
"30cf0d99-200e-4986-83ea-ce5858b1448e","Code_282","http://www.cdisc.org","C64467","AST","2023-12-15","Code"
"46cc4539-19ba-4f4a-ab3f-5084ed352bc5","Code_283","http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","Code"
"8f8bb236-10b6-406a-87ff-f73e87721957","Code_284","http://www.cdisc.org","C67456","Unit per Liter","2023-12-15","Code"
"70aa6c43-9e31-4253-ab48-ea71323f2b0b","Code_285","http://www.cdisc.org","C67397","Microkatal per Liter","2023-12-15","Code"
"b7cd0a9f-40ae-42fe-b83d-5b4bb180e087","Code_286","http://www.cdisc.org","C67376","International Unit per Liter","2023-12-15","Code"
"d989afdb-7a69-40a0-a472-fb97f9ae2915","Code_287","http://www.cdisc.org","C67365","Unit of Catalytic Activity Concentration","2023-12-15","Code"
"8ba680bd-c1a7-4242-8b30-73e3bba539e7","Code_288","http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","Code"
"a4084568-d822-4333-9618-43cf20263eb8","Code_289","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"d5ded3d6-af40-4857-91e1-00efd88ceda6","Code_290","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"202f7237-7d6c-4765-9d39-2f45b1292141","Code_291","http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","Code"
"ecb84ec6-821d-47ae-89e2-bd4090db64d4","Code_292","http://www.cdisc.org","C64467","AST","2023-12-15","Code"
"f7af9292-ffa5-4338-b5fe-b29e342fc7f7","Code_293","http://www.cdisc.org","C64547","CREAT","2023-12-15","Code"
"e12f108c-a7c5-4e18-bc9e-527054af697c","Code_294","http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","Code"
"8610d1d8-54ae-48db-a326-f0c9002d00e1","Code_295","http://www.cdisc.org","C67015","Milligram per Deciliter","2023-12-15","Code"
"c16a7c3b-7f57-4a85-b080-3eba4cc540c6","Code_296","http://www.cdisc.org","C64572","Microgram per Milliliter","2023-12-15","Code"
"4b43ed20-679f-4d73-a4e6-22b3fbd24719","Code_297","http://www.cdisc.org","C64387","Millimole per Liter","2023-12-15","Code"
"57932af1-bae4-4ff9-931f-a690d182f621","Code_298","http://www.cdisc.org","C48508","Micromole per Liter","2023-12-15","Code"
"a591536f-a505-44c4-a615-b2a82e9ab6c6","Code_299","http://www.cdisc.org","C48207","Unit of Concentration","2023-12-15","Code"
"1f601821-f1f5-4ea7-9f5d-37f1229c1177","Code_300","http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","Code"
"3dbf798f-3bb3-45ac-8b34-81efe6a26b2b","Code_301","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"1ea681c1-f3f7-4c91-bbe1-eead679833e2","Code_302","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"8b86007d-6a01-419e-8043-9a80e680c779","Code_303","http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","Code"
"3c4e6548-3f50-4c6f-807a-92dfbfecd0be","Code_304","http://www.cdisc.org","C64547","CREAT","2023-12-15","Code"
"7ef55106-6003-481b-93d5-0bd46807b9e1","Code_305","http://www.cdisc.org","C64853","K","2023-12-15","Code"
"6f502f21-75f5-46b3-adf4-7211dde4dcbd","Code_306","http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","Code"
"64e9c92c-ef71-4c16-9691-59ae03041aae","Code_307","http://www.cdisc.org","C67474","Milliequivalent per Liter","2023-12-15","Code"
"f489cd1d-1272-4d5a-9fc9-323bcd633c14","Code_308","http://www.cdisc.org","C67473","Milliequivalent per Deciliter","2023-12-15","Code"
"2c906924-2f0c-46ab-ad3e-53d9d3adb2d9","Code_309","http://www.cdisc.org","C64387","Millimole per Liter","2023-12-15","Code"
"b9b9869d-f783-44cf-a0d9-9ac081e725b5","Code_310","http://www.cdisc.org","C64567","Molarity Unit","2023-12-15","Code"
"3c343c5d-2910-4b80-929d-baa1044cbc00","Code_311","http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","Code"
"ba7f5f5e-6b80-4b93-8581-4c188278ec23","Code_312","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"d2d994ba-694f-426c-91ca-19425d9cc6dc","Code_313","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"6c1f0352-c4f8-4df5-b751-7e897823059a","Code_314","http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","Code"
"75768aa4-7ffa-4bd9-9aa9-fd810d49eb10","Code_315","http://www.cdisc.org","C64853","K","2023-12-15","Code"
"fca3114b-c5f9-4d4b-b419-a78d38cb1653","Code_316","http://www.cdisc.org","C64809","SODIUM","2023-12-15","Code"
"fc7da4f5-43d7-4f78-a195-79e07a84b99e","Code_317","http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","Code"
"46fe6e17-ec09-45cf-a39b-0a42b929d5c5","Code_318","http://www.cdisc.org","C67474","Milliequivalent per Liter","2023-12-15","Code"
"511eccad-8da3-4a2f-bd3e-f2819db7d785","Code_319","http://www.cdisc.org","C67473","Milliequivalent per Deciliter","2023-12-15","Code"
"2ffd3273-12df-4b93-b065-5cda06856649","Code_320","http://www.cdisc.org","C64387","Millimole per Liter","2023-12-15","Code"
"5e485516-cd44-4d33-97b2-7916ba3630bf","Code_321","http://www.cdisc.org","C64567","Molarity Unit","2023-12-15","Code"
"ca69f3df-f104-4ce4-9424-48fc7215944b","Code_322","http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","Code"
"5613b754-7879-467a-8c26-3d7bbc95d022","Code_323","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"7212236b-6e9a-45c5-9ecc-2475edccdaae","Code_324","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"d593ce56-b4b0-4ab5-a3f0-116ad27623c1","Code_325","http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","Code"
"55d3af27-6005-4773-aa9f-8693583c6878","Code_326","http://www.cdisc.org","C64809","SODIUM","2023-12-15","Code"
"719ccd49-ef80-46d9-92e7-e1decbcace32","Code_327","http://www.cdisc.org","C25298","SYSBP","2023-12-15","Code"
"c1231db7-5855-4703-b985-dae7a74209ee","Code_328","http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","Code"
"7328b34b-7d3b-4578-9c97-c416d25f09aa","Code_329","http://www.cdisc.org","C49669","Unit of Pressure","2023-12-15","Code"
"a07e5b4d-24f9-48e8-a378-0859b1c52b6a","Code_330","http://www.cdisc.org","C62122","Sitting","2023-12-15","Code"
"1636b00c-048b-4cc5-acf0-5b13dca11725","Code_331","http://www.cdisc.org","C62166","Standing","2023-12-15","Code"
"049d9ae9-531c-444f-91d0-df93adfa4c77","Code_332","http://www.cdisc.org","C62167","Supine Position","2023-12-15","Code"
"9dd8ba50-6cb3-42c5-8f71-01f50d0a8c7e","Code_333","http://www.cdisc.org","C62164","Body Position","2023-12-15","Code"
"f55cfcb3-ce3e-4db2-b350-0cec228093f5","Code_334","http://www.cdisc.org","C12681","Brachial Artery","2023-12-15","Code"
"5ee36dbd-4dc4-4946-9d1d-4751368b9741","Code_335","http://www.cdisc.org","C12687","Common Carotid Artery","2023-12-15","Code"
"ffc14537-8d24-48b9-916d-853ecf34007d","Code_336","http://www.cdisc.org","C32478","Dorsalis Pedis Artery","2023-12-15","Code"
"9e8c4e99-76f2-4e57-8ecd-5f20e2fe70a2","Code_337","http://www.cdisc.org","C12715","Femoral Artery","2023-12-15","Code"
"c74144b5-476b-4ea1-a164-efdfd2184cb1","Code_338","http://www.cdisc.org","C12838","Radial Artery","2023-12-15","Code"
"c88187f6-30b1-4745-ac41-f27d114a3cdd","Code_339","http://www.cdisc.org","C13717","Anatomic Site","2023-12-15","Code"
"8a7cbe9f-90fd-4812-9c81-66767fc3d372","Code_340","http://www.cdisc.org","C25229","Left","2023-12-15","Code"
"589ccb51-ac6f-45df-bdfb-ce9195cb2487","Code_341","http://www.cdisc.org","C25228","Right","2023-12-15","Code"
"86f8043a-6055-4ea3-b6c3-9c537b0280f5","Code_342","http://www.cdisc.org","C25185","Laterality","2023-12-15","Code"
"8403401a-f249-4f20-ac4a-33cf6a76adcf","Code_343","http://www.cdisc.org","C25298","SYSBP","2023-12-15","Code"
"ca674ff2-e34c-4bdf-9bec-a6df61fb2b85","Code_344","http://www.cdisc.org","C25299","DIABP","2023-12-15","Code"
"bdceff98-4cf7-4ff3-b71d-291929167b8e","Code_345","http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","Code"
"3d86b776-64a3-4d89-8dfa-67e73ab1d452","Code_346","http://www.cdisc.org","C49669","Unit of Pressure","2023-12-15","Code"
"cfcd7974-524a-4562-a27d-10cc61dc5921","Code_347","http://www.cdisc.org","C62122","Sitting","2023-12-15","Code"
"4c942f21-b7ec-42b2-b065-27356a3d6d2f","Code_348","http://www.cdisc.org","C62166","Standing","2023-12-15","Code"
"5515bcfc-b892-43d6-b067-be895c4aedce","Code_349","http://www.cdisc.org","C62167","Supine Position","2023-12-15","Code"
"ea0022fb-b657-4f27-90c0-4010b4173f6d","Code_350","http://www.cdisc.org","C62164","Body Position","2023-12-15","Code"
"2bbc3e0e-75ec-4a08-9014-181949f93b6e","Code_351","http://www.cdisc.org","C12681","Brachial Artery","2023-12-15","Code"
"2f3b7494-0119-46e1-a4fb-6891791035e9","Code_352","http://www.cdisc.org","C12687","Common Carotid Artery","2023-12-15","Code"
"41d8631c-7dd5-49c0-9531-f1b396a0666b","Code_353","http://www.cdisc.org","C32478","Dorsalis Pedis Artery","2023-12-15","Code"
"eb721bdc-9ad0-418a-96d3-601596568906","Code_354","http://www.cdisc.org","C12715","Femoral Artery","2023-12-15","Code"
"8bab55e7-4737-42ef-9d4f-132f300f73fd","Code_355","http://www.cdisc.org","C12838","Radial Artery","2023-12-15","Code"
"c0c1b8a9-239e-4a41-9eb3-f6300d9dfbd5","Code_356","http://www.cdisc.org","C13717","Anatomic Site","2023-12-15","Code"
"7cef8ab5-374d-438c-a89c-76a339a9668b","Code_357","http://www.cdisc.org","C25229","Left","2023-12-15","Code"
"5bd5e2d9-11f8-4b2b-96d8-fe6f684a8d65","Code_358","http://www.cdisc.org","C25228","Right","2023-12-15","Code"
"51eb655e-72dc-4444-95a3-d11521c58dbf","Code_359","http://www.cdisc.org","C25185","Laterality","2023-12-15","Code"
"fadc7b5e-1b6a-4940-88a2-b91acb0a4c57","Code_360","http://www.cdisc.org","C25299","DIABP","2023-12-15","Code"
"63ea319c-199d-4a9d-bd4e-368630b6444e","Code_361","http://www.cdisc.org","C49677","HR","2023-12-15","Code"
"3087e728-d758-4790-ba8f-dcb93ef4a20a","Code_362","http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","Code"
"580d07ce-59c4-4186-abae-a2c2a2679c2b","Code_363","http://www.cdisc.org","C73688","Count per Minute","2023-12-15","Code"
"47071c95-779c-4b6d-a302-175972a6895b","Code_364","http://www.cdisc.org","C62122","Sitting","2023-12-15","Code"
"fb729089-1c2e-4a99-bd83-3e6c7fe7e519","Code_365","http://www.cdisc.org","C62166","Standing","2023-12-15","Code"
"2d97b80a-1b86-4418-a165-d019585c1125","Code_366","http://www.cdisc.org","C62167","Supine Position","2023-12-15","Code"
"b0aceda2-1682-4edd-99e1-cd34dfac644d","Code_367","http://www.cdisc.org","C62164","Body Position","2023-12-15","Code"
"2ea90ef6-6d21-4394-aaf7-7de8f1f8d14d","Code_368","http://www.cdisc.org","C12681","Brachial Artery","2023-12-15","Code"
"34d28f1d-f635-4ce9-925b-34b336227542","Code_369","http://www.cdisc.org","C12687","Common Carotid Artery","2023-12-15","Code"
"e50fdc40-06f5-4387-8c85-10585b133b94","Code_370","http://www.cdisc.org","C32478","Dorsalis Pedis Artery","2023-12-15","Code"
"b1fa4e00-d988-42bd-bef9-31a88dbe9e45","Code_371","http://www.cdisc.org","C12715","Femoral Artery","2023-12-15","Code"
"1d372c97-07a7-4129-a116-f9a891d53945","Code_372","http://www.cdisc.org","C12838","Radial Artery","2023-12-15","Code"
"b21ebe56-43a1-408a-92fd-80ac7c42a676","Code_373","http://www.cdisc.org","C13717","Anatomic Site","2023-12-15","Code"
"08d1a6bd-f677-4da0-adb7-14d763f24d19","Code_374","http://www.cdisc.org","C25229","Left","2023-12-15","Code"
"37d920c4-7752-4e69-8853-2613a593bdc2","Code_375","http://www.cdisc.org","C25228","Right","2023-12-15","Code"
"0d2fd7ff-256d-4473-9c7f-c46cafc1cb01","Code_376","http://www.cdisc.org","C25185","Laterality","2023-12-15","Code"
