"codeSystemVersion","id","instanceType","decode","code","uuid:ID","codeSystem"
"2023-09-29","Code_247","Code","Beats per Minute","C49673","aa3ae252-8b3e-41d2-ba1b-2615ed521d76","http://www.cdisc.org"
"","Code_248","Code","Count per Minute","C73688","1cb92383-a93c-4069-970c-89fc66ef3b2b","NCI Thesaurus"
"","Code_249","Code","Vital Signs Location","C83088","2a22e6fc-87d6-4b31-8ba8-784e94b2a2fe","NCI Thesaurus"
"","Code_250","Code","Vital Signs Laterality","C123975","76fc010c-6a93-4e81-adc6-205dccb4f2d7","NCI Thesaurus"
"","Code_251","Code","Test Method","C82535","c084f850-b916-42dc-b639-e8ef2af288e7","NCI Thesaurus"
"","Code_252","Code","Vital Signs Position","C83114","6972b8da-c905-4fa6-ae5b-7118e2afbc31","NCI Thesaurus"
"","Code_245","Code","Heart Rate","C49677","1566a5c7-bad9-4018-8a69-bb8b34714e7d","NCI Thesaurus"
"","Code_254","Code","Vital Signs Result","C173522","0a852cac-b13e-428d-9edc-50930937143a","NCI Thesaurus"
"2023-09-29","Code_255","Code","Pascal","C42547","a739cf04-77fd-4396-9950-16f8d2c18356","http://www.cdisc.org"
"","Code_256","Code","Unit of Pressure","C49669","71f3e5c2-3944-44ca-945b-70f065497403","NCI Thesaurus"
"","Code_257","Code","Vital Signs Location","C83088","d719dadf-33c1-4263-916e-ea3a673aaba9","NCI Thesaurus"
"","Code_258","Code","Vital Signs Laterality","C123975","bfea4f09-3c99-4454-a444-9bd216b26e6e","NCI Thesaurus"
"","Code_259","Code","Test Method","C82535","27bdece7-ecef-4a58-a4b2-c48fdbdd60f5","NCI Thesaurus"
"","Code_260","Code","Vital Signs Position","C83114","a3c603e4-49b5-400d-8705-059b77202bec","NCI Thesaurus"
"","Code_253","Code","Systolic Blood Pressure","C25298","7b1a61df-2ac7-47ec-a137-e65c545bdd41","NCI Thesaurus"
"","Code_262","Code","Vital Signs Result","C173522","4518327b-7b36-43a0-a1ec-2e99883365ac","NCI Thesaurus"
"2023-09-29","Code_263","Code","Pascal","C42547","3da1c448-f22e-4db4-bad3-1d290f7cf5dd","http://www.cdisc.org"
"","Code_264","Code","Unit of Pressure","C49669","cccd3659-7646-46cb-bf83-e81536e89bca","NCI Thesaurus"
"","Code_265","Code","Vital Signs Location","C83088","e96e7bf7-6b66-4876-9d25-0a30063e9167","NCI Thesaurus"
"","Code_266","Code","Vital Signs Laterality","C123975","14746289-b56b-456f-9be2-06a47ff4d7c9","NCI Thesaurus"
"","Code_267","Code","Test Method","C82535","504495bc-35b0-40b4-91b9-770d27f3c38d","NCI Thesaurus"
"","Code_268","Code","Vital Signs Position","C83114","eb108628-4465-4d8f-a33d-71845ce8c51d","NCI Thesaurus"
"","Code_261","Code","Diastolic Blood Pressure","C25299","7efd37a9-e675-416a-a69f-9b5583c553fb","NCI Thesaurus"
"","Code_270","Code","Vital Signs Result","C173522","b20dda5a-b662-45a7-bf67-1f72232daba9","NCI Thesaurus"
"2023-09-29","Code_271","Code","Beats per Minute","C49673","fe49df94-d460-467d-8a77-59cebe93413b","http://www.cdisc.org"
"","Code_272","Code","Count per Minute","C73688","bb8494f3-ac26-479f-90f5-448ef55514f6","NCI Thesaurus"
"","Code_273","Code","Vital Signs Location","C83088","2cba4746-e015-456f-a64e-1ea36ba9acd8","NCI Thesaurus"
"","Code_274","Code","Vital Signs Laterality","C123975","c097ae32-568a-4b88-af8b-8678909160ef","NCI Thesaurus"
"","Code_275","Code","Test Method","C82535","7dc506a6-7842-4d49-9e17-d823041aec0e","NCI Thesaurus"
"","Code_276","Code","Vital Signs Position","C83114","1835e254-a8f2-458d-a0bf-56f02ac1d59f","NCI Thesaurus"
"","Code_269","Code","Heart Rate","C49677","17b78adc-8306-4a0e-b4bb-2701e35e85bf","NCI Thesaurus"
"2023-09-29","Code_122","Code","Placebo Comparator Arm","C174268","441c64d0-0ac7-48ae-a4b7-d7c6387f4500","http://www.cdisc.org"
"2023-09-29","Code_123","Code","Data Generated Within Study","C188866","bbcf91b2-c2ba-488e-98f2-346def07c5c3","http://www.cdisc.org"
"2023-09-29","Code_124","Code","Active Comparator Arm","C174267","15c126d6-1e86-421f-89a4-fa9b3fcc0f7b","http://www.cdisc.org"
"2023-09-29","Code_125","Code","Data Generated Within Study","C188866","68d81e9c-b2cf-41c5-a01e-ecc8476f639c","http://www.cdisc.org"
"2023-09-29","Code_126","Code","Active Comparator Arm","C174267","aae975c0-2982-4bff-ab0f-61390be0d300","http://www.cdisc.org"
"2023-09-29","Code_127","Code","Data Generated Within Study","C188866","430d0f56-cf1c-4868-9ef7-5954665dc461","http://www.cdisc.org"
"2023-09-29","Code_135","Code","Double Blind Study","C15228","a9b6e8a5-b1e0-4a97-8497-9621a948e123","http://www.cdisc.org"
"2023-09-29","Code_128","Code","Trial Screening","C48262","4cc979d0-8391-4e49-9da5-4570151e5e0e","http://www.cdisc.org"
"2023-09-29","Code_129","Code","Treatment Epoch","C101526","20b61688-e67a-4b21-885c-a1353adf47bb","http://www.cdisc.org"
"2023-09-29","Code_130","Code","Treatment Epoch","C101526","fbb84254-4b02-4fa3-a52c-49a1456bb7a0","http://www.cdisc.org"
"2023-09-29","Code_131","Code","Treatment Epoch","C101526","199e7989-8131-4221-94e8-e45d2fa64ee5","http://www.cdisc.org"
"2023-09-29","Code_132","Code","Clinical Study Follow-up","C99158","75168d05-2225-4953-a7c6-2730c841f163","http://www.cdisc.org"
"1","Code_330","Code","Alzheimer's disease; unspecified","G30.9","04c88856-7906-42f4-8ff2-1e703ac54b72","ICD-10-CM"
"January 31, 2018","Code_331","Code","Alzheimer's disease","26929004","14bdcbf8-605d-4177-ba31-bd033ea281e1","SNOMED"
"2023-09-29","Code_141","Code","Sponsor","C70793","7495c191-4243-41f3-86a3-9a792425af72","http://www.cdisc.org"
"2023-09-29","Code_335","Code","Trial Primary Objective","C85826","f0c4b9a0-3bff-4555-9f8b-508f5eb8cd76","http://www.cdisc.org"
"2023-09-29","Code_334","Code","Primary Endpoint","C94496","0ee8f311-2b41-4cd9-a09c-455a415b227e","http://www.cdisc.org"
"2023-09-29","Code_336","Code","Primary Endpoint","C94496","4f61355f-03ec-4b86-adb9-687295c551bc","http://www.cdisc.org"
"2023-09-29","Code_338","Code","Trial Primary Objective","C85826","6a466ce1-6d0f-4a21-90c5-29436f37545d","http://www.cdisc.org"
"2023-09-29","Code_337","Code","Primary Endpoint","C94496","699cc687-861b-49ad-99f2-a699be48a7e0","http://www.cdisc.org"
"2023-09-29","Code_339","Code","Primary Endpoint","C94496","9f051f9f-a71e-4371-87f9-884631a26909","http://www.cdisc.org"
"2023-09-29","Code_340","Code","Primary Endpoint","C94496","f8d7791d-6ce5-4c58-bdb8-4e8b68d56238","http://www.cdisc.org"
"2023-09-29","Code_342","Code","Trial Secondary Objective","C85827","a60bf81f-07ba-41b5-8838-9d92f8f1bc05","http://www.cdisc.org"
"2023-09-29","Code_341","Code","Secondary Endpoint","C139173","abb6d2cb-72e7-4156-8f82-d4c73942f5c1","http://www.cdisc.org"
"2023-09-29","Code_343","Code","Secondary Endpoint","C139173","23fd442a-2d91-4933-b29c-51b79782698a","http://www.cdisc.org"
"2023-09-29","Code_344","Code","Secondary Endpoint","C139173","27fb44f1-b880-4a26-a4a0-916b07239dc8","http://www.cdisc.org"
"2023-09-29","Code_345","Code","Inclusion Criteria","C25532","426ddb2a-8809-4192-aa04-c0571e11c316","http://www.cdisc.org"
"2023-09-29","Code_346","Code","Inclusion Criteria","C25532","99bfd20c-a420-487a-8d39-16b24b0f9b61","http://www.cdisc.org"
"2023-09-29","Code_347","Code","Inclusion Criteria","C25532","e6253350-b346-40b5-a060-1a595b35fe6c","http://www.cdisc.org"
"2023-09-29","Code_348","Code","Exclusion Criteria","C25370","3d275817-885f-414c-9714-33a511e1bca9","http://www.cdisc.org"
"2023-09-29","Code_332","Code","Year","C29848","cf8c5ea2-9fca-47ba-99cd-b791171dd3ed","http://www.cdisc.org"
"2023-09-29","Code_14","Code","Before","C201264","751b949b-22d1-4cad-b4ad-3cb94053229d","http://www.cdisc.org"
"2023-09-29","Code_15","Code","Start to Start","C201265","5ca97a2c-abb2-427d-82b4-a30851057524","http://www.cdisc.org"
"2023-09-29","Code_16","Code","Before","C201264","189fc26e-d663-444c-b011-94684f8f947c","http://www.cdisc.org"
"2023-09-29","Code_17","Code","Start to Start","C201265","f392b6e7-3457-4f56-9f27-75760fa63e3a","http://www.cdisc.org"
"2023-09-29","Code_19","Code","Fixed Reference","C201264","d620a051-9921-4e19-b61e-103270a1938e","http://www.cdisc.org"
"2023-09-29","Code_20","Code","Start to Start","C201265","15b52f9f-5b36-4c5a-9884-000f1dfc15f1","http://www.cdisc.org"
"2023-09-29","Code_21","Code","After","C201264","e4c2b75d-83ef-418c-86fd-0909c91200b9","http://www.cdisc.org"
"2023-09-29","Code_22","Code","Start to Start","C201265","6a28cee7-1f23-4435-8794-4332a30c2016","http://www.cdisc.org"
"2023-09-29","Code_24","Code","After","C201264","5fa43e17-e6e1-4d28-8313-adb9578543b9","http://www.cdisc.org"
"2023-09-29","Code_25","Code","Start to Start","C201265","86ef96b2-c744-49a5-b9ea-c805e0cc72ed","http://www.cdisc.org"
"2023-09-29","Code_27","Code","After","C201264","0084ad2e-595b-4fd6-b4ef-36a758887ba5","http://www.cdisc.org"
"2023-09-29","Code_28","Code","Start to Start","C201265","297f2f48-7a6f-40a4-9ebb-35f0810cd4ff","http://www.cdisc.org"
"2023-09-29","Code_30","Code","After","C201264","5bf3154c-3780-4e70-9d1f-473550cf7b94","http://www.cdisc.org"
"2023-09-29","Code_31","Code","Start to Start","C201265","7a5fd0d9-3c84-4a21-bdb7-a3bd5ab56ae3","http://www.cdisc.org"
"2023-09-29","Code_35","Code","After","C201264","5a4d1757-343e-4f39-a01e-fd5e342f4f80","http://www.cdisc.org"
"2023-09-29","Code_36","Code","Start to Start","C201265","90fbcfd2-95d5-4ae9-935e-ed8b6e7b86da","http://www.cdisc.org"
"2023-09-29","Code_40","Code","After","C201264","e00ef22c-f911-4bf8-be27-462a1c6083b7","http://www.cdisc.org"
"2023-09-29","Code_41","Code","Start to Start","C201265","f8c7f085-f9d6-4ec9-aee8-61a41e7dc9ff","http://www.cdisc.org"
"2023-09-29","Code_45","Code","After","C201264","554da836-ae8a-47b9-9a3c-d78a040905a8","http://www.cdisc.org"
"2023-09-29","Code_46","Code","Start to Start","C201265","c1a5cb99-46db-4057-b5b7-1aafe3718f77","http://www.cdisc.org"
"2023-09-29","Code_50","Code","After","C201264","0eead7b5-cc5b-4b6e-a23b-158617c87da6","http://www.cdisc.org"
"2023-09-29","Code_51","Code","Start to Start","C201265","a7b60cde-292a-4e38-9d92-c7604aab0588","http://www.cdisc.org"
"2023-09-29","Code_53","Code","After","C201264","6999c9b1-6b63-47ab-9758-b58558669a5a","http://www.cdisc.org"
"2023-09-29","Code_54","Code","Start to Start","C201265","484ff9fa-4020-42d2-93d5-de475f53893a","http://www.cdisc.org"
"2023-09-29","Code_33","Code","After","C201264","27a9c9e6-27d5-413f-8c0c-2334feb1fe5c","http://www.cdisc.org"
"2023-09-29","Code_34","Code","Start to Start","C201265","74768a69-a4ae-40e5-8d46-2561748aa228","http://www.cdisc.org"
"2023-09-29","Code_38","Code","After","C201264","07c86c19-eca2-4834-82d1-c3958022c8dd","http://www.cdisc.org"
"2023-09-29","Code_39","Code","Start to Start","C201265","83c08281-0db3-428d-b971-cd4017f2bc0a","http://www.cdisc.org"
"2023-09-29","Code_43","Code","After","C201264","4cc2edaf-6308-4860-8d4e-6db40ce0a293","http://www.cdisc.org"
"2023-09-29","Code_44","Code","Start to Start","C201265","b84e05f9-d270-4903-834b-79185f277c84","http://www.cdisc.org"
"2023-09-29","Code_48","Code","After","C201264","92a4db4d-db35-48de-bdc3-1cc19358d9b1","http://www.cdisc.org"
"2023-09-29","Code_49","Code","Start to Start","C201265","80b09822-caca-4d9f-9132-cabf3aa4c748","http://www.cdisc.org"
"2023-09-29","Code_56","Code","Fixed Reference","C201264","6b806eaf-b194-45d5-83eb-91ab56dd836f","http://www.cdisc.org"
"2023-09-29","Code_57","Code","Start to Start","C201265","748990bd-1bbc-4d9c-8129-948038d80e86","http://www.cdisc.org"
"2023-09-29","Code_58","Code","Fixed Reference","C201264","d783b253-10cb-49e0-9b24-a15a3d618cee","http://www.cdisc.org"
"2023-09-29","Code_59","Code","Start to Start","C201265","3fbf400f-e774-4d7e-b92b-75d5ca16cdda","http://www.cdisc.org"
"2023-09-29","Code_60","Code","Fixed Reference","C201264","8973f824-10bb-4687-a315-3b79f3cea6a7","http://www.cdisc.org"
"2023-09-29","Code_61","Code","Start to Start","C201265","53962623-d7ae-4419-a118-8fb7109e1970","http://www.cdisc.org"
"2023-09-29","Code_62","Code","After","C201264","4d32e764-5c57-45b1-877e-08edf8715344","http://www.cdisc.org"
"2023-09-29","Code_63","Code","Start to Start","C201265","79f09a0d-42a0-45e4-87d8-649f5d7a9c01","http://www.cdisc.org"
"2023-09-29","Code_64","Code","After","C201264","f4d1d166-dceb-499c-92b9-0c9d31edcaad","http://www.cdisc.org"
"2023-09-29","Code_65","Code","End to Start","C201265","ddcf4aa4-788f-4535-aaa2-e987033fb9cd","http://www.cdisc.org"
"2023-09-29","Code_66","Code","After","C201264","ee6ae6b7-1105-4613-a027-88545042a23b","http://www.cdisc.org"
"2023-09-29","Code_67","Code","Start to Start","C201265","7d5f5be1-84c4-491d-97fc-4007a6a4296d","http://www.cdisc.org"
"2023-09-29","Code_68","Code","After","C201264","efa135fd-f5fe-4dbc-a73d-69b1c3fc9b08","http://www.cdisc.org"
"2023-09-29","Code_69","Code","End to Start","C201265","d6dfcaba-7652-4376-8172-79c1860852aa","http://www.cdisc.org"
"2023-09-29","Code_70","Code","After","C201264","65884053-4744-4742-b02a-183c74ffa3df","http://www.cdisc.org"
"2023-09-29","Code_71","Code","Start to Start","C201265","299d12c7-98dc-493f-8b28-b24be4f57dec","http://www.cdisc.org"
"2023-09-29","Code_349","Code","Clinical Study Sponsor","C70793","e3942a97-3446-4745-a49e-9e41c909ee84","http://www.cdisc.org"
"2020-08","Code_350","Code","United Kingdom of Great Britain and Northern Ireland","GBR","7ec6f0ca-62fd-42f0-ac8e-915e8046ec46","ISO 3166 1 alpha3"
"2023-09-29","Code_3","Code","Study Acronym","C94108","fec3b390-4d08-4d25-8368-e0ad30605d87","http://www.cdisc.org"
"2023-09-29","Code_5","Code","Brief Study Title","C99905x1","b05e0376-e374-461c-b0b3-8bae13e3807e","http://www.cdisc.org"
"2023-09-29","Code_6","Code","Official Study Title","C99905x2","071a292e-79be-4cb2-8a01-a5506a6934f9","http://www.cdisc.org"
"2023-09-29","Code_7","Code","Public Study Title","C99905x3","813d74e7-3cc6-4701-936e-12997a671e33","http://www.cdisc.org"
"2023-09-29","Code_8","Code","Final","C25508","85e1decf-5c10-4d93-97ca-13f1cf001ce1","http://www.cdisc.org"
"2023-09-29","Code_11","Code","Protocol Effective Date","C99903x1","016729cd-89f3-4417-b6eb-9d665c8eacf8","http://www.cdisc.org"
"2023-09-29","Code_13","Code","Region","C41129","a1ed3dfd-ad1c-4159-acad-339a0468d73c","http://www.cdisc.org"
"2020-08","Code_12","Code","Europe","150","06f9efe9-7937-40fb-a195-2fe7da5c139e","ISO 3166 1 alpha3"
