"instanceType","codeSystemVersion","codeSystem","code","decode","uuid:ID","id"
"Code","","NCI Thesaurus","C73688","Count per Minute","b9d42173-6b79-408f-b3b4-d0d6540d9148","Code_248"
"Code","","NCI Thesaurus","C83088","Vital Signs Location","d31645c2-a96f-44de-9e4e-10f3aceb4436","Code_249"
"Code","","NCI Thesaurus","C123975","Vital Signs Laterality","8659212c-f409-4608-aec2-a4014b476786","Code_250"
"Code","","NCI Thesaurus","C82535","Test Method","87e75c3f-d35e-4613-b864-e1135a7dc80d","Code_251"
"Code","","NCI Thesaurus","C83114","Vital Signs Position","cb88afdf-d741-4db4-b774-a653be3b56fe","Code_252"
"Code","","NCI Thesaurus","C49677","Heart Rate","a8f1c65c-0a31-4b23-ae61-3673d876e156","Code_245"
"Code","","NCI Thesaurus","C173522","Vital Signs Result","8001b9a9-3b42-40fe-bb9c-7619d8116b1c","Code_254"
"Code","2023-09-29","http://www.cdisc.org","C42547","Pascal","6382a580-3d3f-4f39-8815-f68c96e2e074","Code_255"
"Code","","NCI Thesaurus","C49669","Unit of Pressure","1023e880-f871-4ec2-be35-9155cfc77c61","Code_256"
"Code","","NCI Thesaurus","C83088","Vital Signs Location","fcf21abc-6dd4-446e-a4f3-cb67cbc3cc58","Code_257"
"Code","","NCI Thesaurus","C123975","Vital Signs Laterality","c40c85e3-6a09-4469-b0de-a723d337979b","Code_258"
"Code","","NCI Thesaurus","C82535","Test Method","2eb373bc-6886-4c37-b79a-32450a05ee00","Code_259"
"Code","","NCI Thesaurus","C83114","Vital Signs Position","2dab7e36-4241-4921-bfc2-189d63558c07","Code_260"
"Code","","NCI Thesaurus","C25298","Systolic Blood Pressure","86d2b555-6591-4cad-a6f5-662e1440c261","Code_253"
"Code","","NCI Thesaurus","C173522","Vital Signs Result","a4cad3e2-a4c7-4a4d-b87e-c4d01cc44112","Code_262"
"Code","2023-09-29","http://www.cdisc.org","C42547","Pascal","3074a507-0526-428b-8273-110a8a44e072","Code_263"
"Code","","NCI Thesaurus","C49669","Unit of Pressure","b71f603e-e302-4dd0-abb8-f701065faead","Code_264"
"Code","","NCI Thesaurus","C83088","Vital Signs Location","6a15268e-ce0b-4a3b-8e1d-0de449847db5","Code_265"
"Code","","NCI Thesaurus","C123975","Vital Signs Laterality","6071b651-1bd1-4831-a215-ee4fb7e717e3","Code_266"
"Code","","NCI Thesaurus","C82535","Test Method","9dc38c8b-7d41-457b-ac76-dfb07cc382a2","Code_267"
"Code","","NCI Thesaurus","C83114","Vital Signs Position","9c4a3a97-4563-4b99-bee0-fbb9b8f973cd","Code_268"
"Code","","NCI Thesaurus","C25299","Diastolic Blood Pressure","e3919b5a-908c-4241-8c2f-c99c0fe7a6bb","Code_261"
"Code","","NCI Thesaurus","C173522","Vital Signs Result","443a8785-cf1a-4617-b20e-c340fee55a03","Code_270"
"Code","2023-09-29","http://www.cdisc.org","C49673","Beats per Minute","8bb792f4-42b6-4557-b1f6-e1213030bbf9","Code_271"
"Code","","NCI Thesaurus","C73688","Count per Minute","ba39dbc7-f91c-4feb-952d-3959d8d722b5","Code_272"
"Code","","NCI Thesaurus","C83088","Vital Signs Location","2da0cfe4-d984-45b7-b25d-5b46446f1808","Code_273"
"Code","","NCI Thesaurus","C123975","Vital Signs Laterality","f06641b3-8f1f-4732-a970-19fbb559d1ae","Code_274"
"Code","","NCI Thesaurus","C82535","Test Method","12317561-aa5c-477e-8a4f-dd7f9449df54","Code_275"
"Code","","NCI Thesaurus","C83114","Vital Signs Position","669d136a-0a00-4b5f-a966-b37437ad9f89","Code_276"
"Code","","NCI Thesaurus","C49677","Heart Rate","78846221-17a8-4bde-bbe6-8180866562d4","Code_269"
"Code","2023-09-29","http://www.cdisc.org","C174268","Placebo Comparator Arm","8370baa1-0b7d-43d2-b710-57a863e94067","Code_122"
"Code","2023-09-29","http://www.cdisc.org","C188866","Data Generated Within Study","edffd806-9650-479f-b600-b4283b13e06e","Code_123"
"Code","2023-09-29","http://www.cdisc.org","C174267","Active Comparator Arm","574882ba-bb67-41a5-a5fa-914df1cbb808","Code_124"
"Code","2023-09-29","http://www.cdisc.org","C188866","Data Generated Within Study","65d1dc3b-7391-4b96-9fbb-ec65627153bd","Code_125"
"Code","2023-09-29","http://www.cdisc.org","C174267","Active Comparator Arm","b47c05ea-68ea-4e9a-8d2e-a92e3af4961c","Code_126"
"Code","2023-09-29","http://www.cdisc.org","C188866","Data Generated Within Study","dc0f65c8-ac35-45ed-9a5e-ffbe14d535fa","Code_127"
"Code","2023-09-29","http://www.cdisc.org","C15228","Double Blind Study","c25a6f3b-9421-4c60-9c59-d87399796818","Code_135"
"Code","2023-09-29","http://www.cdisc.org","C48262","Trial Screening","88116ec2-220d-444b-9824-a9a9f79b8a3a","Code_128"
"Code","2023-09-29","http://www.cdisc.org","C101526","Treatment Epoch","ef5034f0-7a99-448e-bbac-93bd5b9f43aa","Code_129"
"Code","2023-09-29","http://www.cdisc.org","C101526","Treatment Epoch","eed749f7-d6c6-402c-a775-714f3c5a1755","Code_130"
"Code","2023-09-29","http://www.cdisc.org","C101526","Treatment Epoch","2992c640-fe92-43b6-9a81-6af0f4218da3","Code_131"
"Code","2023-09-29","http://www.cdisc.org","C99158","Clinical Study Follow-up","751402ea-44cb-41e2-8dcc-5f675774488f","Code_132"
"Code","1","ICD-10-CM","G30.9","Alzheimer's disease; unspecified","be6f3f1c-0e75-46b0-9e40-63a8abab477a","Code_330"
"Code","January 31, 2018","SNOMED","26929004","Alzheimer's disease","c8298f5f-a511-4313-8768-c71ae077dbc4","Code_331"
"Code","2023-09-29","http://www.cdisc.org","C70793","Sponsor","a1bf5ecc-8c81-4f1b-9bbb-923343f5aaf4","Code_141"
"Code","2023-09-29","http://www.cdisc.org","C85826","Trial Primary Objective","cd34e09c-5a3f-46c6-b5fa-ad7ab0f02bf6","Code_335"
"Code","2023-09-29","http://www.cdisc.org","C94496","Primary Endpoint","172cf5f8-a7d2-4097-82f1-09c68f14c135","Code_334"
"Code","2023-09-29","http://www.cdisc.org","C94496","Primary Endpoint","add43663-f9fa-43a0-847c-b02678136686","Code_336"
"Code","2023-09-29","http://www.cdisc.org","C85826","Trial Primary Objective","cacb0e83-bae0-4d01-ade7-689fd5d6390d","Code_338"
"Code","2023-09-29","http://www.cdisc.org","C94496","Primary Endpoint","dbb81d56-bc77-4d19-add8-72eaac4e5ed4","Code_337"
"Code","2023-09-29","http://www.cdisc.org","C94496","Primary Endpoint","01c8ca03-6f30-4f92-a9a4-00f87c55d8ca","Code_339"
"Code","2023-09-29","http://www.cdisc.org","C94496","Primary Endpoint","a29b3721-68a2-4e21-831f-fd4553112b7e","Code_340"
"Code","2023-09-29","http://www.cdisc.org","C85827","Trial Secondary Objective","670349a4-98cd-4743-b40d-d153b07ab075","Code_342"
"Code","2023-09-29","http://www.cdisc.org","C139173","Secondary Endpoint","09783340-c239-4e41-9275-87e14fcda47c","Code_341"
"Code","2023-09-29","http://www.cdisc.org","C139173","Secondary Endpoint","bc6321a5-54d5-4b8c-8e56-3f4fa328653e","Code_343"
"Code","2023-09-29","http://www.cdisc.org","C139173","Secondary Endpoint","e2f8eb33-b551-4221-affb-0b70126285a0","Code_344"
"Code","2023-09-29","http://www.cdisc.org","C25532","Inclusion Criteria","f1c28f32-39e2-44a4-9807-15d4e2fe1927","Code_345"
"Code","2023-09-29","http://www.cdisc.org","C25532","Inclusion Criteria","21e8afc9-925f-47b4-9541-d5b118f8cfcd","Code_346"
"Code","2023-09-29","http://www.cdisc.org","C25532","Inclusion Criteria","9608d239-166b-4525-b601-e93620ed401b","Code_347"
"Code","2023-09-29","http://www.cdisc.org","C25370","Exclusion Criteria","3e05c629-1017-4041-8d1d-c4a1ddc2f08e","Code_348"
"Code","2023-09-29","http://www.cdisc.org","C29848","Year","285bf5b7-1524-4872-a6d0-555eadfb95a5","Code_332"
"Code","2023-09-29","http://www.cdisc.org","C201264","Before","8d8faa37-1377-4021-8115-bde539af54a3","Code_14"
"Code","2023-09-29","http://www.cdisc.org","C201265","Start to Start","d94591e8-5731-4330-a724-f2c71bd10b8c","Code_15"
"Code","2023-09-29","http://www.cdisc.org","C201264","Before","f88d6cf8-3ce2-4d4a-9439-416630b9387d","Code_16"
"Code","2023-09-29","http://www.cdisc.org","C201265","Start to Start","a9697778-72a3-476a-90dc-f62b812c2450","Code_17"
"Code","2023-09-29","http://www.cdisc.org","C201264","Fixed Reference","332cd7d2-d609-4695-acb9-5790ac2fa88a","Code_19"
"Code","2023-09-29","http://www.cdisc.org","C201265","Start to Start","c7287a05-34d4-417d-b22c-b2e8ce94c5c5","Code_20"
"Code","2023-09-29","http://www.cdisc.org","C201264","After","462b5333-b30f-4f59-bf2c-db440d4b1c12","Code_21"
"Code","2023-09-29","http://www.cdisc.org","C201265","Start to Start","ad8a82ff-d53e-40cd-91f1-4368119989bd","Code_22"
"Code","2023-09-29","http://www.cdisc.org","C201264","After","0803bc7a-02ea-4849-b402-284c1fde8985","Code_24"
"Code","2023-09-29","http://www.cdisc.org","C201265","Start to Start","4cf5af0a-2721-418b-aef0-a129e0cbd0a2","Code_25"
"Code","2023-09-29","http://www.cdisc.org","C201264","After","11d0ccb6-e9b1-4245-81c9-a9864f802ab9","Code_27"
"Code","2023-09-29","http://www.cdisc.org","C201265","Start to Start","4250cf25-0bc5-43ea-a18e-5c7e9afa5887","Code_28"
"Code","2023-09-29","http://www.cdisc.org","C201264","After","ca7a8590-a810-4cbd-890f-f58f1f2902dc","Code_30"
"Code","2023-09-29","http://www.cdisc.org","C201265","Start to Start","4837f35c-c9b4-4b8f-a3f5-e35e9af33a05","Code_31"
"Code","2023-09-29","http://www.cdisc.org","C201264","After","afda8b57-8000-4fa8-bddb-dd935bfa0e59","Code_35"
"Code","2023-09-29","http://www.cdisc.org","C201265","Start to Start","2b28b40a-45ae-4d4a-a204-81cca0601bae","Code_36"
"Code","2023-09-29","http://www.cdisc.org","C201264","After","3390262a-6da6-4ada-9674-eca7b2f3ff22","Code_40"
"Code","2023-09-29","http://www.cdisc.org","C201265","Start to Start","9f0f9f54-cbe1-4b6f-b08c-7a449fb10919","Code_41"
"Code","2023-09-29","http://www.cdisc.org","C201264","After","2bf2dc7a-eb83-4812-8f6f-533fa89b9a59","Code_45"
"Code","2023-09-29","http://www.cdisc.org","C201265","Start to Start","404793a4-fe4d-42d0-9acb-48429de1b876","Code_46"
"Code","2023-09-29","http://www.cdisc.org","C201264","After","5fd9c887-0240-4f73-919b-a166462fb476","Code_50"
"Code","2023-09-29","http://www.cdisc.org","C201265","Start to Start","f728aee5-6096-4b3e-8e51-f0057f9d40f4","Code_51"
"Code","2023-09-29","http://www.cdisc.org","C201264","After","5aaaee81-bf38-410f-b12d-8b343760242c","Code_53"
"Code","2023-09-29","http://www.cdisc.org","C201265","Start to Start","dc776c37-4edf-486f-af92-59f79c042f1c","Code_54"
"Code","2023-09-29","http://www.cdisc.org","C201264","After","bb4c1951-d06f-49f2-9907-6a323db2c3e9","Code_33"
"Code","2023-09-29","http://www.cdisc.org","C201265","Start to Start","52e01be9-34b2-4ee1-91ec-cd7ca050ef5a","Code_34"
"Code","2023-09-29","http://www.cdisc.org","C201264","After","71d9dd90-4488-4976-a54e-f077e22be88f","Code_38"
"Code","2023-09-29","http://www.cdisc.org","C201265","Start to Start","ee642b46-febf-46a8-b50e-12ab9409fcd7","Code_39"
"Code","2023-09-29","http://www.cdisc.org","C201264","After","5f9c2f72-6f85-4436-af35-cdb6e9a25d35","Code_43"
"Code","2023-09-29","http://www.cdisc.org","C201265","Start to Start","af8490d8-0bc9-45da-810b-342b3809b2a1","Code_44"
"Code","2023-09-29","http://www.cdisc.org","C201264","After","3392c83c-5334-4c58-bd23-c357570e822d","Code_48"
"Code","2023-09-29","http://www.cdisc.org","C201265","Start to Start","25e18b58-2536-4d29-858b-5f16847dfc66","Code_49"
"Code","2023-09-29","http://www.cdisc.org","C201264","Fixed Reference","af654e3d-67b2-4621-ba69-77dff06b5a32","Code_56"
"Code","2023-09-29","http://www.cdisc.org","C201265","Start to Start","597bd6a9-2e04-4b5c-9b69-5ef7c672ea18","Code_57"
"Code","2023-09-29","http://www.cdisc.org","C201264","Fixed Reference","832441b4-d3fa-42ec-9047-619a2b89540c","Code_58"
"Code","2023-09-29","http://www.cdisc.org","C201265","Start to Start","99707834-6a45-4d3b-b0d8-13d95c29593d","Code_59"
"Code","2023-09-29","http://www.cdisc.org","C201264","Fixed Reference","f7ad62ef-5c60-412b-b3a2-e85b36f81443","Code_60"
"Code","2023-09-29","http://www.cdisc.org","C201265","Start to Start","00831631-8bc2-4711-986a-b8394f66cdd4","Code_61"
"Code","2023-09-29","http://www.cdisc.org","C201264","After","c218ebfa-51bd-45c2-a390-912a3a51bed8","Code_62"
"Code","2023-09-29","http://www.cdisc.org","C201265","Start to Start","e6282afc-da8d-4abc-ba30-8b5cba39c34f","Code_63"
"Code","2023-09-29","http://www.cdisc.org","C201264","After","284804cd-2b4c-45f9-acb1-1df130bd5c5c","Code_64"
"Code","2023-09-29","http://www.cdisc.org","C201265","End to Start","32e13c10-42da-4462-bc92-ee3fd2d71cca","Code_65"
"Code","2023-09-29","http://www.cdisc.org","C201264","After","64604b14-2efb-497d-9ca9-01accb4162e3","Code_66"
"Code","2023-09-29","http://www.cdisc.org","C201265","Start to Start","d7522e52-507a-4c15-8fa3-1701cfbb0874","Code_67"
"Code","2023-09-29","http://www.cdisc.org","C201264","After","74ea8da7-0d14-4973-bc88-a78cd1bbb14c","Code_68"
"Code","2023-09-29","http://www.cdisc.org","C201265","End to Start","4db6fafa-91fd-42d0-9de9-83e7098bf710","Code_69"
"Code","2023-09-29","http://www.cdisc.org","C201264","After","e88f8038-4118-4808-acd0-ed22012b840a","Code_70"
"Code","2023-09-29","http://www.cdisc.org","C201265","Start to Start","f9e5f1f6-0ab5-4502-af98-df48569f61b4","Code_71"
"Code","2023-09-29","http://www.cdisc.org","C70793","Clinical Study Sponsor","9444bbf1-7779-4b8a-886b-bd48a96367a6","Code_349"
"Code","2020-08","ISO 3166 1 alpha3","GBR","United Kingdom of Great Britain and Northern Ireland","2cb7cd7d-42f7-43e6-a564-ad88ca85e129","Code_350"
"Code","2023-09-29","http://www.cdisc.org","C94108","Study Acronym","fcf418c5-8ec8-4be2-9be5-92364abf6585","Code_3"
"Code","2023-09-29","http://www.cdisc.org","C99905x1","Brief Study Title","06a5fc18-46a0-4589-a050-b71f13b369f5","Code_5"
"Code","2023-09-29","http://www.cdisc.org","C99905x2","Official Study Title","7937c85e-c879-40d0-b55f-fb8940a678a2","Code_6"
"Code","2023-09-29","http://www.cdisc.org","C99905x3","Public Study Title","4167167d-526e-4945-8f55-4c36b3224e6d","Code_7"
"Code","2023-09-29","http://www.cdisc.org","C25508","Final","55a6adb4-b234-4801-9abf-2228d2629d56","Code_8"
"Code","2023-09-29","http://www.cdisc.org","C99903x1","Protocol Effective Date","1c3a9f77-7fa5-4715-bce2-9191f992f53c","Code_11"
"Code","2023-09-29","http://www.cdisc.org","C41129","Region","e6849d9a-6a3e-4692-b08c-59a7c4a0872f","Code_13"
"Code","2020-08","ISO 3166 1 alpha3","150","Europe","5d84b6e8-ca08-4153-bda1-1bd1760e0341","Code_12"
