"instanceType","id","code","decode","uuid:ID","codeSystemVersion","codeSystem"
"Code","Code_247","C49673","Beats per Minute","19f298cb-52c3-4c6a-875c-ded2f2038169","2023-09-29","http://www.cdisc.org"
"Code","Code_248","C73688","Count per Minute","4d917574-3aa1-4aff-bb1f-c431b5b71520","","NCI Thesaurus"
"Code","Code_249","C83088","Vital Signs Location","6bb97f3c-a9fa-4a1c-b1ad-b146336173e7","","NCI Thesaurus"
"Code","Code_250","C123975","Vital Signs Laterality","a62965a3-ec7f-4eb3-8f91-a315f1fe319c","","NCI Thesaurus"
"Code","Code_251","C82535","Test Method","a3a58bb2-59e8-4af4-8191-6a0a56ead0a5","","NCI Thesaurus"
"Code","Code_252","C83114","Vital Signs Position","af977ab9-908d-4d98-bc42-adb85c08b5d7","","NCI Thesaurus"
"Code","Code_245","C49677","Heart Rate","7930dcf8-d908-4b93-92c3-d9412db0678a","","NCI Thesaurus"
"Code","Code_254","C173522","Vital Signs Result","bd272b3b-d1c4-46ba-a7b6-9a8960c678f2","","NCI Thesaurus"
"Code","Code_255","C42547","Pascal","782578ae-45b6-4b65-a8ec-51207d95a92d","2023-09-29","http://www.cdisc.org"
"Code","Code_256","C49669","Unit of Pressure","77cca443-be67-4651-af5a-5d07b5e3064a","","NCI Thesaurus"
"Code","Code_257","C83088","Vital Signs Location","f02fe8f4-5d29-402b-b475-ff56eaeaedd6","","NCI Thesaurus"
"Code","Code_258","C123975","Vital Signs Laterality","6fc0405e-1d53-4bb5-8697-af008d2cc18a","","NCI Thesaurus"
"Code","Code_259","C82535","Test Method","5f205b07-de33-4832-8d83-85b863767289","","NCI Thesaurus"
"Code","Code_260","C83114","Vital Signs Position","2700d388-4164-4c11-a607-1dafbaac008b","","NCI Thesaurus"
"Code","Code_253","C25298","Systolic Blood Pressure","32bc89a7-3f83-4f06-89ca-76570a904073","","NCI Thesaurus"
"Code","Code_262","C173522","Vital Signs Result","a8c67dde-1e89-499c-8cd2-976ce9025bc0","","NCI Thesaurus"
"Code","Code_263","C42547","Pascal","19fc90b5-3aca-48a9-8b07-4ba427fd3518","2023-09-29","http://www.cdisc.org"
"Code","Code_264","C49669","Unit of Pressure","2ed94d7f-c8b1-4c28-b182-38f2d094249b","","NCI Thesaurus"
"Code","Code_265","C83088","Vital Signs Location","99c8727e-0713-4599-b919-d9b86ba3c270","","NCI Thesaurus"
"Code","Code_266","C123975","Vital Signs Laterality","9cb2c6c7-7369-4cc7-922a-c91caaad34dc","","NCI Thesaurus"
"Code","Code_267","C82535","Test Method","794b1bcc-0890-41dc-9841-0aeaaab5d846","","NCI Thesaurus"
"Code","Code_268","C83114","Vital Signs Position","786c5938-16fb-4a21-856b-4d8f0519aab1","","NCI Thesaurus"
"Code","Code_261","C25299","Diastolic Blood Pressure","0e18848b-3269-4775-8142-714661df88e7","","NCI Thesaurus"
"Code","Code_270","C173522","Vital Signs Result","3626c4f6-4a04-4f20-a786-98f3d5308a2d","","NCI Thesaurus"
"Code","Code_271","C49673","Beats per Minute","500d19c2-494d-437d-b562-6d47661b944d","2023-09-29","http://www.cdisc.org"
"Code","Code_272","C73688","Count per Minute","70def3c5-db45-40b0-b670-80c4850ea2dd","","NCI Thesaurus"
"Code","Code_273","C83088","Vital Signs Location","3067516d-4c7e-4dc3-b62c-9df5da42141a","","NCI Thesaurus"
"Code","Code_274","C123975","Vital Signs Laterality","3a7a20fa-c354-47c8-a7de-d39297bdd50b","","NCI Thesaurus"
"Code","Code_275","C82535","Test Method","4c11e455-75c4-4da0-8b9c-55f47dce8bdd","","NCI Thesaurus"
"Code","Code_276","C83114","Vital Signs Position","4d54acd5-d44d-408b-8025-d28a8ecff965","","NCI Thesaurus"
"Code","Code_269","C49677","Heart Rate","c295a923-b316-4581-a744-cd9c717ebf12","","NCI Thesaurus"
"Code","Code_122","C174268","Placebo Comparator Arm","2632cbfd-42e6-4482-8356-279341b10dab","2023-09-29","http://www.cdisc.org"
"Code","Code_123","C188866","Data Generated Within Study","1ad8a9bd-b57e-40b2-b274-9b137f8d83cb","2023-09-29","http://www.cdisc.org"
"Code","Code_124","C174267","Active Comparator Arm","d8d85adc-66ae-4c22-9b73-0132d3330c72","2023-09-29","http://www.cdisc.org"
"Code","Code_125","C188866","Data Generated Within Study","23ac94c2-f2f0-44c2-84cb-0aa80781d247","2023-09-29","http://www.cdisc.org"
"Code","Code_126","C174267","Active Comparator Arm","1e5b0214-46eb-4e07-bbf3-d57d821089b9","2023-09-29","http://www.cdisc.org"
"Code","Code_127","C188866","Data Generated Within Study","a6215f09-3ddb-4044-8a79-18f27f9ee5c0","2023-09-29","http://www.cdisc.org"
"Code","Code_135","C15228","Double Blind Study","d98a0d4d-aa6e-48ad-831b-1cff97377e8e","2023-09-29","http://www.cdisc.org"
"Code","Code_128","C48262","Trial Screening","3e9d4c10-5a88-4fd3-9d20-ad4492e5d561","2023-09-29","http://www.cdisc.org"
"Code","Code_129","C101526","Treatment Epoch","d929330f-8e62-464a-a56d-667d613f1549","2023-09-29","http://www.cdisc.org"
"Code","Code_130","C101526","Treatment Epoch","9d5ad751-4184-49d9-82f0-29ee42f7cc0c","2023-09-29","http://www.cdisc.org"
"Code","Code_131","C101526","Treatment Epoch","a2343124-6568-4c67-87e7-bb3bea1d272b","2023-09-29","http://www.cdisc.org"
"Code","Code_132","C99158","Clinical Study Follow-up","d07f702b-3760-41d7-be88-20787fadd35c","2023-09-29","http://www.cdisc.org"
"Code","Code_330","G30.9","Alzheimer's disease; unspecified","5d15015a-0ba4-4549-a73c-4ea75a836020","1","ICD-10-CM"
"Code","Code_331","26929004","Alzheimer's disease","12bcd018-a2a6-4394-8c91-d4ba0f10908e","January 31, 2018","SNOMED"
"Code","Code_141","C70793","Sponsor","519d4787-7ad8-449f-af94-08723470e47c","2023-09-29","http://www.cdisc.org"
"Code","Code_335","C85826","Trial Primary Objective","205567bf-7fe0-40d2-a081-32ad95ff57d0","2023-09-29","http://www.cdisc.org"
"Code","Code_334","C94496","Primary Endpoint","5afbb07b-6d4f-42b9-bc3a-ed46d747312a","2023-09-29","http://www.cdisc.org"
"Code","Code_336","C94496","Primary Endpoint","6512af50-cfe2-4530-aaa2-2420c56fff10","2023-09-29","http://www.cdisc.org"
"Code","Code_338","C85826","Trial Primary Objective","3994f04a-dab3-425d-9db4-01134f4cda03","2023-09-29","http://www.cdisc.org"
"Code","Code_337","C94496","Primary Endpoint","78564c4b-adf0-4000-a90d-ec3887d398f2","2023-09-29","http://www.cdisc.org"
"Code","Code_339","C94496","Primary Endpoint","bfd7bc1e-ba6d-4cca-b849-f83c1271d6c4","2023-09-29","http://www.cdisc.org"
"Code","Code_340","C94496","Primary Endpoint","f9dd4d1b-be7f-47df-8963-f9899030e7b5","2023-09-29","http://www.cdisc.org"
"Code","Code_342","C85827","Trial Secondary Objective","e572b95e-e38f-4a0f-a156-f0b9111039ca","2023-09-29","http://www.cdisc.org"
"Code","Code_341","C139173","Secondary Endpoint","b48fb42c-1295-4583-8be9-af8c4924f6a9","2023-09-29","http://www.cdisc.org"
"Code","Code_343","C139173","Secondary Endpoint","ae072695-7781-4704-b75f-25b10763ec88","2023-09-29","http://www.cdisc.org"
"Code","Code_344","C139173","Secondary Endpoint","b02383f3-71f1-43e7-b036-cb3d2acf4c21","2023-09-29","http://www.cdisc.org"
"Code","Code_345","C25532","Inclusion Criteria","6ff31865-561e-4dce-8356-bead861aa245","2023-09-29","http://www.cdisc.org"
"Code","Code_346","C25532","Inclusion Criteria","775acd77-9d44-4823-aaba-5b24b1563cc2","2023-09-29","http://www.cdisc.org"
"Code","Code_347","C25532","Inclusion Criteria","8e99a143-4498-43cb-80d7-31002907141b","2023-09-29","http://www.cdisc.org"
"Code","Code_348","C25370","Exclusion Criteria","5fa197f6-4b3a-4e2c-9826-54673334672a","2023-09-29","http://www.cdisc.org"
"Code","Code_332","C29848","Year","3e2df624-21ea-4081-bbb2-a0caec8b9e91","2023-09-29","http://www.cdisc.org"
"Code","Code_14","C201264","Before","09924b72-f85b-454c-ae18-6ce23b5f8213","2023-09-29","http://www.cdisc.org"
"Code","Code_15","C201265","Start to Start","423e668e-1d05-4ac3-a0a1-c8233f7e1298","2023-09-29","http://www.cdisc.org"
"Code","Code_16","C201264","Before","daf20fad-0883-4549-8019-a64bfa092e87","2023-09-29","http://www.cdisc.org"
"Code","Code_17","C201265","Start to Start","55f84e30-ad21-4d8c-994c-d9943a82a811","2023-09-29","http://www.cdisc.org"
"Code","Code_19","C201264","Fixed Reference","b74a07cb-5677-4a6b-a9f1-007561b4792b","2023-09-29","http://www.cdisc.org"
"Code","Code_20","C201265","Start to Start","d4580a97-8422-40f4-9e49-f5763e12fe0e","2023-09-29","http://www.cdisc.org"
"Code","Code_21","C201264","After","86e68aeb-ef0a-4c54-b759-c4c836618e4c","2023-09-29","http://www.cdisc.org"
"Code","Code_22","C201265","Start to Start","9bad7bb3-de47-4554-9922-3f49b2883110","2023-09-29","http://www.cdisc.org"
"Code","Code_24","C201264","After","3402604f-83ac-46f9-8842-ecf2bc1cc779","2023-09-29","http://www.cdisc.org"
"Code","Code_25","C201265","Start to Start","0f96f118-9f4f-417b-9a47-22599c325133","2023-09-29","http://www.cdisc.org"
"Code","Code_27","C201264","After","87fb9fe4-8a93-45cd-8ec0-7e1ffcc9ed77","2023-09-29","http://www.cdisc.org"
"Code","Code_28","C201265","Start to Start","438c451f-aa1c-44cb-bf6f-718a27faaed0","2023-09-29","http://www.cdisc.org"
"Code","Code_30","C201264","After","5a280a67-9b68-4469-bcf1-72e0e30ebeb1","2023-09-29","http://www.cdisc.org"
"Code","Code_31","C201265","Start to Start","ee2d85a6-7904-42e3-ae54-2bd710bdc60e","2023-09-29","http://www.cdisc.org"
"Code","Code_35","C201264","After","a023c394-6c1c-4abb-a291-3fc5c97cebda","2023-09-29","http://www.cdisc.org"
"Code","Code_36","C201265","Start to Start","342ca03c-6dec-4ce9-b025-f9b1cf0fc538","2023-09-29","http://www.cdisc.org"
"Code","Code_40","C201264","After","6cc28132-b97c-4c79-b4c0-4d0758fa2a57","2023-09-29","http://www.cdisc.org"
"Code","Code_41","C201265","Start to Start","3965ad42-3ba5-4da8-8bef-6616ad517fad","2023-09-29","http://www.cdisc.org"
"Code","Code_45","C201264","After","743c2539-7104-4411-90ff-c1e02b7fa3f6","2023-09-29","http://www.cdisc.org"
"Code","Code_46","C201265","Start to Start","753034f1-34bb-4092-ab26-59bffdb739ad","2023-09-29","http://www.cdisc.org"
"Code","Code_50","C201264","After","0ac0ff13-12ea-40ad-9252-76a92b499cc2","2023-09-29","http://www.cdisc.org"
"Code","Code_51","C201265","Start to Start","b67f27f4-1d91-4c94-9d6c-f9a9f430d2c6","2023-09-29","http://www.cdisc.org"
"Code","Code_53","C201264","After","ff226157-2ea3-4e2a-aa8f-9d0af0b5e379","2023-09-29","http://www.cdisc.org"
"Code","Code_54","C201265","Start to Start","395dd447-c44a-4348-afa7-61f82c148ddc","2023-09-29","http://www.cdisc.org"
"Code","Code_33","C201264","After","01cf3943-71bb-4905-a903-e3267f6ea339","2023-09-29","http://www.cdisc.org"
"Code","Code_34","C201265","Start to Start","7e1a9d95-71a7-49ee-8cb9-8cbcc2ffbc0c","2023-09-29","http://www.cdisc.org"
"Code","Code_38","C201264","After","18c06374-094f-4481-bb00-38ab9a5180c1","2023-09-29","http://www.cdisc.org"
"Code","Code_39","C201265","Start to Start","330dcdf7-88d1-4e43-9cd6-d29336b177a6","2023-09-29","http://www.cdisc.org"
"Code","Code_43","C201264","After","49bd5cad-8b34-434f-b4e3-489ab0317592","2023-09-29","http://www.cdisc.org"
"Code","Code_44","C201265","Start to Start","45a40b61-8bee-41f5-ae7e-d04e8cec706d","2023-09-29","http://www.cdisc.org"
"Code","Code_48","C201264","After","dbcb95c9-97d4-40a5-9db7-9c07435c3555","2023-09-29","http://www.cdisc.org"
"Code","Code_49","C201265","Start to Start","7800daa9-93eb-47fa-8f8d-06264b73e9ba","2023-09-29","http://www.cdisc.org"
"Code","Code_56","C201264","Fixed Reference","fc523112-48e4-4061-873e-55150d6b5e73","2023-09-29","http://www.cdisc.org"
"Code","Code_57","C201265","Start to Start","4250963e-8d03-45d7-a9b9-c3ccea21ac06","2023-09-29","http://www.cdisc.org"
"Code","Code_58","C201264","Fixed Reference","c74cbbda-26f4-4c72-a0d7-96e1f205f50e","2023-09-29","http://www.cdisc.org"
"Code","Code_59","C201265","Start to Start","e328168c-dc02-477a-a5ff-85311f0de842","2023-09-29","http://www.cdisc.org"
"Code","Code_60","C201264","Fixed Reference","ac23c1d3-4cd3-4ffe-9514-ebfb61a0fe11","2023-09-29","http://www.cdisc.org"
"Code","Code_61","C201265","Start to Start","4e4c4512-09de-4cbe-802a-87176ee395c0","2023-09-29","http://www.cdisc.org"
"Code","Code_62","C201264","After","000e2ed1-e8d5-4968-8d41-1826f24e1942","2023-09-29","http://www.cdisc.org"
"Code","Code_63","C201265","Start to Start","13db8ebe-e4de-4e6d-ab06-5077902147c2","2023-09-29","http://www.cdisc.org"
"Code","Code_64","C201264","After","a7db3318-e072-463f-977a-d51935342066","2023-09-29","http://www.cdisc.org"
"Code","Code_65","C201265","End to Start","980220d6-155c-43fd-9f12-802c48ec4799","2023-09-29","http://www.cdisc.org"
"Code","Code_66","C201264","After","6896dd58-a392-4872-93a9-5aa9afa17351","2023-09-29","http://www.cdisc.org"
"Code","Code_67","C201265","Start to Start","8a5d4a3a-7573-4695-a283-36671104e4fa","2023-09-29","http://www.cdisc.org"
"Code","Code_68","C201264","After","904c4285-565a-42c3-9009-37237ee82453","2023-09-29","http://www.cdisc.org"
"Code","Code_69","C201265","End to Start","a599b8ff-b38e-4beb-a956-36fbef82ce0d","2023-09-29","http://www.cdisc.org"
"Code","Code_70","C201264","After","80765c5c-9abe-49b9-bc01-91b34eb28cb4","2023-09-29","http://www.cdisc.org"
"Code","Code_71","C201265","Start to Start","243fdbc7-f300-4826-874d-0bf3aeef5eed","2023-09-29","http://www.cdisc.org"
"Code","Code_349","C70793","Clinical Study Sponsor","4b34c4e8-118d-404b-9d50-43d56f186d1f","2023-09-29","http://www.cdisc.org"
"Code","Code_350","GBR","United Kingdom of Great Britain and Northern Ireland","58db0823-7c8c-4711-bb52-7888877dc31c","2020-08","ISO 3166 1 alpha3"
"Code","Code_3","C94108","Study Acronym","8f6c2f2b-cf9a-4e4e-a8d0-dc696abed26a","2023-09-29","http://www.cdisc.org"
"Code","Code_5","C99905x1","Brief Study Title","230a6379-4e10-4575-9913-d79a1890747a","2023-09-29","http://www.cdisc.org"
"Code","Code_6","C99905x2","Official Study Title","ed3e78c9-cdc7-47a8-b67f-212c0750a69d","2023-09-29","http://www.cdisc.org"
"Code","Code_7","C99905x3","Public Study Title","fc0d6e77-3b50-47bd-b6f3-448fd7c80174","2023-09-29","http://www.cdisc.org"
"Code","Code_8","C25508","Final","614f1798-bc4e-4e9f-9d09-d060e95584ba","2023-09-29","http://www.cdisc.org"
"Code","Code_11","C99903x1","Protocol Effective Date","c748b150-249c-42f8-a1fa-2e1071331321","2023-09-29","http://www.cdisc.org"
"Code","Code_13","C41129","Region","962865cb-33f6-4c1e-8671-fddd14136714","2023-09-29","http://www.cdisc.org"
"Code","Code_12","150","Europe","7d051a63-36b4-48b5-952a-68faf3ebada4","2020-08","ISO 3166 1 alpha3"
