"instanceType","code","id","codeSystem","codeSystemVersion","decode","uuid:ID"
"Code","C113380","Code_169","http://www.cdisc.org","2023-12-15","Disabling Adverse Event","62d857d9-8dee-4f86-8957-e40425b4b3c5"
"Code","C49487","Code_170","http://www.cdisc.org","2023-12-15","No","42274039-b9c5-4912-abb0-a0cf77af7e12"
"Code","C49488","Code_171","http://www.cdisc.org","2023-12-15","Yes","5ffd7ea5-d067-49db-8df1-40a627eacc55"
"Code","C48275","Code_172","http://www.cdisc.org","2023-12-15","Death Related to Adverse Event","0122b2a1-afff-4e34-8dfb-b630dce3a0ec"
"Code","C49487","Code_173","http://www.cdisc.org","2023-12-15","No","8e63ff02-71bf-4670-9f17-be8cbb43b3d2"
"Code","C49488","Code_174","http://www.cdisc.org","2023-12-15","Yes","058a7e0c-5d1c-4be7-a080-30efaee3033c"
"Code","C83052","Code_175","http://www.cdisc.org","2023-12-15","Adverse Event associated with Hospitalization","c241feb1-112f-48e0-9c3e-3cfd940cca7d"
"Code","C49487","Code_176","http://www.cdisc.org","2023-12-15","No","394aad7a-7e45-4442-8fcd-f3dbadb11060"
"Code","C49488","Code_177","http://www.cdisc.org","2023-12-15","Yes","8392a222-ba0b-4d28-9a56-878a72c89422"
"Code","C84266","Code_178","http://www.cdisc.org","2023-12-15","Life Threatening Adverse Event","cd509143-d0e0-410e-8c8f-61976c4becc2"
"Code","C49487","Code_179","http://www.cdisc.org","2023-12-15","No","4b486e98-d882-44b4-92f2-63ed735933d2"
"Code","C49488","Code_180","http://www.cdisc.org","2023-12-15","Yes","e2c8406f-e695-4e66-ab01-4a07521d2df8"
"Code","C83214","Code_181","http://www.cdisc.org","2023-12-15","Adverse Event Occurred with Overdose","e005ada8-a09a-4ea4-b0fa-e3cc8cfa3230"
"Code","C49487","Code_182","http://www.cdisc.org","2023-12-15","No","7a13ad1b-0a84-4837-82dc-c957faa32410"
"Code","C49488","Code_183","http://www.cdisc.org","2023-12-15","Yes","b41a36f0-722b-4891-9ab7-9f01a071bdf9"
"Code","C83053","Code_184","http://www.cdisc.org","2023-12-15","Adverse Event Associated with Serious Medical Event","3bc18acb-b29e-47c6-ba2f-de0345ec23f3"
"Code","C49487","Code_185","http://www.cdisc.org","2023-12-15","No","5d9e93c8-f9e9-4f8c-beee-f6d358cdea13"
"Code","C49488","Code_186","http://www.cdisc.org","2023-12-15","Yes","56f4c3e3-8309-431c-8b13-0e4ca8cfa578"
"Code","C83199","Code_187","http://www.cdisc.org","2023-12-15","Adverse Event Concomitant Treatment","83192df1-d54f-4fbe-9989-db8dc97422ba"
"Code","C83215","Code_188","http://www.cdisc.org","2023-12-15","Adverse Event Start Date Time","f77b8aa8-5926-419a-87c2-09306d0110f2"
"Code","C83201","Code_189","http://www.cdisc.org","2023-12-15","Adverse Event End Date Time","4ca4e264-2e3e-41ed-8c3d-ffcf4e83ceeb"
"Code","C179175","Code_190","http://www.cdisc.org","2023-12-15","Solicited Adverse Event","62f855cf-c777-42f9-95b7-941d6319e192"
"Code","C25298","Code_191","http://www.cdisc.org","2023-12-15","SYSBP","0c3259c3-4b6d-42ea-b6da-7a6e09e43d8b"
"Code","C77140","Code_192","http://www.cdisc.org","2023-12-15","Clinical Test Result","d5351e0a-c678-4bab-a23e-025e6bd37b28"
"Code","C49669","Code_193","http://www.cdisc.org","2023-12-15","Unit of Pressure","fe7aae5c-3061-4c11-9ae9-bc63e2e38d17"
"Code","C62122","Code_194","http://www.cdisc.org","2023-12-15","Sitting","e384a56b-5bb7-4302-b238-05740bdf4e61"
"Code","C62166","Code_195","http://www.cdisc.org","2023-12-15","Standing","917fbdbe-9bc7-4dd3-8c9f-2c5b566c3583"
"Code","C62167","Code_196","http://www.cdisc.org","2023-12-15","Supine Position","fc49b0ee-ac69-4777-9002-4c34e6545d40"
"Code","C62164","Code_197","http://www.cdisc.org","2023-12-15","Body Position","e004ef39-7b83-4eec-bf79-28923bdd3c55"
"Code","C12681","Code_198","http://www.cdisc.org","2023-12-15","Brachial Artery","ecf504ed-ebcb-493c-8575-5a34961794fb"
"Code","C12687","Code_199","http://www.cdisc.org","2023-12-15","Common Carotid Artery","8e201548-964e-47bb-b195-0806072c02dd"
"Code","C32478","Code_200","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","5ab35412-61da-4259-b090-81e5f2b3426a"
"Code","C12715","Code_201","http://www.cdisc.org","2023-12-15","Femoral Artery","4c761d90-69a8-43ee-ac02-46e3abba9e54"
"Code","C12838","Code_202","http://www.cdisc.org","2023-12-15","Radial Artery","b29993f4-d4c4-4366-a290-4e30e96e4f07"
"Code","C13717","Code_203","http://www.cdisc.org","2023-12-15","Anatomic Site","3299feb4-b3d9-48ea-84fc-19fc6095230c"
"Code","C25229","Code_204","http://www.cdisc.org","2023-12-15","Left","e5a84a3a-79b5-48e9-abe5-7b8954a4bba3"
"Code","C25228","Code_205","http://www.cdisc.org","2023-12-15","Right","fdbb207f-d4ff-4f37-80a5-d04888da1888"
"Code","C25185","Code_206","http://www.cdisc.org","2023-12-15","Laterality","e812aacc-991e-4d29-bc86-f488e5561a9d"
"Code","C25298","Code_207","http://www.cdisc.org","2023-12-15","SYSBP","8b1ada4c-1544-4ffe-a77c-64796c2c0b65"
"Code","C25299","Code_208","http://www.cdisc.org","2023-12-15","DIABP","5a6904fd-627f-4591-9e28-0b2fcc582599"
"Code","C77140","Code_209","http://www.cdisc.org","2023-12-15","Clinical Test Result","6e13cb14-b04f-4994-b690-28b7149f1ab5"
"Code","C49669","Code_210","http://www.cdisc.org","2023-12-15","Unit of Pressure","b349f39d-d25c-4e49-bca2-e1f26d3cf0d2"
"Code","C62122","Code_211","http://www.cdisc.org","2023-12-15","Sitting","4e284e2c-2268-4a72-a3dd-f13d986d645a"
"Code","C62166","Code_212","http://www.cdisc.org","2023-12-15","Standing","1136b750-56dc-41ac-9120-552bbb8e624b"
"Code","C62167","Code_213","http://www.cdisc.org","2023-12-15","Supine Position","13826763-b521-4b21-8b9d-4d43238b3e99"
"Code","C62164","Code_214","http://www.cdisc.org","2023-12-15","Body Position","c458094d-99a7-4ebf-8f66-560deed7e4d2"
"Code","C12681","Code_215","http://www.cdisc.org","2023-12-15","Brachial Artery","c9a931db-b7dc-4f92-8719-3d57d69380b2"
"Code","C12687","Code_216","http://www.cdisc.org","2023-12-15","Common Carotid Artery","59ffe6ae-3e40-4df3-8509-0a18293ca019"
"Code","C32478","Code_217","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","d23e8b0b-4bc2-4536-aad7-46b3941dcf51"
"Code","C12715","Code_218","http://www.cdisc.org","2023-12-15","Femoral Artery","42a5a204-1b24-4bf0-8c6a-a7b0a0ba5604"
"Code","C12838","Code_219","http://www.cdisc.org","2023-12-15","Radial Artery","a0c5694c-28d2-49ef-b65d-8c8cd9f1f07b"
"Code","C13717","Code_220","http://www.cdisc.org","2023-12-15","Anatomic Site","488d755d-5610-4a3e-bb2d-a5b6ca13a029"
"Code","C25229","Code_221","http://www.cdisc.org","2023-12-15","Left","0481898d-140c-4d86-ae98-1a0526f8f37c"
"Code","C25228","Code_222","http://www.cdisc.org","2023-12-15","Right","95fc8d12-e71c-400f-8b0b-f7c646cb8cf3"
"Code","C25185","Code_223","http://www.cdisc.org","2023-12-15","Laterality","f8e098a7-da9b-4eeb-88c0-fe7ecaf18bf1"
"Code","C25299","Code_224","http://www.cdisc.org","2023-12-15","DIABP","b7abcfb2-20ec-4d0c-8787-23e5b7404de1"
"Code","C174446","Code_225","http://www.cdisc.org","2023-12-15","TEMP","3ab6c955-6d36-4080-8f95-0cd2822b81ee"
"Code","C77140","Code_226","http://www.cdisc.org","2023-12-15","Clinical Test Result","c720e6e4-9573-4067-9174-7bb3634957fd"
"Code","C42559","Code_227","http://www.cdisc.org","2023-12-15","Degree Celsius","569f1e64-04b4-4865-83ec-deb40e49a36a"
"Code","C44277","Code_228","http://www.cdisc.org","2023-12-15","Degree Fahrenheit","7d55777c-d9ca-4cc5-8c81-6b54ca5f918a"
"Code","C42537","Code_229","http://www.cdisc.org","2023-12-15","Kelvin","9d3eae58-79e5-48f2-97e8-87ab43d928b1"
"Code","C44276","Code_230","http://www.cdisc.org","2023-12-15","Unit of Temperature","1be19026-a72d-4067-bf9c-84df01c433c2"
"Code","C12674","Code_231","http://www.cdisc.org","2023-12-15","Axilla","947e1eb7-093b-42e7-9a9f-9b976742889c"
"Code","C12394","Code_232","http://www.cdisc.org","2023-12-15","Ear","5de5d053-d773-4f18-818f-3bbe6df31e15"
"Code","C89803","Code_233","http://www.cdisc.org","2023-12-15","Forehead","d3be7715-5638-42f4-b3fb-796e782458f8"
"Code","C12421","Code_234","http://www.cdisc.org","2023-12-15","Oral Cavity","473b14b1-e41e-4b84-960d-dc9ff6a9b58c"
"Code","C12390","Code_235","http://www.cdisc.org","2023-12-15","Rectum","67d30aa7-0973-40d2-82e3-622140bfa563"
"Code","C13717","Code_236","http://www.cdisc.org","2023-12-15","Anatomic Site","bcfb85db-c8c3-430f-8bc3-a2bb01ce3de0"
"Code","C174446","Code_237","http://www.cdisc.org","2023-12-15","TEMP","21a6b44d-6650-4de6-bd24-8bd014b04cb4"
"Code","C25208","Code_238","http://www.cdisc.org","2023-12-15","WEIGHT","7d31fcff-0676-46cb-871c-79408c982dab"
"Code","C77140","Code_239","http://www.cdisc.org","2023-12-15","Clinical Test Result","968ab4cf-6429-4fba-b573-af7cf110794e"
"Code","C48531","Code_240","http://www.cdisc.org","2023-12-15","Pound","ca16c867-e61f-417d-bbe9-d9168a1e2c8d"
"Code","C48155","Code_241","http://www.cdisc.org","2023-12-15","Gram","41fe2cc9-9a8a-458a-98cb-79126ec788e3"
"Code","C28252","Code_242","http://www.cdisc.org","2023-12-15","Kilogram","dd432b2d-dff0-439b-90e2-4f0687e59709"
"Code","C48208","Code_243","http://www.cdisc.org","2023-12-15","Unit of Weight","59b15457-1a53-4c46-8671-7e2b4219438c"
"Code","C25208","Code_244","http://www.cdisc.org","2023-12-15","WEIGHT","75efc253-6b7d-4a3e-922e-7ac9adae999f"
"Code","C25347","Code_245","http://www.cdisc.org","2023-12-15","HEIGHT","579a441f-a45d-4f08-be75-0dd103f8c638"
"Code","C77140","Code_246","http://www.cdisc.org","2023-12-15","Clinical Test Result","01366857-5014-4b9a-9711-81dccc068acc"
"Code","C49668","Code_247","http://www.cdisc.org","2023-12-15","Centimeter","6ff39b27-ebbe-4ec3-9b3e-e66378e4bf8b"
"Code","C48500","Code_248","http://www.cdisc.org","2023-12-15","Inch","65908450-0133-4467-af7a-d885438ce01a"
"Code","C41139","Code_249","http://www.cdisc.org","2023-12-15","Meter","7506f11a-83f1-4172-8c7b-73632119768a"
"Code","C168688","Code_250","http://www.cdisc.org","2023-12-15","Unit of Height","1ff20471-1990-4471-8f01-abf45b2d25e1"
"Code","C25347","Code_251","http://www.cdisc.org","2023-12-15","HEIGHT","aea3b073-b289-402d-97f7-a20a9d5ba346"
"Code","C64433","Code_252","http://www.cdisc.org","2023-12-15","ALT","1fe5096c-c5fc-4606-adb4-cb7316ce905f"
"Code","C36292","Code_253","http://www.cdisc.org","2023-12-15","Laboratory Test Result","d0c25104-6f62-4744-8410-af2bb73747d6"
"Code","C67456","Code_254","http://www.cdisc.org","2023-12-15","Unit per Liter","3b6da6dc-775e-48af-b814-6221233d71b4"
"Code","C67397","Code_255","http://www.cdisc.org","2023-12-15","Microkatal per Liter","d891a511-df70-43b9-bdc9-5f8911a6185a"
"Code","C67376","Code_256","http://www.cdisc.org","2023-12-15","International Unit per Liter","5685a891-e284-4874-a52b-fa0b5daa7234"
"Code","C70510","Code_257","http://www.cdisc.org","2023-12-15","Nanokatal per Liter","6de3c765-5e14-4e60-ae90-d23a01e5b141"
"Code","C67365","Code_258","http://www.cdisc.org","2023-12-15","Unit of Catalytic Activity Concentration","57c61682-f1da-431d-84c4-5d3160f00966"
"Code","C70713","Code_259","http://www.cdisc.org","2023-12-15","Biospecimen Type","837ff958-77f6-4a1d-91ae-cc1b07f51bb1"
"Code","C49487","Code_260","http://www.cdisc.org","2023-12-15","No","17cd05ec-4545-4f89-9504-9c77f1a1d375"
"Code","C49488","Code_261","http://www.cdisc.org","2023-12-15","Yes","bff144bc-bddc-49ad-bdc2-419a7098daff"
"Code","C83309","Code_262","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","b6d956de-f426-4112-9bd2-ffe15d1255d4"
"Code","C64433","Code_263","http://www.cdisc.org","2023-12-15","ALT","bdc1ec8b-8829-4356-84b6-e83f6c3300f9"
"Code","C64431","Code_264","http://www.cdisc.org","2023-12-15","ALB","6bce3db4-38d9-494c-91f4-4535de81a4e7"
"Code","C36292","Code_265","http://www.cdisc.org","2023-12-15","Laboratory Test Result","28554a72-1680-4215-805a-1a7cf6992d53"
"Code","C70713","Code_266","http://www.cdisc.org","2023-12-15","Biospecimen Type","db1f7863-84f1-41ce-becd-f1d41c1a21c4"
"Code","C49487","Code_267","http://www.cdisc.org","2023-12-15","No","f82036c6-6c32-492f-91e1-5a468ed5a1ef"
"Code","C49488","Code_268","http://www.cdisc.org","2023-12-15","Yes","a8e0bbdf-bf56-431e-963d-ee78ecbe8d24"
"Code","C83309","Code_269","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","de1ce14e-7d4d-4b3f-bef6-f36b524d31f0"
"Code","C64431","Code_270","http://www.cdisc.org","2023-12-15","ALB","3ff07514-cee8-4f05-a178-cbe68ef98239"
"Code","C64432","Code_271","http://www.cdisc.org","2023-12-15","ALP","f5b3591c-1894-450d-a800-33efdafb3398"
"Code","C36292","Code_272","http://www.cdisc.org","2023-12-15","Laboratory Test Result","07b84233-01bf-4d01-b5f0-a47213471fb1"
"Code","C67456","Code_273","http://www.cdisc.org","2023-12-15","Unit per Liter","040ab177-090c-4a5f-9a7c-c5b686a3d5ed"
"Code","C67397","Code_274","http://www.cdisc.org","2023-12-15","Microkatal per Liter","56f45bff-fad8-49a5-a039-13209658c5df"
"Code","C67376","Code_275","http://www.cdisc.org","2023-12-15","International Unit per Liter","b0eb8dee-d202-40ef-baeb-fea75bf89435"
"Code","C67365","Code_276","http://www.cdisc.org","2023-12-15","Unit of Catalytic Activity Concentration","3ae437e9-8aa2-43bb-8719-628f55392c36"
"Code","C70713","Code_277","http://www.cdisc.org","2023-12-15","Biospecimen Type","8ec6fd60-1b87-4ac6-99bb-1b8abf84b778"
"Code","C49487","Code_278","http://www.cdisc.org","2023-12-15","No","269682ed-2492-4abb-820a-60efae8e6c86"
"Code","C49488","Code_279","http://www.cdisc.org","2023-12-15","Yes","d650b34e-31e3-4449-90ea-c345091b0596"
"Code","C83309","Code_280","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","da902dd7-b990-423c-88dd-f1a908981198"
"Code","C64432","Code_281","http://www.cdisc.org","2023-12-15","ALP","00752444-7027-4c29-a25b-30ba708b8e71"
"Code","C64467","Code_282","http://www.cdisc.org","2023-12-15","AST","c7a24fb0-409a-4566-882d-44ef257d8d28"
"Code","C36292","Code_283","http://www.cdisc.org","2023-12-15","Laboratory Test Result","d257bd10-06ca-4476-9623-7ae11a9fa173"
"Code","C67456","Code_284","http://www.cdisc.org","2023-12-15","Unit per Liter","32948454-0b7e-4e14-be86-569b56802392"
"Code","C67397","Code_285","http://www.cdisc.org","2023-12-15","Microkatal per Liter","d5c6588f-7b60-49d5-967e-79363a728d1e"
"Code","C67376","Code_286","http://www.cdisc.org","2023-12-15","International Unit per Liter","3ae37d2f-06f3-41b0-a321-5143195ed020"
"Code","C67365","Code_287","http://www.cdisc.org","2023-12-15","Unit of Catalytic Activity Concentration","7c8ca90f-aed6-4f36-a3f2-536ac3243576"
"Code","C70713","Code_288","http://www.cdisc.org","2023-12-15","Biospecimen Type","776af6e8-10b4-48e2-b61a-631aea75eccb"
"Code","C49487","Code_289","http://www.cdisc.org","2023-12-15","No","233c9100-e7a1-4fca-b265-b82489681e20"
"Code","C49488","Code_290","http://www.cdisc.org","2023-12-15","Yes","5aa734da-4d8a-42eb-83c9-92b7c345844e"
"Code","C83309","Code_291","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","b806497d-4a1f-48f4-b09f-12dfa6f9000c"
"Code","C64467","Code_292","http://www.cdisc.org","2023-12-15","AST","4bd2794b-e9fa-4a29-b926-6518976f56b8"
"Code","C64547","Code_293","http://www.cdisc.org","2023-12-15","CREAT","b846dc66-22bc-49c1-9b2b-c3fd6b724170"
"Code","C36292","Code_294","http://www.cdisc.org","2023-12-15","Laboratory Test Result","214233be-8878-405f-960f-58b5c2fcd7fb"
"Code","C67015","Code_295","http://www.cdisc.org","2023-12-15","Milligram per Deciliter","5deff345-9ac0-41ea-b924-6ac969e16d4d"
"Code","C64572","Code_296","http://www.cdisc.org","2023-12-15","Microgram per Milliliter","2468f3ca-e8b1-4324-b294-26c449b5097d"
"Code","C64387","Code_297","http://www.cdisc.org","2023-12-15","Millimole per Liter","c6a8d4d7-5e01-43f9-ad2e-4cb359292190"
"Code","C48508","Code_298","http://www.cdisc.org","2023-12-15","Micromole per Liter","f4255731-050c-42e7-9569-ddb757804c7b"
"Code","C48207","Code_299","http://www.cdisc.org","2023-12-15","Unit of Concentration","09e846bb-0cd6-451a-9514-107406283b9c"
"Code","C70713","Code_300","http://www.cdisc.org","2023-12-15","Biospecimen Type","6a467c7c-be1b-45c2-9a99-c454409e0cd0"
"Code","C49487","Code_301","http://www.cdisc.org","2023-12-15","No","eab7b035-e86f-445c-a040-be069300dc6e"
"Code","C49488","Code_302","http://www.cdisc.org","2023-12-15","Yes","984599a7-0c24-49d7-b125-18e45f28c364"
"Code","C83309","Code_303","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","6976d579-49e6-48e5-987d-2d3ef2ad1105"
"Code","C64547","Code_304","http://www.cdisc.org","2023-12-15","CREAT","b2a36c25-87b0-45ec-bb83-332924e52acf"
"Code","C64853","Code_305","http://www.cdisc.org","2023-12-15","K","cff2265f-012e-4216-9345-05da707641f8"
"Code","C36292","Code_306","http://www.cdisc.org","2023-12-15","Laboratory Test Result","1f1603a7-f27f-40f0-89d4-b56679b3db08"
"Code","C67474","Code_307","http://www.cdisc.org","2023-12-15","Milliequivalent per Liter","b3c30fb9-30b8-44bd-9d2a-050770f5db8f"
"Code","C67473","Code_308","http://www.cdisc.org","2023-12-15","Milliequivalent per Deciliter","24ad23af-48a4-4fe7-b62f-2aa279bc4167"
"Code","C64387","Code_309","http://www.cdisc.org","2023-12-15","Millimole per Liter","f2b07cdc-fc9f-4a52-b766-e391c8d77d98"
"Code","C64567","Code_310","http://www.cdisc.org","2023-12-15","Molarity Unit","4b9ab718-6a92-45a0-a4fe-df432ec9908c"
"Code","C70713","Code_311","http://www.cdisc.org","2023-12-15","Biospecimen Type","c17de383-2cce-41ca-b73a-5b1f9c3a4cf7"
"Code","C49487","Code_312","http://www.cdisc.org","2023-12-15","No","4bee7cc0-03d0-48cc-9c87-749faecf6e93"
"Code","C49488","Code_313","http://www.cdisc.org","2023-12-15","Yes","9aeb16ae-e334-4e19-8f65-0cab2612c394"
"Code","C83309","Code_314","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","1ec754f8-142d-4011-8b38-cd8fc0cc8499"
"Code","C64853","Code_315","http://www.cdisc.org","2023-12-15","K","4c8ba384-214e-4928-aeac-a404313cc830"
"Code","C64809","Code_316","http://www.cdisc.org","2023-12-15","SODIUM","100aff0f-93dc-4705-80a1-1f0be48a223c"
"Code","C36292","Code_317","http://www.cdisc.org","2023-12-15","Laboratory Test Result","aab5cc38-dbc2-4802-9247-ee24c9f3ca9e"
"Code","C67474","Code_318","http://www.cdisc.org","2023-12-15","Milliequivalent per Liter","d19b4c88-46c8-4a3d-abb6-fcee0117df62"
"Code","C67473","Code_319","http://www.cdisc.org","2023-12-15","Milliequivalent per Deciliter","84d9e8d6-79de-4f08-8b06-3da26154383a"
"Code","C64387","Code_320","http://www.cdisc.org","2023-12-15","Millimole per Liter","820885bc-0d7b-4ff4-960f-901b5c7dd751"
"Code","C64567","Code_321","http://www.cdisc.org","2023-12-15","Molarity Unit","7e7d618e-5678-42b6-9fc6-fc8516a94d8a"
"Code","C70713","Code_322","http://www.cdisc.org","2023-12-15","Biospecimen Type","7c665445-01af-4f45-ac10-b13240e131d9"
"Code","C49487","Code_323","http://www.cdisc.org","2023-12-15","No","814608e9-39d1-4140-b5a5-b4441d097160"
"Code","C49488","Code_324","http://www.cdisc.org","2023-12-15","Yes","1f4b0f8d-8b91-462f-b0bc-2540b64d51ce"
"Code","C83309","Code_325","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status","1cc86148-4cce-4fd8-8427-89f91df41eff"
"Code","C64809","Code_326","http://www.cdisc.org","2023-12-15","SODIUM","bdaa1844-f0c0-4402-a0c8-bd0e8310b9a1"
"Code","C25298","Code_327","http://www.cdisc.org","2023-12-15","SYSBP","a7160f6f-3fdc-49f1-b487-973bf4878ba9"
"Code","C77140","Code_328","http://www.cdisc.org","2023-12-15","Clinical Test Result","1ebd4051-b79e-4749-8f61-4edaad775b8c"
"Code","C49669","Code_329","http://www.cdisc.org","2023-12-15","Unit of Pressure","7cf9b820-2870-4f2b-b598-cec2bf056539"
"Code","C62122","Code_330","http://www.cdisc.org","2023-12-15","Sitting","3b7d8e4c-35ba-4303-9c1b-98e8de974b2e"
"Code","C62166","Code_331","http://www.cdisc.org","2023-12-15","Standing","27348285-d79e-47ae-8d76-4c422be7b0cd"
"Code","C62167","Code_332","http://www.cdisc.org","2023-12-15","Supine Position","84c5b16e-3156-4d23-9707-8592db81a937"
"Code","C62164","Code_333","http://www.cdisc.org","2023-12-15","Body Position","d044bdda-d216-439c-a399-65e85678db92"
"Code","C12681","Code_334","http://www.cdisc.org","2023-12-15","Brachial Artery","5ecea702-bace-412d-a093-0b0c3446e9e1"
"Code","C12687","Code_335","http://www.cdisc.org","2023-12-15","Common Carotid Artery","1b647eec-71f4-42e2-97d5-bef76a03e37a"
"Code","C32478","Code_336","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","0be5744f-2ec2-4bd4-a74e-bbc311b339d9"
"Code","C12715","Code_337","http://www.cdisc.org","2023-12-15","Femoral Artery","68cf6031-71ed-4f07-9160-5cbe257f35cc"
"Code","C12838","Code_338","http://www.cdisc.org","2023-12-15","Radial Artery","54d88f5e-3171-43c0-9639-013e32a341c0"
"Code","C13717","Code_339","http://www.cdisc.org","2023-12-15","Anatomic Site","fa102b78-9803-484e-a804-ee285fd27087"
"Code","C25229","Code_340","http://www.cdisc.org","2023-12-15","Left","0f96bfee-2f2e-4f5f-9ba7-c567d69b3b4a"
"Code","C25228","Code_341","http://www.cdisc.org","2023-12-15","Right","139c4602-c39b-4fe1-a058-23fbf40d165b"
"Code","C25185","Code_342","http://www.cdisc.org","2023-12-15","Laterality","19910c5a-8605-4733-9f81-a66705834868"
"Code","C25298","Code_343","http://www.cdisc.org","2023-12-15","SYSBP","8e388d42-7db1-46f1-9073-03c8673fb534"
"Code","C25299","Code_344","http://www.cdisc.org","2023-12-15","DIABP","8e0b0c99-f9f9-4a98-9390-20c1f4045940"
"Code","C77140","Code_345","http://www.cdisc.org","2023-12-15","Clinical Test Result","5c8f12c9-2e15-42d1-a463-d9d596412852"
"Code","C49669","Code_346","http://www.cdisc.org","2023-12-15","Unit of Pressure","5be3d7e7-e8f6-4323-94f4-3da635420267"
"Code","C62122","Code_347","http://www.cdisc.org","2023-12-15","Sitting","4c5a0811-130d-40ee-b0d7-ab053f47e4a2"
"Code","C62166","Code_348","http://www.cdisc.org","2023-12-15","Standing","c069d21a-3288-41ea-a3d9-cd5ec1d64f24"
"Code","C62167","Code_349","http://www.cdisc.org","2023-12-15","Supine Position","f621731f-b0ba-4904-803b-a35b0e66a99c"
"Code","C62164","Code_350","http://www.cdisc.org","2023-12-15","Body Position","b2440598-7f55-4956-bd3f-f4eb260cbe4f"
"Code","C12681","Code_351","http://www.cdisc.org","2023-12-15","Brachial Artery","b331c49e-ee26-43c1-a830-00bc46747676"
"Code","C12687","Code_352","http://www.cdisc.org","2023-12-15","Common Carotid Artery","20e397ce-8663-4b95-ac62-29caf4e4c147"
"Code","C32478","Code_353","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","95e20501-5d07-4b87-bc36-adef69eca95b"
"Code","C12715","Code_354","http://www.cdisc.org","2023-12-15","Femoral Artery","faef667e-6324-46ff-82e2-f15f708160fc"
"Code","C12838","Code_355","http://www.cdisc.org","2023-12-15","Radial Artery","de1b67d1-9fa6-4fe5-b2a2-5d68f3e52f0b"
"Code","C13717","Code_356","http://www.cdisc.org","2023-12-15","Anatomic Site","99363c3b-19bd-4984-9247-5adfa49fddd5"
"Code","C25229","Code_357","http://www.cdisc.org","2023-12-15","Left","9b2da81d-7035-4629-ab79-fa2f5d224730"
"Code","C25228","Code_358","http://www.cdisc.org","2023-12-15","Right","b1c9e602-38ad-42ca-a8dc-8e60f18583ff"
"Code","C25185","Code_359","http://www.cdisc.org","2023-12-15","Laterality","ff1637b1-c8a8-4925-a4cc-c990ac1a648a"
"Code","C25299","Code_360","http://www.cdisc.org","2023-12-15","DIABP","6f3b6084-423a-4b1c-b6a1-a5c964634ce7"
"Code","C49677","Code_361","http://www.cdisc.org","2023-12-15","HR","de1eab5c-43e0-43cf-b3af-c9a43a275cab"
"Code","C77140","Code_362","http://www.cdisc.org","2023-12-15","Clinical Test Result","f9b3a5e4-e148-4224-bee6-d82e4e78f4f7"
"Code","C73688","Code_363","http://www.cdisc.org","2023-12-15","Count per Minute","0261ea70-8b71-43de-b0ba-f2484f795450"
"Code","C62122","Code_364","http://www.cdisc.org","2023-12-15","Sitting","d95a5b4d-2294-4959-81ba-96f900057a11"
"Code","C62166","Code_365","http://www.cdisc.org","2023-12-15","Standing","8a2b9a26-0d8c-44a5-b48e-65c48ef02e8d"
"Code","C62167","Code_366","http://www.cdisc.org","2023-12-15","Supine Position","c20c67c9-f198-4c1a-9f43-cfd775968c72"
"Code","C62164","Code_367","http://www.cdisc.org","2023-12-15","Body Position","88bd1cf5-42d8-4f94-b203-fca5659bfde3"
"Code","C12681","Code_368","http://www.cdisc.org","2023-12-15","Brachial Artery","1bdd52a0-c133-40cf-9b60-4f8f0f1bba06"
"Code","C12687","Code_369","http://www.cdisc.org","2023-12-15","Common Carotid Artery","0b0f4540-1a21-4856-a50d-99281152e3cb"
"Code","C32478","Code_370","http://www.cdisc.org","2023-12-15","Dorsalis Pedis Artery","3b0534c1-9a01-4a8f-b14e-a0b36f3daa4d"
"Code","C12715","Code_371","http://www.cdisc.org","2023-12-15","Femoral Artery","f9e99e9d-af99-4b93-a6f5-8747e2e24cb2"
"Code","C12838","Code_372","http://www.cdisc.org","2023-12-15","Radial Artery","34e71377-3f61-4e5a-b2e4-d0594dbbbf8c"
"Code","C13717","Code_373","http://www.cdisc.org","2023-12-15","Anatomic Site","ab31d79a-0e7b-48a8-af9c-9e66a88ca986"
"Code","C25229","Code_374","http://www.cdisc.org","2023-12-15","Left","ddd953be-86ea-4dc5-9daa-85fe59fc51e8"
"Code","C25228","Code_375","http://www.cdisc.org","2023-12-15","Right","2959cb86-0fc2-4650-aae4-4b556015ab46"
"Code","C25185","Code_376","http://www.cdisc.org","2023-12-15","Laterality","cf2bcff1-153c-433a-98f7-a908a9258c1b"
"Code","C49677","Code_377","http://www.cdisc.org","2023-12-15","HR","4aa80a68-a39e-4481-9d87-5a837fe94940"
"Code","C25298","Code_378","http://www.cdisc.org","2023-12-15","SYSBP","5c21f7d6-8e3a-4989-948d-1cb047e715d6"
