"uuid:ID","codeSystem","instanceType","code","decode","id","codeSystemVersion"
"6a4e2d51-4731-4d51-b618-5a15c66b73f5","http://www.cdisc.org","Code","C113380","Disabling Adverse Event","Code_169","2023-12-15"
"67e3fab4-c419-4096-9ad3-b7801003b8e9","http://www.cdisc.org","Code","C49487","No","Code_170","2023-12-15"
"f6504c69-998a-453f-908a-c41af0dedd32","http://www.cdisc.org","Code","C49488","Yes","Code_171","2023-12-15"
"2cb37f67-44a2-42f3-98b3-ad3a2aa12425","http://www.cdisc.org","Code","C48275","Death Related to Adverse Event","Code_172","2023-12-15"
"4512b4f8-8587-41e5-a685-6fde7529d65c","http://www.cdisc.org","Code","C49487","No","Code_173","2023-12-15"
"8147b801-1db8-4c66-b644-1e33b55f8a07","http://www.cdisc.org","Code","C49488","Yes","Code_174","2023-12-15"
"56652407-91f9-4710-9ddc-c320a9a57334","http://www.cdisc.org","Code","C83052","Adverse Event associated with Hospitalization","Code_175","2023-12-15"
"bdb5281c-7fb7-4d2e-a7a9-62b0a9b08b8f","http://www.cdisc.org","Code","C49487","No","Code_176","2023-12-15"
"ae727003-713e-4820-a457-acc36c24659e","http://www.cdisc.org","Code","C49488","Yes","Code_177","2023-12-15"
"30e67a8d-b807-4e51-bec7-be05f7c21303","http://www.cdisc.org","Code","C84266","Life Threatening Adverse Event","Code_178","2023-12-15"
"fde65bdc-6eb9-4106-b5f7-5c8e8314acc7","http://www.cdisc.org","Code","C49487","No","Code_179","2023-12-15"
"b157eb14-7ffa-42b4-80cd-5fa4af381ccb","http://www.cdisc.org","Code","C49488","Yes","Code_180","2023-12-15"
"c56a5cf1-7d43-4de5-ab66-af63e554a8c4","http://www.cdisc.org","Code","C83214","Adverse Event Occurred with Overdose","Code_181","2023-12-15"
"03e90a0f-03fc-470d-be77-4c92ead8bec4","http://www.cdisc.org","Code","C49487","No","Code_182","2023-12-15"
"46c7cb90-375d-4b0e-b73f-9b3da8e8a45d","http://www.cdisc.org","Code","C49488","Yes","Code_183","2023-12-15"
"ba3d7ec7-03ab-46e3-95b4-870918b64243","http://www.cdisc.org","Code","C83053","Adverse Event Associated with Serious Medical Event","Code_184","2023-12-15"
"10ef8079-5c9f-46ad-a7b9-148687b3b7e3","http://www.cdisc.org","Code","C49487","No","Code_185","2023-12-15"
"e264b6cf-96a8-4bd8-ba8f-2cc566e88b34","http://www.cdisc.org","Code","C49488","Yes","Code_186","2023-12-15"
"68f7435a-de1e-4c94-80f1-1973e92fc872","http://www.cdisc.org","Code","C83199","Adverse Event Concomitant Treatment","Code_187","2023-12-15"
"7b78c0ff-a113-47ad-a92d-e5fadddee04a","http://www.cdisc.org","Code","C83215","Adverse Event Start Date Time","Code_188","2023-12-15"
"dc852b3b-9b6b-4574-8b9a-054c6431da0e","http://www.cdisc.org","Code","C83201","Adverse Event End Date Time","Code_189","2023-12-15"
"1163df37-8587-4996-8e0b-40935c5b5f3c","http://www.cdisc.org","Code","C179175","Solicited Adverse Event","Code_190","2023-12-15"
"dc6c8edb-6f45-4621-8620-a49684c7e255","http://www.cdisc.org","Code","C25298","SYSBP","Code_191","2023-12-15"
"e0d2f4c6-1830-4859-8ff2-08ab75a1827e","http://www.cdisc.org","Code","C77140","Clinical Test Result","Code_192","2023-12-15"
"85edf44b-5f8f-41d6-bd34-b6867b27385a","http://www.cdisc.org","Code","C49669","Unit of Pressure","Code_193","2023-12-15"
"3b9a3a65-54d5-4028-8aac-3cba70cef281","http://www.cdisc.org","Code","C62122","Sitting","Code_194","2023-12-15"
"00d90b60-0a7b-4502-ab45-afdc241ff74d","http://www.cdisc.org","Code","C62166","Standing","Code_195","2023-12-15"
"1508cce2-1005-418c-a77c-c591f1cf7287","http://www.cdisc.org","Code","C62167","Supine Position","Code_196","2023-12-15"
"ba089423-c21c-4262-a630-75fddc87083e","http://www.cdisc.org","Code","C62164","Body Position","Code_197","2023-12-15"
"ccd76d24-5742-4601-80f8-a97b36f6335c","http://www.cdisc.org","Code","C12681","Brachial Artery","Code_198","2023-12-15"
"04774430-c0fa-486c-9d51-565699a1d1df","http://www.cdisc.org","Code","C12687","Common Carotid Artery","Code_199","2023-12-15"
"e4c84922-397c-40a2-979f-046597f369b6","http://www.cdisc.org","Code","C32478","Dorsalis Pedis Artery","Code_200","2023-12-15"
"7abade48-61ae-4199-980d-e173e857e84f","http://www.cdisc.org","Code","C12715","Femoral Artery","Code_201","2023-12-15"
"96917a6c-5926-45e6-9d6f-54e9019b2885","http://www.cdisc.org","Code","C12838","Radial Artery","Code_202","2023-12-15"
"1a2a981d-a0b2-44c5-b733-71551d52d7d4","http://www.cdisc.org","Code","C13717","Anatomic Site","Code_203","2023-12-15"
"bbee0a81-c9cb-4272-a921-b9d5b1f62087","http://www.cdisc.org","Code","C25229","Left","Code_204","2023-12-15"
"408dbd8a-c0a5-4bed-b51f-b9f6f7627de6","http://www.cdisc.org","Code","C25228","Right","Code_205","2023-12-15"
"6814ca33-14da-4a46-8b44-948595bdd344","http://www.cdisc.org","Code","C25185","Laterality","Code_206","2023-12-15"
"9eaa3ca2-3207-46ef-9f40-d2667fed6348","http://www.cdisc.org","Code","C25298","SYSBP","Code_207","2023-12-15"
"2ae46767-70d6-4aab-ba49-0087475bb173","http://www.cdisc.org","Code","C25299","DIABP","Code_208","2023-12-15"
"bde184ac-ea40-4ae4-849d-7e6d15add4f4","http://www.cdisc.org","Code","C77140","Clinical Test Result","Code_209","2023-12-15"
"1da7342f-4486-4c9e-be12-270875a5f42d","http://www.cdisc.org","Code","C49669","Unit of Pressure","Code_210","2023-12-15"
"350c9c16-2aef-45d2-b60d-a651f6a8d309","http://www.cdisc.org","Code","C62122","Sitting","Code_211","2023-12-15"
"d01bae56-fc9c-438e-8b44-406928a18557","http://www.cdisc.org","Code","C62166","Standing","Code_212","2023-12-15"
"1b86a8e0-02f6-485f-bc54-839060ae2bfc","http://www.cdisc.org","Code","C62167","Supine Position","Code_213","2023-12-15"
"15b0cc7f-3480-4907-a93f-bc2b908153c2","http://www.cdisc.org","Code","C62164","Body Position","Code_214","2023-12-15"
"f4852c3b-49fe-42f0-b7c0-488029d1bf60","http://www.cdisc.org","Code","C12681","Brachial Artery","Code_215","2023-12-15"
"901468f7-718a-4fa4-a4a8-40781c3c522f","http://www.cdisc.org","Code","C12687","Common Carotid Artery","Code_216","2023-12-15"
"051011e1-dbcc-4709-80e0-42444ef8ce4b","http://www.cdisc.org","Code","C32478","Dorsalis Pedis Artery","Code_217","2023-12-15"
"50733d17-f675-482d-9ea2-4804c13c8550","http://www.cdisc.org","Code","C12715","Femoral Artery","Code_218","2023-12-15"
"9afa7bfb-5023-4c57-a570-92cc71754761","http://www.cdisc.org","Code","C12838","Radial Artery","Code_219","2023-12-15"
"87911295-8f79-47c2-bc1a-aa439027e1d4","http://www.cdisc.org","Code","C13717","Anatomic Site","Code_220","2023-12-15"
"3c421adc-eaeb-4eac-833e-24b9f7ec1136","http://www.cdisc.org","Code","C25229","Left","Code_221","2023-12-15"
"e0e86d51-a121-4751-b279-9081ad61b723","http://www.cdisc.org","Code","C25228","Right","Code_222","2023-12-15"
"a3cebe23-ea74-4365-8e12-2e145114d70b","http://www.cdisc.org","Code","C25185","Laterality","Code_223","2023-12-15"
"14292032-eee0-4c7d-9eee-e37de8814b2f","http://www.cdisc.org","Code","C25299","DIABP","Code_224","2023-12-15"
"6abb7388-3397-4a45-ad14-39b3c1b9a9ef","http://www.cdisc.org","Code","C174446","TEMP","Code_225","2023-12-15"
"c2307c4b-c7fa-4d18-a5d8-94b8b61637ee","http://www.cdisc.org","Code","C77140","Clinical Test Result","Code_226","2023-12-15"
"a1a85513-f00a-4c5d-9e58-0c3eca35af8c","http://www.cdisc.org","Code","C42559","Degree Celsius","Code_227","2023-12-15"
"79b0e2ff-1418-4583-86d3-c87c5415948f","http://www.cdisc.org","Code","C44277","Degree Fahrenheit","Code_228","2023-12-15"
"f3bbf2b1-4f97-4dc1-9dcb-db875cac8a80","http://www.cdisc.org","Code","C42537","Kelvin","Code_229","2023-12-15"
"b7dc2258-e102-455b-842e-bbb364d8133e","http://www.cdisc.org","Code","C44276","Unit of Temperature","Code_230","2023-12-15"
"5a05c15f-eca8-4ba8-965c-2c5fa840de82","http://www.cdisc.org","Code","C12674","Axilla","Code_231","2023-12-15"
"0a9396bb-ba2b-45c9-83ac-27208cfbacfa","http://www.cdisc.org","Code","C12394","Ear","Code_232","2023-12-15"
"82c26da0-f1b1-43ac-be46-1342d37b4bc6","http://www.cdisc.org","Code","C89803","Forehead","Code_233","2023-12-15"
"a49a0aa6-350c-49b5-aae7-0b1772fe1657","http://www.cdisc.org","Code","C12421","Oral Cavity","Code_234","2023-12-15"
"d43d3fb7-8ae1-47cd-9fee-b81f70ad38fe","http://www.cdisc.org","Code","C12390","Rectum","Code_235","2023-12-15"
"a9c40838-0c79-4698-b8dd-9ed503f05caf","http://www.cdisc.org","Code","C13717","Anatomic Site","Code_236","2023-12-15"
"60e9dc51-e18e-4a18-bc2c-7ec91b2df01a","http://www.cdisc.org","Code","C174446","TEMP","Code_237","2023-12-15"
"48ff8639-f1cc-4813-a01f-4efc89d5f500","http://www.cdisc.org","Code","C25208","WEIGHT","Code_238","2023-12-15"
"3c27882c-627c-45ba-bf8f-4522c7b972d5","http://www.cdisc.org","Code","C77140","Clinical Test Result","Code_239","2023-12-15"
"e5978032-032e-436c-825e-f0d59a1182a4","http://www.cdisc.org","Code","C48531","Pound","Code_240","2023-12-15"
"cbf86840-d331-49bb-bc50-1408b4b76ff6","http://www.cdisc.org","Code","C48155","Gram","Code_241","2023-12-15"
"1ea30aaa-5ac5-4808-9b7d-10778c82390d","http://www.cdisc.org","Code","C28252","Kilogram","Code_242","2023-12-15"
"a673a6cc-21f4-4552-9dc4-8e1c751b4a14","http://www.cdisc.org","Code","C48208","Unit of Weight","Code_243","2023-12-15"
"a65692ed-5845-49ed-a12f-c240836ce82e","http://www.cdisc.org","Code","C25208","WEIGHT","Code_244","2023-12-15"
"05fb4ddb-5895-481a-9a48-03462ec4f982","http://www.cdisc.org","Code","C25347","HEIGHT","Code_245","2023-12-15"
"8fc32cc8-1aaa-48bf-b20a-e9402ddd48a6","http://www.cdisc.org","Code","C77140","Clinical Test Result","Code_246","2023-12-15"
"46192dec-b405-42ca-b152-0a938451c95f","http://www.cdisc.org","Code","C49668","Centimeter","Code_247","2023-12-15"
"7ab58432-cc1c-4856-894c-c9860a83dd4d","http://www.cdisc.org","Code","C48500","Inch","Code_248","2023-12-15"
"63e3ea5f-3b36-4721-930f-0166508ecaed","http://www.cdisc.org","Code","C41139","Meter","Code_249","2023-12-15"
"f1ffbc40-a0fe-4cf5-928c-c74977e0c350","http://www.cdisc.org","Code","C168688","Unit of Height","Code_250","2023-12-15"
"46975ec3-7c3c-4d50-ab1a-fded25a7bcf0","http://www.cdisc.org","Code","C25347","HEIGHT","Code_251","2023-12-15"
"9e57183f-23be-4ed9-a8a5-3137d28d2c93","http://www.cdisc.org","Code","C64433","ALT","Code_252","2023-12-15"
"e3e9bd66-2a8d-4cab-ab73-c88d953898e7","http://www.cdisc.org","Code","C36292","Laboratory Test Result","Code_253","2023-12-15"
"7531b219-cc53-4372-8cb9-63f3f73c198e","http://www.cdisc.org","Code","C67456","Unit per Liter","Code_254","2023-12-15"
"0ab3ffea-449f-4069-94a7-e56fdc1fa54a","http://www.cdisc.org","Code","C67397","Microkatal per Liter","Code_255","2023-12-15"
"20774c1f-8788-4b2c-9f42-66640b43a1ea","http://www.cdisc.org","Code","C67376","International Unit per Liter","Code_256","2023-12-15"
"0345dd51-3414-49bb-814c-a9959db84862","http://www.cdisc.org","Code","C70510","Nanokatal per Liter","Code_257","2023-12-15"
"4f7175a9-b087-448d-9771-40071cceccab","http://www.cdisc.org","Code","C67365","Unit of Catalytic Activity Concentration","Code_258","2023-12-15"
"20823249-b279-4a4e-9f77-6caead822e87","http://www.cdisc.org","Code","C70713","Biospecimen Type","Code_259","2023-12-15"
"913a92e3-4215-4298-b493-9512d5f4bbfc","http://www.cdisc.org","Code","C49487","No","Code_260","2023-12-15"
"04848516-4ef1-4d9d-a355-46c6550f06e6","http://www.cdisc.org","Code","C49488","Yes","Code_261","2023-12-15"
"bbd99ff6-82b1-4636-9214-a561a7b2e1b2","http://www.cdisc.org","Code","C83309","Laboratory Test Fasting Status","Code_262","2023-12-15"
"98fec524-db96-49de-b6ac-6b0ae65032b4","http://www.cdisc.org","Code","C64433","ALT","Code_263","2023-12-15"
"39deac54-7282-4611-8aa4-c5a96a1cc0b9","http://www.cdisc.org","Code","C64431","ALB","Code_264","2023-12-15"
"be04d9fd-494f-41cc-8107-452d93e31f84","http://www.cdisc.org","Code","C36292","Laboratory Test Result","Code_265","2023-12-15"
"a7db6ca5-de15-4bb0-af33-bf03dabccb41","http://www.cdisc.org","Code","C70713","Biospecimen Type","Code_266","2023-12-15"
"3ad362a9-59e5-4aac-98f6-cca720e90042","http://www.cdisc.org","Code","C49487","No","Code_267","2023-12-15"
"17d775a3-9ade-4af0-9775-0652762bca37","http://www.cdisc.org","Code","C49488","Yes","Code_268","2023-12-15"
"d88a0be3-1411-4b80-be28-266bfbce25e8","http://www.cdisc.org","Code","C83309","Laboratory Test Fasting Status","Code_269","2023-12-15"
"a1d120b2-33cc-4859-aa0a-2d0a28986a8b","http://www.cdisc.org","Code","C64431","ALB","Code_270","2023-12-15"
"4d02095c-a36d-4375-9eee-7b0a151f0898","http://www.cdisc.org","Code","C64432","ALP","Code_271","2023-12-15"
"9277e38c-e6d5-494c-af04-bcb1105a5f12","http://www.cdisc.org","Code","C36292","Laboratory Test Result","Code_272","2023-12-15"
"887e7ead-cfdc-4eed-a693-369d532fa2ca","http://www.cdisc.org","Code","C67456","Unit per Liter","Code_273","2023-12-15"
"1780a34e-fbd4-48ae-80a3-ca8c425124cc","http://www.cdisc.org","Code","C67397","Microkatal per Liter","Code_274","2023-12-15"
"ca3666f6-58f5-41ea-98ed-a2c0dc55c4f1","http://www.cdisc.org","Code","C67376","International Unit per Liter","Code_275","2023-12-15"
"ebcc42de-6e01-433f-af57-c86195a1a934","http://www.cdisc.org","Code","C67365","Unit of Catalytic Activity Concentration","Code_276","2023-12-15"
"60996894-1ddd-4725-9a94-7608f12a357b","http://www.cdisc.org","Code","C70713","Biospecimen Type","Code_277","2023-12-15"
"a7862ddf-5f04-498f-9721-04cd1219693f","http://www.cdisc.org","Code","C49487","No","Code_278","2023-12-15"
"4f41d419-537e-4f82-ba70-bb2510fab856","http://www.cdisc.org","Code","C49488","Yes","Code_279","2023-12-15"
"81de4015-de63-444e-8c48-79ee8e6895fe","http://www.cdisc.org","Code","C83309","Laboratory Test Fasting Status","Code_280","2023-12-15"
"fd34e43d-ff9d-48be-8ab1-8da27d7f6885","http://www.cdisc.org","Code","C64432","ALP","Code_281","2023-12-15"
"3de9f17d-0724-47e6-baa0-be3b2da653b5","http://www.cdisc.org","Code","C64467","AST","Code_282","2023-12-15"
"acaf2374-5a8e-4ab6-bd03-14ac28ae86d5","http://www.cdisc.org","Code","C36292","Laboratory Test Result","Code_283","2023-12-15"
"8d86c043-c9ca-45b8-a74c-f4f7e9719958","http://www.cdisc.org","Code","C67456","Unit per Liter","Code_284","2023-12-15"
"944e4568-7c0d-464c-a4bb-c8e9795c8247","http://www.cdisc.org","Code","C67397","Microkatal per Liter","Code_285","2023-12-15"
"e7d186e2-03f2-4142-a2ea-6ffe3a400d3e","http://www.cdisc.org","Code","C67376","International Unit per Liter","Code_286","2023-12-15"
"20e6bb1e-9d54-4bc7-b8d9-bca551b80205","http://www.cdisc.org","Code","C67365","Unit of Catalytic Activity Concentration","Code_287","2023-12-15"
"f3af151f-614e-45c9-8c68-b21e7c2a9a8c","http://www.cdisc.org","Code","C70713","Biospecimen Type","Code_288","2023-12-15"
"12481ada-4256-48cb-9007-2ae60113b8c5","http://www.cdisc.org","Code","C49487","No","Code_289","2023-12-15"
"5d20f2e2-81a9-4b20-85d5-9243567c8625","http://www.cdisc.org","Code","C49488","Yes","Code_290","2023-12-15"
"c93cf60c-d602-4a5d-8347-e4bc4dce9017","http://www.cdisc.org","Code","C83309","Laboratory Test Fasting Status","Code_291","2023-12-15"
"52b57c91-4599-4777-a9dc-9902c31a1539","http://www.cdisc.org","Code","C64467","AST","Code_292","2023-12-15"
"c71cd7c1-5067-4792-a7c3-f1c15362caaf","http://www.cdisc.org","Code","C64547","CREAT","Code_293","2023-12-15"
"71bc2b17-3442-44cf-890b-a3578cf8567f","http://www.cdisc.org","Code","C36292","Laboratory Test Result","Code_294","2023-12-15"
"2ab2112b-6eac-465e-a8ad-7891ae79fbaa","http://www.cdisc.org","Code","C67015","Milligram per Deciliter","Code_295","2023-12-15"
"32e81bd8-65ff-4545-b141-0bcc7aadcbdb","http://www.cdisc.org","Code","C64572","Microgram per Milliliter","Code_296","2023-12-15"
"577455b6-c81a-4726-a83e-12323e0f7139","http://www.cdisc.org","Code","C64387","Millimole per Liter","Code_297","2023-12-15"
"b08e2f1e-c138-431f-80fa-829d7d0092b5","http://www.cdisc.org","Code","C48508","Micromole per Liter","Code_298","2023-12-15"
"793273be-29aa-4363-a228-f073ce15d465","http://www.cdisc.org","Code","C48207","Unit of Concentration","Code_299","2023-12-15"
"57b79f37-7799-4807-8061-550e265c50d7","http://www.cdisc.org","Code","C70713","Biospecimen Type","Code_300","2023-12-15"
"5c1aad49-0ecf-4911-a00c-4fec79ff40b4","http://www.cdisc.org","Code","C49487","No","Code_301","2023-12-15"
"1bde9ba5-c431-44e5-af79-d11389b0cf05","http://www.cdisc.org","Code","C49488","Yes","Code_302","2023-12-15"
"889e91e4-1634-47db-a557-24adaa5248de","http://www.cdisc.org","Code","C83309","Laboratory Test Fasting Status","Code_303","2023-12-15"
"1c247fdb-aa38-4df3-88fb-db960875f436","http://www.cdisc.org","Code","C64547","CREAT","Code_304","2023-12-15"
"43dc1492-2f36-4ff7-96f0-53abd6804f53","http://www.cdisc.org","Code","C64853","K","Code_305","2023-12-15"
"5ffef57b-01da-4093-908d-9ec3dcfd33d0","http://www.cdisc.org","Code","C36292","Laboratory Test Result","Code_306","2023-12-15"
"d365a539-7541-4d7a-8561-c5f3a37d2dab","http://www.cdisc.org","Code","C67474","Milliequivalent per Liter","Code_307","2023-12-15"
"157c3e60-9088-4c8e-a4f3-48aaf7cf5e6b","http://www.cdisc.org","Code","C67473","Milliequivalent per Deciliter","Code_308","2023-12-15"
"3e86a21a-6b24-432c-9aac-f79572996067","http://www.cdisc.org","Code","C64387","Millimole per Liter","Code_309","2023-12-15"
"62ca0161-feef-493b-9470-3629a0b5c476","http://www.cdisc.org","Code","C64567","Molarity Unit","Code_310","2023-12-15"
"78be8c47-8c46-4c3b-81b1-6da81f0d2814","http://www.cdisc.org","Code","C70713","Biospecimen Type","Code_311","2023-12-15"
"cdb0eba4-6199-44e4-bb7a-0fd4c2545f5b","http://www.cdisc.org","Code","C49487","No","Code_312","2023-12-15"
"c210b043-acf9-4c69-b7a3-2103d1c56fec","http://www.cdisc.org","Code","C49488","Yes","Code_313","2023-12-15"
"d0829984-2fda-468e-b503-41aa8fab9392","http://www.cdisc.org","Code","C83309","Laboratory Test Fasting Status","Code_314","2023-12-15"
"73842489-6af8-4902-a6f7-3a0ca1f381a5","http://www.cdisc.org","Code","C64853","K","Code_315","2023-12-15"
"fd9707f0-e999-4feb-b38c-baffa3060d28","http://www.cdisc.org","Code","C64809","SODIUM","Code_316","2023-12-15"
"cb7b2fef-e810-4621-882f-a3204142a6b6","http://www.cdisc.org","Code","C36292","Laboratory Test Result","Code_317","2023-12-15"
"a885252b-3d16-43fd-b32e-d6c03c472e56","http://www.cdisc.org","Code","C67474","Milliequivalent per Liter","Code_318","2023-12-15"
"324f7e0b-3afe-4382-af78-f040b56651ab","http://www.cdisc.org","Code","C67473","Milliequivalent per Deciliter","Code_319","2023-12-15"
"7985de7f-1d8b-44f4-9e0f-b4e47f737248","http://www.cdisc.org","Code","C64387","Millimole per Liter","Code_320","2023-12-15"
"4eddeb1f-2bdc-4e16-85d4-96542ec6d3ea","http://www.cdisc.org","Code","C64567","Molarity Unit","Code_321","2023-12-15"
"eb0ec1f3-ade7-4545-88ed-c048b4891a04","http://www.cdisc.org","Code","C70713","Biospecimen Type","Code_322","2023-12-15"
"80496546-1038-4400-a45f-827aed204472","http://www.cdisc.org","Code","C49487","No","Code_323","2023-12-15"
"441de5c7-01c7-4b39-9449-e8c1d9856519","http://www.cdisc.org","Code","C49488","Yes","Code_324","2023-12-15"
"17d5a5cd-7c88-43c4-890d-b46c123d9fe6","http://www.cdisc.org","Code","C83309","Laboratory Test Fasting Status","Code_325","2023-12-15"
"4964f272-12cb-4d36-87ff-8ce38ee1b107","http://www.cdisc.org","Code","C64809","SODIUM","Code_326","2023-12-15"
"61ea2774-18f1-4e69-9b31-7fed651c1ccd","http://www.cdisc.org","Code","C25298","SYSBP","Code_327","2023-12-15"
"9943c77b-39bc-476b-8984-98d449032f27","http://www.cdisc.org","Code","C77140","Clinical Test Result","Code_328","2023-12-15"
"ece99c37-91d7-404b-9455-62d349678db8","http://www.cdisc.org","Code","C49669","Unit of Pressure","Code_329","2023-12-15"
"df1d69db-835d-4429-a5cc-e366bc0ea19b","http://www.cdisc.org","Code","C62122","Sitting","Code_330","2023-12-15"
"0548c0c1-00d0-4f62-ae26-1365a58fa615","http://www.cdisc.org","Code","C62166","Standing","Code_331","2023-12-15"
"d4feec61-5562-4612-8cc4-eb850bc87303","http://www.cdisc.org","Code","C62167","Supine Position","Code_332","2023-12-15"
"be05b832-0cbc-46fa-9c28-106ef7c84497","http://www.cdisc.org","Code","C62164","Body Position","Code_333","2023-12-15"
"e2f02786-c389-42af-ac08-2e8b0c547e76","http://www.cdisc.org","Code","C12681","Brachial Artery","Code_334","2023-12-15"
"17171944-88d7-4973-b968-edf9a7481696","http://www.cdisc.org","Code","C12687","Common Carotid Artery","Code_335","2023-12-15"
"1fe5e148-3cbd-4f11-b901-1135a22e5770","http://www.cdisc.org","Code","C32478","Dorsalis Pedis Artery","Code_336","2023-12-15"
"52ab3691-1949-47d7-b54d-916876887cd9","http://www.cdisc.org","Code","C12715","Femoral Artery","Code_337","2023-12-15"
"3980af19-b10f-4132-8542-480f4bc99abd","http://www.cdisc.org","Code","C12838","Radial Artery","Code_338","2023-12-15"
"f861b42c-3f47-4bd5-bfeb-b13dfb9a7a73","http://www.cdisc.org","Code","C13717","Anatomic Site","Code_339","2023-12-15"
"79352707-2203-4a53-ac38-03e710cdf828","http://www.cdisc.org","Code","C25229","Left","Code_340","2023-12-15"
"19419f18-f525-4510-b4ff-a447ef0d5a42","http://www.cdisc.org","Code","C25228","Right","Code_341","2023-12-15"
"f764267d-ba90-4fbe-9c8b-d65b09f2cd27","http://www.cdisc.org","Code","C25185","Laterality","Code_342","2023-12-15"
"f354dbdc-a110-4c8d-b353-18e1fd07f939","http://www.cdisc.org","Code","C25298","SYSBP","Code_343","2023-12-15"
"6e8574ff-6604-418a-b34a-611f16bd88b1","http://www.cdisc.org","Code","C25299","DIABP","Code_344","2023-12-15"
"f3f90487-e39a-497e-8e5f-c31b8070187e","http://www.cdisc.org","Code","C77140","Clinical Test Result","Code_345","2023-12-15"
"631e6018-4737-4353-9c68-d83262233fd7","http://www.cdisc.org","Code","C49669","Unit of Pressure","Code_346","2023-12-15"
"f766fa8f-8c6e-4adf-bb5e-0a645c94d6f6","http://www.cdisc.org","Code","C62122","Sitting","Code_347","2023-12-15"
"a8bfae4f-e4f7-4f9e-8a50-39e51ef1e468","http://www.cdisc.org","Code","C62166","Standing","Code_348","2023-12-15"
"fddae40d-086a-4107-924d-36f7bed3ea1a","http://www.cdisc.org","Code","C62167","Supine Position","Code_349","2023-12-15"
"3d119935-c116-4720-8d7f-b76070fadc20","http://www.cdisc.org","Code","C62164","Body Position","Code_350","2023-12-15"
"070d1206-7d7d-4584-98de-efb54fee0232","http://www.cdisc.org","Code","C12681","Brachial Artery","Code_351","2023-12-15"
"755bfc03-5ab3-45ef-9422-d56a8c0e0a13","http://www.cdisc.org","Code","C12687","Common Carotid Artery","Code_352","2023-12-15"
"bf806ce9-2132-479a-8fd6-ab6aea8283f5","http://www.cdisc.org","Code","C32478","Dorsalis Pedis Artery","Code_353","2023-12-15"
"dc18f0d4-e3bc-4c78-9a09-0fcc335c73e3","http://www.cdisc.org","Code","C12715","Femoral Artery","Code_354","2023-12-15"
"7e254b4f-ccc2-424d-b8a7-292f122421d0","http://www.cdisc.org","Code","C12838","Radial Artery","Code_355","2023-12-15"
"1a964792-5f65-4f49-8e46-59603991ccd7","http://www.cdisc.org","Code","C13717","Anatomic Site","Code_356","2023-12-15"
"a0dc3220-9e1d-409a-95a5-a303b6600bc9","http://www.cdisc.org","Code","C25229","Left","Code_357","2023-12-15"
"c8b37caa-b216-47e9-8b7c-393180dbb522","http://www.cdisc.org","Code","C25228","Right","Code_358","2023-12-15"
"767c3ce1-8575-45fc-bb51-105d750d0e53","http://www.cdisc.org","Code","C25185","Laterality","Code_359","2023-12-15"
"91003557-2341-4292-aa93-e47da873846e","http://www.cdisc.org","Code","C25299","DIABP","Code_360","2023-12-15"
"9a79d074-9b9d-4076-b879-bf3ee59de52e","http://www.cdisc.org","Code","C49677","HR","Code_361","2023-12-15"
"61f5a4f4-9344-4b18-b0a5-8e3f48822e03","http://www.cdisc.org","Code","C77140","Clinical Test Result","Code_362","2023-12-15"
"95840c8f-bc4f-4aeb-be7b-1c352f8cb883","http://www.cdisc.org","Code","C73688","Count per Minute","Code_363","2023-12-15"
"9f54d2df-0026-4532-b87a-4bfd3f52be04","http://www.cdisc.org","Code","C62122","Sitting","Code_364","2023-12-15"
"7916ebf8-9cbf-4166-a18b-c767934ae4f6","http://www.cdisc.org","Code","C62166","Standing","Code_365","2023-12-15"
"cf3a3389-7d57-4903-8451-c50fabd611ce","http://www.cdisc.org","Code","C62167","Supine Position","Code_366","2023-12-15"
"9fb5a7f2-35e1-4e70-993b-b3e375387bec","http://www.cdisc.org","Code","C62164","Body Position","Code_367","2023-12-15"
"f923a443-4264-48e0-bf0b-bb1e51e14ea5","http://www.cdisc.org","Code","C12681","Brachial Artery","Code_368","2023-12-15"
"3e115bff-1a72-4038-83df-7dc07c298eb3","http://www.cdisc.org","Code","C12687","Common Carotid Artery","Code_369","2023-12-15"
"202e7b7c-e0b4-41c1-8537-fb4882b1fe0b","http://www.cdisc.org","Code","C32478","Dorsalis Pedis Artery","Code_370","2023-12-15"
"5d97ce27-918e-4e89-b12a-a6e7094fec49","http://www.cdisc.org","Code","C12715","Femoral Artery","Code_371","2023-12-15"
"f5ae0197-cd20-4f00-a7f2-9f637b4b54ad","http://www.cdisc.org","Code","C12838","Radial Artery","Code_372","2023-12-15"
"7591e7e3-2f19-4f5f-8e6c-bb389cdd3d0b","http://www.cdisc.org","Code","C13717","Anatomic Site","Code_373","2023-12-15"
"d220b6e2-0db5-4132-8ece-eb20e1d5c62a","http://www.cdisc.org","Code","C25229","Left","Code_374","2023-12-15"
"8a3983ca-029c-48ad-bb15-fa96a6a13f91","http://www.cdisc.org","Code","C25228","Right","Code_375","2023-12-15"
"b6c33ab6-f755-46c3-9436-5eeac0a89ec8","http://www.cdisc.org","Code","C25185","Laterality","Code_376","2023-12-15"
"54bbd105-19ae-434f-8050-18bc1be6aa91","http://www.cdisc.org","Code","C49677","HR","Code_377","2023-12-15"
"e5ecedec-8cf1-4e36-9edf-8a370d7fe981","http://www.cdisc.org","Code","C25298","SYSBP","Code_378","2023-12-15"
"73341043-cee4-4f55-bde8-ed570c99cf9d","http://www.cdisc.org","Code","C77140","Clinical Test Result","Code_379","2023-12-15"
