"uuid:ID","decode","instanceType","codeSystemVersion","code","id","codeSystem"
"08b06fbe-9747-4e37-8334-b9e191505926","No","Code","2023-12-15","C49487","Code_182","http://www.cdisc.org"
"869d778e-051d-4b9d-bec6-a92032b9ff32","Yes","Code","2023-12-15","C49488","Code_183","http://www.cdisc.org"
"cf030366-86b5-4f9c-9dfb-7bc6beb6d381","Adverse Event Associated with Serious Medical Event","Code","","C83053","Code_184","NCI Thesaurus"
"3c368eb6-a246-4afc-b348-76a8e6139ef0","No","Code","2023-12-15","C49487","Code_185","http://www.cdisc.org"
"325dbabe-9ee0-4d94-ac8b-fb907ba565fd","Yes","Code","2023-12-15","C49488","Code_186","http://www.cdisc.org"
"34a3a69d-829f-45b2-9fa4-be2e1e0f0aac","Adverse Event Concomitant Treatment","Code","","C83199","Code_187","NCI Thesaurus"
"7db4c99f-7ff1-4333-a94b-d21a9d97a6c6","Adverse Event Start Date Time","Code","","C83215","Code_188","NCI Thesaurus"
"716e0ed9-9f72-45b9-939e-88f728255577","Adverse Event End Date Time","Code","","C83201","Code_189","NCI Thesaurus"
"0c83ee25-4856-46a7-a725-4ad12b875038","Solicited Adverse Event","Code","","C179175","Code_190","NCI Thesaurus"
"8b5820aa-5773-418f-9aa3-5817da02434e","SYSBP","Code","","C25298","Code_191","NCI Thesaurus"
"abe24544-5b37-4cd9-912c-13eae21401c7","Clinical Test Result","Code","","C77140","Code_192","NCI Thesaurus"
"09ce3136-6d3f-42c2-a705-378c1a1b7d42","Unit of Pressure","Code","","C49669","Code_193","NCI Thesaurus"
"2d6ab21f-f4a2-49ea-948a-a94643a44126","Sitting","Code","2023-12-15","C62122","Code_194","http://www.cdisc.org"
"4ef65f9e-6304-40b4-a7d3-dd3dd0c6d9ac","Standing","Code","2023-12-15","C62166","Code_195","http://www.cdisc.org"
"dfcdc0a0-3ca3-46e7-b972-cd2b0793f527","Supine Position","Code","2023-12-15","C62167","Code_196","http://www.cdisc.org"
"6acd386b-de33-42eb-a8fb-73b9af905c45","Body Position","Code","","C62164","Code_197","NCI Thesaurus"
"6ed1979d-92f1-478a-8425-61446c8dc408","Brachial Artery","Code","2023-12-15","C12681","Code_198","http://www.cdisc.org"
"50cde51f-7a99-45d0-90d2-3c120d4d107c","Common Carotid Artery","Code","2023-12-15","C12687","Code_199","http://www.cdisc.org"
"9bb989ff-c788-4e54-848e-fc75f9991f30","Dorsalis Pedis Artery","Code","2023-12-15","C32478","Code_200","http://www.cdisc.org"
"9b718a94-7773-4337-9ee3-d296ecdc752f","Femoral Artery","Code","2023-12-15","C12715","Code_201","http://www.cdisc.org"
"8e9dac4f-975a-4001-87b0-eaa3d9b0ec31","Radial Artery","Code","2023-12-15","C12838","Code_202","http://www.cdisc.org"
"fe96e129-634f-4246-ab87-90c9bd1ce7eb","Anatomic Site","Code","","C13717","Code_203","NCI Thesaurus"
"665e20a5-3534-47e5-ae9a-c429f77c872b","Left","Code","2023-12-15","C25229","Code_204","http://www.cdisc.org"
"69c385c9-73df-473c-b212-f82f4ecfa0a1","Right","Code","2023-12-15","C25228","Code_205","http://www.cdisc.org"
"f553926b-6353-4ee0-8779-61bdd516b46c","Laterality","Code","","C25185","Code_206","NCI Thesaurus"
"d48987ee-0372-4f41-9a04-d0f5ad2718c7","SYSBP","Code","","C25298","Code_207","NCI Thesaurus"
"b522f21c-b58f-46e6-84a3-50765cba8806","DIABP","Code","","C25299","Code_208","NCI Thesaurus"
"07fc242b-5d62-408c-bde9-bd1d5ba19e8b","Clinical Test Result","Code","","C77140","Code_209","NCI Thesaurus"
"84f019b1-a759-4de1-b8eb-ae6a28ff1256","Unit of Pressure","Code","","C49669","Code_210","NCI Thesaurus"
"5eeda34f-aba9-43b7-9868-2b91c698d9f6","Sitting","Code","2023-12-15","C62122","Code_211","http://www.cdisc.org"
"ebe41a92-6990-482f-af5e-d8181882e901","Standing","Code","2023-12-15","C62166","Code_212","http://www.cdisc.org"
"41f7dfa6-b5bd-4833-8b2c-64192b478e82","Supine Position","Code","2023-12-15","C62167","Code_213","http://www.cdisc.org"
"44458ba4-306b-4d58-9d6b-810112d24428","Body Position","Code","","C62164","Code_214","NCI Thesaurus"
"511915f6-a368-448a-98b8-26725a6837cc","Brachial Artery","Code","2023-12-15","C12681","Code_215","http://www.cdisc.org"
"39f4b793-edc6-4f6f-ba8f-96c0503113ea","Common Carotid Artery","Code","2023-12-15","C12687","Code_216","http://www.cdisc.org"
"25186084-1127-4cc0-8cf7-93cb4902bf69","Dorsalis Pedis Artery","Code","2023-12-15","C32478","Code_217","http://www.cdisc.org"
"67212e17-ab34-426c-a601-8d6752de911f","Femoral Artery","Code","2023-12-15","C12715","Code_218","http://www.cdisc.org"
"03331c98-ad26-4ca3-9fec-8c10d175e315","Radial Artery","Code","2023-12-15","C12838","Code_219","http://www.cdisc.org"
"4876a3d8-b3b6-43d4-bea2-84f1492a5be6","Anatomic Site","Code","","C13717","Code_220","NCI Thesaurus"
"7ae1f816-1bbb-4a08-8230-30a7c50d72eb","Left","Code","2023-12-15","C25229","Code_221","http://www.cdisc.org"
"1d9a0b52-b9a5-42f5-8fad-4922acf76d32","Right","Code","2023-12-15","C25228","Code_222","http://www.cdisc.org"
"d3e716ba-4122-4d93-a6db-14243a6c983b","Laterality","Code","","C25185","Code_223","NCI Thesaurus"
"3d81a50e-a962-4009-a698-7d3f7af36374","DIABP","Code","","C25299","Code_224","NCI Thesaurus"
"94e01bcb-8f97-43a5-9199-43f420fcddd7","TEMP","Code","","C174446","Code_225","NCI Thesaurus"
"9dbfaf23-aae1-4f7a-bf33-1d635e418c8e","Clinical Test Result","Code","","C77140","Code_226","NCI Thesaurus"
"b9dfe1ae-5d9b-4b6d-a0d6-736ef2678a4b","Degree Celsius","Code","2023-12-15","C42559","Code_227","http://www.cdisc.org"
"1a648d12-8302-482b-8deb-eced731eca78","Degree Fahrenheit","Code","2023-12-15","C44277","Code_228","http://www.cdisc.org"
"b2338056-0f97-4829-b8e6-e70e9ecd6270","Kelvin","Code","2023-12-15","C42537","Code_229","http://www.cdisc.org"
"dfa7ecdb-1551-4ad9-9e7c-6a319db25bf9","Unit of Temperature","Code","","C44276","Code_230","NCI Thesaurus"
"58394daf-3514-46f3-8f53-604df2c960bf","Axilla","Code","2023-12-15","C12674","Code_231","http://www.cdisc.org"
"18d63480-b675-4419-9abb-aa72d79da60d","Ear","Code","2023-12-15","C12394","Code_232","http://www.cdisc.org"
"8de714fc-ff92-400a-88ed-c72ff0f1ca86","Forehead","Code","2023-12-15","C89803","Code_233","http://www.cdisc.org"
"5a0a69c3-770b-431e-82fa-d123b92bd3b2","Oral Cavity","Code","2023-12-15","C12421","Code_234","http://www.cdisc.org"
"65d5f6a4-7ede-4487-8665-52fbdc5ad4a7","Rectum","Code","2023-12-15","C12390","Code_235","http://www.cdisc.org"
"16f30a5a-fa5d-445f-87f9-d8f46538a769","Anatomic Site","Code","","C13717","Code_236","NCI Thesaurus"
"02de6ce4-dd71-47ca-84cc-075681cea201","TEMP","Code","","C174446","Code_237","NCI Thesaurus"
"825c7090-a117-44bd-a85f-498bca8a8d07","WEIGHT","Code","","C25208","Code_238","NCI Thesaurus"
"ae283588-8eaa-48c4-89b3-d474d79f90d7","Clinical Test Result","Code","","C77140","Code_239","NCI Thesaurus"
"35c2bc6e-3515-4195-ba39-5fbb33a13d6b","Pound","Code","2023-12-15","C48531","Code_240","http://www.cdisc.org"
"678353db-4cbc-49e0-9cdb-04dc8543cc9d","Gram","Code","2023-12-15","C48155","Code_241","http://www.cdisc.org"
"85cbfc55-62aa-4dda-a8bf-6291a976a37f","Kilogram","Code","2023-12-15","C28252","Code_242","http://www.cdisc.org"
"5d971519-b1ab-44bf-afd7-ae07c04b5017","Unit of Weight","Code","","C48208","Code_243","NCI Thesaurus"
"ce5a34be-d049-4741-9a37-277eec7f3f85","WEIGHT","Code","","C25208","Code_244","NCI Thesaurus"
"bb213c2a-24a4-4c22-9349-43e830c9cc38","HEIGHT","Code","","C25347","Code_245","NCI Thesaurus"
"0253a100-3d18-4def-b2cd-ea9cda5216dd","Clinical Test Result","Code","","C77140","Code_246","NCI Thesaurus"
"65e9c48f-c63c-4489-918f-7cbed952c818","Centimeter","Code","2023-12-15","C49668","Code_247","http://www.cdisc.org"
"73e834e8-884d-4524-8574-97498d587b46","Inch","Code","2023-12-15","C48500","Code_248","http://www.cdisc.org"
"5a6cb0a5-8050-49b6-91e6-9dce5167bdc4","Meter","Code","2023-12-15","C41139","Code_249","http://www.cdisc.org"
"0539ac07-6756-44e1-9f9d-02563607289e","Unit of Height","Code","","C168688","Code_250","NCI Thesaurus"
"e6345ef2-b571-4439-8c3a-533edee4ba1c","HEIGHT","Code","","C25347","Code_251","NCI Thesaurus"
"aa929782-b9d0-458a-9a6d-7eedc8ca474c","ALT","Code","","C64433","Code_252","NCI Thesaurus"
"fe8b679c-e708-41e6-aa4c-7c84c0579fcf","Laboratory Test Result","Code","","C36292","Code_253","NCI Thesaurus"
"4193b915-c3e0-4423-82ba-13a913767bef","Unit per Liter","Code","2023-12-15","C67456","Code_254","http://www.cdisc.org"
"21f43d3e-379a-4f4c-aa14-4836954330a2","Microkatal per Liter","Code","2023-12-15","C67397","Code_255","http://www.cdisc.org"
"3892d00e-c78d-413d-a45b-a9d9af1dcfb6","International Unit per Liter","Code","2023-12-15","C67376","Code_256","http://www.cdisc.org"
"1293a896-311c-4b10-9697-42c76bc7c947","Nanokatal per Liter","Code","2023-12-15","C70510","Code_257","http://www.cdisc.org"
"d934aa4e-3908-40fa-9ce4-0dcbc42d7b56","Unit of Catalytic Activity Concentration","Code","","C67365","Code_258","NCI Thesaurus"
"e9c94dfa-7d9d-4fc9-ac0c-be326588c20d","Biospecimen Type","Code","","C70713","Code_259","NCI Thesaurus"
"384091d4-b79f-48e7-8a8f-6d5a8934c66e","No","Code","2023-12-15","C49487","Code_260","http://www.cdisc.org"
"9efaa2f2-fe65-4d93-96ab-82c49ec06d9d","Yes","Code","2023-12-15","C49488","Code_261","http://www.cdisc.org"
"f11cbb10-10a1-4ae6-a6fe-dbd719711841","Laboratory Test Fasting Status","Code","","C83309","Code_262","NCI Thesaurus"
"1d7129e9-ce44-4882-8a0f-2186978a5b90","ALT","Code","","C64433","Code_263","NCI Thesaurus"
"b14ad86c-a20c-46fa-9e9a-6a18c5a1a7b0","ALB","Code","","C64431","Code_264","NCI Thesaurus"
"dc9cec1b-7f65-4f0f-a8d6-23589fbaa8b7","Laboratory Test Result","Code","","C36292","Code_265","NCI Thesaurus"
"08960ced-eef8-488b-be8f-af977d82e60a","Biospecimen Type","Code","","C70713","Code_266","NCI Thesaurus"
"24031418-9ee4-425a-8406-c219e887c503","No","Code","2023-12-15","C49487","Code_267","http://www.cdisc.org"
"05b1f197-055e-4144-9a1d-54a020dfe77b","Yes","Code","2023-12-15","C49488","Code_268","http://www.cdisc.org"
"3d33f5e4-86af-43fb-b195-cdb67faa8815","Laboratory Test Fasting Status","Code","","C83309","Code_269","NCI Thesaurus"
"7c560205-45d4-44a5-bc6d-64f8c70451b8","ALB","Code","","C64431","Code_270","NCI Thesaurus"
"2b74b8e7-f418-466e-ad98-411b6dce74f7","ALP","Code","","C64432","Code_271","NCI Thesaurus"
"ad65be07-119f-440b-bc08-c59165d33cb2","Laboratory Test Result","Code","","C36292","Code_272","NCI Thesaurus"
"39613840-8eb6-413d-b2ed-ec91d6e0b17a","Unit per Liter","Code","2023-12-15","C67456","Code_273","http://www.cdisc.org"
"09f340ec-7c38-423b-a7bf-594636c58395","Microkatal per Liter","Code","2023-12-15","C67397","Code_274","http://www.cdisc.org"
"a1a69862-e6f9-44b4-ba64-d7dc5be2165d","International Unit per Liter","Code","2023-12-15","C67376","Code_275","http://www.cdisc.org"
"a21befc6-7080-414d-b794-82d1d0bac713","Unit of Catalytic Activity Concentration","Code","","C67365","Code_276","NCI Thesaurus"
"24e76e12-1b11-484e-a1b3-590c2524bb46","Biospecimen Type","Code","","C70713","Code_277","NCI Thesaurus"
"57b89635-5729-4692-8676-4c878aa81359","No","Code","2023-12-15","C49487","Code_278","http://www.cdisc.org"
"8f731e45-7c0b-45a1-88ce-e55fb135ebda","Yes","Code","2023-12-15","C49488","Code_279","http://www.cdisc.org"
"31fd9b95-70c2-47b4-a548-01b83650b629","Laboratory Test Fasting Status","Code","","C83309","Code_280","NCI Thesaurus"
"38174483-e41c-424a-a102-6a37afe2ede7","ALP","Code","","C64432","Code_281","NCI Thesaurus"
"0e5ec94d-84b6-459a-b2b3-3378cdea17d9","AST","Code","","C64467","Code_282","NCI Thesaurus"
"7b69e1ab-1507-4e6b-86f7-88cb3f09de6c","Laboratory Test Result","Code","","C36292","Code_283","NCI Thesaurus"
"c3b993d8-769a-4080-8f8d-1acf34e4de95","Unit per Liter","Code","2023-12-15","C67456","Code_284","http://www.cdisc.org"
"62062745-1914-4c95-88c0-650bf9cd2c9e","Microkatal per Liter","Code","2023-12-15","C67397","Code_285","http://www.cdisc.org"
"32c01941-8c6c-4869-9dfa-d5dbd9172d41","International Unit per Liter","Code","2023-12-15","C67376","Code_286","http://www.cdisc.org"
"acb33ce6-0181-430b-880b-45dc8b1af849","Unit of Catalytic Activity Concentration","Code","","C67365","Code_287","NCI Thesaurus"
"f9b1594d-2160-430f-a865-fd6eb97eb7ed","Biospecimen Type","Code","","C70713","Code_288","NCI Thesaurus"
"f180426e-052e-48f0-8dfa-807ea9fe68ca","No","Code","2023-12-15","C49487","Code_289","http://www.cdisc.org"
"515edb76-7ab3-414c-bee4-8120815d1a34","Yes","Code","2023-12-15","C49488","Code_290","http://www.cdisc.org"
"0b20d7b1-7e7b-416f-9805-b5fe6a33774c","Laboratory Test Fasting Status","Code","","C83309","Code_291","NCI Thesaurus"
"4c39de22-a156-49fd-b4bc-96b938c55aff","AST","Code","","C64467","Code_292","NCI Thesaurus"
"68a648d6-dcb3-47ea-be5d-7ea4f2faa3da","CREAT","Code","","C64547","Code_293","NCI Thesaurus"
"6432ee99-94ee-49ef-a2b8-08aeed2a4d54","Laboratory Test Result","Code","","C36292","Code_294","NCI Thesaurus"
"1e02331b-e8f1-4c4c-844f-e0f497c546cf","Milligram per Deciliter","Code","2023-12-15","C67015","Code_295","http://www.cdisc.org"
"2f8a45e0-a763-4697-875d-a90751836a80","Microgram per Milliliter","Code","2023-12-15","C64572","Code_296","http://www.cdisc.org"
"59684eb0-a8db-4ac4-9d2e-89341063cb64","Millimole per Liter","Code","2023-12-15","C64387","Code_297","http://www.cdisc.org"
"e6e31a58-9259-4387-a6e5-a36844bd9e6c","Micromole per Liter","Code","2023-12-15","C48508","Code_298","http://www.cdisc.org"
"61e54c12-33e3-482b-8e07-5bad088f3e03","Unit of Concentration","Code","","C48207","Code_299","NCI Thesaurus"
"bfd45588-f0fc-4bd7-8a47-bfc7320ce737","Biospecimen Type","Code","","C70713","Code_300","NCI Thesaurus"
"9492bc9a-089d-4625-9650-0b5676682e1f","No","Code","2023-12-15","C49487","Code_301","http://www.cdisc.org"
"4eabf9f6-8e95-41bf-be0a-182953993a38","Yes","Code","2023-12-15","C49488","Code_302","http://www.cdisc.org"
"7ecf0a02-6b15-4e14-ade4-ceaf64121b5a","Laboratory Test Fasting Status","Code","","C83309","Code_303","NCI Thesaurus"
"13db92aa-71fc-42ec-b207-f905b0b642b8","CREAT","Code","","C64547","Code_304","NCI Thesaurus"
"cea2bcb5-5998-463f-90c0-827968a43696","K","Code","","C64853","Code_305","NCI Thesaurus"
"4aeb8c53-ce9a-4300-959a-004805f9f46f","Laboratory Test Result","Code","","C36292","Code_306","NCI Thesaurus"
"7930c70c-474f-423f-9516-1408a98a1dc8","Milliequivalent per Liter","Code","2023-12-15","C67474","Code_307","http://www.cdisc.org"
"dbe69174-9311-4e54-a6f7-77888b94cf35","Milliequivalent per Deciliter","Code","2023-12-15","C67473","Code_308","http://www.cdisc.org"
"adfb6f12-cf3c-4c4d-91b6-6180e15609fc","Millimole per Liter","Code","2023-12-15","C64387","Code_309","http://www.cdisc.org"
"21a2f385-4ea4-45c3-9a6a-b909459fa768","Molarity Unit","Code","","C64567","Code_310","NCI Thesaurus"
"c29a29d1-8dd3-4462-8a93-24cf575eccf1","Biospecimen Type","Code","","C70713","Code_311","NCI Thesaurus"
"0a0e7ca2-127b-48a7-b28f-b5a6e47ead10","No","Code","2023-12-15","C49487","Code_312","http://www.cdisc.org"
"7d7bd120-cd08-4527-8934-b18559cd9bf9","Yes","Code","2023-12-15","C49488","Code_313","http://www.cdisc.org"
"1ea62006-977c-43fe-b574-410c81b76239","Laboratory Test Fasting Status","Code","","C83309","Code_314","NCI Thesaurus"
"443661aa-a0ed-4d31-88a4-a3efd6cb5d2f","K","Code","","C64853","Code_315","NCI Thesaurus"
"4beeebf5-9ff3-4c5f-a431-2bc5fc5f3527","SODIUM","Code","","C64809","Code_316","NCI Thesaurus"
"5038761c-c463-4e14-9dc8-133bf97b9735","Laboratory Test Result","Code","","C36292","Code_317","NCI Thesaurus"
"6e2a14b4-0ffe-49a2-bbb8-0c9b8788553d","Milliequivalent per Liter","Code","2023-12-15","C67474","Code_318","http://www.cdisc.org"
"bf9ae566-30e0-43a3-bd0b-85d87e949c90","Milliequivalent per Deciliter","Code","2023-12-15","C67473","Code_319","http://www.cdisc.org"
"b29ea8e3-32f7-467b-94cc-afbac7af37c3","Millimole per Liter","Code","2023-12-15","C64387","Code_320","http://www.cdisc.org"
"ba21dea6-01d4-4b12-a567-8c27c5b1f950","Molarity Unit","Code","","C64567","Code_321","NCI Thesaurus"
"1ded8956-befb-45a3-9e28-789826ed03b9","Biospecimen Type","Code","","C70713","Code_322","NCI Thesaurus"
"e93e06c2-8950-4c15-98c3-b2a42d3139c6","No","Code","2023-12-15","C49487","Code_323","http://www.cdisc.org"
"d195cffd-b793-454a-81a1-9ca163fc93cc","Yes","Code","2023-12-15","C49488","Code_324","http://www.cdisc.org"
"b5662156-e495-4293-b878-8d16b643bb99","Laboratory Test Fasting Status","Code","","C83309","Code_325","NCI Thesaurus"
"34356e73-ec4c-410f-8d1f-019a636e685c","SODIUM","Code","","C64809","Code_326","NCI Thesaurus"
"718307d8-2f3c-4b71-a175-4be62c47a0f7","SYSBP","Code","","C25298","Code_327","NCI Thesaurus"
"11a9b6bc-37b0-4fd5-b6c0-f24da556e466","Clinical Test Result","Code","","C77140","Code_328","NCI Thesaurus"
"6f607c31-cb8c-44e7-9c24-bfb534d815fa","Unit of Pressure","Code","","C49669","Code_329","NCI Thesaurus"
"9b9c17e1-d9aa-4b21-ba3c-3b9c538260c3","Sitting","Code","2023-12-15","C62122","Code_330","http://www.cdisc.org"
"155b18cd-0549-4e70-a8c6-fd55f8960326","Standing","Code","2023-12-15","C62166","Code_331","http://www.cdisc.org"
"e3c5ddac-0c04-4b2c-8380-f1e784a0f6b0","Supine Position","Code","2023-12-15","C62167","Code_332","http://www.cdisc.org"
"d3c7a665-16c0-42dc-a8df-f7ee950b34b0","Body Position","Code","","C62164","Code_333","NCI Thesaurus"
"657b7b56-8065-41d3-a2d2-1d65d2f80058","Brachial Artery","Code","2023-12-15","C12681","Code_334","http://www.cdisc.org"
"c938f027-b755-4df3-b2ea-4aafc5d41b63","Common Carotid Artery","Code","2023-12-15","C12687","Code_335","http://www.cdisc.org"
"baa4f8c3-e123-45e6-9825-710936b6fb79","Dorsalis Pedis Artery","Code","2023-12-15","C32478","Code_336","http://www.cdisc.org"
"29c59eaf-a57c-4740-9a75-8c8eb9b20f11","Femoral Artery","Code","2023-12-15","C12715","Code_337","http://www.cdisc.org"
"976d7d4d-bd75-4e35-86d7-049820663232","Radial Artery","Code","2023-12-15","C12838","Code_338","http://www.cdisc.org"
"0071deb4-69f5-48aa-b905-268f31fd2ab1","Anatomic Site","Code","","C13717","Code_339","NCI Thesaurus"
"c09dbac5-3c5b-449f-a531-ddbea76981c8","Left","Code","2023-12-15","C25229","Code_340","http://www.cdisc.org"
"da34323d-876d-488d-bde7-889916501795","Right","Code","2023-12-15","C25228","Code_341","http://www.cdisc.org"
"745b849e-8c40-4aec-82e2-957cd43fecbb","Laterality","Code","","C25185","Code_342","NCI Thesaurus"
"c0ba8a93-6186-4d87-b254-639d0fd5e666","SYSBP","Code","","C25298","Code_343","NCI Thesaurus"
"94982b19-aeba-4967-9493-64498570437b","DIABP","Code","","C25299","Code_344","NCI Thesaurus"
"797c415c-f098-4ff9-89dd-c208d7df322f","Clinical Test Result","Code","","C77140","Code_345","NCI Thesaurus"
"363fd61b-8fcd-4411-b6c4-2bef7b12d2b1","Unit of Pressure","Code","","C49669","Code_346","NCI Thesaurus"
"99ed9b78-9241-4713-b947-6f1338be6f83","Sitting","Code","2023-12-15","C62122","Code_347","http://www.cdisc.org"
"3a6d4c61-b9eb-42fe-b3f8-441b525726b9","Standing","Code","2023-12-15","C62166","Code_348","http://www.cdisc.org"
"a9d7fc8b-9a9a-4b0c-926b-99a7920414fd","Supine Position","Code","2023-12-15","C62167","Code_349","http://www.cdisc.org"
"00d06f9c-2788-4189-88fd-08646ae13005","Body Position","Code","","C62164","Code_350","NCI Thesaurus"
"aff624bb-d71b-4b8d-be5f-ebd3ee240a83","Brachial Artery","Code","2023-12-15","C12681","Code_351","http://www.cdisc.org"
"f43404cf-cfc2-40ad-87f3-db2c08c2a937","Common Carotid Artery","Code","2023-12-15","C12687","Code_352","http://www.cdisc.org"
"43c5fa54-5e4e-4c2a-84a1-4b7a1f8c1ebf","Dorsalis Pedis Artery","Code","2023-12-15","C32478","Code_353","http://www.cdisc.org"
"30d07e22-6e1e-42dc-af93-f4c636ab6e64","Femoral Artery","Code","2023-12-15","C12715","Code_354","http://www.cdisc.org"
"80ad6b8c-09f5-49be-a6b6-5fde312e8916","Radial Artery","Code","2023-12-15","C12838","Code_355","http://www.cdisc.org"
"2bff03ba-46bd-4ae3-abc9-4a74f8b41319","Anatomic Site","Code","","C13717","Code_356","NCI Thesaurus"
"a0f6ade2-bab2-4452-87e0-0882e2c72144","Left","Code","2023-12-15","C25229","Code_357","http://www.cdisc.org"
"6997278c-d13d-4273-bf07-84016e7d8560","Right","Code","2023-12-15","C25228","Code_358","http://www.cdisc.org"
"2df91350-2823-4cab-91e9-7edbf39f642b","Laterality","Code","","C25185","Code_359","NCI Thesaurus"
"4c642a02-22c1-40e2-8d6e-3b56aee83f47","DIABP","Code","","C25299","Code_360","NCI Thesaurus"
"698f2461-72ef-48c1-842f-2872020c6d0b","HR","Code","","C49677","Code_361","NCI Thesaurus"
"127dd90c-e3a1-4b0d-b149-29bf8b2c19c5","Clinical Test Result","Code","","C77140","Code_362","NCI Thesaurus"
"1256db69-7adc-4cb2-a177-fa14cad260fe","Count per Minute","Code","","C73688","Code_363","NCI Thesaurus"
"a4e3c54f-98b6-4ed8-a5c3-14464f233e0d","Sitting","Code","2023-12-15","C62122","Code_364","http://www.cdisc.org"
"447c2fe5-35f9-4df5-9d77-7c1281023ee0","Standing","Code","2023-12-15","C62166","Code_365","http://www.cdisc.org"
"749c113f-30d1-487a-ad0e-ef4b85208355","Supine Position","Code","2023-12-15","C62167","Code_366","http://www.cdisc.org"
"f95900cf-cc33-4d6c-be43-77243064590c","Body Position","Code","","C62164","Code_367","NCI Thesaurus"
"9fe581b7-d018-4a2a-8b06-e918b4bf5d0d","Brachial Artery","Code","2023-12-15","C12681","Code_368","http://www.cdisc.org"
"121452bb-b597-4831-bb0a-ca707bed5a18","Common Carotid Artery","Code","2023-12-15","C12687","Code_369","http://www.cdisc.org"
"1a8b8b90-5d04-40c4-af56-76ea500fae27","Dorsalis Pedis Artery","Code","2023-12-15","C32478","Code_370","http://www.cdisc.org"
"e7e85a74-9946-46e4-94f8-85023d30a43e","Femoral Artery","Code","2023-12-15","C12715","Code_371","http://www.cdisc.org"
"c422d5e0-bb33-4c6f-b804-31f3fb82e4db","Radial Artery","Code","2023-12-15","C12838","Code_372","http://www.cdisc.org"
"08e25775-fcde-416f-a8bf-9693115c407f","Anatomic Site","Code","","C13717","Code_373","NCI Thesaurus"
"cb5cea53-6b2f-4070-92bb-760abf08033f","Left","Code","2023-12-15","C25229","Code_374","http://www.cdisc.org"
"953dafe3-c9da-4bcd-90b9-45621fef7581","Right","Code","2023-12-15","C25228","Code_375","http://www.cdisc.org"
"cc539dc5-d3f0-45c8-8a0d-01da07559da9","Laterality","Code","","C25185","Code_376","NCI Thesaurus"
"e75a4504-48a1-4a35-a4ca-b8087e7b41e7","HR","Code","","C49677","Code_377","NCI Thesaurus"
"8d912bb5-d347-49ac-97c5-d0a9df44fcfb","SYSBP","Code","","C25298","Code_378","NCI Thesaurus"
"1c2f8c7f-3898-49c5-87e4-ec17f98b78fb","Clinical Test Result","Code","","C77140","Code_379","NCI Thesaurus"
"7d1a3909-c17e-4a1c-a5c7-e55919cd97d3","Unit of Pressure","Code","","C49669","Code_380","NCI Thesaurus"
"90be25bb-7e63-45c8-8f11-88c70c901d57","Sitting","Code","2023-12-15","C62122","Code_381","http://www.cdisc.org"
"9639a8de-29e1-4a68-8b35-bc89249d4422","Standing","Code","2023-12-15","C62166","Code_382","http://www.cdisc.org"
"88264f4e-1b48-4a9e-8586-4633a4daeef7","Supine Position","Code","2023-12-15","C62167","Code_383","http://www.cdisc.org"
"d9853b9e-5386-4fc2-95f0-6174383273f7","Body Position","Code","","C62164","Code_384","NCI Thesaurus"
"f96f5f91-6821-4a4c-89fd-01bc4b720b4d","Brachial Artery","Code","2023-12-15","C12681","Code_385","http://www.cdisc.org"
"8e00abc3-672c-47cc-bd97-4393ec81c307","Common Carotid Artery","Code","2023-12-15","C12687","Code_386","http://www.cdisc.org"
"1f4a77bf-ad47-42c0-961d-7d1fec352d2c","Dorsalis Pedis Artery","Code","2023-12-15","C32478","Code_387","http://www.cdisc.org"
"760d6587-2195-4255-822b-3a6701110d8c","Femoral Artery","Code","2023-12-15","C12715","Code_388","http://www.cdisc.org"
"d8c9f4bb-1281-477d-b42c-07de6537268f","Radial Artery","Code","2023-12-15","C12838","Code_389","http://www.cdisc.org"
"5bb91599-be33-48d1-8858-8f3d8f8b5ada","Anatomic Site","Code","","C13717","Code_390","NCI Thesaurus"
"2c267881-717e-4ee6-afda-4061fd6f5304","Left","Code","2023-12-15","C25229","Code_391","http://www.cdisc.org"
"8f03a9f1-abb1-446e-8577-a83f8d64f90b","Right","Code","2023-12-15","C25228","Code_392","http://www.cdisc.org"
"4a93faa2-63ab-4169-af55-207a86b2bb7f","Laterality","Code","","C25185","Code_393","NCI Thesaurus"
"9ed41e0f-0a54-43e1-ba80-607f98c77df4","SYSBP","Code","","C25298","Code_394","NCI Thesaurus"
"2bed340a-b082-4818-8823-2df5fb446b8c","DIABP","Code","","C25299","Code_395","NCI Thesaurus"
"ecf6c548-aa7a-4dbc-a0ca-0f2109b5da2a","Clinical Test Result","Code","","C77140","Code_396","NCI Thesaurus"
"2f0e96e1-a117-47e3-9409-7e6cbf47d4b3","Unit of Pressure","Code","","C49669","Code_397","NCI Thesaurus"
"fb23a66b-cfff-4c06-ad8e-15f9b00bb103","Sitting","Code","2023-12-15","C62122","Code_398","http://www.cdisc.org"
"cef2ac14-b0f4-46ed-89c9-748471e488aa","Standing","Code","2023-12-15","C62166","Code_399","http://www.cdisc.org"
"42afdc97-d16f-44bf-ab71-b8e4a35bb866","Supine Position","Code","2023-12-15","C62167","Code_400","http://www.cdisc.org"
"4f778631-c331-451c-8cac-92b30da41a5f","Body Position","Code","","C62164","Code_401","NCI Thesaurus"
"8e3982a3-6723-490a-81ab-3016ec82a43b","Brachial Artery","Code","2023-12-15","C12681","Code_402","http://www.cdisc.org"
