"codeSystem","code","decode","codeSystemVersion","uuid:ID","id","instanceType"
"http://www.cdisc.org","C113380","Disabling Adverse Event","2023-12-15","07f5168d-1e11-4f69-9365-71048e552a35","Code_169","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","6c2c9700-0b0f-4cc8-b525-91afdbff4f67","Code_170","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","f40a6bc6-4375-4b16-9a03-35ee1c27c6fd","Code_171","Code"
"http://www.cdisc.org","C48275","Death Related to Adverse Event","2023-12-15","210a905d-eda8-4099-920f-d0214f40c231","Code_172","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","1cf484ac-f628-455d-9025-cc65f1edf640","Code_173","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","ce6e6e24-a78e-4db8-b221-88c9d7d1f3c8","Code_174","Code"
"http://www.cdisc.org","C83052","Adverse Event associated with Hospitalization","2023-12-15","bc838a5e-64de-4a50-ad84-a9618a9d8b35","Code_175","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","79d11afd-f8ce-4af2-b145-b91a74f8c2e5","Code_176","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","be0cae21-a476-4d78-b58a-8d883d21dc04","Code_177","Code"
"http://www.cdisc.org","C84266","Life Threatening Adverse Event","2023-12-15","d81034e9-b81f-4c8c-b095-68ac878794e1","Code_178","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","a4eb35be-421d-48ae-81d1-6153b288da28","Code_179","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","7f8f00f9-1961-4cbc-8e61-1e03e2c3b02e","Code_180","Code"
"http://www.cdisc.org","C83214","Adverse Event Occurred with Overdose","2023-12-15","2a42a221-b4fa-47a2-bf91-adef8dbde58d","Code_181","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","266edd32-9a60-471b-9b47-773c205cec78","Code_182","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","6a94b2ab-84cf-4a17-95c4-5ca4889f7031","Code_183","Code"
"http://www.cdisc.org","C83053","Adverse Event Associated with Serious Medical Event","2023-12-15","67ceef22-a089-4f60-98b1-0cd8276578c0","Code_184","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","330defdf-95c7-4ba9-b122-dc92e755c086","Code_185","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","5f95e65c-3ec3-46cb-85de-2473c74def66","Code_186","Code"
"http://www.cdisc.org","C83199","Adverse Event Concomitant Treatment","2023-12-15","fba13722-a167-46b1-9d44-e0182c895fb0","Code_187","Code"
"http://www.cdisc.org","C83215","Adverse Event Start Date Time","2023-12-15","097432d6-8c9a-46a0-b21c-c71f762945fb","Code_188","Code"
"http://www.cdisc.org","C83201","Adverse Event End Date Time","2023-12-15","0fd5b35c-8ae1-47e6-8c84-89f93dd9f87a","Code_189","Code"
"http://www.cdisc.org","C179175","Solicited Adverse Event","2023-12-15","25945134-bba8-4190-95a2-f4a68078254a","Code_190","Code"
"http://www.cdisc.org","C25298","SYSBP","2023-12-15","4af9d5bc-1c7e-420e-9df1-ed1fd1772844","Code_191","Code"
"http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","a0bf98a5-dd3b-48db-9419-4c31bc57f90c","Code_192","Code"
"http://www.cdisc.org","C49669","Unit of Pressure","2023-12-15","1a17728e-cfc2-4334-9e02-258d4bb6c117","Code_193","Code"
"http://www.cdisc.org","C62122","Sitting","2023-12-15","094d8065-3dba-4363-8ce3-40d3645593aa","Code_194","Code"
"http://www.cdisc.org","C62166","Standing","2023-12-15","475c8d5a-2001-4ae6-bef8-4caba07d9a56","Code_195","Code"
"http://www.cdisc.org","C62167","Supine Position","2023-12-15","4535ce79-0e89-4972-baf2-098ddd15a35d","Code_196","Code"
"http://www.cdisc.org","C62164","Body Position","2023-12-15","db3c69f5-5a80-4ed6-87a8-d494ba2bdd52","Code_197","Code"
"http://www.cdisc.org","C12681","Brachial Artery","2023-12-15","6d77cdba-a104-4ee2-8311-f612cec03527","Code_198","Code"
"http://www.cdisc.org","C12687","Common Carotid Artery","2023-12-15","ad3ac3bd-a59f-443f-8304-2571d104d3e0","Code_199","Code"
"http://www.cdisc.org","C32478","Dorsalis Pedis Artery","2023-12-15","efa365df-4183-4c5b-843a-1c789f3b6972","Code_200","Code"
"http://www.cdisc.org","C12715","Femoral Artery","2023-12-15","e79e3083-f96e-430c-ab70-d6a36243b4f4","Code_201","Code"
"http://www.cdisc.org","C12838","Radial Artery","2023-12-15","f16c6c4c-f438-4a76-bd49-c178f9412032","Code_202","Code"
"http://www.cdisc.org","C13717","Anatomic Site","2023-12-15","aabe4ecb-478f-4925-9d4b-c0d9e8511fe7","Code_203","Code"
"http://www.cdisc.org","C25229","Left","2023-12-15","6825e75d-16ae-4ea5-ab98-d222410dba6b","Code_204","Code"
"http://www.cdisc.org","C25228","Right","2023-12-15","61a209e8-8df6-474a-a158-8c959f9d38e5","Code_205","Code"
"http://www.cdisc.org","C25185","Laterality","2023-12-15","32ab45de-198d-44bb-ba5b-f9d38dae4389","Code_206","Code"
"http://www.cdisc.org","C25298","SYSBP","2023-12-15","bd79e40b-da7c-47b8-a329-a23dddaa8769","Code_207","Code"
"http://www.cdisc.org","C25299","DIABP","2023-12-15","5bd151e7-43ea-4068-b6f0-029d9297f43d","Code_208","Code"
"http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","926edadd-5fe2-4421-afb1-6d59f1b96269","Code_209","Code"
"http://www.cdisc.org","C49669","Unit of Pressure","2023-12-15","89ff22dc-9c22-485f-94f3-f240ede0d4b4","Code_210","Code"
"http://www.cdisc.org","C62122","Sitting","2023-12-15","042552f7-1635-49d2-9567-0dfa157cff64","Code_211","Code"
"http://www.cdisc.org","C62166","Standing","2023-12-15","e62bd7a2-a83f-4771-9db8-1c3a92943113","Code_212","Code"
"http://www.cdisc.org","C62167","Supine Position","2023-12-15","d9025119-5a55-4174-b33a-6ea9c876546f","Code_213","Code"
"http://www.cdisc.org","C62164","Body Position","2023-12-15","4d1542aa-9be8-477a-aff0-92b68447e0d2","Code_214","Code"
"http://www.cdisc.org","C12681","Brachial Artery","2023-12-15","406fc60c-da69-42cb-bc96-f86a84c56ae5","Code_215","Code"
"http://www.cdisc.org","C12687","Common Carotid Artery","2023-12-15","be0046cd-b307-4971-aee5-6c52439239ce","Code_216","Code"
"http://www.cdisc.org","C32478","Dorsalis Pedis Artery","2023-12-15","3561588e-3005-4f92-957d-ec3a466dec65","Code_217","Code"
"http://www.cdisc.org","C12715","Femoral Artery","2023-12-15","4ed3215f-998c-4dfe-aa60-f54c196851f1","Code_218","Code"
"http://www.cdisc.org","C12838","Radial Artery","2023-12-15","e7146c5e-c23a-4e75-b738-2c2f9f441f89","Code_219","Code"
"http://www.cdisc.org","C13717","Anatomic Site","2023-12-15","2670c27f-ef85-44a4-aef1-090319d5dff4","Code_220","Code"
"http://www.cdisc.org","C25229","Left","2023-12-15","cf3d9c42-c368-4f40-baef-5513fdc3e4e3","Code_221","Code"
"http://www.cdisc.org","C25228","Right","2023-12-15","56f27722-8279-4944-9305-8c2e593c4e16","Code_222","Code"
"http://www.cdisc.org","C25185","Laterality","2023-12-15","d6163f93-97a1-47d5-9a9f-e2583e692c40","Code_223","Code"
"http://www.cdisc.org","C25299","DIABP","2023-12-15","df588b8f-b35d-470e-98cc-22b3042374a8","Code_224","Code"
"http://www.cdisc.org","C174446","TEMP","2023-12-15","342e34c2-2662-474b-be89-2d8c5cbb0557","Code_225","Code"
"http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","2ba5f526-787f-4608-a9dc-fd619a23e815","Code_226","Code"
"http://www.cdisc.org","C42559","Degree Celsius","2023-12-15","425eb555-0d9c-497e-b650-72f75ebf1505","Code_227","Code"
"http://www.cdisc.org","C44277","Degree Fahrenheit","2023-12-15","174b915a-ea92-4422-927e-44da9c38a7f1","Code_228","Code"
"http://www.cdisc.org","C42537","Kelvin","2023-12-15","11f38686-3969-42ee-a6ea-4c3396c4c303","Code_229","Code"
"http://www.cdisc.org","C44276","Unit of Temperature","2023-12-15","8ecf0896-1e93-44f6-b09c-9fa617c47929","Code_230","Code"
"http://www.cdisc.org","C12674","Axilla","2023-12-15","49473924-9208-4e3a-bdc7-09a8e8b48bbc","Code_231","Code"
"http://www.cdisc.org","C12394","Ear","2023-12-15","29f76ecc-c55c-43b6-8aa9-97d708f640ce","Code_232","Code"
"http://www.cdisc.org","C89803","Forehead","2023-12-15","a1b5ba7a-b5cb-4140-9f36-83ba5c111d6e","Code_233","Code"
"http://www.cdisc.org","C12421","Oral Cavity","2023-12-15","8c30df4f-6480-4dac-ab18-e2fcc38abf81","Code_234","Code"
"http://www.cdisc.org","C12390","Rectum","2023-12-15","e55809d9-84a8-4e29-8025-74089ed3da59","Code_235","Code"
"http://www.cdisc.org","C13717","Anatomic Site","2023-12-15","bb0121d7-82a4-4c99-a562-1c1616a7d9a8","Code_236","Code"
"http://www.cdisc.org","C174446","TEMP","2023-12-15","46d1156d-bf0d-43a5-a28d-6996bba57a32","Code_237","Code"
"http://www.cdisc.org","C25208","WEIGHT","2023-12-15","a80cbc8e-5bba-426f-b4e9-94376414535c","Code_238","Code"
"http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","93581414-246b-41c8-b62d-561a0399a1cb","Code_239","Code"
"http://www.cdisc.org","C48531","Pound","2023-12-15","ba48fa4d-e4f8-4a54-a2fb-8cee3704dd5c","Code_240","Code"
"http://www.cdisc.org","C48155","Gram","2023-12-15","7d78c596-3669-4abd-a85e-da9e8ef389dd","Code_241","Code"
"http://www.cdisc.org","C28252","Kilogram","2023-12-15","c175095d-4b0d-47de-8982-9c0ae313a30d","Code_242","Code"
"http://www.cdisc.org","C48208","Unit of Weight","2023-12-15","4af55ddf-1055-4bc4-ac3f-57a2c52a6a6a","Code_243","Code"
"http://www.cdisc.org","C25208","WEIGHT","2023-12-15","9b78085d-9e20-4fb5-af4a-331b762c9541","Code_244","Code"
"http://www.cdisc.org","C25347","HEIGHT","2023-12-15","7a3355ca-9403-4430-b98c-152361703bec","Code_245","Code"
"http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","1078882d-3085-4ee7-9e7e-7117486601de","Code_246","Code"
"http://www.cdisc.org","C49668","Centimeter","2023-12-15","377668a1-795b-4052-87cd-c0bd8776d807","Code_247","Code"
"http://www.cdisc.org","C48500","Inch","2023-12-15","c1e5e5b0-e094-461a-a126-9506a42784a2","Code_248","Code"
"http://www.cdisc.org","C41139","Meter","2023-12-15","987befff-572f-4f5b-ad59-aa638a8c96c0","Code_249","Code"
"http://www.cdisc.org","C168688","Unit of Height","2023-12-15","af986169-91eb-4eb5-a69c-f919aae3103a","Code_250","Code"
"http://www.cdisc.org","C25347","HEIGHT","2023-12-15","8ac5d148-d128-44a5-a7e1-ccfacfd83a42","Code_251","Code"
"http://www.cdisc.org","C64433","ALT","2023-12-15","806217ba-55d5-470b-867c-889c56b05de7","Code_252","Code"
"http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","43ceaf9d-db27-47dc-8fb2-83678bb94e24","Code_253","Code"
"http://www.cdisc.org","C67456","Unit per Liter","2023-12-15","39539cfb-21b3-4cac-8b9a-29d18f506fa7","Code_254","Code"
"http://www.cdisc.org","C67397","Microkatal per Liter","2023-12-15","a427159f-2e0a-43bb-b06d-db896aab7f8e","Code_255","Code"
"http://www.cdisc.org","C67376","International Unit per Liter","2023-12-15","8a2d4af4-0a5f-4bab-8843-229ff6708d78","Code_256","Code"
"http://www.cdisc.org","C70510","Nanokatal per Liter","2023-12-15","96d603bf-6f12-4cd8-bd12-24f1803bd546","Code_257","Code"
"http://www.cdisc.org","C67365","Unit of Catalytic Activity Concentration","2023-12-15","c2709800-41e5-4edb-891c-007eed0e956f","Code_258","Code"
"http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","73cc2365-dc94-453a-b6b3-8aca1340268b","Code_259","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","9b3d0ece-8e23-47a4-874f-f37fa5f334a5","Code_260","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","3857437b-4ea8-4229-a6a1-8bcf916a9a93","Code_261","Code"
"http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","9ef9453c-2246-4dff-9108-4e55c47e6cd6","Code_262","Code"
"http://www.cdisc.org","C64433","ALT","2023-12-15","f7fad798-d18a-429f-a3cc-3172d579291e","Code_263","Code"
"http://www.cdisc.org","C64431","ALB","2023-12-15","f13b1312-3409-4433-ae78-d83b4980cd5b","Code_264","Code"
"http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","167eb4dc-4ab9-4149-85c3-b290667ad39a","Code_265","Code"
"http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","e0c3d3d5-9f09-42fd-aee2-eef03e21e96d","Code_266","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","21c7537f-8473-4e39-bb86-9a089c4628df","Code_267","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","262041a3-d16a-4aac-9d66-ab820fcabec3","Code_268","Code"
"http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","222209cb-c95d-4378-8437-462c9630e081","Code_269","Code"
"http://www.cdisc.org","C64431","ALB","2023-12-15","aed1e62d-d04c-42ee-80b5-4b8a6aa98f6a","Code_270","Code"
"http://www.cdisc.org","C64432","ALP","2023-12-15","92f258e5-fe30-41ed-b3fc-2de0e8cf3c8c","Code_271","Code"
"http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","20d51e8d-7d25-44c4-a5a5-fe4357f9f6ea","Code_272","Code"
"http://www.cdisc.org","C67456","Unit per Liter","2023-12-15","72a97bbc-4032-42a2-99f7-de676fb280db","Code_273","Code"
"http://www.cdisc.org","C67397","Microkatal per Liter","2023-12-15","5736e321-6c70-40a8-a4e0-51099ead0068","Code_274","Code"
"http://www.cdisc.org","C67376","International Unit per Liter","2023-12-15","d647de38-74e0-4a26-9ebc-c6bec04d4f82","Code_275","Code"
"http://www.cdisc.org","C67365","Unit of Catalytic Activity Concentration","2023-12-15","f5a79831-7be2-4993-8660-eb80c4bbd0a9","Code_276","Code"
"http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","45b134f9-5a1f-4c90-92ba-f5aec4ea0c4a","Code_277","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","70096d7f-6176-4e28-ba23-7626a471b705","Code_278","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","9c7938f0-5eb5-46cd-b5c9-c42cc67c8d93","Code_279","Code"
"http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","e27e46c7-565a-4d83-bbad-bda7f1c98441","Code_280","Code"
"http://www.cdisc.org","C64432","ALP","2023-12-15","44838238-bc19-4681-8b6a-56f7447b33b0","Code_281","Code"
"http://www.cdisc.org","C64467","AST","2023-12-15","c00827fd-6dc8-4ffe-b00e-4305c26d2735","Code_282","Code"
"http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","a1ef094b-723b-4d5b-ae15-7b0664edc904","Code_283","Code"
"http://www.cdisc.org","C67456","Unit per Liter","2023-12-15","a748bab8-b531-436e-96ca-eef243ffa44c","Code_284","Code"
"http://www.cdisc.org","C67397","Microkatal per Liter","2023-12-15","6cf68b07-bf41-4fa4-b32c-a373c75f86a5","Code_285","Code"
"http://www.cdisc.org","C67376","International Unit per Liter","2023-12-15","53ccc707-5228-4a65-89c1-bd36a9507633","Code_286","Code"
"http://www.cdisc.org","C67365","Unit of Catalytic Activity Concentration","2023-12-15","68450b18-d3e4-416d-9073-4709fcf0ba10","Code_287","Code"
"http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","6ebdc1c9-644b-4d17-86ab-d4ffb1d3edef","Code_288","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","8aa13199-c061-4190-86aa-d7005ea697e5","Code_289","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","9b2804f0-10d1-4ebd-9c4a-13fd04d958fa","Code_290","Code"
"http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","b05b9a7e-6cb8-46a6-b31c-e83ec14a900c","Code_291","Code"
"http://www.cdisc.org","C64467","AST","2023-12-15","a20b1f69-8e0e-41cd-8303-fde42b0e5cd1","Code_292","Code"
"http://www.cdisc.org","C64547","CREAT","2023-12-15","ce688d87-ff21-4337-bb2a-3d6ebf6cf1b5","Code_293","Code"
"http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","8f3dabb1-b2ee-4ade-827f-151037eb1b2a","Code_294","Code"
"http://www.cdisc.org","C67015","Milligram per Deciliter","2023-12-15","a8d676d8-87aa-48f4-a1e7-2c0f8dac2c54","Code_295","Code"
"http://www.cdisc.org","C64572","Microgram per Milliliter","2023-12-15","9b5bd292-0335-4623-9c8e-4fe546f6cdbb","Code_296","Code"
"http://www.cdisc.org","C64387","Millimole per Liter","2023-12-15","d0b0be3e-13a2-45dd-b83d-315ab0cb0e29","Code_297","Code"
"http://www.cdisc.org","C48508","Micromole per Liter","2023-12-15","86db58a3-c929-4af6-8f72-ba399aa105a7","Code_298","Code"
"http://www.cdisc.org","C48207","Unit of Concentration","2023-12-15","806857a3-3803-47ca-9a7f-9a2d061b9882","Code_299","Code"
"http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","8b755ae2-a64a-4cae-b96a-2d85168e25e4","Code_300","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","4097d344-a2f8-4ca9-b247-15a390c69c48","Code_301","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","868d077a-19b8-42ae-971e-b5b5c7f60bde","Code_302","Code"
"http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","6e30aedb-3010-46ba-9faf-10d1f3561e5a","Code_303","Code"
"http://www.cdisc.org","C64547","CREAT","2023-12-15","7636389a-31e9-4ae3-82aa-774ebe90a18f","Code_304","Code"
"http://www.cdisc.org","C64853","K","2023-12-15","dd7933ee-9b5c-46ed-86e5-002895c3742b","Code_305","Code"
"http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","0ebdd94a-c301-4fed-9605-bf26fa403464","Code_306","Code"
"http://www.cdisc.org","C67474","Milliequivalent per Liter","2023-12-15","baccdffe-554f-4042-ac6d-a13a39be244e","Code_307","Code"
"http://www.cdisc.org","C67473","Milliequivalent per Deciliter","2023-12-15","77673417-0839-42d3-8248-13e8f5675af9","Code_308","Code"
"http://www.cdisc.org","C64387","Millimole per Liter","2023-12-15","4ba20806-7c28-46e5-976b-5c17fb7fe804","Code_309","Code"
"http://www.cdisc.org","C64567","Molarity Unit","2023-12-15","c0b1c0e0-0e24-4396-b46d-0ee211efab3e","Code_310","Code"
"http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","5fb4623b-44bd-4108-88d5-5dbf4ff3c28b","Code_311","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","fa3e5c28-e151-40f5-9731-ba594ff1c938","Code_312","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","73fd3587-7b81-4a8e-808f-8efd37a35d58","Code_313","Code"
"http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","d0ad0a3b-ec2b-4b23-a63d-652a52b3ed34","Code_314","Code"
"http://www.cdisc.org","C64853","K","2023-12-15","a7bfbc36-ada7-4fba-af91-c5618b15026a","Code_315","Code"
"http://www.cdisc.org","C64809","SODIUM","2023-12-15","a607d1d5-3799-4bfa-828e-0ceeaf1a837f","Code_316","Code"
"http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","fb9eda14-34f2-4604-83ba-f5731e124d14","Code_317","Code"
"http://www.cdisc.org","C67474","Milliequivalent per Liter","2023-12-15","71895b68-dd4d-4afe-85f2-d77b0ff80922","Code_318","Code"
"http://www.cdisc.org","C67473","Milliequivalent per Deciliter","2023-12-15","e2ddd291-718e-47d9-bac4-ee8f5381c195","Code_319","Code"
"http://www.cdisc.org","C64387","Millimole per Liter","2023-12-15","ff005f1c-ed42-41cd-9081-cc32793fda11","Code_320","Code"
"http://www.cdisc.org","C64567","Molarity Unit","2023-12-15","fe989e48-a133-490e-b9b8-82187c2bc558","Code_321","Code"
"http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","ec6085c0-446e-4105-ac05-3859385d206b","Code_322","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","d3ec99f2-6f57-4132-be37-6da1e964b11c","Code_323","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","160369f0-92d3-423c-b4d2-8c5c7b92b0d7","Code_324","Code"
"http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","61ca88e8-b5a3-4a5d-a0cf-a8f594fbd38b","Code_325","Code"
"http://www.cdisc.org","C64809","SODIUM","2023-12-15","c72cd094-1c05-42c1-b42c-86c689357fd6","Code_326","Code"
"http://www.cdisc.org","C25298","SYSBP","2023-12-15","ba1806bc-fd03-40c6-bd89-7825de9879fa","Code_327","Code"
"http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","f8d04477-d890-45db-b61b-eadcf50d04d9","Code_328","Code"
"http://www.cdisc.org","C49669","Unit of Pressure","2023-12-15","0cb385fa-07e0-42c1-b2d9-d68b354a9a98","Code_329","Code"
"http://www.cdisc.org","C62122","Sitting","2023-12-15","8b5458a2-ec7d-40ec-865f-47f726211908","Code_330","Code"
"http://www.cdisc.org","C62166","Standing","2023-12-15","88c626f9-e8b6-49a8-bf40-5d9014de0728","Code_331","Code"
"http://www.cdisc.org","C62167","Supine Position","2023-12-15","8c8fabda-32de-4e23-bb9c-fe9104095da3","Code_332","Code"
"http://www.cdisc.org","C62164","Body Position","2023-12-15","2e491fc5-182c-4730-ac88-2cfd0f75f4be","Code_333","Code"
"http://www.cdisc.org","C12681","Brachial Artery","2023-12-15","c00318b1-62a0-465b-a901-cd57d6f359db","Code_334","Code"
"http://www.cdisc.org","C12687","Common Carotid Artery","2023-12-15","a24dc3cd-658d-49e8-9b20-2d66bf3566bb","Code_335","Code"
"http://www.cdisc.org","C32478","Dorsalis Pedis Artery","2023-12-15","9777a52d-5cdc-46bb-97dd-4861e57d6da7","Code_336","Code"
"http://www.cdisc.org","C12715","Femoral Artery","2023-12-15","b46aaf01-424e-4a57-89d4-28ede69d0b90","Code_337","Code"
"http://www.cdisc.org","C12838","Radial Artery","2023-12-15","33b2b43f-ad5a-4013-bee1-960236510c5f","Code_338","Code"
"http://www.cdisc.org","C13717","Anatomic Site","2023-12-15","16b79be4-dc24-49c2-8659-05c3f1e79dc9","Code_339","Code"
"http://www.cdisc.org","C25229","Left","2023-12-15","1e4c9360-c754-419f-a892-1948b2b781ec","Code_340","Code"
"http://www.cdisc.org","C25228","Right","2023-12-15","a30938e3-d937-438a-a8c3-49d7e71f01db","Code_341","Code"
"http://www.cdisc.org","C25185","Laterality","2023-12-15","5db344f5-dec5-4140-9f80-e98ad46445a2","Code_342","Code"
"http://www.cdisc.org","C25298","SYSBP","2023-12-15","1286209e-50e3-4d57-bc46-2e026d8eb5cd","Code_343","Code"
"http://www.cdisc.org","C25299","DIABP","2023-12-15","68e7430c-7c34-4f15-b905-9efdc16b2fc0","Code_344","Code"
"http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","b8841e9f-11e1-47fd-8032-1aedadd89d45","Code_345","Code"
"http://www.cdisc.org","C49669","Unit of Pressure","2023-12-15","c0039cfd-04af-458d-8483-52b67d746df8","Code_346","Code"
"http://www.cdisc.org","C62122","Sitting","2023-12-15","fb17cf19-0241-4f8a-bb52-8b1a274435c6","Code_347","Code"
"http://www.cdisc.org","C62166","Standing","2023-12-15","11e7867f-8915-4a81-b9d4-c97c7167a7d0","Code_348","Code"
"http://www.cdisc.org","C62167","Supine Position","2023-12-15","c66b5958-932d-49d4-a9fb-5c590a052330","Code_349","Code"
"http://www.cdisc.org","C62164","Body Position","2023-12-15","10335fdf-d2f3-48c3-950d-a772b79982af","Code_350","Code"
"http://www.cdisc.org","C12681","Brachial Artery","2023-12-15","e32500d7-444a-47d8-a8ac-afb7fce5453b","Code_351","Code"
"http://www.cdisc.org","C12687","Common Carotid Artery","2023-12-15","e52edac5-2f82-47d2-8f87-67748f6cbd09","Code_352","Code"
"http://www.cdisc.org","C32478","Dorsalis Pedis Artery","2023-12-15","bdc856e8-62f0-42a7-86c4-a0bb659e6639","Code_353","Code"
"http://www.cdisc.org","C12715","Femoral Artery","2023-12-15","a1982ca5-bc95-4f27-8993-e30e65152d13","Code_354","Code"
"http://www.cdisc.org","C12838","Radial Artery","2023-12-15","b3bc2a5f-e39d-411d-b888-a158699d0001","Code_355","Code"
"http://www.cdisc.org","C13717","Anatomic Site","2023-12-15","32ea2f59-195b-4f85-a8c7-1ad9daf46bfe","Code_356","Code"
"http://www.cdisc.org","C25229","Left","2023-12-15","8ea68547-6d8b-4493-9578-e6e4184a214e","Code_357","Code"
"http://www.cdisc.org","C25228","Right","2023-12-15","08b367f4-dfd7-4530-8a35-b5a2b59a41f4","Code_358","Code"
"http://www.cdisc.org","C25185","Laterality","2023-12-15","69257a40-4011-45d4-b960-abd09ae97759","Code_359","Code"
"http://www.cdisc.org","C25299","DIABP","2023-12-15","f7d9f3f6-6ae1-4974-9e67-a85bd9146f03","Code_360","Code"
"http://www.cdisc.org","C49677","HR","2023-12-15","ed7d25db-eb83-4c37-8db2-01a8efae829c","Code_361","Code"
"http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","babc03ab-eae9-432d-b19c-e3886176826f","Code_362","Code"
"http://www.cdisc.org","C73688","Count per Minute","2023-12-15","35a4dd42-4c31-4649-b95b-ad2a5d125a48","Code_363","Code"
"http://www.cdisc.org","C62122","Sitting","2023-12-15","a97eaf0d-d21b-4ac9-961a-42c2e9831181","Code_364","Code"
"http://www.cdisc.org","C62166","Standing","2023-12-15","19d832b7-b8e7-4a29-aabd-7389e7ac6e7c","Code_365","Code"
"http://www.cdisc.org","C62167","Supine Position","2023-12-15","ea90f542-cf28-4831-ab7e-bc6e9a30c9dc","Code_366","Code"
"http://www.cdisc.org","C62164","Body Position","2023-12-15","fb5f05e3-2d19-49b5-a3ac-32dbca275e72","Code_367","Code"
"http://www.cdisc.org","C12681","Brachial Artery","2023-12-15","11e26ea4-c5bd-455e-98c9-ae64e96537e6","Code_368","Code"
"http://www.cdisc.org","C12687","Common Carotid Artery","2023-12-15","d98553fe-66a4-4ef9-bfa2-71333f76457e","Code_369","Code"
"http://www.cdisc.org","C32478","Dorsalis Pedis Artery","2023-12-15","fb1bbcc5-20a8-434e-9240-020576f7c0d9","Code_370","Code"
"http://www.cdisc.org","C12715","Femoral Artery","2023-12-15","40f56da1-a037-4277-99d1-b278494baa7e","Code_371","Code"
"http://www.cdisc.org","C12838","Radial Artery","2023-12-15","6a900715-6f77-4b27-b77e-ed972a6121d4","Code_372","Code"
"http://www.cdisc.org","C13717","Anatomic Site","2023-12-15","0c3536b6-784e-4eb4-9653-19029ef2e613","Code_373","Code"
"http://www.cdisc.org","C25229","Left","2023-12-15","4156ab91-aa5c-4217-ac5c-6f38596925d9","Code_374","Code"
"http://www.cdisc.org","C25228","Right","2023-12-15","635ac83d-0d1f-484b-8676-a104838074b6","Code_375","Code"
"http://www.cdisc.org","C25185","Laterality","2023-12-15","0686d13a-c16c-4557-a5be-edaaec462edb","Code_376","Code"
"http://www.cdisc.org","C49677","HR","2023-12-15","33b44cf4-d489-44b8-9f2a-f6829d483dc4","Code_377","Code"
"http://www.cdisc.org","C25298","SYSBP","2023-12-15","08c191f5-1e8c-4f1d-be4f-2a524b57bbd2","Code_378","Code"
