"codeSystem","decode","instanceType","id","uuid:ID","codeSystemVersion","code"
"http://www.cdisc.org","Yes","Code","Code_174","fc91fa46-a6a9-41e2-a483-49aa79cf5f93","2023-12-15","C49488"
"http://www.cdisc.org","Adverse Event associated with Hospitalization","Code","Code_175","016c4758-a682-4fc0-bc6a-875e179a786d","2023-12-15","C83052"
"http://www.cdisc.org","No","Code","Code_176","4c35d92e-fe5b-456c-a01d-de1dc52aa6d0","2023-12-15","C49487"
"http://www.cdisc.org","Yes","Code","Code_177","036a7cc9-3367-4f1d-b4d6-32211710c297","2023-12-15","C49488"
"http://www.cdisc.org","Life Threatening Adverse Event","Code","Code_178","45863868-5ade-44da-ae06-5cc1ffb04578","2023-12-15","C84266"
"http://www.cdisc.org","No","Code","Code_179","2de539c6-a8af-44c9-9031-5663066a2461","2023-12-15","C49487"
"http://www.cdisc.org","Yes","Code","Code_180","33a22673-5798-43f3-a7db-226e22327c70","2023-12-15","C49488"
"http://www.cdisc.org","Adverse Event Occurred with Overdose","Code","Code_181","9362c517-18cc-4d80-8a7a-854da0fa9d2a","2023-12-15","C83214"
"http://www.cdisc.org","No","Code","Code_182","ae7cee48-1641-4362-af9b-30434ada70be","2023-12-15","C49487"
"http://www.cdisc.org","Yes","Code","Code_183","1f195c78-a975-466c-8c5e-1edcfd6a2069","2023-12-15","C49488"
"http://www.cdisc.org","Adverse Event Associated with Serious Medical Event","Code","Code_184","6760ad02-0fd1-4803-ac17-af3401646dd8","2023-12-15","C83053"
"http://www.cdisc.org","No","Code","Code_185","1153f735-abc8-4edd-b7f9-50f30a979a58","2023-12-15","C49487"
"http://www.cdisc.org","Yes","Code","Code_186","74738c09-71d4-426c-9585-0c21132a19e3","2023-12-15","C49488"
"http://www.cdisc.org","Adverse Event Concomitant Treatment","Code","Code_187","c9018af0-611e-4931-b213-181421d31b16","2023-12-15","C83199"
"http://www.cdisc.org","Adverse Event Start Date Time","Code","Code_188","2513360b-8ef7-4649-8b87-d3dee51da80c","2023-12-15","C83215"
"http://www.cdisc.org","Adverse Event End Date Time","Code","Code_189","685fa5f1-519b-47b1-b614-67a36494670a","2023-12-15","C83201"
"http://www.cdisc.org","Solicited Adverse Event","Code","Code_190","4629707d-2ccc-4d95-bfac-6e669cab5e9a","2023-12-15","C179175"
"http://www.cdisc.org","SYSBP","Code","Code_191","cd304c5a-a1b6-4326-9bc9-4c91ebebe03a","2023-12-15","C25298"
"http://www.cdisc.org","Clinical Test Result","Code","Code_192","65de76cd-f94d-468a-8dd4-d823a64c6ea2","2023-12-15","C77140"
"http://www.cdisc.org","Unit of Pressure","Code","Code_193","e553e30e-25b4-4d64-b90f-f3caf5845b91","2023-12-15","C49669"
"http://www.cdisc.org","Sitting","Code","Code_194","33bf90e4-a61c-4156-9051-c4be56f0fe20","2023-12-15","C62122"
"http://www.cdisc.org","Standing","Code","Code_195","dd4482ad-abbc-47ff-8d11-3dc8de44ac2d","2023-12-15","C62166"
"http://www.cdisc.org","Supine Position","Code","Code_196","322e5d1b-c4e6-40c4-a1eb-290948b337da","2023-12-15","C62167"
"http://www.cdisc.org","Body Position","Code","Code_197","cd80c03f-dfb8-493d-a40f-4db5cb34098c","2023-12-15","C62164"
"http://www.cdisc.org","Brachial Artery","Code","Code_198","b3a18666-5cf9-45c7-adfa-95d98cbd2680","2023-12-15","C12681"
"http://www.cdisc.org","Common Carotid Artery","Code","Code_199","f6750d1c-6edc-45ef-a009-21721fa60051","2023-12-15","C12687"
"http://www.cdisc.org","Dorsalis Pedis Artery","Code","Code_200","fb42b32d-bb31-42c3-b681-6cb491b6701b","2023-12-15","C32478"
"http://www.cdisc.org","Femoral Artery","Code","Code_201","386b070f-1c08-4691-b913-4c424dfefe07","2023-12-15","C12715"
"http://www.cdisc.org","Radial Artery","Code","Code_202","67f32b26-3b81-46da-95d3-c28919326ac2","2023-12-15","C12838"
"http://www.cdisc.org","Anatomic Site","Code","Code_203","afefed4f-6ef7-47a0-936b-4284308b3291","2023-12-15","C13717"
"http://www.cdisc.org","Left","Code","Code_204","2e0401c2-0225-4bbf-9e60-bf6455045847","2023-12-15","C25229"
"http://www.cdisc.org","Right","Code","Code_205","e463c1e3-94d9-4376-bcf6-cfe6c104d3d4","2023-12-15","C25228"
"http://www.cdisc.org","Laterality","Code","Code_206","6b69d528-f46f-4317-8030-38278e88fe2f","2023-12-15","C25185"
"http://www.cdisc.org","SYSBP","Code","Code_207","37046b53-7d8c-4560-b1bf-2b195feeb518","2023-12-15","C25298"
"http://www.cdisc.org","DIABP","Code","Code_208","0516b906-353f-4e68-a96f-6c148ca1c524","2023-12-15","C25299"
"http://www.cdisc.org","Clinical Test Result","Code","Code_209","6815025d-83cd-436a-ac45-da3ca3ce74e2","2023-12-15","C77140"
"http://www.cdisc.org","Unit of Pressure","Code","Code_210","2cdfa500-858f-4e9a-a0a8-66faf6d6ab10","2023-12-15","C49669"
"http://www.cdisc.org","Sitting","Code","Code_211","74e889e2-a082-44eb-8ea1-ac4bdf363b57","2023-12-15","C62122"
"http://www.cdisc.org","Standing","Code","Code_212","9a4eaf5e-8bb6-4ebd-a1d8-c7b1ae5c1215","2023-12-15","C62166"
"http://www.cdisc.org","Supine Position","Code","Code_213","c38c17a4-3c45-425c-9877-caccda2002d3","2023-12-15","C62167"
"http://www.cdisc.org","Body Position","Code","Code_214","513c5a7d-863e-4e9b-998e-5e633637853a","2023-12-15","C62164"
"http://www.cdisc.org","Brachial Artery","Code","Code_215","62380b2b-0326-4b28-8a2a-6327e6fa8d9b","2023-12-15","C12681"
"http://www.cdisc.org","Common Carotid Artery","Code","Code_216","82117a30-b70e-438f-a17d-140208954ad9","2023-12-15","C12687"
"http://www.cdisc.org","Dorsalis Pedis Artery","Code","Code_217","f5fbfb3f-42e4-4f46-8f4b-b47da67a5a9b","2023-12-15","C32478"
"http://www.cdisc.org","Femoral Artery","Code","Code_218","88df2837-7dc9-4b96-beeb-770940386eb2","2023-12-15","C12715"
"http://www.cdisc.org","Radial Artery","Code","Code_219","bea37514-8176-42c4-b9e4-ca7f9d269171","2023-12-15","C12838"
"http://www.cdisc.org","Anatomic Site","Code","Code_220","8fb7f954-384e-4aa1-a0b7-830354757206","2023-12-15","C13717"
"http://www.cdisc.org","Left","Code","Code_221","e574965f-3051-4cdf-bcc8-06380553e358","2023-12-15","C25229"
"http://www.cdisc.org","Right","Code","Code_222","378e0e04-a7ce-4020-8b9d-400f29d63a58","2023-12-15","C25228"
"http://www.cdisc.org","Laterality","Code","Code_223","62f481a0-752d-411c-a984-88c7cc7d87d1","2023-12-15","C25185"
"http://www.cdisc.org","DIABP","Code","Code_224","dcf2d7a5-4d11-4363-96d9-d4fb186ffc53","2023-12-15","C25299"
"http://www.cdisc.org","TEMP","Code","Code_225","0eef7f87-ea22-4009-bf96-1ebe9e2ab4d1","2023-12-15","C174446"
"http://www.cdisc.org","Clinical Test Result","Code","Code_226","a02c5d4a-5d73-4f1b-818d-bd09d855e9d7","2023-12-15","C77140"
"http://www.cdisc.org","Degree Celsius","Code","Code_227","7392517f-2ecd-4556-b16f-8480ea9c788e","2023-12-15","C42559"
"http://www.cdisc.org","Degree Fahrenheit","Code","Code_228","1dee3bbb-4d62-416f-b6c2-e1a1a901b9ee","2023-12-15","C44277"
"http://www.cdisc.org","Kelvin","Code","Code_229","541b6249-a0fb-4940-a9af-736fba76f9d9","2023-12-15","C42537"
"http://www.cdisc.org","Unit of Temperature","Code","Code_230","91825bac-5c69-4e18-8ce4-0b1e4b81f3ff","2023-12-15","C44276"
"http://www.cdisc.org","Axilla","Code","Code_231","1528d840-e5ad-43af-899d-6ac4a944df23","2023-12-15","C12674"
"http://www.cdisc.org","Ear","Code","Code_232","f3759293-24c5-41e3-8797-6b899e45a0e8","2023-12-15","C12394"
"http://www.cdisc.org","Forehead","Code","Code_233","f5e81d79-7ac6-4b98-a22c-1d633aa11bf4","2023-12-15","C89803"
"http://www.cdisc.org","Oral Cavity","Code","Code_234","5a251ff3-043f-4b97-9cc6-25317045e838","2023-12-15","C12421"
"http://www.cdisc.org","Rectum","Code","Code_235","25222a9a-af3f-44cf-8d0c-f78c4cd9e0fc","2023-12-15","C12390"
"http://www.cdisc.org","Anatomic Site","Code","Code_236","94268224-bf34-4b5b-a6a9-5bb729aa1042","2023-12-15","C13717"
"http://www.cdisc.org","TEMP","Code","Code_237","8947eb9d-2864-4f6c-8b86-4b51becc54bb","2023-12-15","C174446"
"http://www.cdisc.org","WEIGHT","Code","Code_238","76f70db4-b878-43e6-89a1-1c9b9fbef513","2023-12-15","C25208"
"http://www.cdisc.org","Clinical Test Result","Code","Code_239","619ff967-5a82-4ac8-ac1e-d7ff0770c6b0","2023-12-15","C77140"
"http://www.cdisc.org","Pound","Code","Code_240","3f721fd5-1847-4623-a337-31022538eef7","2023-12-15","C48531"
"http://www.cdisc.org","Gram","Code","Code_241","84dff845-3cb3-4cb1-b00a-e3f9915ac33a","2023-12-15","C48155"
"http://www.cdisc.org","Kilogram","Code","Code_242","253f496a-91b0-4797-b18e-c398fe93948e","2023-12-15","C28252"
"http://www.cdisc.org","Unit of Weight","Code","Code_243","d72d3a56-1e0b-4fe9-9d4d-7d77a44bf082","2023-12-15","C48208"
"http://www.cdisc.org","WEIGHT","Code","Code_244","c2d300cc-879b-4359-af74-985a9d33733b","2023-12-15","C25208"
"http://www.cdisc.org","HEIGHT","Code","Code_245","019ed53b-d752-42fe-99b4-a52d7d5a316c","2023-12-15","C25347"
"http://www.cdisc.org","Clinical Test Result","Code","Code_246","d9bed2b6-3a46-4332-b562-5d0a1c131931","2023-12-15","C77140"
"http://www.cdisc.org","Centimeter","Code","Code_247","ce772b53-2f10-4e5d-8bb5-7e1fcd3b0c42","2023-12-15","C49668"
"http://www.cdisc.org","Inch","Code","Code_248","0dfccf89-1dfd-4e1b-92f5-63b31b2755b6","2023-12-15","C48500"
"http://www.cdisc.org","Meter","Code","Code_249","21bf4f91-8e37-4ab2-bf4d-dad20ae35530","2023-12-15","C41139"
"http://www.cdisc.org","Unit of Height","Code","Code_250","92f0f75e-e878-4653-ad00-edcbd2fa7873","2023-12-15","C168688"
"http://www.cdisc.org","HEIGHT","Code","Code_251","056b031d-458d-4337-b51d-c2645afcda89","2023-12-15","C25347"
"http://www.cdisc.org","ALT","Code","Code_252","d9cd1066-f0a3-491b-95ba-5f24c31522b2","2023-12-15","C64433"
"http://www.cdisc.org","Laboratory Test Result","Code","Code_253","cf850ab2-3fc0-409c-be02-c84ac0efa1d8","2023-12-15","C36292"
"http://www.cdisc.org","Unit per Liter","Code","Code_254","428af012-73e7-4d51-b783-7355b0b9acba","2023-12-15","C67456"
"http://www.cdisc.org","Microkatal per Liter","Code","Code_255","01509971-2a48-4d57-b6bc-3f3afdc0bdea","2023-12-15","C67397"
"http://www.cdisc.org","International Unit per Liter","Code","Code_256","1313571d-e22e-41bf-bc73-6998ac8583d3","2023-12-15","C67376"
"http://www.cdisc.org","Nanokatal per Liter","Code","Code_257","297aab76-0ed3-499a-afc0-aa0e07caa42a","2023-12-15","C70510"
"http://www.cdisc.org","Unit of Catalytic Activity Concentration","Code","Code_258","7fa59a65-daf7-4c83-b7a0-e64d8828afc2","2023-12-15","C67365"
"http://www.cdisc.org","Biospecimen Type","Code","Code_259","2d0dccc3-191a-4c81-b9cb-d93e504337b4","2023-12-15","C70713"
"http://www.cdisc.org","No","Code","Code_260","c45ec8b7-1290-4fd5-94ff-11452cacd490","2023-12-15","C49487"
"http://www.cdisc.org","Yes","Code","Code_261","741965b2-bf8d-44ce-9ef8-705de65b6328","2023-12-15","C49488"
"http://www.cdisc.org","Laboratory Test Fasting Status","Code","Code_262","b1ae45ee-29a2-4fbe-b406-455c27d01a4a","2023-12-15","C83309"
"http://www.cdisc.org","ALT","Code","Code_263","fce6f1cc-7e46-4c9e-9040-71662557232c","2023-12-15","C64433"
"http://www.cdisc.org","ALB","Code","Code_264","4297499c-1e32-46c3-8da3-aa7efb27eff7","2023-12-15","C64431"
"http://www.cdisc.org","Laboratory Test Result","Code","Code_265","7b608e10-5e08-47c1-b8bc-90816e480d29","2023-12-15","C36292"
"http://www.cdisc.org","Biospecimen Type","Code","Code_266","f3616471-a64b-40ef-8a75-152a1c64f055","2023-12-15","C70713"
"http://www.cdisc.org","No","Code","Code_267","cce0ef8b-a62d-45d2-a79f-5219594fe28d","2023-12-15","C49487"
"http://www.cdisc.org","Yes","Code","Code_268","94f21da5-7280-4cc1-9c7d-38cf64f06da1","2023-12-15","C49488"
"http://www.cdisc.org","Laboratory Test Fasting Status","Code","Code_269","b2f2c1a5-5d7a-4bc8-9250-b95f85d2f9ae","2023-12-15","C83309"
"http://www.cdisc.org","ALB","Code","Code_270","1eb41d39-750f-4aa3-923e-5d2d1f504882","2023-12-15","C64431"
"http://www.cdisc.org","ALP","Code","Code_271","e6b15e94-1634-4abd-8031-d21d9a31133b","2023-12-15","C64432"
"http://www.cdisc.org","Laboratory Test Result","Code","Code_272","7947d5a9-353f-485b-bc55-2c8f984e4945","2023-12-15","C36292"
"http://www.cdisc.org","Unit per Liter","Code","Code_273","6f210be7-13ce-4c79-a9db-5d0fbe3800f3","2023-12-15","C67456"
"http://www.cdisc.org","Microkatal per Liter","Code","Code_274","ca2f6d3a-23b2-4840-80d3-0d6332459ff2","2023-12-15","C67397"
"http://www.cdisc.org","International Unit per Liter","Code","Code_275","3887f926-d6e8-4bb2-bd1e-61fad314709a","2023-12-15","C67376"
"http://www.cdisc.org","Unit of Catalytic Activity Concentration","Code","Code_276","1ebd3237-ec20-49bf-9271-1e4d3245e940","2023-12-15","C67365"
"http://www.cdisc.org","Biospecimen Type","Code","Code_277","4fc674c2-f7bc-4d6a-bc52-03d8ddd2b934","2023-12-15","C70713"
"http://www.cdisc.org","No","Code","Code_278","e8483471-11e7-4ff1-b13f-7017a52e3c91","2023-12-15","C49487"
"http://www.cdisc.org","Yes","Code","Code_279","9a970bf6-b74e-4fcb-a28e-6a77899782b4","2023-12-15","C49488"
"http://www.cdisc.org","Laboratory Test Fasting Status","Code","Code_280","d1f471ca-f3d6-4688-a491-47f89834a869","2023-12-15","C83309"
"http://www.cdisc.org","ALP","Code","Code_281","6544fe75-6035-4721-a255-d833cf504d68","2023-12-15","C64432"
"http://www.cdisc.org","AST","Code","Code_282","672536d1-979d-4ac8-b5ec-e47bc2b4653d","2023-12-15","C64467"
"http://www.cdisc.org","Laboratory Test Result","Code","Code_283","fa869402-29ef-4aad-8c83-c64d450667f7","2023-12-15","C36292"
"http://www.cdisc.org","Unit per Liter","Code","Code_284","f8e7767c-5655-4511-a43e-d84f017c4322","2023-12-15","C67456"
"http://www.cdisc.org","Microkatal per Liter","Code","Code_285","35949547-903b-433c-98a4-cafd6d9b5089","2023-12-15","C67397"
"http://www.cdisc.org","International Unit per Liter","Code","Code_286","ad799843-d9e7-44f5-8b18-6515c910db4d","2023-12-15","C67376"
"http://www.cdisc.org","Unit of Catalytic Activity Concentration","Code","Code_287","69811aa6-7302-4dd1-bf1f-2d053d315cfb","2023-12-15","C67365"
"http://www.cdisc.org","Biospecimen Type","Code","Code_288","79e83865-2c24-41d6-819c-e6e0926520ea","2023-12-15","C70713"
"http://www.cdisc.org","No","Code","Code_289","c3c4f412-f934-479e-8a2a-ab25f23e62f6","2023-12-15","C49487"
"http://www.cdisc.org","Yes","Code","Code_290","169c30f2-2a7d-4797-862b-b3e32e552f3a","2023-12-15","C49488"
"http://www.cdisc.org","Laboratory Test Fasting Status","Code","Code_291","0588325b-9433-4429-8c9c-17c1c06b6f93","2023-12-15","C83309"
"http://www.cdisc.org","AST","Code","Code_292","6da226a5-84d5-4b96-b351-2a53fa3ea052","2023-12-15","C64467"
"http://www.cdisc.org","CREAT","Code","Code_293","7502d6d9-3d40-42d9-8054-e07afdfbd066","2023-12-15","C64547"
"http://www.cdisc.org","Laboratory Test Result","Code","Code_294","3c33d8fe-d5ca-49f7-ac3a-6eae0a754df9","2023-12-15","C36292"
"http://www.cdisc.org","Milligram per Deciliter","Code","Code_295","0608d2f5-3d77-4ab7-9f25-19ce717657a4","2023-12-15","C67015"
"http://www.cdisc.org","Microgram per Milliliter","Code","Code_296","02ae0445-ad9b-4236-b93d-abb9d33e200e","2023-12-15","C64572"
"http://www.cdisc.org","Millimole per Liter","Code","Code_297","20e50a39-67db-4175-bdeb-b2634f2f5f5d","2023-12-15","C64387"
"http://www.cdisc.org","Micromole per Liter","Code","Code_298","93126d86-a20a-45c8-be35-15dfc80a5401","2023-12-15","C48508"
"http://www.cdisc.org","Unit of Concentration","Code","Code_299","72d88095-3b9e-4732-8239-2d89ce9f6bf7","2023-12-15","C48207"
"http://www.cdisc.org","Biospecimen Type","Code","Code_300","388a00db-d4d7-44a3-ba5d-944c22f0e9fd","2023-12-15","C70713"
"http://www.cdisc.org","No","Code","Code_301","403070cb-27ce-4b19-9f3f-f685ecb49765","2023-12-15","C49487"
"http://www.cdisc.org","Yes","Code","Code_302","963e81ef-8a82-46d7-8644-cc8034b47074","2023-12-15","C49488"
"http://www.cdisc.org","Laboratory Test Fasting Status","Code","Code_303","2ef281d5-62b9-4923-b73a-4f55298f0347","2023-12-15","C83309"
"http://www.cdisc.org","CREAT","Code","Code_304","7f7c84bd-2e07-44e8-be5c-a659c2c13aaf","2023-12-15","C64547"
"http://www.cdisc.org","K","Code","Code_305","5281b4a0-d66e-435b-9526-c40ddb5b1657","2023-12-15","C64853"
"http://www.cdisc.org","Laboratory Test Result","Code","Code_306","a66043b1-2cca-43d8-a0ee-5dcbcb6d81cc","2023-12-15","C36292"
"http://www.cdisc.org","Milliequivalent per Liter","Code","Code_307","1750d904-5341-42e0-bc26-508e61fb3002","2023-12-15","C67474"
"http://www.cdisc.org","Milliequivalent per Deciliter","Code","Code_308","b11fdb71-2212-488f-9a5d-90fb68ead695","2023-12-15","C67473"
"http://www.cdisc.org","Millimole per Liter","Code","Code_309","b9daaeeb-d003-4531-a930-4d3f2661c108","2023-12-15","C64387"
"http://www.cdisc.org","Molarity Unit","Code","Code_310","dd5131fe-31ba-46ac-9c53-10785078a263","2023-12-15","C64567"
"http://www.cdisc.org","Biospecimen Type","Code","Code_311","44b90cf2-0415-411c-8781-1305537054ba","2023-12-15","C70713"
"http://www.cdisc.org","No","Code","Code_312","5ebf648a-fadd-4469-8b36-3d3664c72f17","2023-12-15","C49487"
"http://www.cdisc.org","Yes","Code","Code_313","40afad18-6a6f-40bb-912c-bed3ee7bbe2f","2023-12-15","C49488"
"http://www.cdisc.org","Laboratory Test Fasting Status","Code","Code_314","e695b795-7649-4965-a5ab-79ab6efef0de","2023-12-15","C83309"
"http://www.cdisc.org","K","Code","Code_315","38976883-6e82-492e-9cc7-a32060b43179","2023-12-15","C64853"
"http://www.cdisc.org","SODIUM","Code","Code_316","9ea6928a-477c-4c0d-9db2-3659d1f4d848","2023-12-15","C64809"
"http://www.cdisc.org","Laboratory Test Result","Code","Code_317","3c8281b5-b489-4db5-a536-bbd002e11545","2023-12-15","C36292"
"http://www.cdisc.org","Milliequivalent per Liter","Code","Code_318","61c749f0-1bcf-4877-be60-f33a41996460","2023-12-15","C67474"
"http://www.cdisc.org","Milliequivalent per Deciliter","Code","Code_319","bc907239-081e-40bf-8e06-e05a0ea42c36","2023-12-15","C67473"
"http://www.cdisc.org","Millimole per Liter","Code","Code_320","42f8735f-e9ee-4e3e-812d-14c1566c0870","2023-12-15","C64387"
"http://www.cdisc.org","Molarity Unit","Code","Code_321","5b57431b-4dbb-49b7-af3c-1aefe6e817e4","2023-12-15","C64567"
"http://www.cdisc.org","Biospecimen Type","Code","Code_322","d9dd290a-4eb4-46cc-a5d5-0c44a2ca2539","2023-12-15","C70713"
"http://www.cdisc.org","No","Code","Code_323","a7a35e5c-c207-4f1d-be39-f8dd7a70ec91","2023-12-15","C49487"
"http://www.cdisc.org","Yes","Code","Code_324","c1bf826f-501d-41ae-a957-63ae2441e1d6","2023-12-15","C49488"
"http://www.cdisc.org","Laboratory Test Fasting Status","Code","Code_325","128ca0ad-4102-43b2-85a1-61fa3407176e","2023-12-15","C83309"
"http://www.cdisc.org","SODIUM","Code","Code_326","0af9542e-52ac-4019-8858-7364d3a0b8b5","2023-12-15","C64809"
"http://www.cdisc.org","SYSBP","Code","Code_327","757e59d1-fb2b-4008-bc80-e31bae30394e","2023-12-15","C25298"
"http://www.cdisc.org","Clinical Test Result","Code","Code_328","4fb3c7d4-283d-4a9c-bc2a-f98702d999ea","2023-12-15","C77140"
"http://www.cdisc.org","Unit of Pressure","Code","Code_329","9c46dece-8ee1-4695-ac6c-be3ce511eb15","2023-12-15","C49669"
"http://www.cdisc.org","Sitting","Code","Code_330","9ceab1fd-1396-480c-a614-3b0fb398b4ad","2023-12-15","C62122"
"http://www.cdisc.org","Standing","Code","Code_331","0520485d-00d7-4131-93f7-2d17e24d1fab","2023-12-15","C62166"
"http://www.cdisc.org","Supine Position","Code","Code_332","4a4ac2b8-75b5-4338-a48a-6edd4ca1795e","2023-12-15","C62167"
"http://www.cdisc.org","Body Position","Code","Code_333","34bfa434-b6e9-45fb-a8d3-6569b7b36d85","2023-12-15","C62164"
"http://www.cdisc.org","Brachial Artery","Code","Code_334","dc43f6c7-4054-44db-8efb-3a27062d55e7","2023-12-15","C12681"
"http://www.cdisc.org","Common Carotid Artery","Code","Code_335","70dcb491-da83-4ca7-bc34-52f573015ada","2023-12-15","C12687"
"http://www.cdisc.org","Dorsalis Pedis Artery","Code","Code_336","ab35ca4a-6ce9-4ff3-b9e6-2478abae0e2c","2023-12-15","C32478"
"http://www.cdisc.org","Femoral Artery","Code","Code_337","a9e2c670-5c5b-4c22-ba54-29b59a8bef2e","2023-12-15","C12715"
"http://www.cdisc.org","Radial Artery","Code","Code_338","7496a87e-e0a0-457f-afbb-764bcf0946e9","2023-12-15","C12838"
"http://www.cdisc.org","Anatomic Site","Code","Code_339","efd6a951-8ed5-4355-8427-d67e6e62af4c","2023-12-15","C13717"
"http://www.cdisc.org","Left","Code","Code_340","bcebcb4d-b04b-4b21-bf26-7fd3516aa6f4","2023-12-15","C25229"
"http://www.cdisc.org","Right","Code","Code_341","0c55aca4-df04-450b-a202-07270cf8273c","2023-12-15","C25228"
"http://www.cdisc.org","Laterality","Code","Code_342","1c1bbc4a-4dc5-4e58-ab85-60dc5ef738f7","2023-12-15","C25185"
"http://www.cdisc.org","SYSBP","Code","Code_343","06c99ffb-a709-479c-b397-076e16c19e71","2023-12-15","C25298"
"http://www.cdisc.org","DIABP","Code","Code_344","d92268cf-a909-4fe5-8f9c-d6f805d56f65","2023-12-15","C25299"
"http://www.cdisc.org","Clinical Test Result","Code","Code_345","d46f6a19-91db-453b-8d90-cf32d700e165","2023-12-15","C77140"
"http://www.cdisc.org","Unit of Pressure","Code","Code_346","63821ca3-a247-42b9-9aca-ee23f8929d70","2023-12-15","C49669"
"http://www.cdisc.org","Sitting","Code","Code_347","5083d2ad-8eb1-4616-b80d-89903e82c3a1","2023-12-15","C62122"
"http://www.cdisc.org","Standing","Code","Code_348","c341936e-5912-4887-b97d-4b89db4c63ac","2023-12-15","C62166"
"http://www.cdisc.org","Supine Position","Code","Code_349","76a86a02-91f0-492a-acc6-5ec6fa34eb4e","2023-12-15","C62167"
"http://www.cdisc.org","Body Position","Code","Code_350","689ca47e-69b3-42ce-8054-273491a87e3c","2023-12-15","C62164"
"http://www.cdisc.org","Brachial Artery","Code","Code_351","ff181210-81fa-4ab1-9329-fe7153333f8e","2023-12-15","C12681"
"http://www.cdisc.org","Common Carotid Artery","Code","Code_352","baddebe6-a39f-44c5-aca6-1e7ac801cadc","2023-12-15","C12687"
"http://www.cdisc.org","Dorsalis Pedis Artery","Code","Code_353","98a9807a-11a6-4a06-bea1-7ee799818c05","2023-12-15","C32478"
"http://www.cdisc.org","Femoral Artery","Code","Code_354","ec5ac7dd-ebf4-427e-b107-c8dd1d789741","2023-12-15","C12715"
"http://www.cdisc.org","Radial Artery","Code","Code_355","390c084f-d058-48b4-a8b4-9e97896004aa","2023-12-15","C12838"
"http://www.cdisc.org","Anatomic Site","Code","Code_356","1c0dc6a5-febc-4572-a051-4ddd6d6b7bbb","2023-12-15","C13717"
"http://www.cdisc.org","Left","Code","Code_357","f13165ae-58a0-47e7-839f-0e5380fd433d","2023-12-15","C25229"
"http://www.cdisc.org","Right","Code","Code_358","464b2d2d-f2b7-453d-997a-3b036c019572","2023-12-15","C25228"
"http://www.cdisc.org","Laterality","Code","Code_359","38604aa1-e65d-44f8-b79e-d1507319fbad","2023-12-15","C25185"
"http://www.cdisc.org","DIABP","Code","Code_360","50e84807-6f15-4dd7-890b-7798d78a5ef4","2023-12-15","C25299"
"http://www.cdisc.org","HR","Code","Code_361","c52627a8-7c70-4dfc-8066-addcd938df6d","2023-12-15","C49677"
"http://www.cdisc.org","Clinical Test Result","Code","Code_362","decdb36c-ca02-4b44-86d8-cad96616381b","2023-12-15","C77140"
"http://www.cdisc.org","Count per Minute","Code","Code_363","8f34ff9a-c304-469f-948a-9b45a44999b8","2023-12-15","C73688"
"http://www.cdisc.org","Sitting","Code","Code_364","c6d0989a-b9e9-426a-85f6-a1af4d5caa3c","2023-12-15","C62122"
"http://www.cdisc.org","Standing","Code","Code_365","5b161d7a-406f-4f94-9ea5-f49daae16105","2023-12-15","C62166"
"http://www.cdisc.org","Supine Position","Code","Code_366","5c9b2be8-d779-48d6-b06b-3b55ca4a802e","2023-12-15","C62167"
"http://www.cdisc.org","Body Position","Code","Code_367","32e00129-e03a-4d33-8603-c27b9347439e","2023-12-15","C62164"
"http://www.cdisc.org","Brachial Artery","Code","Code_368","e1256fc9-c392-4c8d-804c-0b94e0b627d8","2023-12-15","C12681"
"http://www.cdisc.org","Common Carotid Artery","Code","Code_369","ce5a2c35-2be2-42bc-a279-9c0302d0981a","2023-12-15","C12687"
"http://www.cdisc.org","Dorsalis Pedis Artery","Code","Code_370","42c3303b-c949-4450-a8c0-8a1dbb73da9a","2023-12-15","C32478"
"http://www.cdisc.org","Femoral Artery","Code","Code_371","4c49bf97-9c67-436f-890c-3bf5b6448d8f","2023-12-15","C12715"
"http://www.cdisc.org","Radial Artery","Code","Code_372","d8a23704-f30b-4681-bd3a-c8a59bf665e8","2023-12-15","C12838"
"http://www.cdisc.org","Anatomic Site","Code","Code_373","dd0b5dc2-4ed1-4ac7-b7c9-837b754774a6","2023-12-15","C13717"
"http://www.cdisc.org","Left","Code","Code_374","8f0f4bc1-2bc0-4c42-947b-28d97bd3d168","2023-12-15","C25229"
"http://www.cdisc.org","Right","Code","Code_375","d69a1ad2-df68-42d9-9afc-69b342001621","2023-12-15","C25228"
"http://www.cdisc.org","Laterality","Code","Code_376","78b795da-252b-4567-b3c7-7a70d877478d","2023-12-15","C25185"
"http://www.cdisc.org","HR","Code","Code_377","3c131f49-6ff8-4824-ac55-2cf5f10e435f","2023-12-15","C49677"
"http://www.cdisc.org","SYSBP","Code","Code_378","c5a9de0d-ebac-4f93-8cf9-edf86c1cd001","2023-12-15","C25298"
"http://www.cdisc.org","Clinical Test Result","Code","Code_379","2ed50bac-851d-48a3-af79-7df5b24f1d85","2023-12-15","C77140"
"http://www.cdisc.org","Unit of Pressure","Code","Code_380","004adaf9-944e-4f31-b8bf-c1ca520cee53","2023-12-15","C49669"
"http://www.cdisc.org","Sitting","Code","Code_381","3f8d6d6d-dcbd-477d-97bc-1b25da9935b7","2023-12-15","C62122"
"http://www.cdisc.org","Standing","Code","Code_382","7329c113-20b1-48a4-9050-eb49ede8feaa","2023-12-15","C62166"
"http://www.cdisc.org","Supine Position","Code","Code_383","7e0bb3f9-fb16-4d86-a11f-7e61aa9dca8e","2023-12-15","C62167"
