"uuid:ID","code","id","codeSystemVersion","decode","instanceType","codeSystem"
"91566639-2ce6-4ed3-8c0c-92fc850601c1","C49487","Code_173","2023-12-15","No","Code","http://www.cdisc.org"
"bf5fab13-7ec2-4554-8060-f1a7c477ff1d","C49488","Code_174","2023-12-15","Yes","Code","http://www.cdisc.org"
"37702a32-fc9d-4b84-bb24-1545b1297397","C83052","Code_175","2023-12-15","Adverse Event associated with Hospitalization","Code","http://www.cdisc.org"
"21d653db-0970-4cd5-8e55-18309d9ec61e","C49487","Code_176","2023-12-15","No","Code","http://www.cdisc.org"
"8767884d-d4d8-41f1-8d0a-b77e2565bc26","C49488","Code_177","2023-12-15","Yes","Code","http://www.cdisc.org"
"9e39d1de-c3e3-4e8d-a22a-aa5fa1067044","C84266","Code_178","2023-12-15","Life Threatening Adverse Event","Code","http://www.cdisc.org"
"3f67d445-c5a6-40f4-a255-976c8e81be7c","C49487","Code_179","2023-12-15","No","Code","http://www.cdisc.org"
"2a3fc348-a2b2-4d73-920f-ddff48dfd923","C49488","Code_180","2023-12-15","Yes","Code","http://www.cdisc.org"
"31ca1a4b-77eb-47f2-8b1c-c1dbf883f54c","C83214","Code_181","2023-12-15","Adverse Event Occurred with Overdose","Code","http://www.cdisc.org"
"69dc692a-dee1-4cbd-b558-5013443c76e1","C49487","Code_182","2023-12-15","No","Code","http://www.cdisc.org"
"16a7b212-b1c0-46c1-bf1f-81f68195b7da","C49488","Code_183","2023-12-15","Yes","Code","http://www.cdisc.org"
"dd2f0c3a-c787-4ccd-8bb9-6ad6b18a74d1","C83053","Code_184","2023-12-15","Adverse Event Associated with Serious Medical Event","Code","http://www.cdisc.org"
"01a15d6f-d3ad-4274-ba90-b82d9b303d45","C49487","Code_185","2023-12-15","No","Code","http://www.cdisc.org"
"4447692f-c917-4036-a82a-4673e1e2172f","C49488","Code_186","2023-12-15","Yes","Code","http://www.cdisc.org"
"87c56077-7369-4479-8fa7-64350e2e71cc","C83199","Code_187","2023-12-15","Adverse Event Concomitant Treatment","Code","http://www.cdisc.org"
"c0a2316a-9022-48e3-b162-4711115fb17b","C83215","Code_188","2023-12-15","Adverse Event Start Date Time","Code","http://www.cdisc.org"
"c2028996-943e-4b65-bcd6-9ad564e0febd","C83201","Code_189","2023-12-15","Adverse Event End Date Time","Code","http://www.cdisc.org"
"70910d0c-58de-4534-9859-c71bacaa8b69","C179175","Code_190","2023-12-15","Solicited Adverse Event","Code","http://www.cdisc.org"
"09ba7a9e-564f-4462-971f-09b5523dd251","C25298","Code_191","2023-12-15","SYSBP","Code","http://www.cdisc.org"
"9e10a6d2-1021-4502-a15f-86253d73f451","C77140","Code_192","2023-12-15","Clinical Test Result","Code","http://www.cdisc.org"
"0421f7a6-4fa5-44c7-a8c7-d60c378e680b","C49669","Code_193","2023-12-15","Unit of Pressure","Code","http://www.cdisc.org"
"a52f6be1-ac66-4d49-8788-51c7691392c9","C62122","Code_194","2023-12-15","Sitting","Code","http://www.cdisc.org"
"43e14003-6e02-424b-ada4-b12381b2e921","C62166","Code_195","2023-12-15","Standing","Code","http://www.cdisc.org"
"e1e12c5a-c79d-4331-8fbc-a923b0c96c44","C62167","Code_196","2023-12-15","Supine Position","Code","http://www.cdisc.org"
"8c2f285e-d8a7-47d5-aaa2-530b615b45f5","C62164","Code_197","2023-12-15","Body Position","Code","http://www.cdisc.org"
"6ae7396f-1611-45ce-adb0-691daaca58e0","C12681","Code_198","2023-12-15","Brachial Artery","Code","http://www.cdisc.org"
"c39b6306-69bb-441d-8c8b-1ca8dacdd862","C12687","Code_199","2023-12-15","Common Carotid Artery","Code","http://www.cdisc.org"
"e43a1784-7026-4cfa-bc5f-254734ac495d","C32478","Code_200","2023-12-15","Dorsalis Pedis Artery","Code","http://www.cdisc.org"
"7d629403-2348-44f4-b3da-7427a915a50e","C12715","Code_201","2023-12-15","Femoral Artery","Code","http://www.cdisc.org"
"3253a75a-f9b5-4fc7-ba51-3304931a84a8","C12838","Code_202","2023-12-15","Radial Artery","Code","http://www.cdisc.org"
"e8def427-688c-4af1-9006-693f95fce91b","C13717","Code_203","2023-12-15","Anatomic Site","Code","http://www.cdisc.org"
"d0d48ebc-2318-45c2-bfcd-e7bc91da9799","C25229","Code_204","2023-12-15","Left","Code","http://www.cdisc.org"
"dae10053-3e56-4ae3-9e37-e1a0839f6892","C25228","Code_205","2023-12-15","Right","Code","http://www.cdisc.org"
"6fa76f2e-7e17-4f96-9688-6bb33c6dfe76","C25185","Code_206","2023-12-15","Laterality","Code","http://www.cdisc.org"
"3bf13493-5bbf-4734-80fc-6392fb19e033","C25298","Code_207","2023-12-15","SYSBP","Code","http://www.cdisc.org"
"a4047297-a0ca-4a46-8fc9-e8ba8c53f036","C25299","Code_208","2023-12-15","DIABP","Code","http://www.cdisc.org"
"56b815ee-e3e1-4f5b-9368-f658bd06aa48","C77140","Code_209","2023-12-15","Clinical Test Result","Code","http://www.cdisc.org"
"ad57fa98-82a4-444b-bc54-9e8e06d85ede","C49669","Code_210","2023-12-15","Unit of Pressure","Code","http://www.cdisc.org"
"c232e861-9330-42be-bfe6-e1f0c14996c9","C62122","Code_211","2023-12-15","Sitting","Code","http://www.cdisc.org"
"4b448f47-c8e3-4b66-9243-b5f503a94be5","C62166","Code_212","2023-12-15","Standing","Code","http://www.cdisc.org"
"3ebd5c7b-fc89-4b23-ad99-fde58ebcb714","C62167","Code_213","2023-12-15","Supine Position","Code","http://www.cdisc.org"
"3217b430-874e-4c6e-8fd7-c906b04c9c2d","C62164","Code_214","2023-12-15","Body Position","Code","http://www.cdisc.org"
"20b5c2ce-72fb-4d9e-86a9-0b878f6d4878","C12681","Code_215","2023-12-15","Brachial Artery","Code","http://www.cdisc.org"
"dd0229ed-5b6b-47d0-b0ca-ef03063c9183","C12687","Code_216","2023-12-15","Common Carotid Artery","Code","http://www.cdisc.org"
"ac49ada9-ea71-4485-aa47-9674995a24a7","C32478","Code_217","2023-12-15","Dorsalis Pedis Artery","Code","http://www.cdisc.org"
"e6e5c739-cb5e-4c60-b054-fffd6b0b7690","C12715","Code_218","2023-12-15","Femoral Artery","Code","http://www.cdisc.org"
"b4c20e53-0bd0-44f1-a30f-f7622de69c61","C12838","Code_219","2023-12-15","Radial Artery","Code","http://www.cdisc.org"
"79004f91-1f45-4b6b-bb67-0426f4020c08","C13717","Code_220","2023-12-15","Anatomic Site","Code","http://www.cdisc.org"
"8d493041-4b4f-4eaa-94e1-3111283d0712","C25229","Code_221","2023-12-15","Left","Code","http://www.cdisc.org"
"432a92fb-ff5d-4f0b-b135-010d1d014acb","C25228","Code_222","2023-12-15","Right","Code","http://www.cdisc.org"
"46a095dd-1da3-46a8-8551-a3b69164dd40","C25185","Code_223","2023-12-15","Laterality","Code","http://www.cdisc.org"
"feae5da8-f4d6-4a53-a9e3-a71cfb0cf659","C25299","Code_224","2023-12-15","DIABP","Code","http://www.cdisc.org"
"e7669971-3411-494c-9687-142c843ef347","C174446","Code_225","2023-12-15","TEMP","Code","http://www.cdisc.org"
"af0e83d7-07dc-4a57-8952-0df47ad42a5f","C77140","Code_226","2023-12-15","Clinical Test Result","Code","http://www.cdisc.org"
"b5bba428-0598-49a4-9020-39aba00c0c85","C42559","Code_227","2023-12-15","Degree Celsius","Code","http://www.cdisc.org"
"b5427a86-380a-4442-98b3-8469aa9dec75","C44277","Code_228","2023-12-15","Degree Fahrenheit","Code","http://www.cdisc.org"
"37f43ee1-3731-4483-b508-5bf00e7bb740","C42537","Code_229","2023-12-15","Kelvin","Code","http://www.cdisc.org"
"cc8e3dc8-69a2-4dbc-8235-733ead33210e","C44276","Code_230","2023-12-15","Unit of Temperature","Code","http://www.cdisc.org"
"49d47903-6d46-478d-a205-da52d131550d","C12674","Code_231","2023-12-15","Axilla","Code","http://www.cdisc.org"
"0f724b70-ef00-43e8-98e8-22f2b86334b8","C12394","Code_232","2023-12-15","Ear","Code","http://www.cdisc.org"
"b486d9b2-f978-4721-8bdd-9e10769e0d05","C89803","Code_233","2023-12-15","Forehead","Code","http://www.cdisc.org"
"9d6694c7-3efd-4698-9a47-5df86cf5de53","C12421","Code_234","2023-12-15","Oral Cavity","Code","http://www.cdisc.org"
"a771c677-6593-473a-8cf4-112e67b06560","C12390","Code_235","2023-12-15","Rectum","Code","http://www.cdisc.org"
"aa3b2bb6-8d3a-49c7-8292-443fbb52c7fa","C13717","Code_236","2023-12-15","Anatomic Site","Code","http://www.cdisc.org"
"83e2c943-88e3-4181-9a1b-b71cfbe6420f","C174446","Code_237","2023-12-15","TEMP","Code","http://www.cdisc.org"
"a1bb77f9-fbc5-4948-8b34-76ca35c79dbf","C25208","Code_238","2023-12-15","WEIGHT","Code","http://www.cdisc.org"
"713cc2d9-236e-4a01-b4e0-b21f941ecfb2","C77140","Code_239","2023-12-15","Clinical Test Result","Code","http://www.cdisc.org"
"28e4c0c7-937a-4546-897b-c86c07d57995","C48531","Code_240","2023-12-15","Pound","Code","http://www.cdisc.org"
"23cfe22d-f62f-4b27-8529-73f5681c49c2","C48155","Code_241","2023-12-15","Gram","Code","http://www.cdisc.org"
"c4a07e8d-81e8-4070-a41d-2dafaf03e11e","C28252","Code_242","2023-12-15","Kilogram","Code","http://www.cdisc.org"
"38b6a812-6364-41f8-8401-b1ac8129be18","C48208","Code_243","2023-12-15","Unit of Weight","Code","http://www.cdisc.org"
"7cabc808-ace9-411b-a0d3-4172f5f2d3d0","C25208","Code_244","2023-12-15","WEIGHT","Code","http://www.cdisc.org"
"f18c4d4a-5ce6-4a0c-8863-ed30bc571535","C25347","Code_245","2023-12-15","HEIGHT","Code","http://www.cdisc.org"
"4913111b-a191-4330-bda8-c59868db3848","C77140","Code_246","2023-12-15","Clinical Test Result","Code","http://www.cdisc.org"
"2d154d12-dff5-4688-9794-d48e4d183a3d","C49668","Code_247","2023-12-15","Centimeter","Code","http://www.cdisc.org"
"a3558f03-3e4f-437f-9d61-61c30c190f6c","C48500","Code_248","2023-12-15","Inch","Code","http://www.cdisc.org"
"cbe6a130-b1d1-4cc9-84e5-3ad538c39be5","C41139","Code_249","2023-12-15","Meter","Code","http://www.cdisc.org"
"67553239-afbf-4e27-9589-9a3646f7c3fc","C168688","Code_250","2023-12-15","Unit of Height","Code","http://www.cdisc.org"
"330e8929-5171-4710-b2eb-b9aca9c02256","C25347","Code_251","2023-12-15","HEIGHT","Code","http://www.cdisc.org"
"4dea13de-2ddd-451c-8484-8ddff2b6f7fa","C64433","Code_252","2023-12-15","ALT","Code","http://www.cdisc.org"
"e62b64ce-c8bf-4432-a868-6beb89e333ad","C36292","Code_253","2023-12-15","Laboratory Test Result","Code","http://www.cdisc.org"
"24fdff74-5d80-4bcb-9f25-33c1fbcd03af","C67456","Code_254","2023-12-15","Unit per Liter","Code","http://www.cdisc.org"
"51e8cb81-5d89-42e1-9f14-28fc6c007c95","C67397","Code_255","2023-12-15","Microkatal per Liter","Code","http://www.cdisc.org"
"d0c75ad5-15d5-47ea-a7b3-e346a1068fae","C67376","Code_256","2023-12-15","International Unit per Liter","Code","http://www.cdisc.org"
"382d0cdf-6ac4-43a1-b4dc-927aad398bab","C70510","Code_257","2023-12-15","Nanokatal per Liter","Code","http://www.cdisc.org"
"71d8fe26-92d6-49e4-9aab-807e8a191d0b","C67365","Code_258","2023-12-15","Unit of Catalytic Activity Concentration","Code","http://www.cdisc.org"
"68cee618-c1f4-4035-be84-0a6771ec8f25","C70713","Code_259","2023-12-15","Biospecimen Type","Code","http://www.cdisc.org"
"4a22238e-6255-4fb4-be74-85a90002baeb","C49487","Code_260","2023-12-15","No","Code","http://www.cdisc.org"
"a63ad709-4aff-4e13-abda-648e1adb34d2","C49488","Code_261","2023-12-15","Yes","Code","http://www.cdisc.org"
"f8b247fe-c1e9-463f-9dfb-b6e8fa02baeb","C83309","Code_262","2023-12-15","Laboratory Test Fasting Status","Code","http://www.cdisc.org"
"7aa8735d-c82b-4bff-86e5-bbc1e2f97ed3","C64433","Code_263","2023-12-15","ALT","Code","http://www.cdisc.org"
"9e158b27-869a-4b9b-ba00-87188fea5717","C64431","Code_264","2023-12-15","ALB","Code","http://www.cdisc.org"
"ef78e7f5-1172-4046-9035-39fd3c699b73","C36292","Code_265","2023-12-15","Laboratory Test Result","Code","http://www.cdisc.org"
"7c89112c-4d23-4bee-914d-afb47e7699c1","C70713","Code_266","2023-12-15","Biospecimen Type","Code","http://www.cdisc.org"
"b13b30b3-ce63-4c32-b533-56f2401dde16","C49487","Code_267","2023-12-15","No","Code","http://www.cdisc.org"
"eaeabce3-904a-4765-b73b-49ec19242d3b","C49488","Code_268","2023-12-15","Yes","Code","http://www.cdisc.org"
"0090d4c9-7341-4875-9c24-51ea8a0b02e7","C83309","Code_269","2023-12-15","Laboratory Test Fasting Status","Code","http://www.cdisc.org"
"f5a76f35-8fbd-4d19-984a-8981c064ce7b","C64431","Code_270","2023-12-15","ALB","Code","http://www.cdisc.org"
"f392b37a-429a-4baa-a97b-af9becdf5a97","C64432","Code_271","2023-12-15","ALP","Code","http://www.cdisc.org"
"88a390a3-04b3-4a28-bbce-52268ca916bf","C36292","Code_272","2023-12-15","Laboratory Test Result","Code","http://www.cdisc.org"
"a8f3ca74-ea97-40c4-8128-029ccda3c65e","C67456","Code_273","2023-12-15","Unit per Liter","Code","http://www.cdisc.org"
"329431aa-6533-45bb-aef8-f2c362261c58","C67397","Code_274","2023-12-15","Microkatal per Liter","Code","http://www.cdisc.org"
"24100d75-0933-40a3-9081-6139cbb38686","C67376","Code_275","2023-12-15","International Unit per Liter","Code","http://www.cdisc.org"
"fbcca342-2b6c-4d1a-9dc9-95e3c21aa483","C67365","Code_276","2023-12-15","Unit of Catalytic Activity Concentration","Code","http://www.cdisc.org"
"a8dc67c9-6445-4987-99a1-abfd735fb3ff","C70713","Code_277","2023-12-15","Biospecimen Type","Code","http://www.cdisc.org"
"7b2c58e6-9975-4529-87ac-d85d67d47b9f","C49487","Code_278","2023-12-15","No","Code","http://www.cdisc.org"
"f0dcd304-615e-40b1-a5fe-62495ffb7a42","C49488","Code_279","2023-12-15","Yes","Code","http://www.cdisc.org"
"0a89ce04-bf2f-4e81-a06c-065a2b9ed170","C83309","Code_280","2023-12-15","Laboratory Test Fasting Status","Code","http://www.cdisc.org"
"2399f4eb-a881-4888-a457-4d92efffc6c1","C64432","Code_281","2023-12-15","ALP","Code","http://www.cdisc.org"
"0a3efe5a-084b-4e08-9aa6-1786712f82a6","C64467","Code_282","2023-12-15","AST","Code","http://www.cdisc.org"
"eca42122-ef77-4130-a959-f68e06953ceb","C36292","Code_283","2023-12-15","Laboratory Test Result","Code","http://www.cdisc.org"
"3a4fbebd-4f0c-4bf2-b3f4-bb97a05fabd8","C67456","Code_284","2023-12-15","Unit per Liter","Code","http://www.cdisc.org"
"20684894-8c56-4cc5-8e86-5e08587989e6","C67397","Code_285","2023-12-15","Microkatal per Liter","Code","http://www.cdisc.org"
"f6d00aec-0d41-443a-b3f5-18a1d18817ac","C67376","Code_286","2023-12-15","International Unit per Liter","Code","http://www.cdisc.org"
"ea4dcc2c-9478-4908-a027-004794443cfd","C67365","Code_287","2023-12-15","Unit of Catalytic Activity Concentration","Code","http://www.cdisc.org"
"4c317839-fcc3-46a6-a2a8-5224016a5baa","C70713","Code_288","2023-12-15","Biospecimen Type","Code","http://www.cdisc.org"
"b8b97d71-0ce2-4cf1-bcf5-a59dacac9c00","C49487","Code_289","2023-12-15","No","Code","http://www.cdisc.org"
"a44fb77a-f6f7-49c5-abb2-a53ed359ce48","C49488","Code_290","2023-12-15","Yes","Code","http://www.cdisc.org"
"8b0f3540-3cef-494e-8196-1e91845cd4dc","C83309","Code_291","2023-12-15","Laboratory Test Fasting Status","Code","http://www.cdisc.org"
"daf5b199-7464-4dcd-9531-b107b85b8b42","C64467","Code_292","2023-12-15","AST","Code","http://www.cdisc.org"
"05a7a606-4aaf-4fc5-872d-b7fb47ae5715","C64547","Code_293","2023-12-15","CREAT","Code","http://www.cdisc.org"
"f2b5fbdd-292c-4101-b6c4-db55d06c5529","C36292","Code_294","2023-12-15","Laboratory Test Result","Code","http://www.cdisc.org"
"3e32c573-d3f3-42a5-bd1c-bc923e26bb8a","C67015","Code_295","2023-12-15","Milligram per Deciliter","Code","http://www.cdisc.org"
"1d932963-a1da-4c9c-a8d5-4160fe3dc578","C64572","Code_296","2023-12-15","Microgram per Milliliter","Code","http://www.cdisc.org"
"b72139c4-1fee-4ad6-b2ba-ed9c64ec6ec6","C64387","Code_297","2023-12-15","Millimole per Liter","Code","http://www.cdisc.org"
"b74f92ce-ea0f-47d5-8250-572a3b76fcee","C48508","Code_298","2023-12-15","Micromole per Liter","Code","http://www.cdisc.org"
"795fcc8e-14bb-47e0-9bef-25206600560f","C48207","Code_299","2023-12-15","Unit of Concentration","Code","http://www.cdisc.org"
"3df7ada4-b355-483b-9b15-25f8ccb34660","C70713","Code_300","2023-12-15","Biospecimen Type","Code","http://www.cdisc.org"
"87597a12-ff87-4c20-97c8-d49af29a364b","C49487","Code_301","2023-12-15","No","Code","http://www.cdisc.org"
"9b5687b5-0b1f-45dc-bcdb-ac10a901d7c4","C49488","Code_302","2023-12-15","Yes","Code","http://www.cdisc.org"
"6a9417b0-77a6-4ee3-8222-82662813c17c","C83309","Code_303","2023-12-15","Laboratory Test Fasting Status","Code","http://www.cdisc.org"
"251ae072-8745-4471-8a12-46a2258a6b8c","C64547","Code_304","2023-12-15","CREAT","Code","http://www.cdisc.org"
"02771d5d-97b7-4e31-8447-41bf112aaf88","C64853","Code_305","2023-12-15","K","Code","http://www.cdisc.org"
"0ae06e96-b917-4961-ab76-6c8cb990398b","C36292","Code_306","2023-12-15","Laboratory Test Result","Code","http://www.cdisc.org"
"3bffbc5d-0865-4396-aaa4-f14ddc568c76","C67474","Code_307","2023-12-15","Milliequivalent per Liter","Code","http://www.cdisc.org"
"3336dbc1-7b7c-4da7-8a14-3879fa9bb274","C67473","Code_308","2023-12-15","Milliequivalent per Deciliter","Code","http://www.cdisc.org"
"d6523e15-6914-4fbb-8f7f-362282a5bd1c","C64387","Code_309","2023-12-15","Millimole per Liter","Code","http://www.cdisc.org"
"28f19b92-98be-4ea4-8cdc-84a54a37937c","C64567","Code_310","2023-12-15","Molarity Unit","Code","http://www.cdisc.org"
"8f8a4e98-a875-4942-b59c-389c70f38d28","C70713","Code_311","2023-12-15","Biospecimen Type","Code","http://www.cdisc.org"
"6a1f7c4a-1eee-43a1-8909-20e09dd5fe8f","C49487","Code_312","2023-12-15","No","Code","http://www.cdisc.org"
"9985afcb-9673-4b79-9eab-c118175c7f4a","C49488","Code_313","2023-12-15","Yes","Code","http://www.cdisc.org"
"672275dd-8136-42ee-8c0c-a1ed484b660e","C83309","Code_314","2023-12-15","Laboratory Test Fasting Status","Code","http://www.cdisc.org"
"8d3dcf32-e07a-49eb-8571-f2f7fcc2bfa3","C64853","Code_315","2023-12-15","K","Code","http://www.cdisc.org"
"9d5a327e-3c91-40f9-ade6-46d6d0d7f0bd","C64809","Code_316","2023-12-15","SODIUM","Code","http://www.cdisc.org"
"fbd1adbd-dc1b-4ddf-8059-82f0e6213558","C36292","Code_317","2023-12-15","Laboratory Test Result","Code","http://www.cdisc.org"
"18a0a04d-73e4-46b2-bbce-69bf0ade991d","C67474","Code_318","2023-12-15","Milliequivalent per Liter","Code","http://www.cdisc.org"
"a0d69991-e0f3-4c3d-b3ac-e630262c9272","C67473","Code_319","2023-12-15","Milliequivalent per Deciliter","Code","http://www.cdisc.org"
"582b524b-1b2d-460d-a8ce-2dc16578e7c9","C64387","Code_320","2023-12-15","Millimole per Liter","Code","http://www.cdisc.org"
"c9bb6cd3-c4b0-4bb6-80b7-98da9e16318a","C64567","Code_321","2023-12-15","Molarity Unit","Code","http://www.cdisc.org"
"877156f7-36b3-479f-abb1-f742437b8ab8","C70713","Code_322","2023-12-15","Biospecimen Type","Code","http://www.cdisc.org"
"8552adfa-c9f4-494b-a32e-31a49b32b7ca","C49487","Code_323","2023-12-15","No","Code","http://www.cdisc.org"
"81b52c79-f7e1-4b3c-8180-668af4cdd024","C49488","Code_324","2023-12-15","Yes","Code","http://www.cdisc.org"
"fc420912-9b4f-4cb0-9781-9f81f26c6379","C83309","Code_325","2023-12-15","Laboratory Test Fasting Status","Code","http://www.cdisc.org"
"6817eeaf-9713-4138-a569-1b606165de3f","C64809","Code_326","2023-12-15","SODIUM","Code","http://www.cdisc.org"
"f0ad502d-f5b5-4230-ae6c-53e87938a340","C25298","Code_327","2023-12-15","SYSBP","Code","http://www.cdisc.org"
"60a6bfb0-2a76-44e6-8b44-f75d62790b44","C77140","Code_328","2023-12-15","Clinical Test Result","Code","http://www.cdisc.org"
"46e8a8ef-fab8-4e00-8a72-be85fdc2f08f","C49669","Code_329","2023-12-15","Unit of Pressure","Code","http://www.cdisc.org"
"acdd85ba-7c96-4407-9a07-510bb7ea1900","C62122","Code_330","2023-12-15","Sitting","Code","http://www.cdisc.org"
"31e5f767-f5ac-4760-89c0-37dbb8649ec4","C62166","Code_331","2023-12-15","Standing","Code","http://www.cdisc.org"
"cd583a60-80da-4e2e-b042-d0a1145b1f6f","C62167","Code_332","2023-12-15","Supine Position","Code","http://www.cdisc.org"
"ea9a0205-b1a2-471a-8add-bdb13e489378","C62164","Code_333","2023-12-15","Body Position","Code","http://www.cdisc.org"
"0ad69d16-a825-495a-95ce-73521974cb4c","C12681","Code_334","2023-12-15","Brachial Artery","Code","http://www.cdisc.org"
"f3ebc69d-6193-4bf5-9755-82fdb1a45f5e","C12687","Code_335","2023-12-15","Common Carotid Artery","Code","http://www.cdisc.org"
"9a0d5604-d6b5-473f-8597-dc80e2c3e0d9","C32478","Code_336","2023-12-15","Dorsalis Pedis Artery","Code","http://www.cdisc.org"
"9502d850-5ec3-479a-be3a-29baae4a443d","C12715","Code_337","2023-12-15","Femoral Artery","Code","http://www.cdisc.org"
"e6cff96e-a3ee-45c6-ae74-7316a41864ae","C12838","Code_338","2023-12-15","Radial Artery","Code","http://www.cdisc.org"
"972fca2e-94d2-4ced-9ce2-9d858c800ffc","C13717","Code_339","2023-12-15","Anatomic Site","Code","http://www.cdisc.org"
"29f06442-d063-4c14-8c6f-f6febb03552f","C25229","Code_340","2023-12-15","Left","Code","http://www.cdisc.org"
"fd656399-aa52-43c0-9271-e1a54ea155da","C25228","Code_341","2023-12-15","Right","Code","http://www.cdisc.org"
"85e505a0-065f-443f-bb0d-05a4dca75612","C25185","Code_342","2023-12-15","Laterality","Code","http://www.cdisc.org"
"d48e7eb0-eb17-4f68-82e6-3a0058ff4307","C25298","Code_343","2023-12-15","SYSBP","Code","http://www.cdisc.org"
"ce5aa41c-320f-4383-9309-190b23b3b499","C25299","Code_344","2023-12-15","DIABP","Code","http://www.cdisc.org"
"e33c381e-9a36-4fa2-b89c-23e744532614","C77140","Code_345","2023-12-15","Clinical Test Result","Code","http://www.cdisc.org"
"9ab2533e-d8c1-4a4d-8d2f-b63843a514ad","C49669","Code_346","2023-12-15","Unit of Pressure","Code","http://www.cdisc.org"
"fb71be24-7df2-4153-b884-86a2f63c009d","C62122","Code_347","2023-12-15","Sitting","Code","http://www.cdisc.org"
"be8908f4-72a5-4b77-a007-cd3ed3704c3f","C62166","Code_348","2023-12-15","Standing","Code","http://www.cdisc.org"
"07ee4f17-5126-479e-953b-4e15dab457ab","C62167","Code_349","2023-12-15","Supine Position","Code","http://www.cdisc.org"
"8cd1e209-90c2-4399-89a4-a8c88a66c300","C62164","Code_350","2023-12-15","Body Position","Code","http://www.cdisc.org"
"e4121896-aca2-4be5-9ad9-4cd91b6c3d7b","C12681","Code_351","2023-12-15","Brachial Artery","Code","http://www.cdisc.org"
"b75bcdd4-0a3b-47f2-a332-4d8b25eff402","C12687","Code_352","2023-12-15","Common Carotid Artery","Code","http://www.cdisc.org"
"a9700272-5bab-4f16-8213-de89631775ab","C32478","Code_353","2023-12-15","Dorsalis Pedis Artery","Code","http://www.cdisc.org"
"d7069c4c-85d1-4e6a-88f8-8eb821c24f71","C12715","Code_354","2023-12-15","Femoral Artery","Code","http://www.cdisc.org"
"8158f156-be82-4467-bedc-3463796e83f6","C12838","Code_355","2023-12-15","Radial Artery","Code","http://www.cdisc.org"
"18a45031-1053-4ca1-bc66-0475fef72b69","C13717","Code_356","2023-12-15","Anatomic Site","Code","http://www.cdisc.org"
"5f99f333-a695-497b-9315-b84d1d9e9faf","C25229","Code_357","2023-12-15","Left","Code","http://www.cdisc.org"
"6026d598-019b-45fc-a165-3b9e776370ff","C25228","Code_358","2023-12-15","Right","Code","http://www.cdisc.org"
"3cb37bb0-903a-4fa3-97c6-58e27e006cd6","C25185","Code_359","2023-12-15","Laterality","Code","http://www.cdisc.org"
"3b764c67-aab3-4dfe-9888-2f8cfa2ad1ac","C25299","Code_360","2023-12-15","DIABP","Code","http://www.cdisc.org"
"630af462-8d61-4ab6-ad91-0b6b185bc11a","C49677","Code_361","2023-12-15","HR","Code","http://www.cdisc.org"
"b4b00a23-f927-41db-8dbd-2d085cd4e63f","C77140","Code_362","2023-12-15","Clinical Test Result","Code","http://www.cdisc.org"
"fe230644-f5ae-4e3f-ae08-b10b6ee2b6cb","C73688","Code_363","2023-12-15","Count per Minute","Code","http://www.cdisc.org"
"f36663db-a1f4-4587-bd60-910326bf26c1","C62122","Code_364","2023-12-15","Sitting","Code","http://www.cdisc.org"
"d770c916-d8cd-44e1-b754-ea39251b42bc","C62166","Code_365","2023-12-15","Standing","Code","http://www.cdisc.org"
"620e6f83-b69e-4f97-afb6-0d70bc19aa91","C62167","Code_366","2023-12-15","Supine Position","Code","http://www.cdisc.org"
"b1ff4eaa-565c-4acd-9892-53f059423ffd","C62164","Code_367","2023-12-15","Body Position","Code","http://www.cdisc.org"
"52bcdf06-c1fb-4d72-9dea-738d6699f2f0","C12681","Code_368","2023-12-15","Brachial Artery","Code","http://www.cdisc.org"
"9ae6cc13-6a2e-47a4-9da4-fceca3a244d8","C12687","Code_369","2023-12-15","Common Carotid Artery","Code","http://www.cdisc.org"
"0c47f796-2394-48aa-9b00-1caf5e34d017","C32478","Code_370","2023-12-15","Dorsalis Pedis Artery","Code","http://www.cdisc.org"
"4542e41c-a33c-4f35-bb02-5dec23be82b5","C12715","Code_371","2023-12-15","Femoral Artery","Code","http://www.cdisc.org"
"1f3920d3-16f8-4e71-9fa6-b9290dca8871","C12838","Code_372","2023-12-15","Radial Artery","Code","http://www.cdisc.org"
"033e9209-3e2c-4993-8b7e-2228cecb50ee","C13717","Code_373","2023-12-15","Anatomic Site","Code","http://www.cdisc.org"
"bcdae57a-adc2-4e06-bc53-fdd1772fdebe","C25229","Code_374","2023-12-15","Left","Code","http://www.cdisc.org"
"b8e9f615-a406-4392-958d-3b43ed0c89a2","C25228","Code_375","2023-12-15","Right","Code","http://www.cdisc.org"
"101bd12e-e7ea-476e-8685-ee1b299dfd8f","C25185","Code_376","2023-12-15","Laterality","Code","http://www.cdisc.org"
"86c9c325-be53-441c-9019-c334e42ed04d","C49677","Code_377","2023-12-15","HR","Code","http://www.cdisc.org"
"9398f3da-e4cb-442b-bb27-68889544fa58","C25298","Code_378","2023-12-15","SYSBP","Code","http://www.cdisc.org"
"acf75519-f2e3-4907-ab29-918380503e02","C77140","Code_379","2023-12-15","Clinical Test Result","Code","http://www.cdisc.org"
"03a95113-d56e-4f16-a078-36bb48091d59","C49669","Code_380","2023-12-15","Unit of Pressure","Code","http://www.cdisc.org"
"27c6464a-3617-4327-a9b8-45f28583c0e0","C62122","Code_381","2023-12-15","Sitting","Code","http://www.cdisc.org"
"5e6f7885-220a-4b34-9ed3-df87725ef759","C62166","Code_382","2023-12-15","Standing","Code","http://www.cdisc.org"
