"uuid:ID","codeSystemVersion","code","id","instanceType","codeSystem","decode"
"55f9eca0-25d8-4285-ba61-d72fad8b1cbd","2023-09-29","C49673","Code_247","Code","http://www.cdisc.org","Beats per Minute"
"75af3202-c071-4a43-839a-a9d27fe7be7e","","C73688","Code_248","Code","NCI Thesaurus","Count per Minute"
"1fc35a0f-faee-4632-8151-098b701baa02","","C83088","Code_249","Code","NCI Thesaurus","Vital Signs Location"
"38ca031f-2e66-4230-813e-ae5ca785b60b","","C123975","Code_250","Code","NCI Thesaurus","Vital Signs Laterality"
"46c547fc-13b7-47f0-b571-663264760f40","","C82535","Code_251","Code","NCI Thesaurus","Test Method"
"a74f1637-dba3-496c-ae84-d7731c35d21e","","C83114","Code_252","Code","NCI Thesaurus","Vital Signs Position"
"5f1df8ea-a171-4baa-af62-9386df2ac9e8","","C49677","Code_245","Code","NCI Thesaurus","Heart Rate"
"5f16a750-ba43-42db-bc42-fae8200db9d4","","C173522","Code_254","Code","NCI Thesaurus","Vital Signs Result"
"0fe531ab-3e77-49be-b78c-ecc52d1270ec","2023-09-29","C42547","Code_255","Code","http://www.cdisc.org","Pascal"
"1812cc10-8c2f-4735-9973-676b3a505e44","","C49669","Code_256","Code","NCI Thesaurus","Unit of Pressure"
"4c102278-d186-4752-af65-feac59c86b5d","","C83088","Code_257","Code","NCI Thesaurus","Vital Signs Location"
"a64484b6-73cf-4ae8-b8fd-0c63e5840855","","C123975","Code_258","Code","NCI Thesaurus","Vital Signs Laterality"
"e86b623c-a473-4b0c-95f6-5c462357eb04","","C82535","Code_259","Code","NCI Thesaurus","Test Method"
"97feb79e-a134-4ee3-b2d4-5c39e93c2ee3","","C83114","Code_260","Code","NCI Thesaurus","Vital Signs Position"
"14fbbf24-92cd-42fb-b56e-69fd854819c1","","C25298","Code_253","Code","NCI Thesaurus","Systolic Blood Pressure"
"6b986451-6ca1-4dc9-982d-04f1410a02cc","","C173522","Code_262","Code","NCI Thesaurus","Vital Signs Result"
"401d434f-3e9d-4617-9479-b6a5a12ac65d","2023-09-29","C42547","Code_263","Code","http://www.cdisc.org","Pascal"
"45873e12-67a7-47fd-9790-eb0d30f74a00","","C49669","Code_264","Code","NCI Thesaurus","Unit of Pressure"
"86ddcae2-30ba-4b87-a91b-f208d2083abe","","C83088","Code_265","Code","NCI Thesaurus","Vital Signs Location"
"8d391299-018e-431a-a2c0-b89e4ee0b887","","C123975","Code_266","Code","NCI Thesaurus","Vital Signs Laterality"
"22c44098-3922-4a34-a678-437584846d3d","","C82535","Code_267","Code","NCI Thesaurus","Test Method"
"c96a8698-fd4c-44f6-b1a1-1a809eb7cedc","","C83114","Code_268","Code","NCI Thesaurus","Vital Signs Position"
"77e8fce1-3882-49ff-9887-4b1f73642c6b","","C25299","Code_261","Code","NCI Thesaurus","Diastolic Blood Pressure"
"1206a93c-e90c-47ed-a724-dd0ced696f50","","C173522","Code_270","Code","NCI Thesaurus","Vital Signs Result"
"8c056af7-835e-40af-a4c0-394405fc1f93","2023-09-29","C49673","Code_271","Code","http://www.cdisc.org","Beats per Minute"
"945cba3b-c7d7-4d30-bdd7-5becbea26de9","","C73688","Code_272","Code","NCI Thesaurus","Count per Minute"
"ebcc5a33-229e-46dc-ab34-2b03af84bcd4","","C83088","Code_273","Code","NCI Thesaurus","Vital Signs Location"
"230f8613-0305-4518-98d9-7d54ada1b68f","","C123975","Code_274","Code","NCI Thesaurus","Vital Signs Laterality"
"a83062d7-345f-45d2-b1c9-8948ce4fc992","","C82535","Code_275","Code","NCI Thesaurus","Test Method"
"5c05b023-2805-4632-b7a4-8fb638882982","","C83114","Code_276","Code","NCI Thesaurus","Vital Signs Position"
"98ea2c1c-ec5b-429b-9bd7-4be6553e7b10","","C49677","Code_269","Code","NCI Thesaurus","Heart Rate"
"6664eddb-464a-4be1-b272-ef5d381f9c29","2023-09-29","C174268","Code_122","Code","http://www.cdisc.org","Placebo Comparator Arm"
"385e0722-18a2-43bb-b70e-1d0f91af74ef","2023-09-29","C188866","Code_123","Code","http://www.cdisc.org","Data Generated Within Study"
"47106e84-37da-42a8-8b31-742b03a0546c","2023-09-29","C174267","Code_124","Code","http://www.cdisc.org","Active Comparator Arm"
"6f1c8301-96c2-4f7e-9499-d19b146edcd4","2023-09-29","C188866","Code_125","Code","http://www.cdisc.org","Data Generated Within Study"
"341744c3-5bbc-47d4-9f98-16767cabf51e","2023-09-29","C174267","Code_126","Code","http://www.cdisc.org","Active Comparator Arm"
"6a820b63-189e-4fe2-801f-560745bcedb8","2023-09-29","C188866","Code_127","Code","http://www.cdisc.org","Data Generated Within Study"
"8a95de98-9032-43aa-8bd9-ca574283713c","2023-09-29","C15228","Code_135","Code","http://www.cdisc.org","Double Blind Study"
"1a62a729-59fc-4c98-b0b1-e84e2db2fd4d","2023-09-29","C48262","Code_128","Code","http://www.cdisc.org","Trial Screening"
"c3cb160d-fb77-4949-b621-06dfc528e6d2","2023-09-29","C101526","Code_129","Code","http://www.cdisc.org","Treatment Epoch"
"c5ab9724-6df1-4c34-ad2c-45461aa246b6","2023-09-29","C101526","Code_130","Code","http://www.cdisc.org","Treatment Epoch"
"414d646f-a612-4d1c-9280-0f7388da24ef","2023-09-29","C101526","Code_131","Code","http://www.cdisc.org","Treatment Epoch"
"9f47a2f8-f11e-44ab-9b3e-d835bfe33dc8","2023-09-29","C99158","Code_132","Code","http://www.cdisc.org","Clinical Study Follow-up"
"3a19a21d-9f12-4db3-a047-b03f44f868d5","1","G30.9","Code_330","Code","ICD-10-CM","Alzheimer's disease; unspecified"
"eaec4267-7138-46ba-b439-0ee791c01634","January 31, 2018","26929004","Code_331","Code","SNOMED","Alzheimer's disease"
"19b3b810-8e2d-41a2-a952-633bc88ebffa","2023-09-29","C70793","Code_141","Code","http://www.cdisc.org","Sponsor"
"fc5a7360-803f-4aff-a614-fb99a96e5543","2023-09-29","C85826","Code_335","Code","http://www.cdisc.org","Trial Primary Objective"
"e0ab16e4-e1f5-447a-bfab-be2d82b13f38","2023-09-29","C94496","Code_334","Code","http://www.cdisc.org","Primary Endpoint"
"a481b03e-5c0c-465a-a34a-63139f514858","2023-09-29","C94496","Code_336","Code","http://www.cdisc.org","Primary Endpoint"
"9854e7bf-3b58-4ee5-bc66-94a532a7192b","2023-09-29","C85826","Code_338","Code","http://www.cdisc.org","Trial Primary Objective"
"afe0da01-b780-441f-ab8d-b1e16f8b7327","2023-09-29","C94496","Code_337","Code","http://www.cdisc.org","Primary Endpoint"
"cd143f4b-4240-455a-9bd0-91d59a510fab","2023-09-29","C94496","Code_339","Code","http://www.cdisc.org","Primary Endpoint"
"2aeb7ac4-aff5-4bd8-83ab-218fca5e4b0a","2023-09-29","C94496","Code_340","Code","http://www.cdisc.org","Primary Endpoint"
"a5a69045-555e-4153-adaf-6f6cc41d943b","2023-09-29","C85827","Code_342","Code","http://www.cdisc.org","Trial Secondary Objective"
"fbb9596d-aa31-4852-a64a-ebfe0e40b90c","2023-09-29","C139173","Code_341","Code","http://www.cdisc.org","Secondary Endpoint"
"fafd3626-f36c-4a1f-99dd-2847e1fd70ee","2023-09-29","C139173","Code_343","Code","http://www.cdisc.org","Secondary Endpoint"
"35394f28-a640-4f4a-918b-8d981722cdfb","2023-09-29","C139173","Code_344","Code","http://www.cdisc.org","Secondary Endpoint"
"8032e2ba-47b9-4ba6-8147-5e66767e5e8c","2023-09-29","C25532","Code_345","Code","http://www.cdisc.org","Inclusion Criteria"
"380b8be2-85fc-4bdb-a83c-c21ecbd416e0","2023-09-29","C25532","Code_346","Code","http://www.cdisc.org","Inclusion Criteria"
"aa0a1945-e9cc-4b78-a127-f47b18cd7bf4","2023-09-29","C25532","Code_347","Code","http://www.cdisc.org","Inclusion Criteria"
"fbbfe7fa-ef5b-42b7-bb40-30a3766b2a34","2023-09-29","C25370","Code_348","Code","http://www.cdisc.org","Exclusion Criteria"
"4354dd86-a843-45b9-9911-11ffd1579b51","2023-09-29","C29848","Code_332","Code","http://www.cdisc.org","Year"
"e92128e4-7bbd-4bf2-98bc-a77fbf3186a5","2023-09-29","C201264","Code_14","Code","http://www.cdisc.org","Before"
"f4473f06-6ca0-4393-8472-5d2b905dfb3d","2023-09-29","C201265","Code_15","Code","http://www.cdisc.org","Start to Start"
"77d7dc3c-0ef8-4504-ada8-99da13cad792","2023-09-29","C201264","Code_16","Code","http://www.cdisc.org","Before"
"4e8d99f6-13c2-405e-9bf7-41020ac5fbad","2023-09-29","C201265","Code_17","Code","http://www.cdisc.org","Start to Start"
"9d8627ad-c200-4487-8e8e-8027ded57255","2023-09-29","C201264","Code_19","Code","http://www.cdisc.org","Fixed Reference"
"4fff2c10-3899-4641-9b91-225defb5f6b7","2023-09-29","C201265","Code_20","Code","http://www.cdisc.org","Start to Start"
"12363ca0-9740-46a8-a750-6ceece0ff8d6","2023-09-29","C201264","Code_21","Code","http://www.cdisc.org","After"
"1847d8b9-3523-468a-a38f-024c4daa4cca","2023-09-29","C201265","Code_22","Code","http://www.cdisc.org","Start to Start"
"ef4748bc-16a7-45be-8a07-78b9b41665a0","2023-09-29","C201264","Code_24","Code","http://www.cdisc.org","After"
"695a4d97-78d0-44b8-92cc-7e7b26f24eef","2023-09-29","C201265","Code_25","Code","http://www.cdisc.org","Start to Start"
"612c56d0-254f-469e-8c9a-c71392967739","2023-09-29","C201264","Code_27","Code","http://www.cdisc.org","After"
"32ebc654-db4f-496f-a831-99b012f909fb","2023-09-29","C201265","Code_28","Code","http://www.cdisc.org","Start to Start"
"faca0888-9674-4601-a8fc-06fddfe97748","2023-09-29","C201264","Code_30","Code","http://www.cdisc.org","After"
"d966f188-998a-4a5a-b6eb-0715517fc782","2023-09-29","C201265","Code_31","Code","http://www.cdisc.org","Start to Start"
"98b78e3b-bb03-45ab-ae33-58d58fb06a30","2023-09-29","C201264","Code_35","Code","http://www.cdisc.org","After"
"e7c1df69-4759-48a5-a345-79917d8849d7","2023-09-29","C201265","Code_36","Code","http://www.cdisc.org","Start to Start"
"a653f68d-e8f6-4273-a9c9-709c643783b4","2023-09-29","C201264","Code_40","Code","http://www.cdisc.org","After"
"300f669e-a41b-486d-9270-0e2bbca0b198","2023-09-29","C201265","Code_41","Code","http://www.cdisc.org","Start to Start"
"067d778f-ba2e-40db-a890-4ac707147158","2023-09-29","C201264","Code_45","Code","http://www.cdisc.org","After"
"e411ea46-8a32-4f72-a9ab-2c555db28c90","2023-09-29","C201265","Code_46","Code","http://www.cdisc.org","Start to Start"
"e42281cd-7f3e-4fd8-9659-07e2a0ca8d0c","2023-09-29","C201264","Code_50","Code","http://www.cdisc.org","After"
"f7296f83-a0a4-488e-9e0a-765f02b245aa","2023-09-29","C201265","Code_51","Code","http://www.cdisc.org","Start to Start"
"ea40d11f-8ba1-48af-b238-a1cc4dd316a5","2023-09-29","C201264","Code_53","Code","http://www.cdisc.org","After"
"17892cd2-d846-4bdd-abf2-aa25556da852","2023-09-29","C201265","Code_54","Code","http://www.cdisc.org","Start to Start"
"39f3134f-c3fa-4f8c-88b6-76013272f082","2023-09-29","C201264","Code_33","Code","http://www.cdisc.org","After"
"95bd9010-aa03-4d20-86a3-72c4fd72952e","2023-09-29","C201265","Code_34","Code","http://www.cdisc.org","Start to Start"
"dc7b4334-0fca-4c04-b1d5-c7a59f1b7719","2023-09-29","C201264","Code_38","Code","http://www.cdisc.org","After"
"44ec051a-88d8-4e87-9ae3-e29a67d2be13","2023-09-29","C201265","Code_39","Code","http://www.cdisc.org","Start to Start"
"21b734b2-d4f8-4467-a282-7457b1f28d5e","2023-09-29","C201264","Code_43","Code","http://www.cdisc.org","After"
"bd475f65-48b7-46c1-b5ad-aed3c0d9dc42","2023-09-29","C201265","Code_44","Code","http://www.cdisc.org","Start to Start"
"ad22d9b1-4d41-445e-aa7a-d6f3aac7943c","2023-09-29","C201264","Code_48","Code","http://www.cdisc.org","After"
"441eb388-9a81-4005-b1d6-ac955966f2a7","2023-09-29","C201265","Code_49","Code","http://www.cdisc.org","Start to Start"
"25394416-816e-48b1-b8fe-bcf7fb790159","2023-09-29","C201264","Code_56","Code","http://www.cdisc.org","Fixed Reference"
"83df38f1-8b70-4e55-99ea-9cb67b95bca9","2023-09-29","C201265","Code_57","Code","http://www.cdisc.org","Start to Start"
"e90ad71c-c020-423c-8403-e11582903044","2023-09-29","C201264","Code_58","Code","http://www.cdisc.org","Fixed Reference"
"6a8d408c-b6d3-4115-91f0-95c2f3c9818e","2023-09-29","C201265","Code_59","Code","http://www.cdisc.org","Start to Start"
"d4a2e1be-f070-4c73-8d38-702fcdf97392","2023-09-29","C201264","Code_60","Code","http://www.cdisc.org","Fixed Reference"
"bab72596-d907-4ee4-a754-b27b3d37e6dc","2023-09-29","C201265","Code_61","Code","http://www.cdisc.org","Start to Start"
"e0315b8f-67d4-44e4-a85d-1e2b86929bca","2023-09-29","C201264","Code_62","Code","http://www.cdisc.org","After"
"701af6d4-a453-45d8-a471-1c3cddbe7967","2023-09-29","C201265","Code_63","Code","http://www.cdisc.org","Start to Start"
"ad8f625a-c9c5-4297-8f42-688caaa335ee","2023-09-29","C201264","Code_64","Code","http://www.cdisc.org","After"
"4f316d28-7dc7-44d0-aad3-d523a09d8887","2023-09-29","C201265","Code_65","Code","http://www.cdisc.org","End to Start"
"6358fd47-4a40-4ea9-8c8c-7611feabfa82","2023-09-29","C201264","Code_66","Code","http://www.cdisc.org","After"
"c70b6953-a4c3-40f3-9ba2-a4c41750587a","2023-09-29","C201265","Code_67","Code","http://www.cdisc.org","Start to Start"
"2581a693-eff0-4bb5-9456-3381f64447ea","2023-09-29","C201264","Code_68","Code","http://www.cdisc.org","After"
"8c6c347e-5555-45e2-9d63-4b31748586ca","2023-09-29","C201265","Code_69","Code","http://www.cdisc.org","End to Start"
"437e3aba-c569-4803-8764-a1b09f3245b4","2023-09-29","C201264","Code_70","Code","http://www.cdisc.org","After"
"3dcfbd6e-d183-4bc3-b005-7a45bcf45953","2023-09-29","C201265","Code_71","Code","http://www.cdisc.org","Start to Start"
"8cac5a3d-1f09-4e15-888e-a42ad1bb533b","2023-09-29","C70793","Code_349","Code","http://www.cdisc.org","Clinical Study Sponsor"
"2a1dd808-2560-4542-9eaf-c48dd6b99a77","2020-08","GBR","Code_350","Code","ISO 3166 1 alpha3","United Kingdom of Great Britain and Northern Ireland"
"4b8ea1e5-f254-4bb1-84f2-647a3299e90b","2023-09-29","C94108","Code_3","Code","http://www.cdisc.org","Study Acronym"
"472b981a-8a0e-4276-b3d2-bca8d609d735","2023-09-29","C99905x1","Code_5","Code","http://www.cdisc.org","Brief Study Title"
"a959a92b-bc23-4957-b1bc-5d3ef5f8a5d4","2023-09-29","C99905x2","Code_6","Code","http://www.cdisc.org","Official Study Title"
"677ef254-581f-42fe-be63-7a9d76029851","2023-09-29","C99905x3","Code_7","Code","http://www.cdisc.org","Public Study Title"
"2f61105e-0d3b-4a3c-b254-9d03d05ada1c","2023-09-29","C25508","Code_8","Code","http://www.cdisc.org","Final"
"291207e9-f520-4943-9bb4-c0d03e4b40e4","2023-09-29","C99903x1","Code_11","Code","http://www.cdisc.org","Protocol Effective Date"
"54366ce1-90c8-4922-b03a-bd42443cb7e4","2023-09-29","C41129","Code_13","Code","http://www.cdisc.org","Region"
"9b1c188f-c61b-470c-921a-5d23abbddd31","2020-08","150","Code_12","Code","ISO 3166 1 alpha3","Europe"
